iter,total,mask_weight,mask_raw,mask_scaled,root_trans_gvhmr_weight,root_trans_gvhmr_raw,root_trans_gvhmr_scaled,root_orient_gvhmr_weight,root_orient_gvhmr_raw,root_orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,scale_prior_weight,scale_prior_raw,scale_prior_scaled,intersect_weight,intersect_raw,intersect_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,floor_nocontact_weight,floor_nocontact_raw,floor_nocontact_scaled,angle_weight,angle_raw,angle_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled
1,22.926414489746094,0.0,1.871126914920751e-05,0.0,20.0,0.0,0.0,20.0,3.0791341698588326e-16,6.158268339717665e-15,10.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3585003614425659,0.0,500.0,0.04585282877087593,22.926414385437965,0.0,0.005630000494420528,0.0,0.0,0.07617417722940445,0.0,0.0,0.0,0.0
2,21.581270217895508,0.0,1.7622558516450226e-05,0.0,20.0,1.0000139809562825e-06,2.000027961912565e-05,20.0,1.4747470231668558e-06,2.9494940463337116e-05,10.0,9.998905170505168e-07,9.998905170505168e-06,25.0,9.99999883788405e-07,2.4999997094710125e-05,0.007503751875937969,0.0,0.0,0.0,0.3578804135322571,0.0,500.0,0.04316229745745659,21.581148728728294,0.0,0.00550167728215456,0.0,0.0005002501250625312,0.07606872171163559,3.8053387549592586e-05,0.0,0.0,0.0
3,20.282052993774414,0.0,1.6702273569535464e-05,0.0,20.0,4.000135504611535e-06,8.00027100922307e-05,20.0,5.896272341487929e-06,0.00011792544682975858,10.0,3.9743590605212376e-06,3.9743590605212376e-05,25.0,4.0003615140449256e-06,0.00010000903785112314,0.015007503751875938,0.0,0.0,0.0,0.3584754467010498,0.0,500.0,0.040563277900218964,20.281638950109482,0.0,0.005375070497393608,0.0,0.0010005002501250625,0.07602671533823013,7.606474771208617e-05,0.0,0.0,0.0
4,19.02952003479004,0.0,1.598494782228954e-05,0.0,20.0,9.000366844702512e-06,0.00018000733689405024,20.0,1.3257601494842675e-05,0.0002651520298968535,10.0,8.849877303873654e-06,8.849877303873654e-05,25.0,8.999294550449122e-06,0.00022498236376122804,0.022511255627813906,0.0,0.0,0.0,0.35932251811027527,0.0,500.0,0.038057293742895126,19.028646871447563,0.0,0.00525117851793766,0.0,0.0015007503751875938,0.07597408443689346,0.00011401813572320179,0.0,0.0,0.0
5,17.82648277282715,0.0,1.5448771591763943e-05,0.0,20.0,1.6000396499293856e-05,0.0003200079299858771,20.0,2.3547516320832074e-05,0.0004709503264166415,10.0,1.5566853107884526e-05,0.00015566853107884526,25.0,1.5993307897588238e-05,0.00039983269743970595,0.030015007503751877,0.0,0.0,0.0,0.3594014346599579,0.0,500.0,0.035649966448545456,17.824983224272728,0.0,0.005130104720592499,0.0,0.002001000500250125,0.0758991688489914,0.00015187427483540048,0.0,0.0,0.0
6,16.673397064208984,0.0,1.514526957180351e-05,0.0,20.0,2.4999795641633682e-05,0.0004999959128326736,20.0,3.674927575048059e-05,0.0007349855150096118,10.0,2.4138234948622994e-05,0.00024138234948622994,25.0,2.4958726498880424e-05,0.0006239681624720106,0.03751875937968985,0.0,0.0,0.0,0.35914039611816406,0.0,500.0,0.03334221616387367,16.671108081936836,0.0,0.005012367386370897,0.0,0.0025012506253126563,0.075813427567482,0.0001896283831102601,0.0,0.0,0.0
7,15.569120407104492,0.0,1.5013483789516613e-05,0.0,20.0,3.599727642722428e-05,0.0007199455285444856,20.0,5.283916834741831e-05,0.0010567833669483662,10.0,3.4545646485639736e-05,0.00034545646485639736,25.0,3.5870238207280636e-05,0.0008967559551820159,0.04502251125562781,0.0,0.0,0.0,0.35750168561935425,0.0,500.0,0.031131748110055923,15.565874055027962,0.0,0.0048968493938446045,0.0,0.0030015007503751876,0.07572366297245026,0.00022728463123296725,0.0,0.0,0.0
8,14.515054702758789,0.0,1.4987870599725284e-05,0.0,20.0,4.899063424090855e-05,0.000979812684818171,20.0,7.178707892308012e-05,0.0014357415784616023,10.0,4.6723718696739525e-05,0.00046723718696739525,25.0,4.868862379225902e-05,0.0012172155948064756,0.05252626313156578,0.0,0.0,0.0,0.3550677001476288,0.0,500.0,0.029021378606557846,14.510689303278923,0.0,0.004785520955920219,0.0,0.003501750875437719,0.07563576102256775,0.0002648575923751747,0.0,0.0,0.0
9,13.511420249938965,0.0,1.5095161870704032e-05,0.0,20.0,6.397849938366562e-05,0.0012795699876733124,20.0,9.355517977382988e-05,0.0018711035954765975,10.0,6.056516940589063e-05,0.0006056516940589063,25.0,6.335039506666362e-05,0.0015837598766665906,0.060030015007503754,0.0,0.0,0.0,0.3524327278137207,0.0,500.0,0.027011556550860405,13.505778275430202,0.0,0.004677731543779373,0.0,0.00400200100050025,0.07555174827575684,0.00030235817218912187,0.0,0.0,0.0
10,12.557933807373047,0.0,1.5289504517568275e-05,0.0,20.0,8.095699013210833e-05,0.0016191398026421666,20.0,0.0001180961262434721,0.002361922524869442,10.0,7.592108158860356e-05,0.0007592108158860356,25.0,7.976357301231474e-05,0.0019940893253078684,0.06753376688344172,0.0,0.0,0.0,0.35129663348197937,0.0,500.0,0.02510172128677368,12.55086064338684,0.0,0.004574750550091267,0.0,0.004502251125562781,0.07547352463006973,0.00033980076121592175,0.0,0.0,0.0
