final_iter,final_total_loss,total_scaled,mask_weight,mask_raw,mask_scaled,root_trans_gvhmr_weight,root_trans_gvhmr_raw,root_trans_gvhmr_scaled,root_orient_gvhmr_weight,root_orient_gvhmr_raw,root_orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,scale_prior_weight,scale_prior_raw,scale_prior_scaled,intersect_weight,intersect_raw,intersect_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,floor_nocontact_weight,floor_nocontact_raw,floor_nocontact_scaled,angle_weight,angle_raw,angle_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled
2000,0.5296705365180969,0.5296705365180969,0.0,0.00019367782806511968,0.0,20.0,0.0014257412403821945,0.02851482480764389,20.0,3.0364735721377656e-05,0.0006072947144275531,10.0,0.014015797525644302,0.14015797525644302,25.0,0.0001257860567420721,0.0031446514185518026,15.0,0.004245121497660875,0.06367682246491313,0.0,0.2751524746417999,0.0,500.0,0.0004901563515886664,0.24507817579433322,0.0,0.0018712072633206844,0.0,1.0,0.04849080368876457,0.04849080368876457,0.0,0.0,0.0
