final_iter,final_total_loss,total_scaled,mask_weight,mask_raw,mask_scaled,front_weight,front_raw,front_scaled,root_trans_gvhmr_weight,root_trans_gvhmr_raw,root_trans_gvhmr_scaled,root_orient_gvhmr_weight,root_orient_gvhmr_raw,root_orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,betas_gvhmr_weight,betas_gvhmr_raw,betas_gvhmr_scaled,scale_prior_weight,scale_prior_raw,scale_prior_scaled,intersect_weight,intersect_raw,intersect_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,floor_nocontact_weight,floor_nocontact_raw,floor_nocontact_scaled,angle_weight,angle_raw,angle_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled
2000,3.910489320755005,3.910489320755005,1.0,3.315580033813603e-05,3.315580033813603e-05,1500.0,0.00010150604066438973,0.1522590609965846,20.0,0.01331995613873005,0.266399122774601,20.0,0.00066442193929106,0.0132884387858212,10.0,0.029162611812353134,0.29162611812353134,10.0,5.859688462805934e-05,0.0005859688462805934,25.0,1.9892604541382752e-05,0.0004973151135345688,15.0,0.006438842974603176,0.09658264461904764,20.0,0.12634366750717163,2.5268733501434326,500.0,0.0007322415476664901,0.36612077383324504,200.0,0.000689023407176137,0.1378046814352274,1.0,0.05841851979494095,0.05841851979494095,0.0,0.0,0.0
