final_iter,final_total_loss,total_scaled,root_orient_gvhmr_weight,root_orient_gvhmr_raw,root_orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,human_scene_depth_weight,human_scene_depth_raw,human_scene_depth_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points,human_scene_depth_num_human_vertices,human_scene_depth_num_projected_vertices,human_scene_depth_num_behind_scene_vertices
2000,1.002450942993164,1.002450942993164,20.0,0.00010777648276416585,0.002155529655283317,50.0,0.0032386700622737408,0.16193350311368704,1.0,0.0007620839751325548,0.0007620839751325548,10.0,0.0075206574983894825,0.07520657498389482,10.0,0.013003570027649403,0.13003570027649403,800.0,0.0007219059625640512,0.5775247700512409,0.001,54.83275604248047,0.05483275604248047,700000,700000,499,10475,10475,251
