iter,total,tracking_weight,tracking_raw,tracking_scaled,object_cd2d_weight,object_cd2d_raw,object_cd2d_scaled,object_part_cd2d_weight,object_part_cd2d_raw,object_part_cd2d_scaled,object_smooth_trans_weight,object_smooth_trans_raw,object_smooth_trans_scaled,object_smooth_rot_weight,object_smooth_rot_raw,object_smooth_rot_scaled,object_scale_weight,object_scale_raw,object_scale_scaled,intersect_weight,intersect_raw,intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,contact_drift_weight,contact_drift_raw,contact_drift_scaled
0,41.459285736083984,20.0,0.0,0.0,0.0001,5.246182441711426,0.0005246182554401457,0.0001,9.716727256774902,0.0009716727072373033,1000.0,0.006103627383708954,6.1036272048950195,1000.0,0.0008381091756746173,0.8381091952323914,1.0,0.0,0.0,0.0,0.0050903670489788055,0.0,1000.0,0.0345115028321743,34.51150131225586,10.0,0.00045521973515860736,0.004552197176963091
25,18.399099349975586,20.0,0.00023102645354811102,0.004620529245585203,0.0001,15.29256534576416,0.0015292564639821649,0.0001,20.639211654663086,0.0020639211870729923,1000.0,0.004185296595096588,4.185296535491943,1000.0,0.0003519249439705163,0.35192495584487915,1.0,0.0,0.0,0.05,0.005053508561104536,0.000252675439696759,1000.0,0.013845562934875488,13.845562934875488,14.95,0.0005250163376331329,0.007848993875086308
50,8.781188011169434,20.0,0.0009671770967543125,0.01934354193508625,0.0001,40.67626953125,0.004067626781761646,0.0001,46.245628356933594,0.004624562803655863,1000.0,0.00300193065777421,3.0019307136535645,1000.0,0.00037459013401530683,0.374590128660202,1.0,0.0,0.0,0.1,0.005125964526087046,0.0005125964526087046,1000.0,0.0053594522178173065,5.359452247619629,19.9,0.000837489147670567,0.01666603423655033
75,5.345491886138916,20.0,0.0024297579657286406,0.048595160245895386,0.0001,76.4153823852539,0.007641538046300411,0.0001,82.1906509399414,0.008219065144658089,1000.0,0.002009557792916894,2.0095577239990234,1000.0,0.0005367543781176209,0.5367543697357178,1.0,0.0,0.0,0.15,0.005155540071427822,0.0007733310339972377,1000.0,0.002705586375668645,2.7055864334106445,24.85,0.0011414085747674108,0.02836400270462036
100,4.371023654937744,20.0,0.0038900866638869047,0.07780173420906067,0.0001,45.48347854614258,0.004548347555100918,0.0001,51.23593521118164,0.005123593378812075,1000.0,0.0011556241661310196,1.1556241512298584,1000.0,0.0005520496051758528,0.5520495772361755,1.0,0.0,0.0,0.2,0.005059909541159868,0.0010119819780811667,1000.0,0.002540930639952421,2.54093074798584,29.8,0.0011387167032808065,0.03393375873565674
125,3.867147922515869,20.0,0.005466531962156296,0.10933063924312592,0.0001,46.42622375488281,0.0046426220797002316,0.0001,52.358795166015625,0.0052358792163431644,1000.0,0.0006040077423676848,0.6040077209472656,1000.0,0.0005974965752102435,0.5974965691566467,1.0,0.0,0.0,0.25,0.004956372082233429,0.0012390930205583572,1000.0,0.0025055487640202045,2.5055487155914307,34.75,0.0011409069411456585,0.03964651748538017
150,3.6559877395629883,20.0,0.006732044275850058,0.1346408873796463,0.0001,47.41975784301758,0.004741975571960211,0.0001,53.43537902832031,0.005343537777662277,1000.0,0.00035058980574831367,0.3505898118019104,1000.0,0.0006181352073326707,0.6181352138519287,1.0,0.0,0.0,0.3,0.004901403561234474,0.0014704210916534066,1000.0,0.002496086061000824,2.4960861206054688,39.7,0.001132989302277565,0.044979676604270935
175,3.572770118713379,20.0,0.007559511344879866,0.15119022130966187,0.0001,46.85352325439453,0.004685352090746164,0.0001,52.86994934082031,0.005286994855850935,1000.0,0.0002439008530927822,0.2439008504152298,1000.0,0.0006271202582865953,0.6271202564239502,1.0,0.0,0.0,0.35,0.004878900479525328,0.0017076150979846716,1000.0,0.0024889777414500713,2.4889776706695557,44.65,0.0011176037369295955,0.04990100860595703
200,3.5372114181518555,20.0,0.008105427026748657,0.16210854053497314,0.0001,47.2967529296875,0.004729675129055977,0.0001,53.34352111816406,0.005334352143108845,1000.0,0.0001944589166669175,0.19445891678333282,1000.0,0.000632045790553093,0.6320458054542542,1.0,0.0,0.0,0.4,0.004884939640760422,0.001953975996002555,1000.0,0.002481782343238592,2.4817824363708496,49.6,0.0011047935113310814,0.05479775741696358
225,3.520566701889038,20.0,0.008481040596961975,0.1696208119392395,0.0001,47.07828140258789,0.004707828164100647,0.0001,53.16439437866211,0.005316439084708691,1000.0,0.00017197875422425568,0.17197875678539276,1000.0,0.0006281668320298195,0.6281668543815613,1.0,0.0,0.0,0.45,0.004892950411885977,0.002201827708631754,1000.0,0.002479092450812459,2.4790923595428467,54.55,0.0010904083028435707,0.059481773525476456
250,3.5112648010253906,20.0,0.00875813327729702,0.175162672996521,0.0001,47.018104553222656,0.004701810423284769,0.0001,53.13371658325195,0.005313371308147907,1000.0,0.00016087930998764932,0.16087931394577026,1000.0,0.0006228347192518413,0.6228347420692444,1.0,0.0,0.0,0.5,0.004895584657788277,0.0024477923288941383,1000.0,0.002475908026099205,2.475908041000366,59.5,0.001075916225090623,0.06401701271533966
275,3.5051987171173096,20.0,0.00898944865912199,0.1797889769077301,0.0001,47.3277702331543,0.004732776898890734,0.0001,53.46717834472656,0.005346717778593302,1000.0,0.00015396538947243243,0.15396538376808167,1000.0,0.0006162051577121019,0.6162051558494568,1.0,0.0,0.0,0.55,0.004903413821011782,0.0026968775782734156,1000.0,0.0024740227963775396,2.47402286529541,64.45,0.0010619077365845442,0.06843995302915573
300,3.5007853507995605,20.0,0.009203953668475151,0.18407908082008362,0.0001,47.52854537963867,0.004752854350954294,0.0001,53.68142318725586,0.0053681423887610435,1000.0,0.0001521660597063601,0.15216605365276337,1000.0,0.0006088820518925786,0.6088820695877075,1.0,0.0,0.0,0.6,0.004897524602711201,0.002938514808192849,1000.0,0.002469731494784355,2.469731569290161,69.4,0.0010499561903998256,0.07286696135997772
325,3.496799945831299,20.0,0.009426201693713665,0.1885240375995636,0.0001,48.201961517333984,0.004820195958018303,0.0001,54.390052795410156,0.005439005326479673,1000.0,0.00015022774459794164,0.15022774040699005,1000.0,0.0006028503412380815,0.6028503179550171,1.0,0.0,0.0,0.65,0.004880897700786591,0.0031725834123790264,1000.0,0.0024645845405757427,2.4645845890045166,74.35,0.001038086018525064,0.07718169689178467
350,3.493576765060425,20.0,0.00965908169746399,0.19318163394927979,0.0001,49.0228271484375,0.004902282729744911,0.0001,55.2701416015625,0.005527013912796974,1000.0,0.00014932031626813114,0.1493203192949295,1000.0,0.0005967232282273471,0.596723198890686,1.0,0.0,0.0,0.7,0.004870977718383074,0.0034096844028681517,1000.0,0.002459117444232106,2.4591174125671387,79.3,0.0010264194570481777,0.08139506727457047
375,3.49113392829895,20.0,0.009900545701384544,0.19801092147827148,0.0001,49.6358642578125,0.0049635861068964005,0.0001,55.94135665893555,0.005594135727733374,1000.0,0.0001486501278122887,0.148650124669075,1000.0,0.0005887256702408195,0.5887256860733032,1.0,0.0,0.0,0.75,0.0048545850440859795,0.0036409387830644846,1000.0,0.002456092741340399,2.4560928344726562,84.25,0.0010143101681023836,0.08545563369989395
400,3.489163398742676,20.0,0.010147176682949066,0.20294353365898132,0.0001,50.44878387451172,0.005044878460466862,0.0001,56.79423522949219,0.005679423455148935,1000.0,0.00014779811317566782,0.1477981060743332,1000.0,0.0005834726034663618,0.5834726095199585,1.0,0.0,0.0,0.8,0.004853997379541397,0.0038831979036331177,1000.0,0.002450773259624839,2.450773239135742,89.2,0.0010041289497166872,0.08956830203533173
425,3.4875519275665283,20.0,0.010403322987258434,0.20806646347045898,0.0001,51.26643371582031,0.00512664346024394,0.0001,57.65110778808594,0.005765110719949007,1000.0,0.00014680564345326275,0.14680564403533936,1000.0,0.0005772927543148398,0.5772927403450012,1.0,0.0,0.0,0.85,0.004851592238992453,0.0041238535195589066,1000.0,0.002446789527311921,2.446789503097534,94.15,0.0009939656592905521,0.09358187019824982
