frame_idx,tracking_weight,tracking_raw,tracking_scaled,object_cd2d_weight,object_cd2d_raw,object_cd2d_scaled,object_part_cd2d_weight,object_part_cd2d_raw,object_part_cd2d_scaled,object_smooth_trans_weight,object_smooth_trans_raw,object_smooth_trans_scaled,object_smooth_rot_weight,object_smooth_rot_raw,object_smooth_rot_scaled,intersect_weight,intersect_raw,intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,contact_drift_weight,contact_drift_raw,contact_drift_scaled,total_raw_local,total_scaled_local
0,20.0,0.0001994621561607346,0.003989242948591709,0.0001,47.622127532958984,0.004762212745845318,0.0001,53.67687225341797,0.005367686972022057,1000.0,0.0,0.0,1000.0,0.0,0.0,1.47,0.0010185812134295702,0.0014973144279792905,1000.0,0.08022937923669815,80.22937774658203,155.53,0.0,0.0,101.38044738769531,80.2449951171875
1,20.0,0.0001954645849764347,0.003909291699528694,0.0001,47.06135559082031,0.004706135485321283,0.0001,53.88883972167969,0.005388883873820305,1000.0,6.307602973265602e-08,6.3076033256948e-05,1000.0,3.2851374953679624e-07,0.00032851373543962836,1.47,0.0008569473284296691,0.0012597126187756658,1000.0,0.08143562823534012,81.43563079833984,155.53,0.0006264086114242673,0.09742533415555954,101.03330993652344,81.54871368408203
2,20.0,0.00018871338397730142,0.0037742676213383675,0.0001,48.343841552734375,0.004834384191781282,0.0001,53.57411575317383,0.005357411224395037,1000.0,3.3909122976183426e-07,0.00033909123158082366,1000.0,3.4683280318859033e-06,0.003468327922746539,1.47,0.0010349508374929428,0.0015213777078315616,1000.0,0.07368088513612747,73.6808853149414,155.53,0.0004495579923968762,0.06991975754499435,101.99331665039062,73.77010345458984
3,20.0,0.0001862461504060775,0.0037249228917062283,0.0001,47.897361755371094,0.004789736121892929,0.0001,55.25740051269531,0.0055257398635149,1000.0,9.755734708960517e-07,0.0009755734936334193,1000.0,8.191344932129141e-06,0.008191345259547234,1.47,0.0009510782547295094,0.0013980850344523787,1000.0,0.07566526532173157,75.66526794433594,155.53,0.0004054773598909378,0.06306388974189758,103.23198699951172,75.75293731689453
4,20.0,0.0001880669587990269,0.003761339234188199,0.0001,51.3509521484375,0.005135095212608576,0.0001,58.701881408691406,0.005870188120752573,1000.0,1.6487389302710653e-06,0.001648738980293274,1000.0,1.612724008737132e-05,0.016127239912748337,1.47,0.0011656295973807573,0.0017134755617007613,1000.0,0.09099924564361572,90.9992446899414,155.53,0.0005965042510069907,0.09277430176734924,110.14579772949219,91.12627410888672
5,20.0,0.00019296944083180279,0.0038593888748437166,0.0001,50.04144287109375,0.00500414427369833,0.0001,58.87767791748047,0.005887767765671015,1000.0,2.8830186238337774e-06,0.0028830186929553747,1000.0,2.9809900297550485e-05,0.029809899628162384,1.47,0.000848360126838088,0.0012470893561840057,1000.0,0.10600622743368149,106.0062255859375,155.53,0.000293334829621017,0.04562236741185188,109.02648162841797,106.10054016113281
6,20.0,0.0002037440426647663,0.004074880853295326,0.0001,58.070289611816406,0.005807028617709875,0.0001,62.10392379760742,0.006210392341017723,1000.0,2.5070457922993228e-06,0.002507045865058899,1000.0,2.4067037884378806e-05,0.024067038670182228,1.47,0.0007357099675573409,0.0010814936831593513,1000.0,0.11010381579399109,110.10381317138672,155.53,0.0003295094065833837,0.05124859884381294,120.28560638427734,110.19880676269531
7,20.0,0.00021813962666783482,0.004362792707979679,0.0001,62.47879409790039,0.006247879471629858,0.0001,68.92628479003906,0.006892628502100706,1000.0,3.2097068469738588e-06,0.003209706861525774,1000.0,1.9418755982769653e-05,0.019418755546212196,1.47,0.000801264657638967,0.0011778590269386768,1000.0,0.10580044239759445,105.80044555664062,155.53,0.0012294563930481672,0.1912173479795456,131.51316833496094,106.03297424316406
8,20.0,0.00023136616800911725,0.004627323243767023,0.0001,64.02394104003906,0.00640239380300045,0.0001,71.50628662109375,0.007150628603994846,1000.0,2.3755262645863695e-06,0.0023755263537168503,1000.0,2.544440394558478e-05,0.025444403290748596,1.47,0.000794919382315129,0.0011685314821079373,1000.0,0.10028281807899475,100.28282165527344,155.53,0.004579001571983099,0.7121720910072327,135.63613891601562,101.04216766357422
9,20.0,0.00023922185937408358,0.004784437362104654,0.0001,73.64837646484375,0.0073648374527692795,0.0001,78.52565002441406,0.007852564565837383,1000.0,7.23123230272904e-06,0.0072312322445213795,1000.0,3.726060094777495e-05,0.03726059943437576,1.47,0.0018623291980475187,0.0027376238722354174,1000.0,0.10446183383464813,104.46183013916016,155.53,0.0010240147821605206,0.15926501154899597,152.28163146972656,104.68832397460938
10,20.0,0.00023984447761904448,0.004796889610588551,0.0001,73.01728820800781,0.007301728706806898,0.0001,80.13648223876953,0.008013647980988026,1000.0,4.36972186435014e-06,0.004369721747934818,1000.0,5.3766591008752584e-05,0.05376658961176872,1.47,0.003108043223619461,0.004568823613226414,1000.0,0.10625014454126358,106.2501449584961,155.53,0.0006005422910675406,0.09340234100818634,153.26402282714844,106.42636108398438
11,20.0,0.00023214652901515365,0.004642930813133717,0.0001,69.19636535644531,0.006919636391103268,0.0001,80.01356506347656,0.00800135638564825,1000.0,7.91183174442267e-06,0.007911832071840763,1000.0,0.00011861880193464458,0.11861880123615265,1.47,0.0008562282891944051,0.0012586555676534772,1000.0,0.10876674205064774,108.76673889160156,155.53,0.0002493238134775311,0.03877733275294304,149.32015991210938,108.95287322998047
12,20.0,0.00021908615599386394,0.004381723236292601,0.0001,67.47138977050781,0.006747138686478138,0.0001,76.76459503173828,0.0076764593832194805,1000.0,7.2716256909188814e-06,0.007271625567227602,1000.0,0.00013327013584785163,0.13327012956142426,1.47,0.0007550108712166548,0.0011098659597337246,1000.0,0.11436066031455994,114.36065673828125,155.53,0.000114307644253131,0.017778268083930016,144.3515625,114.53888702392578
