best_iter,best_total_loss,total_scaled,frame_loss_semantics,tracking_weight,tracking_raw,tracking_scaled,object_cd2d_weight,object_cd2d_raw,object_cd2d_scaled,object_part_cd2d_weight,object_part_cd2d_raw,object_part_cd2d_scaled,object_smooth_trans_weight,object_smooth_trans_raw,object_smooth_trans_scaled,object_smooth_rot_weight,object_smooth_rot_raw,object_smooth_rot_scaled,object_scale_weight,object_scale_raw,object_scale_scaled,intersect_weight,intersect_raw,intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,contact_drift_weight,contact_drift_raw,contact_drift_scaled
1819,19.7242374420166,19.7242374420166,diagnostic_local,20.0,0.07212761044502258,1.4425522089004517,0.0001,6143.38671875,0.6143386363983154,0.0001,8571.3955078125,0.857139527797699,1000.0,6.826456228736788e-05,0.06826455891132355,1000.0,0.0006570743280462921,0.6570743322372437,1.0,0.0,0.0,3.638,0.008861495181918144,0.03223811835050583,1000.0,0.01578637771308422,15.786377906799316,370.162,0.000719286676030606,0.2662525773048401
