iter,total,tracking_weight,tracking_raw,tracking_scaled,object_cd2d_weight,object_cd2d_raw,object_cd2d_scaled,object_part_cd2d_weight,object_part_cd2d_raw,object_part_cd2d_scaled,object_smooth_trans_weight,object_smooth_trans_raw,object_smooth_trans_scaled,object_smooth_rot_weight,object_smooth_rot_raw,object_smooth_rot_scaled,object_scale_weight,object_scale_raw,object_scale_scaled,intersect_weight,intersect_raw,intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,contact_drift_weight,contact_drift_raw,contact_drift_scaled
0,46.04863739013672,20.0,0.0,0.0,0.0001,6.381968021392822,0.0006381967687048018,0.0001,11.31862735748291,0.0011318627512082458,1000.0,0.006103627383708954,6.1036272048950195,1000.0,0.0008381091756746173,0.8381091952323914,1.0,0.0,0.0,0.0,0.005070057697594166,0.0,1000.0,0.03910082206130028,39.10082244873047,10.0,0.00043120485497638583,0.00431204866617918
25,19.982213973999023,20.0,0.0002344341337447986,0.004688682500272989,0.0001,21.640708923339844,0.002164070727303624,0.0001,27.90589714050293,0.0027905895840376616,1000.0,0.004215381573885679,4.215381622314453,1000.0,0.0003702868416439742,0.37028685212135315,1.0,0.0,0.0,0.05,0.00479143438860774,0.00023957171652000397,1000.0,0.015378596261143684,15.378596305847168,14.95,0.0005395897896960378,0.008066867478191853
50,9.445229530334473,20.0,0.0009139123721979558,0.018278246745467186,0.0001,38.590728759765625,0.0038590726908296347,0.0001,45.24864959716797,0.004524864722043276,1000.0,0.003016488393768668,3.0164883136749268,1000.0,0.0004291232908144593,0.42912328243255615,1.0,0.0,0.0,0.1,0.004775885958224535,0.0004775885900016874,1000.0,0.005954759195446968,5.954759120941162,19.9,0.0008904207497835159,0.017719373106956482
75,5.8486104011535645,20.0,0.0023144399747252464,0.04628879949450493,0.0001,70.90337371826172,0.007090337108820677,0.0001,78.50244903564453,0.007850244641304016,1000.0,0.0020605563186109066,2.060556411743164,1000.0,0.0007221861742436886,0.7221861481666565,1.0,0.0,0.0,0.15,0.004828670062124729,0.0007243005093187094,1000.0,0.0029698600992560387,2.969860076904297,24.85,0.0013703888980671763,0.034054163843393326
100,4.957260608673096,20.0,0.003659526351839304,0.07319052517414093,0.0001,62.539676666259766,0.006253967527300119,0.0001,70.47859191894531,0.0070478590205311775,1000.0,0.001257186522707343,1.2571865320205688,1000.0,0.0007044653175398707,0.7044653296470642,1.0,0.0,0.0,0.2,0.004804656840860844,0.0009609313565306365,1000.0,0.0028693031053990126,2.869302988052368,29.8,0.0013037801254540682,0.03885264694690704
125,4.458689212799072,20.0,0.005206771194934845,0.1041354238986969,0.0001,61.03232955932617,0.006103232968598604,0.0001,69.05717468261719,0.006905717309564352,1000.0,0.0007248267065733671,0.7248266935348511,1000.0,0.0007218527607619762,0.7218527793884277,1.0,0.0,0.0,0.25,0.004766522906720638,0.0011916307266801596,1000.0,0.0028492773417383432,2.8492772579193115,34.75,0.0012775927316397429,0.04439634829759598
150,4.231916427612305,20.0,0.006422099191695452,0.12844198942184448,0.0001,58.92546844482422,0.005892546847462654,0.0001,66.77875518798828,0.00667787529528141,1000.0,0.0004703362355940044,0.4703362286090851,1000.0,0.000738397880923003,0.7383978962898254,1.0,0.0,0.0,0.3,0.004774782806634903,0.0014324348885565996,1000.0,0.0028306753374636173,2.8306753635406494,39.7,0.0012610103003680706,0.05006210878491402
175,4.123751163482666,20.0,0.007287010084837675,0.14574019610881805,0.0001,54.292198181152344,0.005429219454526901,0.0001,61.62939453125,0.006162939127534628,1000.0,0.0003515438875183463,0.3515438735485077,1000.0,0.000746720121242106,0.7467201352119446,1.0,0.0,0.0,0.35,0.0047997720539569855,0.0016799202421680093,1000.0,0.0028110630810260773,2.811063051223755,44.65,0.00124102714471519,0.05541186407208443
200,4.065525531768799,20.0,0.007958254776895046,0.15916509926319122,0.0001,54.186031341552734,0.005418602842837572,0.0001,61.489620208740234,0.006148961838334799,1000.0,0.00029354571597650647,0.2935457229614258,1000.0,0.0007462457870133221,0.746245801448822,1.0,0.0,0.0,0.4,0.004789935424923897,0.001915974193252623,1000.0,0.0027928417548537254,2.792841672897339,49.6,0.0012145891087129712,0.06024361774325371
225,4.028520584106445,20.0,0.00850503146648407,0.1701006293296814,0.0001,54.081138610839844,0.005408113822340965,0.0001,61.31393051147461,0.006131392903625965,1000.0,0.00026015739422291517,0.26015740633010864,1000.0,0.0007451052078977227,0.7451052069664001,1.0,0.0,0.0,0.45,0.004769626073539257,0.0021463315933942795,1000.0,0.002774445340037346,2.7744452953338623,54.55,0.0011920526158064604,0.06502646952867508
250,4.0018696784973145,20.0,0.008990548551082611,0.17981097102165222,0.0001,54.193058013916016,0.0054193055257201195,0.0001,61.392276763916016,0.006139227654784918,1000.0,0.00024141411995515227,0.2414141148328781,1000.0,0.0007377596339210868,0.7377596497535706,1.0,0.0,0.0,0.5,0.004782646428793669,0.0023913232143968344,1000.0,0.0027594552375376225,2.7594552040100098,59.5,0.0011677313596010208,0.06948001682758331
275,3.9810142517089844,20.0,0.009457712061703205,0.1891542375087738,0.0001,54.589656829833984,0.005458965431898832,0.0001,61.773921966552734,0.006177391856908798,1000.0,0.00023097475059330463,0.23097474873065948,1000.0,0.0007305357721634209,0.7305357456207275,1.0,0.0,0.0,0.55,0.0047860522754490376,0.002632328774780035,1000.0,0.0027421254198998213,2.7421255111694336,64.45,0.0011474848724901676,0.07395539432764053
300,3.95988392829895,20.0,0.00994023960083723,0.1988047957420349,0.0001,56.75314712524414,0.005675314459949732,0.0001,63.992069244384766,0.006399206817150116,1000.0,0.00022315495880320668,0.2231549620628357,1000.0,0.0007414346328005195,0.741434633731842,1.0,0.0,0.0,0.6,0.0047958968207240105,0.0028775380924344063,1000.0,0.002702060155570507,2.7020602226257324,69.4,0.0011452020844444633,0.07947702705860138
325,3.9309258460998535,20.0,0.01049526035785675,0.209905207157135,0.0001,60.40582275390625,0.006040581967681646,0.0001,67.87369537353516,0.00678736949339509,1000.0,0.00021267338888719678,0.2126733958721161,1000.0,0.0007497310871258378,0.7497310638427734,1.0,0.0,0.0,0.65,0.004800416529178619,0.0031202705577015877,1000.0,0.002658841433003545,2.658841371536255,74.35,0.0011274584103375673,0.08382653445005417
350,3.900668144226074,20.0,0.011141584254801273,0.22283168137073517,0.0001,66.3695297241211,0.006636952981352806,0.0001,74.3930435180664,0.007439304143190384,1000.0,0.0001989077136386186,0.19890771806240082,1000.0,0.0007527798297815025,0.7527798414230347,1.0,0.0,0.0,0.7,0.004757972434163094,0.0033305806573480368,1000.0,0.002620831597596407,2.6208314895629883,79.3,0.0011085817823186517,0.08791054040193558
375,3.876798629760742,20.0,0.011894403025507927,0.23788806796073914,0.0001,70.61560821533203,0.0070615606382489204,0.0001,78.82958221435547,0.00788295827805996,1000.0,0.0001959459768841043,0.19594597816467285,1000.0,0.0007427104865200818,0.7427104711532593,1.0,0.0,0.0,0.75,0.004788802471011877,0.003591601736843586,1000.0,0.0025903508067131042,2.590350866317749,84.25,0.0010844783391803503,0.09136729687452316
400,3.8556697368621826,20.0,0.012708036229014397,0.25416073203086853,0.0001,74.86444854736328,0.007486444897949696,0.0001,83.12837982177734,0.008312838152050972,1000.0,0.00019242534472141415,0.19242534041404724,1000.0,0.0007276155520230532,0.7276155352592468,1.0,0.0,0.0,0.8,0.0047796848230063915,0.0038237478584051132,1000.0,0.0025676297955214977,2.567629814147949,89.2,0.0010562243405729532,0.09421520680189133
425,3.833122968673706,20.0,0.013577200472354889,0.2715440094470978,0.0001,80.44599151611328,0.008044598624110222,0.0001,88.80394744873047,0.008880394510924816,1000.0,0.00018939789151772857,0.1893978863954544,1000.0,0.0007196490187197924,0.7196490168571472,1.0,0.0,0.0,0.85,0.004744241945445538,0.004032605793327093,1000.0,0.0025345247704535723,2.53452467918396,94.15,0.0010307994671165943,0.0970497727394104
450,3.784824848175049,20.0,0.014580987393856049,0.29161974787712097,0.0001,88.03649139404297,0.008803648874163628,0.0001,96.58403015136719,0.009658402763307095,1000.0,0.00020517694065347314,0.2051769345998764,1000.0,0.0007087066769599915,0.7087066769599915,1.0,0.0,0.0,0.9,0.004673929885029793,0.004206536803394556,1000.0,0.0024560256861150265,2.4560256004333496,99.1,0.0010154133196920156,0.10062745958566666
475,3.7645275592803955,20.0,0.01550076249986887,0.3100152611732483,0.0001,94.23162841796875,0.009423162788152695,0.0001,102.96710205078125,0.010296709835529327,1000.0,0.00019642533152364194,0.19642533361911774,1000.0,0.0006880430737510324,0.6880430579185486,1.0,0.0,0.0,0.95,0.0046813152730464935,0.0044472492299973965,1000.0,0.002443378558382392,2.443378448486328,104.05,0.0009850871283560991,0.10249831527471542
500,3.753509998321533,20.0,0.01636011339724064,0.3272022604942322,0.0001,100.79214477539062,0.010079214349389076,0.0001,109.60517883300781,0.010960517451167107,1000.0,0.00019285277812741697,0.19285278022289276,1000.0,0.0006740738172084093,0.6740738153457642,1.0,0.0,0.0,1.0,0.004690993577241898,0.004690993577241898,1000.0,0.0024282834492623806,2.428283452987671,109.0,0.000966670282650739,0.10536706447601318
525,3.7445828914642334,20.0,0.01720147393643856,0.3440294861793518,0.0001,108.0252685546875,0.010802526958286762,0.0001,116.99343872070312,0.011699344031512737,1000.0,0.00018933159299194813,0.18933159112930298,1000.0,0.0006601493805646896,0.6601493954658508,1.0,0.0,0.0,1.05,0.0047084433026611805,0.004943865351378918,1000.0,0.002415362512692809,2.415362596511841,113.95,0.0009501029271632433,0.10826422274112701
