frame_idx,tracking_weight,tracking_raw,tracking_scaled,object_cd2d_weight,object_cd2d_raw,object_cd2d_scaled,object_part_cd2d_weight,object_part_cd2d_raw,object_part_cd2d_scaled,object_smooth_trans_weight,object_smooth_trans_raw,object_smooth_trans_scaled,object_smooth_rot_weight,object_smooth_rot_raw,object_smooth_rot_scaled,intersect_weight,intersect_raw,intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,contact_drift_weight,contact_drift_raw,contact_drift_scaled,total_raw_local,total_scaled_local
0,20.0,0.0001931438164319843,0.003862876445055008,0.0001,53.80487823486328,0.005380487535148859,0.0001,62.629364013671875,0.0062629361636936665,1000.0,0.0,0.0,1000.0,0.0,0.0,1.556,0.004707685671746731,0.007325158920139074,1000.0,0.09580028802156448,95.80028533935547,164.044,0.0,0.0,116.53494262695312,95.8231201171875
1,20.0,0.00019170260929968208,0.0038340522442013025,0.0001,51.20661926269531,0.005120661575347185,0.0001,59.998435974121094,0.005999843589961529,1000.0,6.593962211809412e-07,0.0006593962316401303,1000.0,4.0987201828102116e-06,0.004098720382899046,1.556,0.004696226678788662,0.007307328749448061,1000.0,0.09800603240728378,98.00603485107422,164.044,0.0007486136164516211,0.12280558049678802,111.30870819091797,98.1558609008789
2,20.0,0.00018746042042039335,0.0037492085248231888,0.0001,46.98553466796875,0.004698553122580051,0.0001,55.92134094238281,0.005592133849859238,1000.0,6.048896921129199e-07,0.0006048897048458457,1000.0,5.972033250145614e-06,0.005972033366560936,1.556,0.0047178673557937145,0.007341001648455858,1000.0,0.09454294294118881,94.5429458618164,164.044,0.0004138593503739685,0.06789114326238632,103.0067367553711,94.6387939453125
3,20.0,0.00018535938579589128,0.0037071877159178257,0.0001,42.08261489868164,0.004208261612802744,0.0001,52.213321685791016,0.005221331957727671,1000.0,9.308729431722895e-07,0.000930872920434922,1000.0,5.757716280641034e-06,0.0057577164843678474,1.556,0.004481968469917774,0.006973942741751671,1000.0,0.10140373557806015,101.40373229980469,164.044,0.0004414679715409875,0.07242017239332199,94.40245819091797,101.5029525756836
4,20.0,0.0001853409194154665,0.0037068184465169907,0.0001,46.60724639892578,0.00466072466224432,0.0001,55.026485443115234,0.005502648185938597,1000.0,3.0491798952425597e-06,0.0030491799116134644,1000.0,1.1270842151134275e-05,0.011270842514932156,1.556,0.00449518533423543,0.00699450820684433,1000.0,0.12665219604969025,126.6521987915039,164.044,0.0004413078131619841,0.07239390164613724,101.76551818847656,126.75978088378906
5,20.0,0.00018678238848224282,0.0037356477696448565,0.0001,46.02721405029297,0.004602721426635981,0.0001,55.8580436706543,0.005585804115980864,1000.0,4.090069523954298e-06,0.004090069327503443,1000.0,2.2673088096780702e-05,0.02267308719456196,1.556,0.004603900481015444,0.007163668982684612,1000.0,0.14494873583316803,144.94873046875,164.044,0.0002775686443783343,0.045533470809459686,102.0353012084961,145.0421142578125
6,20.0,0.00019339242135174572,0.0038678483106195927,0.0001,54.3559455871582,0.005435594357550144,0.0001,64.26683044433594,0.006426682695746422,1000.0,5.3652779570256826e-06,0.005365278106182814,1000.0,2.263910209876485e-05,0.02263910137116909,1.556,0.00446762889623642,0.0069516305811703205,1000.0,0.15535582602024078,155.35581970214844,164.044,0.000551330391317606,0.09044244885444641,118.78337860107422,155.4969482421875
7,20.0,0.00020512600895017385,0.004102520179003477,0.0001,60.685028076171875,0.006068502552807331,0.0001,71.94640350341797,0.00719464011490345,1000.0,2.9253885713842465e-06,0.002925388514995575,1000.0,2.1352943804231472e-05,0.021352943032979965,1.556,0.0044085183180868626,0.006859654560685158,1000.0,0.14296044409275055,142.96044921875,164.044,0.0011795784812420607,0.1935027837753296,132.7801971435547,143.20245361328125
8,20.0,0.0002158045826945454,0.004316091537475586,0.0001,72.29179382324219,0.00722917914390564,0.0001,82.78666687011719,0.00827866606414318,1000.0,2.839359467543545e-06,0.0028393594548106194,1000.0,3.3679134503472596e-05,0.033679135143756866,1.556,0.004494555294513702,0.006993527989834547,1000.0,0.126151442527771,126.15144348144531,164.044,0.004887707065790892,0.8017990589141846,155.2142333984375,127.0165786743164
9,20.0,0.0002216984867118299,0.004433969967067242,0.0001,85.51823425292969,0.0085518229752779,0.0001,93.73794555664062,0.009373794309794903,1000.0,6.447608484450029e-06,0.006447608582675457,1000.0,2.778598718577996e-05,0.02778598666191101,1.556,0.005041769705712795,0.007844993844628334,1000.0,0.12809035181999207,128.09034729003906,164.044,0.0012490644585341215,0.2049015313386917,179.3908233642578,128.35968017578125
10,20.0,0.00021982492762617767,0.004396498668938875,0.0001,92.02676391601562,0.009202675893902779,0.0001,108.61430358886719,0.010861430317163467,1000.0,2.513544359317166e-06,0.002513544401153922,1000.0,5.7874261983670294e-05,0.05787426233291626,1.556,0.004467763006687164,0.006951839197427034,1000.0,0.1352691352367401,135.26913452148438,164.044,0.0006921120802871883,0.11353684216737747,200.7817840576172,135.47447204589844
11,20.0,0.00021165216458030045,0.004233043175190687,0.0001,96.45111083984375,0.009645110927522182,0.0001,111.20191192626953,0.011120190843939781,1000.0,3.157128048769664e-06,0.0031571281142532825,1000.0,8.387021807720885e-05,0.08387021720409393,1.556,0.0047227926552295685,0.007348665501922369,1000.0,0.14189574122428894,141.89573669433594,164.044,0.0004123629187233746,0.06764566153287888,207.8003387451172,142.08274841308594
12,20.0,0.00020282810146454722,0.004056562203913927,0.0001,98.75814819335938,0.00987581443041563,0.0001,108.80126953125,0.010880126617848873,1000.0,4.781727966474136e-06,0.004781728144735098,1000.0,7.804566848790273e-05,0.07804566621780396,1.556,0.004764678422361612,0.00741383945569396,1000.0,0.14461514353752136,144.61514282226562,164.044,0.00018843096040654927,0.030910968780517578,207.70925903320312,144.7611083984375
13,20.0,0.00019230930774938315,0.003846186213195324,0.0001,102.36664581298828,0.010236664675176144,0.0001,115.00235748291016,0.01150023564696312,1000.0,3.621669748099521e-06,0.0036216697189956903,1000.0,7.171200559241697e-05,0.07171200215816498,1.556,0.0046572014689445496,0.007246605586260557,1000.0,0.138661727309227,138.66172790527344,164.044,0.00020326442609075457,0.03334430977702141,217.51278686523438,138.80323791503906
14,20.0,0.00018376957450527698,0.0036753914318978786,0.0001,102.04768371582031,0.010204767808318138,0.0001,115.50347137451172,0.01155034638941288,1000.0,4.212149178783875e-06,0.004212148953229189,1000.0,6.787827442167327e-05,0.06787827610969543,1.556,0.004580614622682333,0.007127436343580484,1000.0,0.13168151676654816,131.6815185546875,164.044,0.0001478605263400823,0.02425563335418701,217.68780517578125,131.8104248046875
15,20.0,0.00017856927297543734,0.0035713855177164078,0.0001,108.8504638671875,0.010885045863687992,0.0001,117.12010955810547,0.011712010949850082,1000.0,3.4716142636170844e-06,0.0034716143272817135,1000.0,6.502982432721183e-05,0.0650298222899437,1.556,0.00460158521309495,0.007160066626966,1000.0,0.12653765082359314,126.53765106201172,164.044,0.0001037581532727927,0.017020903527736664,226.10206604003906,126.65650177001953
16,20.0,0.00018004540470428765,0.003600907977670431,0.0001,117.51588439941406,0.011751588433980942,0.0001,130.44168090820312,0.013044167309999466,1000.0,6.159845725051127e-06,0.006159845739603043,1000.0,7.160231325542554e-05,0.07160231471061707,1.556,0.004588584881275892,0.007139837834984064,1000.0,0.12556076049804688,125.56076049804688,164.044,0.0002059530233964324,0.03378535807132721,248.0881805419922,125.70783996582031
17,20.0,0.00019190867897123098,0.0038381735794246197,0.0001,136.3838653564453,0.013638386502861977,0.0001,149.94869995117188,0.014994869939982891,1000.0,8.496664122503716e-06,0.008496664464473724,1000.0,7.400133472401649e-05,0.07400133460760117,1.556,0.004590244498103857,0.007142420392483473,1000.0,0.12522828578948975,125.22828674316406,164.044,0.0001484052190789953,0.02434498630464077,286.4627685546875,125.37474060058594
18,20.0,0.00021140043099876493,0.004228008445352316,0.0001,154.21966552734375,0.015421966090798378,0.0001,168.9691925048828,0.016896918416023254,1000.0,1.2657648767344654e-05,0.012657648883759975,1000.0,6.616342579945922e-05,0.06616342812776566,1.556,0.004561833571642637,0.007098212838172913,1000.0,0.12215512990951538,122.1551284790039,164.044,0.00013883112114854157,0.022774413228034973,323.3160095214844,122.30036926269531
19,20.0,0.00023525633150711656,0.0047051263973116875,0.0001,173.7054443359375,0.017370544373989105,0.0001,186.759033203125,0.018675902858376503,1000.0,2.1169838873902336e-05,0.021169839426875114,1000.0,7.587231084471568e-05,0.07587230950593948,1.556,0.004579830449074507,0.007126216311007738,1000.0,0.11343947052955627,113.43946838378906,164.044,0.00012415759556461126,0.02036730945110321,360.58294677734375,113.6047592163086
