iter,total,tracking_weight,tracking_raw,tracking_scaled,object_cd2d_weight,object_cd2d_raw,object_cd2d_scaled,object_part_cd2d_weight,object_part_cd2d_raw,object_part_cd2d_scaled,object_smooth_trans_weight,object_smooth_trans_raw,object_smooth_trans_scaled,object_smooth_rot_weight,object_smooth_rot_raw,object_smooth_rot_scaled,object_scale_weight,object_scale_raw,object_scale_scaled,intersect_weight,intersect_raw,intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,contact_drift_weight,contact_drift_raw,contact_drift_scaled
0,106.80790710449219,20.0,0.0,0.0,0.0001,1.675848364830017,0.00016758483252488077,0.0001,39.621891021728516,0.003962188959121704,1000.0,6.720310011587571e-06,0.00672031007707119,1000.0,9.965109711629339e-06,0.009965109638869762,1.0,0.0,0.0,0.0,0.0007392411353066564,0.0,1000.0,0.10678469389677048,106.7846908569336,10.0,0.00024063457385636866,0.0024063456803560257
25,75.02424621582031,20.0,0.0003209186252206564,0.006418372504413128,0.0001,50.20196533203125,0.005020196549594402,0.0001,228.1576690673828,0.02281576581299305,1000.0,7.483161880372791e-06,0.007483161985874176,1000.0,4.590233857015846e-06,0.004590233787894249,1.0,0.0,0.0,0.05,0.0010466639650985599,5.233319825492799e-05,1000.0,0.07497518509626389,74.97518157958984,14.95,0.00017986237071454525,0.002688942477107048
50,52.44034194946289,20.0,0.0010800689924508333,0.021601378917694092,0.0001,36.55577087402344,0.003655577078461647,0.0001,235.27381896972656,0.02352738194167614,1000.0,7.575230029033264e-06,0.007575230207294226,1000.0,3.279372549513937e-06,0.0032793725840747356,1.0,0.0,0.0,0.1,0.0008049621828831732,8.049621828831732e-05,1000.0,0.05237735062837601,52.377349853515625,19.9,0.00016446801600977778,0.00327291339635849
75,35.01042556762695,20.0,0.002271657343953848,0.04543314874172211,0.0001,32.86338424682617,0.003286338411271572,0.0001,250.79994201660156,0.025079993531107903,1000.0,7.467662271665176e-06,0.007467662449926138,1000.0,2.6831439754460007e-06,0.002683144062757492,1.0,0.0,0.0,0.15,0.000783549970947206,0.000117532501462847,1000.0,0.034922584891319275,34.922584533691406,24.85,0.0001517935743322596,0.003772070398554206
100,21.998043060302734,20.0,0.0038039914797991514,0.0760798305273056,0.0001,29.169849395751953,0.002916984958574176,0.0001,264.01934814453125,0.026401933282613754,1000.0,7.257291144924238e-06,0.007257291115820408,1000.0,2.3829011297493707e-06,0.002382901031523943,1.0,0.0,0.0,0.2,0.0007901873323135078,0.00015803746646270156,1000.0,0.021878980100154877,21.87898063659668,29.8,0.00012974553101230413,0.003866416634991765
125,12.779001235961914,20.0,0.005585542414337397,0.11171084642410278,0.0001,25.790576934814453,0.002579057589173317,0.0001,271.9566955566406,0.02719566971063614,1000.0,7.091893166943919e-06,0.007091893348842859,1000.0,2.1167084014450666e-06,0.002116708317771554,1.0,0.0,0.0,0.25,0.0007435149746015668,0.0001858787436503917,1000.0,0.012624630704522133,12.62463092803955,34.75,0.00010044899681815878,0.003490602597594261
150,6.744986534118652,20.0,0.007517416030168533,0.15034832060337067,0.0001,28.908952713012695,0.0028908951207995415,0.0001,274.9830322265625,0.02749830298125744,1000.0,7.00521877661231e-06,0.007005218882113695,1000.0,1.9185940800525714e-06,0.0019185941200703382,1.0,0.0,0.0,0.3,0.0007065632962621748,0.00021196900343056768,1000.0,0.006552121601998806,6.552121639251709,39.7,7.53575877752155e-05,0.0029916963540017605
175,3.3636834621429443,20.0,0.009467525407671928,0.18935051560401917,0.0001,47.088741302490234,0.00470887403935194,0.0001,266.76104736328125,0.026676103472709656,1000.0,6.760272754036123e-06,0.006760272663086653,1000.0,1.8693046968110139e-06,0.0018693046877160668,1.0,0.0,0.0,0.35,0.0006642534281127155,0.00023248870274983346,1000.0,0.0031313886865973473,3.1313886642456055,44.65,6.0407321143429726e-05,0.0026971870101988316
200,2.072357654571533,20.0,0.011192497797310352,0.22384995222091675,0.0001,63.09035110473633,0.006309034768491983,0.0001,228.44692993164062,0.022844692692160606,1000.0,6.123146249592537e-06,0.006123146042227745,1000.0,2.0539696379273664e-06,0.0020539695397019386,1.0,0.0,0.0,0.4,0.0006091808900237083,0.00024367235891986638,1000.0,0.0018083734903484583,1.8083734512329102,49.6,5.1606846682261676e-05,0.002559699583798647
225,1.9537016153335571,20.0,0.011327785439789295,0.2265557050704956,0.0001,83.58191680908203,0.008358191698789597,0.0001,203.44078063964844,0.020344076678156853,1000.0,5.155293365532998e-06,0.005155293270945549,1000.0,1.5925761545076966e-06,0.0015925761545076966,1.0,0.0,0.0,0.45,0.0006286997231654823,0.000282914872514084,1000.0,0.0016894089058041573,1.6894088983535767,54.55,3.673691026051529e-05,0.0020039984956383705
