final_iter,final_total_loss,total_scaled,orient_gvhmr_weight,orient_gvhmr_raw,orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,human_scene_depth_weight,human_scene_depth_raw,human_scene_depth_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points
2000,0.8918068408966064,0.8918068408966064,100.0,0.0001645532320253551,0.01645532320253551,250.0,0.0007318423595279455,0.18296058988198638,1.0,0.00014345448289532214,0.00014345448289532214,60.0,0.003129554446786642,0.18777326680719852,0.0,0.0,0.0,800.0,0.000630592810921371,0.5044742487370968,0.0,0.0,0.0,700000,700000,183
