iter,stage,total,root_orient_gvhmr_weight,root_orient_gvhmr_raw,root_orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,human_scene_depth_weight,human_scene_depth_raw,human_scene_depth_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points,human_scene_depth_num_human_vertices,human_scene_depth_num_projected_vertices,human_scene_depth_num_behind_scene_vertices
1,rigid,9.133323669433594,20.0,1.1021277189900104e-15,2.2042554379800208e-14,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0346762053668499,0.0,0.0,0.11201521754264832,0.0,800.0,0.011416654102504253,9.133323282003403,0.0,0.0,0.0,700000,700000,13502,10475,10416,2786
2,rigid,8.904271125793457,20.0,1.5237495745168417e-06,3.0474991490336834e-05,50.0,0.0,0.0,1.0,2.521856572457182e-07,2.521856572457182e-07,0.0050025012506253125,0.03467369079589844,0.00017345518157027733,0.0050025012506253125,0.11156020313501358,0.0005580800557029194,800.0,0.011129386723041534,8.903509378433228,0.0,0.0,0.0,700000,700000,13537,10475,10414,2759
3,rigid,8.680147171020508,20.0,6.095262051530881e-06,0.00012190524103061762,50.0,0.0,0.0,1.0,9.99337089524488e-07,9.99337089524488e-07,0.010005002501250625,0.034316983073949814,0.00034334150149024326,0.010005002501250625,0.11128666996955872,0.0011134234114012877,800.0,0.010848209261894226,8.67856740951538,0.0,0.0,0.0,700000,700000,13500,10475,10414,2728
4,rigid,8.461514472961426,20.0,1.3712173313251697e-05,0.00027424346626503393,50.0,0.0,0.0,1.0,2.2626054487773217e-06,2.2626054487773217e-06,0.015007503751875938,0.03407492861151695,0.0005113796189822454,0.015007503751875938,0.11095267534255981,0.0016651226914841393,800.0,0.010573826730251312,8.45906138420105,0.0,0.0,0.0,700000,700000,13439,10475,10414,2699
5,rigid,8.247265815734863,20.0,2.438439696561545e-05,0.000487687939312309,50.0,0.0,0.0,1.0,4.006736617157003e-06,4.006736617157003e-06,0.02001000500250125,0.03426322713494301,0.0006856073463720461,0.02001000500250125,0.10972556471824646,0.0021956090989143865,800.0,0.01030486635863781,8.243893086910248,0.0,0.0,0.0,700000,700000,13398,10475,10406,2692
6,rigid,8.038078308105469,20.0,3.811179703916423e-05,0.0007622359407832846,50.0,0.0,0.0,1.0,6.269337063713465e-06,6.269337063713465e-06,0.02501250625312656,0.03459370136260986,0.000865275171651072,0.02501250625312656,0.10878878831863403,0.0027210802480898957,800.0,0.010042154230177402,8.033723384141922,0.0,0.0,0.0,700000,700000,13266,10475,10403,2678
7,rigid,7.834115028381348,20.0,5.490323746926151e-05,0.0010980647493852302,50.0,0.0,0.0,1.0,9.036308256327175e-06,9.036308256327175e-06,0.030015007503751877,0.03446430340409279,0.0010344463252854265,0.030015007503751877,0.10765501111745834,0.003231265966507004,800.0,0.009785927832126617,7.828742265701294,0.0,0.0,0.0,700000,700000,13337,10475,10406,2669
8,rigid,7.6345343589782715,20.0,7.477504550479352e-05,0.0014955009100958705,50.0,0.0,0.0,1.0,1.2291191524127498e-05,1.2291191524127498e-05,0.03501750875437719,0.034596655517816544,0.0012114886874673126,0.03501750875437719,0.10673002898693085,0.003737419724404782,800.0,0.00953509658575058,7.628077268600464,0.0,0.0,0.0,700000,700000,13237,10475,10408,2655
9,rigid,7.439168453216553,20.0,9.773972851689905e-05,0.001954794570337981,50.0,0.0,0.0,1.0,1.5989393432391807e-05,1.5989393432391807e-05,0.0400200100050025,0.034643083810806274,0.0013864165607126073,0.0400200100050025,0.10608741641044617,0.004245619466150922,800.0,0.009289457462728024,7.431565970182419,0.0,0.0,0.0,700000,700000,13034,10475,10405,2634
10,rigid,7.248866558074951,20.0,0.00012381371925584972,0.0024762743851169944,50.0,0.0,0.0,1.0,2.0194373064441606e-05,2.0194373064441606e-05,0.04502251125562781,0.03496294468641281,0.0015741195706739134,0.04502251125562781,0.10476136952638626,0.00471661993865671,800.0,0.009050099179148674,7.240079343318939,0.0,0.0,0.0,700000,700000,12957,10475,10409,2630
11,rigid,7.063531398773193,20.0,0.0001530142908450216,0.003060285816900432,50.0,0.0,0.0,1.0,2.484287142578978e-05,2.484287142578978e-05,0.05002501250625312,0.03518816828727722,0.0017602885586431825,0.05002501250625312,0.10401379317045212,0.005203291304174693,800.0,0.008816853165626526,7.053482532501221,0.0,0.0,0.0,700000,700000,12871,10475,10412,2612
12,rigid,6.882529258728027,20.0,0.00018536520656198263,0.0037073041312396526,50.0,0.0,0.0,1.0,2.9869761419831775e-05,2.9869761419831775e-05,0.05502751375687844,0.03530029207468033,0.0019424873077612988,0.05502751375687844,0.10322839766740799,0.005680402072743812,800.0,0.008588961325585842,6.871169060468674,0.0,0.0,0.0,700000,700000,12849,10475,10405,2595
13,rigid,6.7066216468811035,20.0,0.0002208857040386647,0.004417714080773294,50.0,0.0,0.0,1.0,3.544326318660751e-05,3.544326318660751e-05,0.060030015007503754,0.03501866012811661,0.0021021706930335134,0.060030015007503754,0.1022934690117836,0.006140678479946989,800.0,0.008367407135665417,6.693925708532333,0.0,0.0,0.0,700000,700000,12848,10475,10396,2582
14,rigid,6.535564422607422,20.0,0.00025959816412068903,0.005191963282413781,50.0,0.0,0.0,1.0,4.140260716667399e-05,4.140260716667399e-05,0.06503251625812906,0.035046111792325974,0.0022791368349186474,0.06503251625812906,0.1018035039305687,0.006620538024499214,800.0,0.00815178919583559,6.521431356668472,0.0,0.0,0.0,700000,700000,12774,10475,10398,2558
15,rigid,6.369225025177002,20.0,0.0003015501133631915,0.00603100226726383,50.0,0.0,0.0,1.0,4.779233495355584e-05,4.779233495355584e-05,0.07003501750875438,0.03451387956738472,0.0024171801597968287,0.07003501750875438,0.10100452601909637,0.0070738537482108515,800.0,0.007942069321870804,6.353655457496643,0.0,0.0,0.0,700000,700000,12799,10475,10400,2542
16,rigid,6.20806360244751,20.0,0.00034679233795031905,0.006935846759006381,50.0,0.0,0.0,1.0,5.4605719924438745e-05,5.4605719924438745e-05,0.0750375187593797,0.0349283330142498,0.0026209354437906306,0.0750375187593797,0.10053575038909912,0.00754395325581034,800.0,0.0077386354096233845,6.190908327698708,0.0,0.0,0.0,700000,700000,12808,10475,10404,2518
