iter,total,mask_weight,mask_raw,mask_scaled,intersect_weight,intersect_raw,intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled
92,2.116393804550171,500.0,1.577499642735347e-05,0.007887498213676736,0.6828414207103551,0.014832602813839912,0.010128315578234856,500.0,0.003715807106345892,1.857903553172946
93,2.1006643772125244,500.0,1.579134914209135e-05,0.007895674571045674,0.6903451725862931,0.015439865179359913,0.010658836391954318,500.0,0.003609562525525689,1.8047812627628446
94,2.0690627098083496,500.0,1.5753308616694994e-05,0.007876654308347497,0.6978489244622311,0.015153162181377411,0.010574617930475982,500.0,0.00354298809543252,1.77149404771626
95,2.0804460048675537,500.0,1.568325751577504e-05,0.00784162875788752,0.7053526763381691,0.015362907201051712,0.010836267710596755,500.0,0.0035038264468312263,1.7519132234156132
96,2.02767276763916,500.0,1.5672139852540568e-05,0.007836069926270284,0.7128564282141071,0.014946368522942066,0.010654614880036242,500.0,0.0034394499380141497,1.7197249690070748
97,2.113288164138794,500.0,1.5730282029835507e-05,0.007865141014917754,0.720360180090045,0.014622161164879799,0.010533222650038475,500.0,0.0033555806148797274,1.6777903074398637
98,2.1675679683685303,500.0,1.5734374755993485e-05,0.007867187377996743,0.727863931965983,0.014414004981517792,0.010491434341224806,500.0,0.0033093851525336504,1.6546925762668252
99,2.026341199874878,500.0,1.5693492969148792e-05,0.007846746484574396,0.735367683841921,0.014582602307200432,0.010723574483033835,500.0,0.003296620212495327,1.6483101062476635
100,1.9807298183441162,500.0,1.561129101901315e-05,0.007805645509506576,0.742871435717859,0.01445274893194437,0.010736534349143267,500.0,0.0033125784248113632,1.6562892124056816
101,2.024989604949951,500.0,1.5589248505420983e-05,0.007794624252710491,0.7503751875937968,0.014403914101421833,0.010808339745939343,500.0,0.003297092393040657,1.6485461965203285
102,1.9581881761550903,500.0,1.5617231838405132e-05,0.007808615919202566,0.7578789394697348,0.014675114303827286,0.01112196006518176,500.0,0.0032555810175836086,1.6277905087918043
103,1.943740725517273,500.0,1.568424340803176e-05,0.00784212170401588,0.7653826913456728,0.014850107952952385,0.011366015591804477,500.0,0.003191170981153846,1.595585490576923
104,1.9521620273590088,500.0,1.569763117004186e-05,0.00784881558502093,0.7728864432216108,0.014904633164405823,0.01151958891396048,500.0,0.0031604913529008627,1.5802456764504313
105,1.8882445096969604,500.0,1.566015816933941e-05,0.007830079084669705,0.7803901950975488,0.01499173603951931,0.011699403812731428,500.0,0.0031595865730196238,1.5797932865098119
106,1.895443081855774,500.0,1.5626199456164613e-05,0.007813099728082307,0.7878939469734867,0.0148935467004776,0.011734535294273245,500.0,0.0031378483399748802,1.56892416998744
107,1.857779622077942,500.0,1.564485501148738e-05,0.00782242750574369,0.7953976988494247,0.01450539194047451,0.011537555370362416,500.0,0.003091390011832118,1.545695005916059
108,1.8997377157211304,500.0,1.5714882465545088e-05,0.007857441232772544,0.8029014507253627,0.014364657923579216,0.011533404686015328,500.0,0.0030225205700844526,1.5112602850422263
109,1.9010045528411865,500.0,1.574212365085259e-05,0.007871061825426295,0.8104052026013007,0.01461286935955286,0.011842345353914775,500.0,0.002987432526424527,1.4937162632122636
110,1.8058708906173706,500.0,1.5726142009953037e-05,0.007863071004976518,0.8179089544772387,0.013955160044133663,0.0114140503612599,500.0,0.002981368685141206,1.490684342570603
111,1.9074006080627441,500.0,1.5698793504270725e-05,0.007849396752135362,0.8254127063531765,0.014234744012355804,0.01174953857948328,500.0,0.0029965220019221306,1.4982610009610653
112,1.9705544710159302,500.0,1.5725421690149233e-05,0.007862710845074616,0.8329164582291145,0.01401770394295454,0.011675576320669989,500.0,0.0029851864092051983,1.4925932046025991
113,1.8840199708938599,500.0,1.580510797793977e-05,0.007902553988969885,0.8404202101050525,0.013848665170371532,0.011638698092158166,500.0,0.0029510941822081804,1.4755470911040902
114,1.7482274770736694,500.0,1.5919267752906308e-05,0.007959633876453154,0.8479239619809905,0.013702698983252048,0.011618846811711967,500.0,0.0028951275162398815,1.4475637581199408
115,1.9924249649047852,500.0,1.6080446584965102e-05,0.008040223292482551,0.8554277138569285,0.013226999901235104,0.011314742286699363,500.0,0.0028135410975664854,1.4067705487832427
116,2.2500805854797363,500.0,1.6180820239242166e-05,0.008090410119621083,0.8629314657328664,0.012645239010453224,0.010911974633832821,500.0,0.0027668573893606663,1.3834286946803331
117,2.188816785812378,500.0,1.6217314623645507e-05,0.008108657311822753,0.8704352176088044,0.011966275982558727,0.010415868038845515,500.0,0.0027506565675139427,1.3753282837569714
118,1.8794676065444946,500.0,1.619259455765132e-05,0.00809629727882566,0.8779389694847424,0.011765490286052227,0.01032938241721944,500.0,0.002761158859357238,1.380579429678619
119,1.6951647996902466,500.0,1.6118692656164058e-05,0.008059346328082029,0.8854427213606804,0.01205416675657034,0.010673274216673087,500.0,0.002795082749798894,1.397541374899447
120,1.7560460567474365,500.0,1.6110456272144802e-05,0.008055228136072401,0.8929464732366184,0.012036111205816269,0.010747603052717379,500.0,0.002796933753415942,1.398466876707971
121,1.7256851196289062,500.0,1.6156092897290364e-05,0.008078046448645182,0.9004502251125562,0.011956412345170975,0.010766154187747751,500.0,0.002773133572191,1.3865667860955
122,1.6562321186065674,500.0,1.6245734514086507e-05,0.008122867257043254,0.9079539769884942,0.011555559933185577,0.010491916597664743,500.0,0.0027268270496279,1.36341352481395
123,1.6363513469696045,500.0,1.631207123864442e-05,0.00815603561932221,0.9154577288644322,0.011722291819751263,0.010731262646395604,500.0,0.002672633621841669,1.3363168109208345
124,1.6316567659378052,500.0,1.631309714866802e-05,0.00815654857433401,0.9229614807403702,0.011356313712894917,0.010481440120205663,500.0,0.0026427290868014097,1.3213645434007049
125,1.6018832921981812,500.0,1.6368507203878835e-05,0.008184253601939417,0.9304652326163082,0.011670212261378765,0.010858726766465486,500.0,0.0025922157801687717,1.2961078900843859
126,1.6053009033203125,500.0,1.6469160982524045e-05,0.008234580491262022,0.9379689844922461,0.012771766632795334,0.011979520978734993,500.0,0.0025250804610550404,1.2625402305275202
127,1.5936428308486938,500.0,1.6499197954544798e-05,0.008249598977272399,0.9454727363681841,0.013113847002387047,0.01239878480966059,500.0,0.002487224293872714,1.243612146936357
128,1.5577539205551147,500.0,1.6469915863126516e-05,0.008234957931563258,0.9529764882441221,0.013428985141217709,0.012797507100560148,500.0,0.0024740302469581366,1.2370151234790683
129,1.548686146736145,500.0,1.6494988813064992e-05,0.008247494406532496,0.9604802401200601,0.013449681922793388,0.012918153722743025,500.0,0.002444620244204998,1.222310122102499
130,1.5723928213119507,500.0,1.6570682419114746e-05,0.008285341209557373,0.967983991995998,0.0138695714995265,0.013425523187385583,500.0,0.0024032117798924446,1.2016058899462223
131,1.561167597770691,500.0,1.657360371609684e-05,0.00828680185804842,0.9754877438719359,0.01406219694763422,0.013717500774330529,500.0,0.002386226085945964,1.193113042972982
132,1.510509967803955,500.0,1.6519919881829992e-05,0.008259959940914996,0.9829914957478739,0.014193041250109673,0.013951638847656581,500.0,0.002390809589996934,1.195404794998467
133,1.4966094493865967,500.0,1.6526391846127808e-05,0.008263195923063904,0.9904952476238119,0.014335502870380878,0.014199247465409775,500.0,0.002379302168264985,1.1896510841324925
134,1.5252985954284668,500.0,1.658575092733372e-05,0.00829287546366686,0.9979989994997499,0.014762328006327152,0.014732788580601636,500.0,0.0023514200001955032,1.1757100000977516
135,1.4937368631362915,500.0,1.6579342627665028e-05,0.008289671313832514,1.0055027513756878,0.014897187240421772,0.014979162758002882,500.0,0.0023453105241060257,1.1726552620530128
136,1.4758269786834717,500.0,1.6516998584847897e-05,0.008258499292423949,1.0130065032516258,0.01498345099389553,0.015178333297968208,500.0,0.0023579737171530724,1.1789868585765362
137,1.4719505310058594,500.0,1.6519561540917493e-05,0.008259780770458747,1.0205102551275638,0.015112494118511677,0.015422455228496158,500.0,0.0023486525751650333,1.1743262875825167
138,1.442405104637146,500.0,1.6578236682107672e-05,0.008289118341053836,1.0280140070035018,0.015054074116051197,0.01547579905376949,500.0,0.0023199417628347874,1.1599708814173937
139,1.429179072380066,500.0,1.658855762798339e-05,0.008294278813991696,1.0355177588794398,0.015205188654363155,0.01574524287870522,500.0,0.0023027958814054728,1.1513979407027364
140,1.419061303138733,500.0,1.6662397683830932e-05,0.008331198841915466,1.0430215107553777,0.015255839563906193,0.0159121688297871,500.0,0.0022566672414541245,1.1283336207270622
141,1.394858479499817,500.0,1.668440927460324e-05,0.00834220463730162,1.0505252626313157,0.015026262030005455,0.015785467865438448,500.0,0.0022303902078419924,1.1151951039209962
142,1.3769699335098267,500.0,1.676238389336504e-05,0.00838119194668252,1.0580290145072537,0.015392955392599106,0.01628619342438575,500.0,0.0021847416646778584,1.0923708323389292
143,1.3741134405136108,500.0,1.6778201825218275e-05,0.008389100912609138,1.0655327663831915,0.01603717915713787,0.017088139872287973,500.0,0.00215620594099164,1.07810297049582
144,1.345377802848816,500.0,1.6865698853507638e-05,0.008432849426753819,1.0730365182591295,0.016602935269474983,0.017815555854439138,500.0,0.0021155269350856543,1.0577634675428271
145,1.3717105388641357,500.0,1.7014566765283234e-05,0.008507283382641617,1.0805402701350675,0.016852062195539474,0.018209331837101182,500.0,0.002066405490040779,1.0332027450203896
146,1.3661339282989502,500.0,1.7085734725696966e-05,0.008542867362848483,1.0880440220110055,0.01708330772817135,0.018587390849811248,500.0,0.0020397277548909187,1.0198638774454594
147,1.3056737184524536,500.0,1.7079666577046737e-05,0.008539833288523369,1.0955477738869435,0.01697169616818428,0.018593303956139857,500.0,0.002032084157690406,1.016042078845203
148,1.3023316860198975,500.0,1.707021874608472e-05,0.00853510937304236,1.1030515257628815,0.01708305813372135,0.01884349333909734,500.0,0.002025673631578684,1.012836815789342
149,1.2704323530197144,500.0,1.7116668459493667e-05,0.008558334229746833,1.1105552776388194,0.008672233670949936,0.009630994872190525,500.0,0.00200444832444191,1.002224162220955
150,1.2575300931930542,500.0,1.706173861748539e-05,0.008530869308742695,1.1180590295147574,0.009262983687222004,0.010356562551746462,500.0,0.0019720694981515408,0.9860347490757704
151,1.2382686138153076,500.0,1.6953837985056452e-05,0.008476918992528226,1.1255627813906954,0.009337707422673702,0.010510175938477154,500.0,0.001957142958417535,0.9785714792087674
152,1.2210445404052734,500.0,1.6925394447753206e-05,0.008462697223876603,1.1330665332666334,0.00929231010377407,0.010528805595321798,500.0,0.0019257753156125546,0.9628876578062773
153,1.2165966033935547,500.0,1.6916897948249243e-05,0.008458448974124622,1.1405702851425712,0.00952700525522232,0.010866219100503697,500.0,0.0018951273523271084,0.9475636761635542
154,1.1902798414230347,500.0,1.6987069102469832e-05,0.008493534551234916,1.1480740370185092,0.00969387125223875,0.011129281902895412,500.0,0.0018524500774219632,0.9262250387109816
155,1.226425290107727,500.0,1.718118437565863e-05,0.008590592187829316,1.1555777888944472,0.009884508326649666,0.011422318276418573,500.0,0.0018013161607086658,0.9006580803543329
156,1.22617769241333,500.0,1.729589348542504e-05,0.00864794674271252,1.1630815407703852,0.009855113923549652,0.011462301086669804,500.0,0.001770302071236074,0.885151035618037
157,1.1541953086853027,500.0,1.732529744913336e-05,0.00866264872456668,1.1705852926463232,0.00972059741616249,0.011378788371095662,500.0,0.0017561654094606638,0.8780827047303319
158,1.2212809324264526,500.0,1.7296322766924277e-05,0.008648161383462138,1.1780890445222612,0.009793572127819061,0.011537700030522206,500.0,0.0017550423508509994,0.8775211754254997
159,1.2820504903793335,500.0,1.7334417862002738e-05,0.008667208931001369,1.1855927963981991,0.009776909835636616,0.011591433872165473,500.0,0.0017423585522919893,0.8711792761459947
160,1.224316120147705,500.0,1.743509346852079e-05,0.008717546734260395,1.1930965482741371,0.009755260311067104,0.011638967404649847,500.0,0.0017197439447045326,0.8598719723522663
161,1.1177716255187988,500.0,1.758711732691154e-05,0.00879355866345577,1.2006003001500751,0.009514440782368183,0.011423040459071356,500.0,0.0016883271746337414,0.8441635873168707
162,1.25584077835083,500.0,1.776769568095915e-05,0.008883847840479575,1.208104052026013,0.0101272352039814,0.012234753885750413,500.0,0.001647454802878201,0.8237274014391005
163,1.446589469909668,500.0,1.785125641617924e-05,0.00892562820808962,1.215607803901951,0.010134188458323479,0.0123191985761511,500.0,0.0016242059646174312,0.8121029823087156
164,1.4018663167953491,500.0,1.7862745153252035e-05,0.008931372576626018,1.2231115557778889,0.010224906727671623,0.012506201575366242,500.0,0.0016160390805453062,0.8080195402726531
165,1.1870064735412598,500.0,1.7805650713853538e-05,0.008902825356926769,1.2306153076538269,0.010025952942669392,0.012338091165065884,500.0,0.0016213807975873351,0.8106903987936676
166,1.0884737968444824,500.0,1.767603498592507e-05,0.008838017492962535,1.2381190595297649,0.010016921907663345,0.012402141931699239,500.0,0.0016390191158279777,0.8195095579139888
167,1.1304904222488403,500.0,1.7617165212868713e-05,0.008808582606434356,1.2456228114057029,0.010104244574904442,0.012586077534523291,500.0,0.0016414262354373932,0.8207131177186966
168,1.1057381629943848,500.0,1.7618716810829937e-05,0.008809358405414969,1.2531265632816408,0.01023018080741167,0.012819711316941589,500.0,0.0016314946115016937,0.8157473057508469
169,1.072016716003418,500.0,1.7682730685919523e-05,0.008841365342959762,1.2606303151575788,0.010143809020519257,0.012787593162435482,500.0,0.0016101996880024672,0.8050998440012336
170,1.0691391229629517,500.0,1.766843706718646e-05,0.00883421853359323,1.2681340670335168,0.010288125835359097,0.013046722857746528,500.0,0.0015991698019206524,0.7995849009603262
