frame_idx,num_active,sum_weight,visibility_mean,mask_gate_mean,reproj_mean_px,reproj_p50_px,reproj_p90_px
0,4254,4254.0,1.0,1.0,0.7071064114570618,0.7071067690849304,0.7071283459663391
1,4254,4254.0,1.0,1.0,0.3945799767971039,0.3357183635234833,0.6842286586761475
2,4254,4254.0,1.0,1.0,0.5556686520576477,0.45155471563339233,1.0116851329803467
3,4252,4252.0,0.9995298385620117,1.0,0.7170595526695251,0.5492789149284363,1.3186640739440918
4,4243,4243.0,0.997414231300354,1.0,0.8409703969955444,0.6156305074691772,1.631843090057373
5,4243,4243.0,0.997414231300354,1.0,0.9111483097076416,0.6520141959190369,1.74074125289917
6,4229,4229.0,0.9941231608390808,1.0,1.1166257858276367,0.8024759888648987,2.121860980987549
7,4224,4224.0,0.9929478168487549,1.0,1.261298418045044,0.8828415870666504,2.4344096183776855
8,4224,4224.0,0.9929478168487549,1.0,1.4334925413131714,0.9918090105056763,2.8222687244415283
9,4224,4224.0,0.9929478168487549,1.0,1.510205626487732,1.0822503566741943,3.10426926612854
10,4225,4225.0,0.993182897567749,1.0,1.669864535331726,1.1818501949310303,3.621259927749634
11,4220,4220.0,0.9922426342964172,0.9997649192810059,1.683472990989685,1.142331838607788,3.7255702018737793
12,4219,4219.0,0.9922426342964172,0.9995298385620117,1.5692322254180908,1.0436453819274902,3.478762149810791
13,4213,4213.0,0.9920075535774231,0.9983544945716858,1.589006781578064,1.0623022317886353,3.348081588745117
14,4206,4206.0,0.9905970692634583,0.9981194138526917,1.700852870941162,1.152066707611084,3.564352512359619
15,4205,4205.0,0.9896568059921265,0.9981194138526917,1.7003737688064575,1.17622709274292,3.5348048210144043
16,4204,4204.0,0.988951563835144,0.997414231300354,1.693365454673767,1.153059959411621,3.593500852584839
17,4193,4193.0,0.9866008758544922,0.9967089891433716,1.835766077041626,1.253598690032959,4.0405354499816895
18,4193,4193.0,0.9866008758544922,0.9964739084243774,2.0738117694854736,1.423497200012207,4.572516918182373
19,4187,4187.0,0.9844852089881897,0.9955336451530457,2.047710418701172,1.4330180883407593,4.404435634613037
20,4175,4175.0,0.9818993806838989,0.9952985644340515,2.1101887226104736,1.5208452939987183,4.500190734863281
21,4167,4167.0,0.9797837734222412,0.9950634837150574,2.0339488983154297,1.4697601795196533,4.381742477416992
22,4148,4148.0,0.9767277836799622,0.9927127361297607,2.0533859729766846,1.531618595123291,4.3725690841674805
23,4130,4130.0,0.9753173589706421,0.9858956336975098,2.0837459564208984,1.5604885816574097,4.414500713348389
24,4117,4117.0,0.972496509552002,0.9842501282691956,2.11051607131958,1.5656706094741821,4.4701008796691895
25,4101,4101.0,0.9675599336624146,0.9851903915405273,2.188692092895508,1.600454330444336,4.699798107147217
26,4085,4085.0,0.9621532559394836,0.9755524396896362,2.2247872352600098,1.5701583623886108,4.9101481437683105
27,4064,4064.0,0.9574518203735352,0.9818993806838989,2.1897499561309814,1.5123612880706787,4.898590564727783
28,4062,4062.0,0.9565115571022034,0.9793136119842529,2.2282052040100098,1.52257239818573,4.919293403625488
29,4056,4056.0,0.954630970954895,0.9814292788505554,2.3341257572174072,1.6059763431549072,5.1752214431762695
30,4062,4062.0,0.9565115571022034,0.9823695421218872,2.4890127182006836,1.6788616180419922,5.525439262390137
31,4058,4058.0,0.9555712342262268,0.9814292788505554,2.5806074142456055,1.7463698387145996,5.724737167358398
32,4039,4039.0,0.9513399004936218,0.9779031872749329,2.5790622234344482,1.7387362718582153,5.780972003936768
33,4055,4055.0,0.9551010727882385,0.9776681065559387,2.6921138763427734,1.7572060823440552,6.29730224609375
34,4051,4051.0,0.9539257287979126,0.9776681065559387,2.716420888900757,1.6930843591690063,6.554983615875244
35,4060,4060.0,0.9553361535072327,0.9828397035598755,2.8354227542877197,1.687294840812683,6.958373069763184
36,4052,4052.0,0.9532204866409302,0.9851903915405273,2.89996075630188,1.7290451526641846,7.062026023864746
37,4049,4049.0,0.9527503848075867,0.9811941981315613,2.921114206314087,1.7596739530563354,7.084601402282715
38,4024,4024.0,0.9464033842086792,0.9802538752555847,2.9058516025543213,1.800215721130371,7.038361072540283
39,4015,4015.0,0.9445227980613708,0.9814292788505554,2.948904037475586,1.8695807456970215,7.055431842803955
40,4004,4004.0,0.9419370293617249,0.9823695421218872,2.9781494140625,1.9302659034729004,7.109970569610596
41,3997,3997.0,0.9402915239334106,0.9790785312652588,3.0130655765533447,2.00876522064209,6.957569599151611
42,3931,3931.0,0.9257169961929321,0.9652092456817627,2.943012237548828,2.075092077255249,6.732731819152832
43,3915,3915.0,0.9205453991889954,0.9687353372573853,2.9537971019744873,2.088829755783081,6.814112663269043
44,3875,3875.0,0.9111424684524536,0.9642689228057861,2.9166173934936523,2.1244935989379883,6.63707160949707
45,3841,3841.0,0.9031499624252319,0.957216739654541,2.8372044563293457,2.164527416229248,6.296588897705078
46,3812,3812.0,0.8970381021499634,0.9508697986602783,2.7804527282714844,2.1850192546844482,6.013167858123779
47,3818,3818.0,0.8979783654212952,0.9518100619316101,2.8891825675964355,2.2345967292785645,6.536458492279053
48,3821,3821.0,0.9010343551635742,0.9480488896369934,2.9061381816864014,2.214034080505371,6.7644362449646
49,3835,3835.0,0.9047955274581909,0.9464033842086792,2.892601251602173,2.159458875656128,6.764656066894531
50,3838,3838.0,0.9040902853012085,0.9539257287979126,2.85884690284729,2.043640613555908,6.966664791107178
51,3850,3850.0,0.9057357907295227,0.9560413956642151,2.8503193855285645,1.9004952907562256,7.35146427154541
52,3857,3857.0,0.907616376876831,0.9569816589355469,2.8040685653686523,1.7311534881591797,7.655313491821289
53,3894,3894.0,0.9160789847373962,0.9645040035247803,2.8592262268066406,1.5088634490966797,8.33329963684082
54,3901,3901.0,0.9181946516036987,0.9586271643638611,2.9144339561462402,1.4403578042984009,8.797014236450195
55,3936,3936.0,0.9259520769119263,0.964033842086792,2.9877970218658447,1.409445881843567,9.153671264648438
56,3954,3954.0,0.9301833510398865,0.9659144282341003,3.011166572570801,1.2556920051574707,9.482136726379395
57,4004,4004.0,0.9424071311950684,0.9699106812477112,3.2414207458496094,1.3070472478866577,9.86927604675293
58,4053,4053.0,0.9529854655265808,0.980724036693573,3.3951361179351807,1.356602430343628,10.46975040435791
