iter,stage,total,orient_gvhmr_weight,orient_gvhmr_raw,orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,human_scene_depth_weight,human_scene_depth_raw,human_scene_depth_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points
1,rigid,23.714088439941406,100.0,1.1888638927888507e-15,1.1888638927888507e-13,250.0,0.0,0.0,1.0,0.0,0.0,60.0,0.018166689202189445,1.0900013521313667,0.0,0.0,0.0,800.0,0.02828010730445385,22.62408584356308,0.0,0.0,0.0,700000,700000,678
2,rigid,23.654848098754883,100.0,1.1888638927888507e-15,1.1888638927888507e-13,250.0,0.0,0.0,1.0,2.49834272381122e-07,2.49834272381122e-07,60.0,0.017921073362231255,1.0752644017338753,0.0,0.0,0.0,800.0,0.028224479407072067,22.579583525657654,0.0,0.0,0.0,700000,700000,673
3,rigid,23.563077926635742,100.0,1.1888638927888507e-15,1.1888638927888507e-13,250.0,0.0,0.0,1.0,9.946508043867652e-07,9.946508043867652e-07,60.0,0.01706399768590927,1.0238398611545563,0.0,0.0,0.0,800.0,0.02817404828965664,22.53923863172531,0.0,0.0,0.0,700000,700000,661
4,rigid,23.480627059936523,100.0,1.1888638927888507e-15,1.1888638927888507e-13,250.0,0.0,0.0,1.0,2.2485082808998413e-06,2.2485082808998413e-06,60.0,0.016310106962919235,0.9786064177751541,0.0,0.0,0.0,800.0,0.028127523139119148,22.50201851129532,0.0,0.0,0.0,700000,700000,637
5,rigid,23.415607452392578,100.0,1.1888638927888507e-15,1.1888638927888507e-13,250.0,0.0,0.0,1.0,4.006736617157003e-06,4.006736617157003e-06,60.0,0.015804242342710495,0.9482545405626297,0.0,0.0,0.0,800.0,0.02808418497443199,22.467347979545593,0.0,0.0,0.0,700000,700000,629
6,rigid,23.352527618408203,100.0,1.1888638927888507e-15,1.1888638927888507e-13,250.0,0.0,0.0,1.0,6.269337063713465e-06,6.269337063713465e-06,60.0,0.015280929394066334,0.91685576364398,0.0,0.0,0.0,800.0,0.028044581413269043,22.435665130615234,0.0,0.0,0.0,700000,700000,615
7,rigid,23.311941146850586,100.0,1.1888638927888507e-15,1.1888638927888507e-13,250.0,0.0,0.0,1.0,9.036308256327175e-06,9.036308256327175e-06,60.0,0.015092720277607441,0.9055632166564465,0.0,0.0,0.0,800.0,0.028007959946990013,22.40636795759201,0.0,0.0,0.0,700000,700000,599
8,rigid,23.27754783630371,100.0,1.1888638927888507e-15,1.1888638927888507e-13,250.0,0.0,0.0,1.0,1.2340602552285418e-05,1.2340602552285418e-05,60.0,0.014950176700949669,0.8970106020569801,0.0,0.0,0.0,800.0,0.02797565795481205,22.38052636384964,0.0,0.0,0.0,700000,700000,594
9,rigid,23.20557403564453,100.0,1.1888638927888507e-15,1.1888638927888507e-13,250.0,0.0,0.0,1.0,1.6139882063725963e-05,1.6139882063725963e-05,60.0,0.014132430776953697,0.8479458466172218,0.0,0.0,0.0,800.0,0.027947016060352325,22.35761284828186,0.0,0.0,0.0,700000,700000,586
10,rigid,23.148836135864258,100.0,1.1888638927888507e-15,1.1888638927888507e-13,250.0,0.0,0.0,1.0,2.0469482478802092e-05,2.0469482478802092e-05,60.0,0.013515593484044075,0.8109356090426445,0.0,0.0,0.0,800.0,0.02792234905064106,22.337879240512848,0.0,0.0,0.0,700000,700000,571
11,rigid,23.07124900817871,100.0,1.1888638927888507e-15,1.1888638927888507e-13,250.0,0.0,0.0,1.0,2.5431125322938897e-05,2.5431125322938897e-05,60.0,0.012478003278374672,0.7486801967024803,0.0,0.0,0.0,800.0,0.027903180569410324,22.32254445552826,0.0,0.0,0.0,700000,700000,565
