iter,total,cd3d,cd3d_fwd,cd3d_bwd,cd3d_raw,cd3d_raw_fwd,cd3d_raw_bwd,cd2d,cd2d_fwd,cd2d_bwd,scale,tx,ty,tz
0,0.24624348,0.00017864,0.00010185,0.00025542,0.01306910,0.01010502,0.01603318,67.60710144,63.02681351,72.18739319,1.19493341,0.00000000,0.00000000,0.00000000
1,0.18773469,0.00011963,0.00007052,0.00016873,0.01071112,0.00840519,0.01301705,68.10894012,63.17380142,73.04407501,1.20092309,0.00500000,0.00500000,0.00500000
2,0.14950898,0.00008047,0.00004943,0.00011151,0.00880484,0.00703494,0.01057474,69.03769684,65.05564880,73.01974487,1.20680130,0.00964253,0.00594954,0.00988788
3,0.12604263,0.00005635,0.00003660,0.00007609,0.00739221,0.00605294,0.00873149,69.69348145,67.88792419,71.49903107,1.21244442,0.01291546,0.00383817,0.01457146
4,0.11122654,0.00004138,0.00002795,0.00005481,0.00634846,0.00528854,0.00740838,69.84748840,70.34873962,69.34622955,1.21776927,0.01433327,0.00098239,0.01899178
5,0.10172323,0.00003223,0.00002241,0.00004205,0.00561158,0.00473501,0.00648814,69.49349976,71.79766846,67.18933105,1.22274423,0.01413939,-0.00139232,0.02312848
6,0.09566443,0.00002693,0.00001909,0.00003477,0.00513472,0.00437025,0.00589919,68.73435974,72.28918457,65.17952728,1.22734010,0.01277953,-0.00299392,0.02696791
7,0.09175910,0.00002407,0.00001716,0.00003097,0.00485552,0.00414342,0.00556762,67.69161987,71.75019836,63.63303375,1.23154628,0.01069062,-0.00331824,0.03050773
8,0.08939064,0.00002288,0.00001638,0.00002937,0.00473475,0.00404821,0.00542130,66.51553345,70.44041443,62.59065628,1.23536611,0.00810339,-0.00274746,0.03375513
9,0.08839655,0.00002296,0.00001643,0.00002950,0.00474385,0.00405467,0.00543304,65.43167877,68.80828094,62.05508041,1.23879910,0.00521819,-0.00186112,0.03671710
10,0.08858376,0.00002407,0.00001717,0.00003096,0.00485574,0.00414483,0.00556665,64.51582336,67.13646698,61.89518738,1.24183488,0.00218225,-0.00105717,0.03939526
