iter,stage,total,orient_gvhmr_weight,orient_gvhmr_raw,orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,human_scene_depth_weight,human_scene_depth_raw,human_scene_depth_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points
1,rigid,7.6455278396606445,100.0,3.191891195797325e-16,3.191891195797325e-14,250.0,0.0,0.0,1.0,5.50671747784337e-12,5.50671747784337e-12,60.0,0.01878008246421814,1.1268049478530884,0.0,0.0,0.0,800.0,0.008148403838276863,6.5187230706214905,0.0,0.0,0.0,700000,700000,1262
2,rigid,7.5047430992126465,100.0,3.191891195797325e-16,3.191891195797325e-14,250.0,0.0,0.0,1.0,2.49834272381122e-07,2.49834272381122e-07,60.0,0.018443603068590164,1.1066161841154099,0.0,0.0,0.0,800.0,0.007997658103704453,6.398126482963562,0.0,0.0,0.0,700000,700000,1266
3,rigid,7.406947135925293,100.0,3.191891195797325e-16,3.191891195797325e-14,250.0,0.0,0.0,1.0,9.946508043867652e-07,9.946508043867652e-07,60.0,0.01876259222626686,1.1257555335760117,0.0,0.0,0.0,800.0,0.007851487956941128,6.281190365552902,0.0,0.0,0.0,700000,700000,1259
4,rigid,7.279470920562744,100.0,3.191891195797325e-16,3.191891195797325e-14,250.0,0.0,0.0,1.0,2.2485082808998413e-06,2.2485082808998413e-06,60.0,0.018544502556324005,1.1126701533794403,0.0,0.0,0.0,800.0,0.007708498276770115,6.166798621416092,0.0,0.0,0.0,700000,700000,1261
5,rigid,7.190832614898682,100.0,3.191891195797325e-16,3.191891195797325e-14,250.0,0.0,0.0,1.0,4.006736617157003e-06,4.006736617157003e-06,60.0,0.018917564302682877,1.1350538581609726,0.0,0.0,0.0,800.0,0.007569718174636364,6.055774539709091,0.0,0.0,0.0,700000,700000,1254
6,rigid,7.098010063171387,100.0,3.191891195797325e-16,3.191891195797325e-14,250.0,0.0,0.0,1.0,6.245856184250442e-06,6.245856184250442e-06,60.0,0.01917596161365509,1.1505576968193054,0.0,0.0,0.0,800.0,0.0074343071319162846,5.947445705533028,0.0,0.0,0.0,700000,700000,1251
7,rigid,6.95933723449707,100.0,3.191891195797325e-16,3.191891195797325e-14,250.0,0.0,0.0,1.0,8.979963240562938e-06,8.979963240562938e-06,60.0,0.018387144431471825,1.1032286658883095,0.0,0.0,0.0,800.0,0.00732012465596199,5.856099724769592,0.0,0.0,0.0,700000,700000,1256
8,rigid,6.848505973815918,100.0,3.191891195797325e-16,3.191891195797325e-14,250.0,0.0,0.0,1.0,1.224187872139737e-05,1.224187872139737e-05,60.0,0.017873253673315048,1.072395220398903,0.0,0.0,0.0,800.0,0.007220123428851366,5.776098743081093,0.0,0.0,0.0,700000,700000,1227
9,rigid,6.798436164855957,100.0,3.191891195797325e-16,3.191891195797325e-14,250.0,0.0,0.0,1.0,1.5989393432391807e-05,1.5989393432391807e-05,60.0,0.018218252807855606,1.0930951684713364,0.0,0.0,0.0,800.0,0.007131656631827354,5.7053253054618835,0.0,0.0,0.0,700000,700000,1218
10,rigid,6.678788185119629,100.0,3.191891195797325e-16,3.191891195797325e-14,250.0,0.0,0.0,1.0,2.025769390456844e-05,2.025769390456844e-05,60.0,0.017271295189857483,1.036277711391449,0.0,0.0,0.0,800.0,0.0070531126111745834,5.642490088939667,0.0,0.0,0.0,700000,700000,1211
11,rigid,6.577691555023193,100.0,3.191891195797325e-16,3.191891195797325e-14,250.0,0.0,0.0,1.0,2.498342473700177e-05,2.498342473700177e-05,60.0,0.016629213467240334,0.99775280803442,0.0,0.0,0.0,800.0,0.006974891759455204,5.579913407564163,0.0,0.0,0.0,700000,700000,1193
12,rigid,6.458118915557861,100.0,3.191891195797325e-16,3.191891195797325e-14,250.0,0.0,0.0,1.0,3.03074066323461e-05,3.03074066323461e-05,60.0,0.015737758949398994,0.9442655369639397,0.0,0.0,0.0,800.0,0.006892278790473938,5.51382303237915,0.0,0.0,0.0,700000,700000,1182
13,rigid,6.4169769287109375,100.0,3.191891195797325e-16,3.191891195797325e-14,250.0,0.0,0.0,1.0,3.608882616390474e-05,3.608882616390474e-05,60.0,0.01627177931368351,0.9763067588210106,0.0,0.0,0.0,800.0,0.006800792645663023,5.440634116530418,0.0,0.0,0.0,700000,700000,1174
14,rigid,6.385300159454346,100.0,3.191891195797325e-16,3.191891195797325e-14,250.0,0.0,0.0,1.0,4.240516500431113e-05,4.240516500431113e-05,60.0,0.016875002533197403,1.0125001519918442,0.0,0.0,0.0,800.0,0.006715946830809116,5.372757464647293,0.0,0.0,0.0,700000,700000,1161
15,rigid,6.269318103790283,100.0,3.191891195797325e-16,3.191891195797325e-14,250.0,0.0,0.0,1.0,4.926353722112253e-05,4.926353722112253e-05,60.0,0.016083035618066788,0.9649821370840073,0.0,0.0,0.0,800.0,0.006630358286201954,5.304286628961563,0.0,0.0,0.0,700000,700000,1134
16,rigid,6.17423152923584,100.0,3.191891195797325e-16,3.191891195797325e-14,250.0,0.0,0.0,1.0,5.6671080528758466e-05,5.6671080528758466e-05,60.0,0.015661466866731644,0.9396880120038986,0.0,0.0,0.0,800.0,0.006543108262121677,5.234486609697342,0.0,0.0,0.0,700000,700000,1126
17,rigid,6.132233619689941,100.0,3.191891195797325e-16,3.191891195797325e-14,250.0,0.0,0.0,1.0,6.46349653834477e-05,6.46349653834477e-05,60.0,0.016168605536222458,0.9701163321733475,0.0,0.0,0.0,800.0,0.006452566012740135,5.162052810192108,0.0,0.0,0.0,700000,700000,1128
18,rigid,6.087349891662598,100.0,3.191891195797325e-16,3.191891195797325e-14,250.0,0.0,0.0,1.0,7.316238043131307e-05,7.316238043131307e-05,60.0,0.016641465947031975,0.9984879568219185,0.0,0.0,0.0,800.0,0.006360986270010471,5.088789016008377,0.0,0.0,0.0,700000,700000,1125
19,rigid,5.9685587882995605,100.0,3.191891195797325e-16,3.191891195797325e-14,250.0,0.0,0.0,1.0,8.230314415413886e-05,8.230314415413886e-05,60.0,0.01589202880859375,0.953521728515625,0.0,0.0,0.0,800.0,0.006268693134188652,5.014954507350922,0.0,0.0,0.0,700000,700000,1110
20,rigid,5.909965515136719,100.0,3.191891195797325e-16,3.191891195797325e-14,250.0,0.0,0.0,1.0,9.202685760101303e-05,9.202685760101303e-05,60.0,0.016130533069372177,0.9678319841623306,0.0,0.0,0.0,800.0,0.006177552044391632,4.942041635513306,0.0,0.0,0.0,700000,700000,1089
21,rigid,5.804572105407715,100.0,3.191891195797325e-16,3.191891195797325e-14,250.0,0.0,0.0,1.0,0.00010234079672954977,0.00010234079672954977,60.0,0.015579978935420513,0.9347987361252308,0.0,0.0,0.0,800.0,0.006087088491767645,4.869670793414116,0.0,0.0,0.0,700000,700000,1124
22,rigid,5.742000579833984,100.0,3.191891195797325e-16,3.191891195797325e-14,250.0,0.0,0.0,1.0,0.00011320244811940938,0.00011320244811940938,60.0,0.015720967203378677,0.9432580322027206,0.0,0.0,0.0,800.0,0.005998286884278059,4.798629507422447,0.0,0.0,0.0,700000,700000,1124
23,rigid,5.696596622467041,100.0,3.191891195797325e-16,3.191891195797325e-14,250.0,0.0,0.0,1.0,0.00012466417683754116,0.00012466417683754116,60.0,0.01608164794743061,0.9648988768458366,0.0,0.0,0.0,800.0,0.005914466455578804,4.731573164463043,0.0,0.0,0.0,700000,700000,1138
24,rigid,5.615469455718994,100.0,3.191891195797325e-16,3.191891195797325e-14,250.0,0.0,0.0,1.0,0.00013678826508112252,0.00013678826508112252,60.0,0.015803979709744453,0.9482387825846672,0.0,0.0,0.0,800.0,0.005833867471665144,4.667093977332115,0.0,0.0,0.0,700000,700000,1140
