iter,total,mask_weight,mask_raw,mask_scaled,root_trans_gvhmr_weight,root_trans_gvhmr_raw,root_trans_gvhmr_scaled,root_orient_gvhmr_weight,root_orient_gvhmr_raw,root_orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,betas_gvhmr_weight,betas_gvhmr_raw,betas_gvhmr_scaled,scale_prior_weight,scale_prior_raw,scale_prior_scaled,intersect_weight,intersect_raw,intersect_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,floor_nocontact_weight,floor_nocontact_raw,floor_nocontact_scaled,angle_weight,angle_raw,angle_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled
364,0.5972130298614502,1.0,8.185825572581962e-05,8.185825572581962e-05,20.0,0.0022794855758547783,0.045589711517095566,20.0,6.259555084398016e-05,0.0012519110168796033,10.0,0.007614350412040949,0.07614350412040949,10.0,0.0,0.0,25.0,0.000501130532938987,0.012528263323474675,2.723861930965483,0.018762437626719475,0.05110628958353554,0.0,0.21032966673374176,0.0,500.0,0.0005703257047571242,0.2851628523785621,200.0,0.0005529655609279871,0.11059311218559742,0.18159079539769885,0.08125671744346619,0.014755471951965094,0.0,0.0,0.0
365,0.5972506403923035,1.0,8.169612556230277e-05,8.169612556230277e-05,20.0,0.002274694386869669,0.04549388773739338,20.0,6.233439489733428e-05,0.0012466878979466856,10.0,0.007634277921169996,0.07634277921169996,10.0,0.0,0.0,25.0,0.0004995762719772756,0.01248940679943189,2.7313656828414206,0.018665580078959465,0.050982524877998335,0.0,0.21041271090507507,0.0,500.0,0.0005704470677301288,0.2852235338650644,200.0,0.0005529971094802022,0.11059942189604044,0.18209104552276137,0.08122691512107849,0.014790693898985777,0.0,0.0,0.0
366,0.5972407460212708,1.0,8.187374623958021e-05,8.187374623958021e-05,20.0,0.0022713132202625275,0.04542626440525055,20.0,6.233834574231878e-05,0.0012467669148463756,10.0,0.007653334643691778,0.07653334643691778,10.0,0.0,0.0,25.0,0.0004990617744624615,0.012476544361561537,2.7388694347173588,0.018671352416276932,0.05113839643777699,0.0,0.2105366736650467,0.0,500.0,0.0005698163877241313,0.2849081938620657,200.0,0.0005530210328288376,0.11060420656576753,0.18259129564782392,0.08119284361600876,0.014825106513178189,0.0,0.0,0.0
367,0.5965563654899597,1.0,8.213522232836112e-05,8.213522232836112e-05,20.0,0.002268408425152302,0.045368168503046036,20.0,6.243986717890948e-05,0.0012487973435781896,10.0,0.007672149688005447,0.07672149688005447,10.0,0.0,0.0,25.0,0.0004992109024897218,0.012480272562243044,2.7463731865932965,0.018469853326678276,0.050725109936700215,0.0,0.2106468677520752,0.0,500.0,0.0005689312820322812,0.2844656410161406,200.0,0.0005530283087864518,0.11060566175729036,0.18309154577288644,0.081156425178051,0.014859055335250958,0.0,0.0,0.0
368,0.5972903370857239,1.0,8.220451127272099e-05,8.220451127272099e-05,20.0,0.002264499431475997,0.04528998862951994,20.0,6.238014611881226e-05,0.0012476029223762453,10.0,0.00769154354929924,0.0769154354929924,10.0,0.0,0.0,25.0,0.000498186273034662,0.01245465682586655,2.7538769384692348,0.01870010793209076,0.051497795981070356,0.0,0.21065150201320648,0.0,500.0,0.0005685900687240064,0.2842950343620032,200.0,0.0005530704511329532,0.11061409022659063,0.18359179589794897,0.08112309873104095,0.014893535384838433,0.0,0.0,0.0
369,0.5972944498062134,1.0,8.209623047150671e-05,8.209623047150671e-05,20.0,0.002259473782032728,0.045189475640654564,20.0,6.214396853465587e-05,0.0012428793706931174,10.0,0.007711396086961031,0.07711396086961031,10.0,0.0,0.0,25.0,0.0004965572152286768,0.01241393038071692,2.7613806903451725,0.018581386655569077,0.051310282310525916,0.0,0.21058835089206696,0.0,500.0,0.0005687751108780503,0.28438755543902516,200.0,0.0005531298811547458,0.11062597623094916,0.18409204602301152,0.08109138906002045,0.014928279726907218,0.0,0.0,0.0
370,0.5977309346199036,1.0,8.207409700844437e-05,8.207409700844437e-05,20.0,0.0022547398693859577,0.045094797387719154,20.0,6.19962956989184e-05,0.001239925913978368,10.0,0.007730991113930941,0.0773099111393094,10.0,0.0,0.0,25.0,0.0004954786272719502,0.012386965681798756,2.7688844422211107,0.01864667236804962,0.05163048101908688,0.0,0.210574209690094,0.0,500.0,0.0005687744123861194,0.2843872061930597,200.0,0.0005531843053176999,0.11063686106353998,0.18459229614807404,0.08105841279029846,0.014962758539079607,0.0,0.0,0.0
371,0.5973236560821533,1.0,8.231609535869211e-05,8.231609535869211e-05,20.0,0.0022515212185680866,0.04503042437136173,20.0,6.212522566784173e-05,0.0012425045133568347,10.0,0.007749868556857109,0.07749868556857109,10.0,0.0,0.0,25.0,0.0004957716446369886,0.012394291115924716,2.7763881940970485,0.018531840294599533,0.05145158260881811,0.0,0.21054191887378693,0.0,500.0,0.0005679789464920759,0.28398947324603796,200.0,0.0005531901260837913,0.11063802521675825,0.18509254627313657,0.08102086931467056,0.014996359002715412,0.0,0.0,0.0
372,0.5966968536376953,1.0,8.262661140179262e-05,8.262661140179262e-05,20.0,0.002248692326247692,0.04497384652495384,20.0,6.230286817299202e-05,0.0012460573634598404,10.0,0.007768623996526003,0.07768623996526003,10.0,0.0,0.0,25.0,0.0004966378910467029,0.012415947276167572,2.7838919459729863,0.018363680690526962,0.051122502772777655,0.0,0.21068526804447174,0.0,500.0,0.0005670053651556373,0.28350268257781863,200.0,0.000553183606825769,0.11063672136515379,0.1855927963981991,0.08098519593477249,0.015030268980390492,0.0,0.0,0.0
373,0.59737229347229,1.0,8.250655082520097e-05,8.250655082520097e-05,20.0,0.0022448571398854256,0.04489714279770851,20.0,6.223427772056311e-05,0.0012446855544112623,10.0,0.007788209244608879,0.07788209244608879,10.0,0.0,0.0,25.0,0.0004971011658199131,0.012427529145497829,2.7913956978489245,0.01857442408800125,0.051848567489268124,0.0,0.21068838238716125,0.0,500.0,0.0005665956996381283,0.28329784981906414,200.0,0.0005531319766305387,0.11062639532610774,0.18609304652326164,0.08095712959766388,0.015065558884607786,0.0,0.0,0.0
374,0.5971371531486511,1.0,8.240030729211867e-05,8.240030729211867e-05,20.0,0.002240646630525589,0.04481293261051178,20.0,6.207680416991934e-05,0.0012415360833983868,10.0,0.0078076571226119995,0.07807657122612,10.0,0.0,0.0,25.0,0.0004976442432962358,0.012441106082405895,2.7988994497248623,0.018437571823596954,0.05160490963132814,0.0,0.21049292385578156,0.0,500.0,0.0005663108313456178,0.2831554156728089,200.0,0.0005531049100682139,0.11062098201364279,0.18659329664832416,0.08093174546957016,0.01510132119067017,0.0,0.0,0.0
375,0.5978416800498962,1.0,8.263556810561568e-05,8.263556810561568e-05,20.0,0.002237616805359721,0.044752336107194424,20.0,6.208162812981755e-05,0.001241632562596351,10.0,0.007826093584299088,0.07826093584299088,10.0,0.0,0.0,25.0,0.0004989550798200071,0.012473876995500177,2.8064032016008005,0.01873902603983879,0.05258926267308435,0.0,0.21050137281417847,0.0,500.0,0.000565383059438318,0.282691529719159,200.0,0.0005530683556571603,0.11061367113143206,0.1870935467733867,0.08089970797300339,0.015135813297600434,0.0,0.0,0.0
376,0.5975085496902466,1.0,8.303066715598106e-05,8.303066715598106e-05,20.0,0.002234863815829158,0.04469727631658316,20.0,6.205352838151157e-05,0.0012410705676302314,10.0,0.007843922823667526,0.07843922823667526,10.0,0.0,0.0,25.0,0.0005007801810279489,0.012519504525698721,2.8139069534767382,0.018696393817663193,0.05260991256846196,0.0,0.2106255739927292,0.0,500.0,0.0005642733303830028,0.2821366651915014,200.0,0.0005530368653126061,0.11060737306252122,0.1875937968984492,0.08088994026184082,0.015174451024607457,0.0,0.0,0.0
377,0.5971248745918274,1.0,8.298526518046856e-05,8.298526518046856e-05,20.0,0.002229851670563221,0.04459703341126442,20.0,6.154315633466467e-05,0.0012308631266932935,10.0,0.007862744852900505,0.07862744852900505,10.0,0.0,0.0,25.0,0.0005007961881347001,0.012519904703367501,2.8214107053526765,0.018463104963302612,0.05209200199751213,0.0,0.21050119400024414,0.0,500.0,0.0005643035983666778,0.2821517991833389,200.0,0.0005530432681553066,0.11060865363106132,0.18809404702351176,0.08088603615760803,0.015214181888574598,0.0,0.0,0.0
378,0.5977696180343628,1.0,8.271158003481105e-05,8.271158003481105e-05,20.0,0.0022238290403038263,0.04447658080607653,20.0,6.083192420192063e-05,0.0012166384840384126,10.0,0.007882275618612766,0.07882275618612766,10.0,0.0,0.0,25.0,0.0004992819158360362,0.012482047895900905,2.8289144572286142,0.018475353717803955,0.05226519523470804,0.0,0.21053408086299896,0.0,500.0,0.0005650891689583659,0.28254458447918296,200.0,0.0005531220231205225,0.1106244046241045,0.18859429714857429,0.08088645339012146,0.01525472382595087,0.0,0.0,0.0
379,0.5978171229362488,1.0,8.27667536213994e-05,8.27667536213994e-05,20.0,0.002220366382971406,0.04440732765942812,20.0,6.054690311430022e-05,0.0012109380622860044,10.0,0.007901034317910671,0.07901034317910671,10.0,0.0,0.0,25.0,0.0004987682332284749,0.012469205830711871,2.8364182091045524,0.018437031656503677,0.0522951323123441,0.0,0.21044395864009857,0.0,500.0,0.0005648349761031568,0.2824174880515784,200.0,0.0005531504284590483,0.11063008569180965,0.1890945472736368,0.08087936788797379,0.015293847454554322,0.0,0.0,0.0
380,0.5974066853523254,1.0,8.313644502777606e-05,8.313644502777606e-05,20.0,0.002219344023615122,0.04438688047230244,20.0,6.0689413658110425e-05,0.0012137882731622085,10.0,0.007919193245470524,0.07919193245470524,10.0,0.0,0.0,25.0,0.0004992380272597075,0.012480950681492686,2.84392196098049,0.018399672582745552,0.05232723293292069,0.0,0.21041323244571686,0.0,500.0,0.000563537294510752,0.281768647255376,200.0,0.0005531104980036616,0.11062209960073233,0.18959479739869936,0.08086737990379333,0.015332034509023349,0.0,0.0,0.0
381,0.5974133610725403,1.0,8.350850112037733e-05,8.350850112037733e-05,20.0,0.002218636218458414,0.04437272436916828,20.0,6.08878253842704e-05,0.001217756507685408,10.0,0.007937457412481308,0.07937457412481308,10.0,0.0,0.0,25.0,0.0004996276111342013,0.012490690278355032,2.8514257128564284,0.018500670790672302,0.052753288397614874,0.0,0.2109536975622177,0.0,500.0,0.0005622664466500282,0.2811332233250141,200.0,0.00055308872833848,0.110617745667696,0.19009504752376188,0.08085354417562485,0.015369858322529985,0.0,0.0,0.0
382,0.597286581993103,1.0,8.333807636518031e-05,8.333807636518031e-05,20.0,0.002215692773461342,0.04431385546922684,20.0,6.0703150666086e-05,0.00121406301332172,10.0,0.00795681867748499,0.07956818677484989,10.0,0.0,0.0,25.0,0.000499177782330662,0.01247944455826655,2.858929464732366,0.018404841423034668,0.05261814343804058,0.0,0.21109414100646973,0.0,500.0,0.0005619826843030751,0.28099134215153754,200.0,0.0005530447233468294,0.11060894466936588,0.1905952976488244,0.08084812760353088,0.015409272944945105,0.0,0.0,0.0
383,0.5976397395133972,1.0,8.316768798977137e-05,8.316768798977137e-05,20.0,0.002211563754826784,0.04423127509653568,20.0,6.038021820131689e-05,0.0012076043640263379,10.0,0.00797602254897356,0.0797602254897356,10.0,0.0,0.0,25.0,0.0004983015824109316,0.01245753956027329,2.866433216608304,0.018410760909318924,0.052773216613505466,0.0,0.21091176569461823,0.0,500.0,0.0005621328018605709,0.28106640093028545,200.0,0.0005530597409233451,0.11061194818466902,0.19109554777388693,0.0808410793542862,0.015448370341839582,0.0,0.0,0.0
384,0.597963273525238,1.0,8.338945190189406e-05,8.338945190189406e-05,20.0,0.0022084324155002832,0.044168648310005665,20.0,6.0255690186750144e-05,0.0012051138037350029,10.0,0.00799417681992054,0.0799417681992054,10.0,0.0,0.0,25.0,0.0004982813843525946,0.012457034608814865,2.873936968484242,0.018518753349781036,0.05322172986217712,0.0,0.21096815168857574,0.0,500.0,0.0005615719128400087,0.28078595642000437,200.0,0.0005530695198103786,0.11061390396207571,0.19159579789894948,0.08082520216703415,0.01548576909953681,0.0,0.0,0.0
385,0.5975717902183533,1.0,8.377448830287904e-05,8.377448830287904e-05,20.0,0.0022055916488170624,0.04411183297634125,20.0,6.0186426708241925e-05,0.0012037285341648385,10.0,0.008011824451386929,0.08011824451386929,10.0,0.0,0.0,25.0,0.0004985113046132028,0.01246278261533007,2.88144072036018,0.018408793956041336,0.05304384851765787,0.0,0.21107006072998047,0.0,500.0,0.000560806249268353,0.2804031246341765,200.0,0.0005531103815883398,0.11062207631766796,0.192096048024012,0.08080548793077469,0.015522414890153817,0.0,0.0,0.0
386,0.5972706079483032,1.0,8.355164027307183e-05,8.355164027307183e-05,20.0,0.0021998982410877943,0.043997964821755886,20.0,5.96553654759191e-05,0.001193107309518382,10.0,0.008030775003135204,0.08030775003135204,10.0,0.0,0.0,25.0,0.0004975959891453385,0.012439899728633463,2.888944472236118,0.018135372549295425,0.05239208427822966,0.0,0.21097210049629211,0.0,500.0,0.0005613388493657112,0.2806694246828556,200.0,0.0005531276110559702,0.11062552221119404,0.19259629814907453,0.0807977095246315,0.015561339753368247,0.0,0.0,0.0
387,0.5977886915206909,1.0,8.330083073815331e-05,8.330083073815331e-05,20.0,0.0021949175279587507,0.043898350559175014,20.0,5.9251789934933186e-05,0.0011850357986986637,10.0,0.008049814030528069,0.08049814030528069,10.0,0.0,0.0,25.0,0.0004969708388671279,0.012424270971678197,2.896448224112056,0.01816248521208763,0.0526066980380127,0.0,0.21080708503723145,0.0,500.0,0.0005617336137220263,0.2808668068610132,200.0,0.0005531279020942748,0.11062558041885495,0.19309654827413708,0.08079122006893158,0.015600505726166879,0.0,0.0,0.0
388,0.5978142023086548,1.0,8.345003880094737e-05,8.345003880094737e-05,20.0,0.0021925573237240314,0.04385114647448063,20.0,5.930152110522613e-05,0.0011860304221045226,10.0,0.008068187162280083,0.08068187162280083,10.0,0.0,0.0,25.0,0.000496966706123203,0.012424167653080076,2.903951975987994,0.018195249140262604,0.05283812969445944,0.0,0.2109622359275818,0.0,500.0,0.0005609792424365878,0.2804896212182939,200.0,0.000553106190636754,0.11062123812735081,0.1935967983991996,0.08077872544527054,0.015638502624972336,0.0,0.0,0.0
389,0.5970426201820374,1.0,8.391151641262695e-05,8.391151641262695e-05,20.0,0.0021920683793723583,0.043841367587447166,20.0,5.966335811535828e-05,0.0011932671623071656,10.0,0.008085976354777813,0.08085976354777813,10.0,0.0,0.0,25.0,0.0004974117036908865,0.012435292592272162,2.911455727863932,0.018074270337820053,0.05262243790200736,0.0,0.2113254964351654,0.0,500.0,0.0005594271933659911,0.27971359668299556,200.0,0.00055308872833848,0.110617745667696,0.19409704852426213,0.08075989782810211,0.015675257807555586,0.0,0.0,0.0
390,0.5978385210037231,1.0,8.404737309319898e-05,8.404737309319898e-05,20.0,0.0021902532316744328,0.043805064633488655,20.0,5.978699482511729e-05,0.0011957398965023458,10.0,0.008104480803012848,0.08104480803012848,10.0,0.0,0.0,25.0,0.0004968367284163833,0.012420918210409582,2.91895947973987,0.018371840938925743,0.053626659268950334,0.0,0.2116449773311615,0.0,500.0,0.0005586607730947435,0.27933038654737175,200.0,0.0005530892522074282,0.11061785044148564,0.19459729864932465,0.08074633032083511,0.01571301775628057,0.0,0.0,0.0
391,0.5978726744651794,1.0,8.41159708215855e-05,8.41159708215855e-05,20.0,0.0021868168842047453,0.043736337684094906,20.0,5.960648923064582e-05,0.0011921297846129164,10.0,0.008122977800667286,0.08122977800667286,10.0,0.0,0.0,25.0,0.0004956160555593669,0.012390401388984174,2.926463231615808,0.01832297258079052,0.05362150555158807,0.0,0.21174530684947968,0.0,500.0,0.000558482832275331,0.2792414161376655,200.0,0.0005531315691769123,0.11062631383538246,0.1950975487743872,0.08073233813047409,0.015750681276080487,0.0,0.0,0.0
392,0.5979189872741699,1.0,8.411613816861063e-05,8.411613816861063e-05,20.0,0.0021819386165589094,0.04363877233117819,20.0,5.920492549194023e-05,0.0011840985098388046,10.0,0.008141551166772842,0.08141551166772842,10.0,0.0,0.0,25.0,0.0004937290214002132,0.012343225535005331,2.9339669834917457,0.018199685961008072,0.053397277719515926,0.0,0.21168553829193115,0.0,500.0,0.0005588460480794311,0.27942302403971553,200.0,0.0005532224313355982,0.11064448626711965,0.19559779889944973,0.0807187408208847,0.01578840803450021,0.0,0.0,0.0
393,0.5993048548698425,1.0,8.383738895645365e-05,8.383738895645365e-05,20.0,0.0021762452088296413,0.04352490417659283,20.0,5.875539136468433e-05,0.0011751078272936866,10.0,0.008160566911101341,0.08160566911101341,10.0,0.0,0.0,25.0,0.0004919591010548174,0.012298977526370436,2.941470735367684,0.018457919359207153,0.054293429630884474,0.0,0.21148204803466797,0.0,500.0,0.0005596783012151718,0.2798391506075859,200.0,0.0005532800569199026,0.11065601138398051,0.19609804902451225,0.08071360737085342,0.01582778093515485,0.0,0.0,0.0
394,0.5997661352157593,1.0,8.387959678657353e-05,8.387959678657353e-05,20.0,0.0021722172386944294,0.04344434477388859,20.0,5.86957685300149e-05,0.001173915370600298,10.0,0.008179016411304474,0.08179016411304474,10.0,0.0,0.0,25.0,0.0004915235913358629,0.012288089783396572,2.9489744872436217,0.01854139193892479,0.05467809178587375,0.0,0.2115573137998581,0.0,500.0,0.0005595666589215398,0.2797833294607699,200.0,0.0005532919312827289,0.11065838625654578,0.1965982991495748,0.08070221543312073,0.0158659182917541,0.0,0.0,0.0
395,0.5989137291908264,1.0,8.424486441072077e-05,8.424486441072077e-05,20.0,0.002169990446418524,0.043399808928370476,20.0,5.9012581914430484e-05,0.0011802516382886097,10.0,0.008197015151381493,0.08197015151381493,10.0,0.0,0.0,25.0,0.0004921920481137931,0.012304801202844828,2.95647823911956,0.01832522079348564,0.054178116503001576,0.0,0.21185430884361267,0.0,500.0,0.0005584768950939178,0.2792384475469589,200.0,0.0005532760405912995,0.1106552081182599,0.19709854927463732,0.08068395406007767,0.015902690294982792,0.0,0.0,0.0
396,0.5978608727455139,1.0,8.458674710709602e-05,8.458674710709602e-05,20.0,0.0021691115107387304,0.04338223021477461,20.0,5.945480370428413e-05,0.0011890960740856826,10.0,0.008215074427425861,0.08215074427425861,10.0,0.0,0.0,25.0,0.0004942294908687472,0.01235573727171868,2.9639819909954976,0.01810944452881813,0.053676067450348884,0.0,0.2121097445487976,0.0,500.0,0.0005568863125517964,0.2784431562758982,200.0,0.0005531977512873709,0.11063955025747418,0.19759879939969985,0.08066705614328384,0.01593971344502107,0.0,0.0,0.0
397,0.5986325144767761,1.0,8.439233351964504e-05,8.439233351964504e-05,20.0,0.002165796235203743,0.04331592470407486,20.0,5.9390615206211805e-05,0.001187812304124236,10.0,0.008234200067818165,0.08234200067818165,10.0,0.0,0.0,25.0,0.0004951335722580552,0.01237833930645138,2.971485742871436,0.018324747681617737,0.0544517264776435,0.0,0.2122541069984436,0.0,500.0,0.0005565461469814181,0.27827307349070907,200.0,0.0005531037459149957,0.11062074918299913,0.19809904952476237,0.08065915107727051,0.0159785011638815,0.0,0.0,0.0
398,0.5983173251152039,1.0,8.446158608421683e-05,8.446158608421683e-05,20.0,0.002162736840546131,0.04325473681092262,20.0,5.922284253756516e-05,0.0011844568507513031,10.0,0.008252528496086597,0.08252528496086597,10.0,0.0,0.0,25.0,0.0004961900995112956,0.012404752487782389,2.9789894947473736,0.018210237845778465,0.054248107239425095,0.0,0.21214668452739716,0.0,500.0,0.0005559812998399138,0.2779906499199569,200.0,0.0005530430935323238,0.11060861870646477,0.19859929964982492,0.08064588904380798,0.016016217083737756,0.0,0.0,0.0
399,0.5979205369949341,1.0,8.477724622935057e-05,8.477724622935057e-05,20.0,0.0021597063168883324,0.04319412633776665,20.0,5.894900459679775e-05,0.001178980091935955,10.0,0.008270054124295712,0.08270054124295712,10.0,0.0,0.0,25.0,0.0004970438312739134,0.012426095781847835,2.986493246623312,0.018095675855875015,0.054042613736655254,0.0,0.2121853083372116,0.0,500.0,0.0005552747752517462,0.2776373876258731,200.0,0.0005530118942260742,0.11060237884521484,0.19909954977488745,0.08063102513551712,0.016053600802369093,0.0,0.0,0.0
400,0.5982616543769836,1.0,8.487586455885321e-05,8.487586455885321e-05,20.0,0.002155512338504195,0.043110246770083904,20.0,5.8412271755514666e-05,0.0011682454351102933,10.0,0.008287695236504078,0.08287695236504078,10.0,0.0,0.0,25.0,0.0004970947047695518,0.012427367619238794,2.9939969984992496,0.018139656633138657,0.05431007751342414,0.0,0.21229664981365204,0.0,500.0,0.0005551793146878481,0.27758965734392405,200.0,0.0005530132330022752,0.11060264660045505,0.19959979989994997,0.08061910420656204,0.016091557067742998,0.0,0.0,0.0
401,0.598937451839447,1.0,8.449723827652633e-05,8.449723827652633e-05,20.0,0.002149560023099184,0.04299120046198368,20.0,5.762185901403427e-05,0.0011524371802806854,10.0,0.008306180126965046,0.08306180126965046,10.0,0.0,0.0,25.0,0.000496208609547466,0.012405215238686651,3.0015007503751874,0.01813240721821785,0.05442443387158934,0.0,0.21212144196033478,0.0,500.0,0.0005561449215747416,0.2780724607873708,200.0,0.0005530689959414303,0.11061379918828607,0.2001000500250125,0.08061768114566803,0.01613160203014868,0.0,0.0,0.0
402,0.5990129113197327,1.0,8.453890040982515e-05,8.453890040982515e-05,20.0,0.002146380953490734,0.04292761906981468,20.0,5.732939098379575e-05,0.001146587819675915,10.0,0.008323987945914268,0.08323987945914268,10.0,0.0,0.0,25.0,0.0004954937030561268,0.01238734257640317,3.0090045022511256,0.01808801293373108,0.054426912354373407,0.0,0.21203310787677765,0.0,500.0,0.0005560158169828355,0.27800790849141777,200.0,0.0005531107890419662,0.11062215780839324,0.20060030015007504,0.08060785382986069,0.01616995967272343,0.0,0.0,0.0
403,0.5989631414413452,1.0,8.48950439831242e-05,8.48950439831242e-05,20.0,0.002145303413271904,0.04290606826543808,20.0,5.747775867348537e-05,0.0011495551734697074,10.0,0.00834142230451107,0.0834142230451107,10.0,0.0,0.0,25.0,0.0004948123241774738,0.012370308104436845,3.0165082541270634,0.018136221915483475,0.05470806310673604,0.0,0.2122010886669159,0.0,500.0,0.0005549976485781372,0.2774988242890686,200.0,0.0005531217902898788,0.11062435805797577,0.20110055027513757,0.08059096336364746,0.016206887079632956,0.0,0.0,0.0
404,0.5986707806587219,1.0,8.51403092383407e-05,8.51403092383407e-05,20.0,0.0021450319327414036,0.04290063865482807,20.0,5.782045627711341e-05,0.0011564091255422682,10.0,0.008359412662684917,0.08359412662684917,10.0,0.0,0.0,25.0,0.0004935495089739561,0.012338737724348903,3.0240120060030016,0.018101368099451065,0.054738754457819755,0.0,0.21247601509094238,0.0,500.0,0.0005539713893085718,0.2769856946542859,200.0,0.0005531345959752798,0.11062691919505596,0.2016008004002001,0.08057669550180435,0.01624432630676696,0.0,0.0,0.0
405,0.5988011956214905,1.0,8.491762855555862e-05,8.491762855555862e-05,20.0,0.0021433555521070957,0.042867111042141914,20.0,5.798039637738839e-05,0.0011596079275477678,10.0,0.00837850384414196,0.0837850384414196,10.0,0.0,0.0,25.0,0.0004912508884444833,0.012281272211112082,3.0315157578789393,0.0180630162358284,0.054758318353736915,0.0,0.21269823610782623,0.0,500.0,0.0005539078265428543,0.27695391327142715,200.0,0.0005531357601284981,0.11062715202569962,0.20210105052526264,0.08057298511266708,0.016283884935226364,0.0,0.0,0.0
406,0.5991766452789307,1.0,8.519682160113007e-05,8.519682160113007e-05,20.0,0.0021434698719531298,0.042869397439062595,20.0,5.840039739268832e-05,0.0011680079478537664,10.0,0.008396632969379425,0.08396632969379425,10.0,0.0,0.0,25.0,0.00048973219236359,0.01224330480908975,3.0390195097548776,0.01825975626707077,0.05549175553899696,0.0,0.2130240648984909,0.0,500.0,0.0005527910543605685,0.27639552718028426,200.0,0.000553178833797574,0.11063576675951481,0.20260130065032517,0.080559141933918,0.01632138693508594,0.0,0.0,0.0
407,0.5991424918174744,1.0,8.567092299927026e-05,8.567092299927026e-05,20.0,0.0021430598571896553,0.042861197143793106,20.0,5.8694102335721254e-05,0.001173882046714425,10.0,0.00841428805142641,0.0841428805142641,10.0,0.0,0.0,25.0,0.0004884895752184093,0.012212239380460232,3.0465232616308153,0.018316153436899185,0.05580058750911257,0.0,0.2134150266647339,0.0,500.0,0.0005516999517567456,0.2758499758783728,200.0,0.0005532915820367634,0.11065831640735269,0.2031015507753877,0.08053968846797943,0.01635773562681323,0.0,0.0,0.0
408,0.5996542572975159,1.0,8.537955727661029e-05,8.537955727661029e-05,20.0,0.00213805609382689,0.0427611218765378,20.0,5.823891842737794e-05,0.0011647783685475588,10.0,0.008433503098785877,0.08433503098785877,10.0,0.0,0.0,25.0,0.0004857164458371699,0.012142911145929247,3.0540270135067535,0.018271036446094513,0.05580023887113907,0.0,0.21327248215675354,0.0,500.0,0.0005526069435290992,0.2763034717645496,200.0,0.0005533242365345359,0.11066484730690718,0.2036018009004502,0.08053191006183624,0.016396441918542944,0.0,0.0,0.0
409,0.5998117923736572,1.0,8.507914026267827e-05,8.507914026267827e-05,20.0,0.0021331654861569405,0.04266330972313881,20.0,5.780711944680661e-05,0.0011561423889361322,10.0,0.008452619425952435,0.08452619425952435,10.0,0.0,0.0,25.0,0.0004844798822887242,0.012111997057218105,3.0615307653826913,0.018122777342796326,0.05548344038915133,0.0,0.21307992935180664,0.0,500.0,0.0005533768562600017,0.27668842813000083,200.0,0.0005533099174499512,0.11066198348999023,0.20410205102551277,0.08052457123994827,0.01643523014802346,0.0,0.0,0.0
410,0.6013512015342712,1.0,8.511095074936748e-05,8.511095074936748e-05,20.0,0.002129149157553911,0.042582983151078224,20.0,5.762552609667182e-05,0.0011525105219334364,10.0,0.008471139706671238,0.08471139706671238,10.0,0.0,0.0,25.0,0.00048431853065267205,0.012107963266316801,3.0690345172586295,0.01854006201028824,0.05690009026169002,0.0,0.21319006383419037,0.0,500.0,0.0005533541552722454,0.2766770776361227,200.0,0.0005533067160286009,0.11066134320572019,0.2046023011505753,0.08051100373268127,0.016472736631649144,0.0,0.0,0.0
411,0.6007182598114014,1.0,8.552147482987493e-05,8.552147482987493e-05,20.0,0.002127045765519142,0.04254091531038284,20.0,5.781220897915773e-05,0.0011562441795831546,10.0,0.008489088155329227,0.08489088155329227,10.0,0.0,0.0,25.0,0.0004851658595725894,0.012129146489314735,3.0765382691345673,0.018408555537462234,0.056634625590491615,0.0,0.213547945022583,0.0,500.0,0.0005522252758964896,0.2761126379482448,200.0,0.0005532968789339066,0.11065937578678131,0.2051025512756378,0.08049111068248749,0.016508932155987928,0.0,0.0,0.0
412,0.6007760763168335,1.0,8.56131809996441e-05,8.56131809996441e-05,20.0,0.0021243025548756123,0.042486051097512245,20.0,5.790296563645825e-05,0.001158059312729165,10.0,0.008507604710757732,0.08507604710757732,10.0,0.0,0.0,25.0,0.0004861310590058565,0.012153276475146413,3.084042021010505,0.018427856266498566,0.056832283083023336,0.0,0.2136651873588562,0.0,500.0,0.0005515766679309309,0.2757883339654654,200.0,0.0005532456561923027,0.11064913123846054,0.20560280140070036,0.0804816335439682,0.016547249317944438,0.0,0.0,0.0
413,0.6013175845146179,1.0,8.535615052096546e-05,8.535615052096546e-05,20.0,0.0021203721407800913,0.042407442815601826,20.0,5.7763754739426076e-05,0.0011552750947885215,10.0,0.008526775054633617,0.08526775054633617,10.0,0.0,0.0,25.0,0.00048672198317945004,0.012168049579486251,3.0915457728864433,0.018490832298994064,0.05716525443110721,0.0,0.21366780996322632,0.0,500.0,0.0005516904639080167,0.27584523195400834,200.0,0.0005531806964427233,0.11063613928854465,0.2061030515257629,0.08047949522733688,0.016587069551607204,0.0,0.0,0.0
