final_iter,final_total_loss,total_scaled,orient_gvhmr_weight,orient_gvhmr_raw,orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,human_scene_depth_weight,human_scene_depth_raw,human_scene_depth_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points,human_scene_depth_num_human_vertices,human_scene_depth_num_projected_vertices,human_scene_depth_num_behind_scene_vertices
2000,1.1543266773223877,1.1543266773223877,100.0,6.569766264874488e-05,0.006569766264874488,250.0,0.0005256662261672318,0.13141655654180795,1.0,0.003548518754541874,0.003548518754541874,60.0,0.0035503399558365345,0.21302039735019207,30.0,6.718561053276062e-05,0.0020155683159828186,800.0,0.0009264033287763596,0.7411226630210876,0.001,56.633277893066406,0.05663327789306641,700000,700000,130,10475,10060,1
