node_a,node_b,min_distance_m,max_distance_m,mean_distance_m,ncs,mean_penetration_m,max_penetration_m
"person 1, right hand",target object,0.1827199568137408,0.3398239183810239,0.2454400112303929,0.999625,0.013867493743765606,0.02626886395830205
"person 1, left foot",floor,0.10824070085210037,0.1547459568696141,0.1317594447253555,0.999625,0.013867493743765606,0.02626886395830205
"person 1, right foot",floor,0.12605256370419432,0.1877411721062924,0.1633372843740841,0.999625,0.013867493743765606,0.02626886395830205
