iter,total,cd3d,cd3d_fwd,cd3d_bwd,cd3d_raw,cd3d_raw_fwd,cd3d_raw_bwd,cd2d,cd2d_fwd,cd2d_bwd,scale_reg,t_reg,scale,tx,ty,tz
0,15.37937832,0.01535861,0.01535861,0.00000000,0.15789683,0.15789683,0.00000000,20.76432228,20.76432228,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000
1,13.44782352,0.01342321,0.01342321,0.00000000,0.14213695,0.14213695,0.00000000,24.61088562,24.61088562,0.00000000,0.00002500,0.00007500,1.00501263,-0.00500000,-0.00500000,0.00500000
2,11.56542873,0.01153627,0.01153627,0.00000000,0.12732592,0.12732592,0.00000000,29.15798950,29.15798950,0.00000000,0.00009997,0.00029970,1.01004851,-0.00999201,-0.00999510,0.00999783
3,9.77597046,0.00974173,0.00974173,0.00000000,0.11348173,0.11348173,0.00000000,34.24164581,34.24164581,0.00000000,0.00022469,0.00067296,1.01510239,-0.01496247,-0.01498226,0.01498724
4,8.12162590,0.00808181,0.00808181,0.00000000,0.10063876,0.10063876,0.00000000,39.81243134,39.81243134,0.00000000,0.00039852,0.00119204,1.02016354,-0.01988795,-0.01995521,0.01995733
5,6.63617754,0.00659046,0.00659046,0.00000000,0.08882858,0.08882858,0.00000000,45.71304703,45.71304703,0.00000000,0.00062014,0.00185117,1.02521527,-0.02473605,-0.02489387,0.02489166
6,5.34164762,0.00528966,0.00528966,0.00000000,0.07807540,0.07807540,0.00000000,51.98815155,51.98815155,0.00000000,0.00088732,0.00264118,1.03023601,-0.02946377,-0.02978039,0.02976903
7,4.24744797,0.00418886,0.00418886,0.00000000,0.06840201,0.06840201,0.00000000,58.58248901,58.58248901,0.00000000,0.00119670,0.00354729,1.03519857,-0.03402092,-0.03457171,0.03456399
8,3.34910536,0.00328388,0.00328388,0.00000000,0.05981296,0.05981296,0.00000000,65.21835327,65.21835327,0.00000000,0.00154378,0.00455055,1.04007304,-0.03835190,-0.03923316,0.03924842
9,2.63077688,0.00255909,0.00255909,0.00000000,0.05228773,0.05228773,0.00000000,71.67734528,71.67734528,0.00000000,0.00192299,0.00562899,1.04482770,-0.04240208,-0.04373938,0.04379402
10,2.06906390,0.00199105,0.00199105,0.00000000,0.04577496,0.04577496,0.00000000,78.00642395,78.00642395,0.00000000,0.00232805,0.00675758,1.04943287,-0.04612798,-0.04805193,0.04817473
11,1.63577032,0.00155163,0.00155163,0.00000000,0.04017768,0.04017768,0.00000000,84.13108826,84.13108826,0.00000000,0.00275238,0.00790967,1.05386376,-0.04949232,-0.05213050,0.05236976
12,1.30622697,0.00121634,0.00121634,0.00000000,0.03541871,0.03541871,0.00000000,89.87673950,89.87673950,0.00000000,0.00318951,0.00906010,1.05810106,-0.05247455,-0.05594308,0.05636395
13,1.05887902,0.00096380,0.00096380,0.00000000,0.03142602,0.03142602,0.00000000,95.06645966,95.06645966,0.00000000,0.00363326,0.01018614,1.06213021,-0.05506461,-0.05946751,0.06014688
14,0.87393951,0.00077434,0.00077434,0.00000000,0.02810027,0.02810027,0.00000000,99.58456421,99.58456421,0.00000000,0.00407803,0.01126960,1.06594265,-0.05726790,-0.06269459,0.06371325
15,0.73595518,0.00063248,0.00063248,0.00000000,0.02535046,0.02535046,0.00000000,103.45393372,103.45393372,0.00000000,0.00451895,0.01229522,1.06953406,-0.05909797,-0.06561501,0.06706204
16,0.63221884,0.00052565,0.00052565,0.00000000,0.02307923,0.02307923,0.00000000,106.54929352,106.54929352,0.00000000,0.00495202,0.01325237,1.07290578,-0.06057646,-0.06822962,0.07019676
17,0.55394435,0.00044497,0.00044497,0.00000000,0.02121256,0.02121256,0.00000000,108.95754242,108.95754242,0.00000000,0.00537401,0.01413315,1.07606161,-0.06172895,-0.07053843,0.07312331
