iter,total,mask_weight,mask_raw,mask_scaled,root_trans_gvhmr_weight,root_trans_gvhmr_raw,root_trans_gvhmr_scaled,root_orient_gvhmr_weight,root_orient_gvhmr_raw,root_orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,scale_prior_weight,scale_prior_raw,scale_prior_scaled,intersect_weight,intersect_raw,intersect_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,floor_nocontact_weight,floor_nocontact_raw,floor_nocontact_scaled,angle_weight,angle_raw,angle_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled
1,55.84871292114258,1.0,1.72186173585942e-05,1.72186173585942e-05,20.0,0.0,0.0,0.0,2.312964744926491e-17,0.0,10.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3722710907459259,0.0,500.0,0.10866378247737885,54.33189123868942,200.0,0.007584012113511562,1.5168024227023125,0.0,0.09146330505609512,0.0,0.0,0.0,0.0
2,53.31565856933594,1.0,1.7029162336257286e-05,1.7029162336257286e-05,20.0,1.000053771349485e-06,2.00010754269897e-05,0.0,1.802649421733804e-06,0.0,10.0,9.999769190471852e-07,9.999769190471852e-06,25.0,1.0000001111620804e-06,2.500000277905201e-05,0.007503751875937969,0.0,0.0,0.0,0.3712076246738434,0.0,500.0,0.10370780527591705,51.85390263795853,200.0,0.007308188825845718,1.4616377651691437,0.0005002501250625312,0.09112997353076935,4.558778065571253e-05,0.0,0.0,0.0
3,50.85176086425781,1.0,1.6703088476788253e-05,1.6703088476788253e-05,20.0,4.00037424697075e-06,8.000748493941501e-05,0.0,5.9294234233675525e-06,0.0,10.0,3.998618922196329e-06,3.9986189221963286e-05,25.0,3.992560777987819e-06,9.981401944969548e-05,0.015007503751875938,0.0,0.0,0.0,0.3703722059726715,0.0,500.0,0.09888750314712524,49.44375157356262,200.0,0.007038401439785957,1.4076802879571915,0.0010005002501250625,0.09080285578966141,9.084827992962621e-05,0.0,0.0,0.0
4,48.45732879638672,1.0,1.637544482946396e-05,1.637544482946396e-05,20.0,9.001199941849336e-06,0.00018002399883698672,0.0,1.3242401109891944e-05,0.0,10.0,8.99471251614159e-06,8.99471251614159e-05,25.0,8.95998346095439e-06,0.00022399958652385976,0.022511255627813906,0.0,0.0,0.0,0.36969053745269775,0.0,500.0,0.09420271217823029,47.10135608911514,200.0,0.006776612251996994,1.3553224503993988,0.0015007503751875938,0.09054388105869293,0.0001358837634697743,0.0,0.0,0.0
5,46.131587982177734,1.0,1.6097530533443205e-05,1.6097530533443205e-05,20.0,1.600388168299105e-05,0.000320077633659821,0.0,2.3933767806738615e-05,0.0,10.0,1.5979367162799463e-05,0.00015979367162799463,25.0,1.5871759387664497e-05,0.0003967939846916124,0.030015007503751877,0.0,0.0,0.0,0.3689698874950409,0.0,500.0,0.0896533653140068,44.8266826570034,200.0,0.0065191625617444515,1.3038325123488903,0.002001000500250125,0.0902857705950737,0.00018066187212621048,0.0,0.0,0.0
6,43.87370300292969,1.0,1.5882655134191737e-05,1.5882655134191737e-05,20.0,2.5009696400957182e-05,0.0005001939280191436,0.0,3.807263055932708e-05,0.0,10.0,2.494334512448404e-05,0.0002494334512448404,25.0,2.4685425159987062e-05,0.0006171356289996766,0.03751875937968985,0.0,0.0,0.0,0.3682060241699219,0.0,500.0,0.08523890376091003,42.61945188045502,200.0,0.006263217888772488,1.2526435777544975,0.0025012506253126563,0.09002872556447983,0.0002251844061142567,0.0,0.0,0.0
7,41.68523025512695,1.0,1.5767558579682373e-05,1.5767558579682373e-05,20.0,3.602007564040832e-05,0.0007204015128081664,0.0,5.569407221628353e-05,0.0,10.0,3.5871238651452586e-05,0.00035871238651452586,25.0,3.534059942467138e-05,0.0008835149856167845,0.04502251125562781,0.0,0.0,0.0,0.36753419041633606,0.0,500.0,0.08095896989107132,40.47948494553566,200.0,0.00601746654137969,1.203493308275938,0.0030015007503751876,0.08977259695529938,0.0002694525171244604,0.0,0.0,0.0
8,39.5650634765625,1.0,1.5715086192358285e-05,1.5715086192358285e-05,20.0,4.9036898417398334e-05,0.0009807379683479667,0.0,7.68240715842694e-05,0.0,10.0,4.876323146163486e-05,0.0004876323146163486,25.0,4.776122295879759e-05,0.0011940305739699397,0.05252626313156578,0.0,0.0,0.0,0.36688166856765747,0.0,500.0,0.07681290060281754,38.40645030140877,200.0,0.0057781049981713295,1.155620999634266,0.003501750875437719,0.08951738476753235,0.0003134675804766015,0.0,0.0,0.0
9,37.51267623901367,1.0,1.5712443200754933e-05,1.5712443200754933e-05,20.0,6.406394822988659e-05,0.0012812789645977318,0.0,0.00010146982822334394,0.0,10.0,6.362323620123789e-05,0.0006362323620123789,25.0,6.185378151712939e-05,0.0015463445379282348,0.060030015007503754,0.0,0.0,0.0,0.366214781999588,0.0,500.0,0.07280001044273376,36.40000522136688,200.0,0.005544170271605253,1.1088340543210506,0.00400200100050025,0.08926229178905487,0.00035722778104674285,0.0,0.0,0.0
10,35.5275764465332,1.0,1.5751809769426472e-05,1.5751809769426472e-05,20.0,8.110398630378768e-05,0.0016220797260757536,0.0,0.00012964301276952028,0.0,10.0,8.043978596106172e-05,0.0008043978596106172,25.0,7.749615178909153e-05,0.0019374037947272882,0.06753376688344172,0.0,0.0,0.0,0.36549320816993713,0.0,500.0,0.06891952455043793,34.459762275218964,200.0,0.005315165501087904,1.0630331002175808,0.004502251125562781,0.08900688588619232,0.0004007313521639474,0.0,0.0,0.0
11,33.60926055908203,1.0,1.5823097783140838e-05,1.5823097783140838e-05,20.0,0.00010016112355515361,0.002003222471103072,0.0,0.00016135675832629204,0.0,10.0,9.920658339979127e-05,0.0009920658339979127,25.0,9.455265535507351e-05,0.002363816383876838,0.0750375187593797,0.0,0.0,0.0,0.36478403210639954,0.0,500.0,0.0651702880859375,32.58514404296875,200.0,0.005091497674584389,1.0182995349168777,0.0050025012506253125,0.08875074237585068,0.00044397569972911795,0.0,0.0,0.0
12,31.757116317749023,1.0,1.5922390957712196e-05,1.5922390957712196e-05,20.0,0.00012123971100663766,0.0024247942201327533,0.0,0.0001966181880561635,0.0,10.0,0.00011989083577645943,0.0011989083577645943,25.0,0.00011285233631497249,0.0028213084078743123,0.08254127063531766,0.0,0.0,0.0,0.364151269197464,0.0,500.0,0.061551038175821304,30.775519087910652,200.0,0.004873259458690882,0.9746518917381763,0.005502751375687844,0.08849440515041351,0.0004869627096821154,0.0,0.0,0.0
13,29.971410751342773,1.0,1.6074685845524073e-05,1.6074685845524073e-05,20.0,0.00014434409968089312,0.0028868819936178625,0.0,0.00023542935377918184,0.0,10.0,0.00014246323553379625,0.0014246323553379625,25.0,0.00013219744141679257,0.0033049360354198143,0.09004502251125562,0.0,0.0,0.0,0.3635215163230896,0.0,500.0,0.058060526847839355,29.030263423919678,200.0,0.00466491561383009,0.9329831227660179,0.006003001500750375,0.08823814243078232,0.0005296937014354116,0.0,0.0,0.0
14,28.250925064086914,1.0,1.6321933799190447e-05,1.6321933799190447e-05,20.0,0.00016947995754890144,0.0033895991509780288,0.0,0.00027779716765508056,0.0,10.0,0.0001668989280005917,0.001668989280005917,25.0,0.00015234743477776647,0.0038086858694441617,0.0975487743871936,0.0,0.0,0.0,0.3629569411277771,0.0,500.0,0.05469752103090286,27.34876051545143,200.0,0.004463542718440294,0.8927085436880589,0.0065032516258129065,0.08798115700483322,0.0005721636023325822,0.0,0.0,0.0
