node_a,node_b,min_distance_m,max_distance_m,mean_distance_m,ncs,mean_penetration_m,max_penetration_m
human.hips,brown small wooden table,0.0014686668291687965,0.07607010751962662,0.023234866559505463,0.9947042857142857,0.008542262017726898,0.03972548991441727
human.left_hand,brown small wooden table,0.0014816148905083537,0.0675494521856308,0.027910759672522545,0.9947042857142857,0.008542262017726898,0.03972548991441727
human.right_hand,brown small wooden table,0.0004213469219394028,0.13125841319561005,0.04460098594427109,0.9947042857142857,0.008542262017726898,0.03972548991441727
human.left_foot,floor,0.003932267893105745,0.0359027162194252,0.012572715990245342,0.9947042857142857,0.008542262017726898,0.03972548991441727
human.right_foot,floor,0.003272036323323846,0.03285742178559303,0.013481613248586655,0.9947042857142857,0.008542262017726898,0.03972548991441727
