iter,stage,total,orient_gvhmr_weight,orient_gvhmr_raw,orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,human_scene_depth_weight,human_scene_depth_raw,human_scene_depth_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points
1,rigid,30.051477432250977,50.0,4.625929407134921e-18,2.3129647035674605e-16,150.0,0.0,0.0,1.0,0.0,0.0,60.0,0.009085750207304955,0.5451450124382973,0.0,0.0,0.0,800.0,0.0368829146027565,29.5063316822052,0.0,0.0,0.0,700000,700000,201
2,rigid,29.955129623413086,50.0,4.625929407134921e-18,2.3129647035674605e-16,150.0,0.0,0.0,1.0,6.304641431142954e-08,6.304641431142954e-08,60.0,0.009329847991466522,0.5597908794879913,0.0,0.0,0.0,800.0,0.03674417361617088,29.395338892936707,0.0,0.0,0.0,700000,700000,197
3,rigid,29.840803146362305,50.0,4.625929407134921e-18,2.3129647035674605e-16,150.0,0.0,0.0,1.0,2.49834272381122e-07,2.49834272381122e-07,60.0,0.009224696084856987,0.5534817650914192,0.0,0.0,0.0,800.0,0.03660915046930313,29.287320375442505,0.0,0.0,0.0,700000,700000,199
4,rigid,29.730257034301758,50.0,4.625929407134921e-18,2.3129647035674605e-16,150.0,0.0,0.0,1.0,5.603690738098521e-07,5.603690738098521e-07,60.0,0.009170614182949066,0.550236850976944,0.0,0.0,0.0,800.0,0.03647502511739731,29.180020093917847,0.0,0.0,0.0,700000,700000,199
5,rigid,29.622499465942383,50.0,4.625929407134921e-18,2.3129647035674605e-16,150.0,0.0,0.0,1.0,9.99337089524488e-07,9.99337089524488e-07,60.0,0.009172791615128517,0.550367496907711,0.0,0.0,0.0,800.0,0.03634016215801239,29.072129726409912,0.0,0.0,0.0,700000,700000,200
6,rigid,29.511308670043945,50.0,4.625929407134921e-18,2.3129647035674605e-16,150.0,0.0,0.0,1.0,1.558533313072985e-06,1.558533313072985e-06,60.0,0.009102879092097282,0.546172745525837,0.0,0.0,0.0,800.0,0.03620641678571701,28.96513342857361,0.0,0.0,0.0,700000,700000,203
7,rigid,29.407133102416992,50.0,4.625929407134921e-18,2.3129647035674605e-16,150.0,0.0,0.0,1.0,2.2555516352440463e-06,2.2555516352440463e-06,60.0,0.009145923890173435,0.5487554334104061,0.0,0.0,0.0,800.0,0.03607296943664551,28.858375549316406,0.0,0.0,0.0,700000,700000,207
8,rigid,29.279935836791992,50.0,4.625929407134921e-18,2.3129647035674605e-16,150.0,0.0,0.0,1.0,3.0563658128812676e-06,3.0563658128812676e-06,60.0,0.008794518187642097,0.5276710912585258,0.0,0.0,0.0,800.0,0.03594032675027847,28.75226140022278,0.0,0.0,0.0,700000,700000,208
9,rigid,29.19443702697754,50.0,4.625929407134921e-18,2.3129647035674605e-16,150.0,0.0,0.0,1.0,3.98797010348062e-06,3.98797010348062e-06,60.0,0.009116500616073608,0.5469900369644165,0.0,0.0,0.0,800.0,0.03580930456519127,28.647443652153015,0.0,0.0,0.0,700000,700000,203
10,rigid,29.077913284301758,50.0,4.625929407134921e-18,2.3129647035674605e-16,150.0,0.0,0.0,1.0,5.06442347614211e-06,5.06442347614211e-06,60.0,0.008911429904401302,0.5346857942640781,0.0,0.0,0.0,800.0,0.03567902743816376,28.543221950531006,0.0,0.0,0.0,700000,700000,203
11,rigid,28.96750831604004,50.0,4.625929407134921e-18,2.3129647035674605e-16,150.0,0.0,0.0,1.0,6.2575909396400675e-06,6.2575909396400675e-06,60.0,0.008796490728855133,0.527789443731308,0.0,0.0,0.0,800.0,0.03554964065551758,28.439712524414062,0.0,0.0,0.0,700000,700000,208
12,rigid,28.870603561401367,50.0,4.625929407134921e-18,2.3129647035674605e-16,150.0,0.0,0.0,1.0,7.563939561805455e-06,7.563939561805455e-06,60.0,0.00890292227268219,0.5341753363609314,0.0,0.0,0.0,800.0,0.03542052581906319,28.33642065525055,0.0,0.0,0.0,700000,700000,208
13,rigid,28.7503604888916,50.0,4.625929407134921e-18,2.3129647035674605e-16,150.0,0.0,0.0,1.0,9.008113920572214e-06,9.008113920572214e-06,60.0,0.008613432757556438,0.5168059654533863,0.0,0.0,0.0,800.0,0.03529193252325058,28.233546018600464,0.0,0.0,0.0,700000,700000,210
14,rigid,28.6596736907959,50.0,4.625929407134921e-18,2.3129647035674605e-16,150.0,0.0,0.0,1.0,1.0593652405077592e-05,1.0593652405077592e-05,60.0,0.008819319307804108,0.5291591584682465,0.0,0.0,0.0,800.0,0.03516313061118126,28.130504488945007,0.0,0.0,0.0,700000,700000,212
15,rigid,28.538644790649414,50.0,4.625929407134921e-18,2.3129647035674605e-16,150.0,0.0,0.0,1.0,1.2274742402951233e-05,1.2274742402951233e-05,60.0,0.008524647913873196,0.5114788748323917,0.0,0.0,0.0,800.0,0.0350339412689209,28.02715301513672,0.0,0.0,0.0,700000,700000,211
16,rigid,28.44390869140625,50.0,4.625929407134921e-18,2.3129647035674605e-16,150.0,0.0,0.0,1.0,1.4097196071816143e-05,1.4097196071816143e-05,60.0,0.00866706483066082,0.5200238898396492,0.0,0.0,0.0,800.0,0.0349048376083374,27.923870086669922,0.0,0.0,0.0,700000,700000,214
17,rigid,28.3254337310791,50.0,4.625929407134921e-18,2.3129647035674605e-16,150.0,0.0,0.0,1.0,1.6083366062957793e-05,1.6083366062957793e-05,60.0,0.008409062400460243,0.5045437440276146,0.0,0.0,0.0,800.0,0.03477609157562256,27.820873260498047,0.0,0.0,0.0,700000,700000,214
18,rigid,28.255159378051758,50.0,4.625929407134921e-18,2.3129647035674605e-16,150.0,0.0,0.0,1.0,1.8180367987952195e-05,1.8180367987952195e-05,60.0,0.00894742738455534,0.5368456430733204,0.0,0.0,0.0,800.0,0.0346478708088398,27.71829664707184,0.0,0.0,0.0,700000,700000,212
19,rigid,28.123394012451172,50.0,4.625929407134921e-18,2.3129647035674605e-16,150.0,0.0,0.0,1.0,2.0363449948490597e-05,2.0363449948490597e-05,60.0,0.00845106691122055,0.507064014673233,0.0,0.0,0.0,800.0,0.03452038764953613,27.616310119628906,0.0,0.0,0.0,700000,700000,216
20,rigid,28.033586502075195,50.0,4.625929407134921e-18,2.3129647035674605e-16,150.0,0.0,0.0,1.0,2.2692629499942996e-05,2.2692629499942996e-05,60.0,0.00864690076559782,0.5188140459358692,0.0,0.0,0.0,800.0,0.03439343720674515,27.514749765396118,0.0,0.0,0.0,700000,700000,222
21,rigid,27.943832397460938,50.0,4.625929407134921e-18,2.3129647035674605e-16,150.0,0.0,0.0,1.0,2.517144639568869e-05,2.517144639568869e-05,60.0,0.00883693341165781,0.5302160046994686,0.0,0.0,0.0,800.0,0.034266989678144455,27.413591742515564,0.0,0.0,0.0,700000,700000,221
22,rigid,27.82878303527832,50.0,4.625929407134921e-18,2.3129647035674605e-16,150.0,0.0,0.0,1.0,2.775399298116099e-05,2.775399298116099e-05,60.0,0.008599108085036278,0.5159464851021767,0.0,0.0,0.0,800.0,0.03414101153612137,27.312809228897095,0.0,0.0,0.0,700000,700000,224
23,rigid,27.74022102355957,50.0,4.625929407134921e-18,2.3129647035674605e-16,150.0,0.0,0.0,1.0,3.054039552807808e-05,3.054039552807808e-05,60.0,0.008798506110906601,0.5279103666543961,0.0,0.0,0.0,800.0,0.03401535004377365,27.21228003501892,0.0,0.0,0.0,700000,700000,231
24,rigid,27.632347106933594,50.0,4.625929407134921e-18,2.3129647035674605e-16,150.0,0.0,0.0,1.0,3.3378655643900856e-05,3.3378655643900856e-05,60.0,0.008670348674058914,0.5202209204435349,0.0,0.0,0.0,800.0,0.03389011695981026,27.112093567848206,0.0,0.0,0.0,700000,700000,233
25,rigid,27.525686264038086,50.0,4.625929407134921e-18,2.3129647035674605e-16,150.0,0.0,0.0,1.0,3.637131521827541e-05,3.637131521827541e-05,60.0,0.008558201603591442,0.5134920962154865,0.0,0.0,0.0,800.0,0.033765196800231934,27.012157440185547,0.0,0.0,0.0,700000,700000,234
26,rigid,27.432226181030273,50.0,4.625929407134921e-18,2.3129647035674605e-16,150.0,0.0,0.0,1.0,3.95219394704327e-05,3.95219394704327e-05,60.0,0.008663964457809925,0.5198378674685955,0.0,0.0,0.0,800.0,0.033640436828136444,26.912349462509155,0.0,0.0,0.0,700000,700000,234
27,rigid,27.317041397094727,50.0,4.625929407134921e-18,2.3129647035674605e-16,150.0,0.0,0.0,1.0,4.2772710003191605e-05,4.2772710003191605e-05,60.0,0.008406019769608974,0.5043611861765385,0.0,0.0,0.0,800.0,0.033515796065330505,26.812636852264404,0.0,0.0,0.0,700000,700000,234
28,rigid,27.2216796875,50.0,4.625929407134921e-18,2.3129647035674605e-16,150.0,0.0,0.0,1.0,4.6120057959342375e-05,4.6120057959342375e-05,60.0,0.00847499631345272,0.5084997788071632,0.0,0.0,0.0,800.0,0.03339141607284546,26.713132858276367,0.0,0.0,0.0,700000,700000,233
29,rigid,27.1398868560791,50.0,4.625929407134921e-18,2.3129647035674605e-16,150.0,0.0,0.0,1.0,4.965962943970226e-05,4.965962943970226e-05,60.0,0.008767090737819672,0.5260254442691803,0.0,0.0,0.0,800.0,0.03326726332306862,26.613810658454895,0.0,0.0,0.0,700000,700000,230
30,rigid,27.037633895874023,50.0,4.625929407134921e-18,2.3129647035674605e-16,150.0,0.0,0.0,1.0,5.329578198143281e-05,5.329578198143281e-05,60.0,0.00871396902948618,0.5228381417691708,0.0,0.0,0.0,800.0,0.03314342722296715,26.51474177837372,0.0,0.0,0.0,700000,700000,233
31,rigid,26.930889129638672,50.0,4.625929407134921e-18,2.3129647035674605e-16,150.0,0.0,0.0,1.0,5.7060387916862965e-05,5.7060387916862965e-05,60.0,0.008582367561757565,0.5149420537054539,0.0,0.0,0.0,800.0,0.033019863069057465,26.41589045524597,0.0,0.0,0.0,700000,700000,232
32,rigid,26.830686569213867,50.0,4.625929407134921e-18,2.3129647035674605e-16,150.0,0.0,0.0,1.0,6.099011079641059e-05,6.099011079641059e-05,60.0,0.008554918691515923,0.5132951214909554,0.0,0.0,0.0,800.0,0.03289666399359703,26.317331194877625,0.0,0.0,0.0,700000,700000,232
33,rigid,26.761226654052734,50.0,4.625929407134921e-18,2.3129647035674605e-16,150.0,0.0,0.0,1.0,6.497499271063134e-05,6.497499271063134e-05,60.0,0.009036265313625336,0.5421759188175201,0.0,0.0,0.0,800.0,0.032773733139038086,26.21898651123047,0.0,0.0,0.0,700000,700000,232
34,rigid,26.64739990234375,50.0,4.625929407134921e-18,2.3129647035674605e-16,150.0,0.0,0.0,1.0,6.920305895619094e-05,6.920305895619094e-05,60.0,0.008771708235144615,0.5263024941086769,0.0,0.0,0.0,800.0,0.03265128657221794,26.121029257774353,0.0,0.0,0.0,700000,700000,231
35,rigid,26.563129425048828,50.0,4.625929407134921e-18,2.3129647035674605e-16,150.0,0.0,0.0,1.0,7.344366167671978e-05,7.344366167671978e-05,60.0,0.008993569761514664,0.5396141856908798,0.0,0.0,0.0,800.0,0.032529301941394806,26.023441553115845,0.0,0.0,0.0,700000,700000,229
36,rigid,26.44668960571289,50.0,4.625929407134921e-18,2.3129647035674605e-16,150.0,0.0,0.0,1.0,7.793460827087983e-05,7.793460827087983e-05,60.0,0.008673383854329586,0.5204030312597752,0.0,0.0,0.0,800.0,0.03240776062011719,25.92620849609375,0.0,0.0,0.0,700000,700000,233
37,rigid,26.34231185913086,50.0,4.625929407134921e-18,2.3129647035674605e-16,150.0,0.0,0.0,1.0,8.2430946349632e-05,8.2430946349632e-05,60.0,0.008546818047761917,0.512809082865715,0.0,0.0,0.0,800.0,0.03228677436709404,25.829419493675232,0.0,0.0,0.0,700000,700000,233
38,rigid,26.26454734802246,50.0,4.625929407134921e-18,2.3129647035674605e-16,150.0,0.0,0.0,1.0,8.709716348676011e-05,8.709716348676011e-05,60.0,0.008856912143528461,0.5314147286117077,0.0,0.0,0.0,800.0,0.03216630592942238,25.733044743537903,0.0,0.0,0.0,700000,700000,233
39,rigid,26.169374465942383,50.0,4.625929407134921e-18,2.3129647035674605e-16,150.0,0.0,0.0,1.0,9.184685040963814e-05,9.184685040963814e-05,60.0,0.00886902492493391,0.5321414954960346,0.0,0.0,0.0,800.0,0.032046426087617874,25.6371408700943,0.0,0.0,0.0,700000,700000,234
