final_iter,final_total_loss,total_scaled,orient_gvhmr_weight,orient_gvhmr_raw,orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,human_scene_depth_weight,human_scene_depth_raw,human_scene_depth_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points
2000,2.686846971511841,2.686846971511841,50.0,6.591704004677013e-05,0.0032958520023385063,150.0,0.0011991624487563968,0.17987436731345952,1.0,0.005321357864886522,0.005321357864886522,60.0,0.00732735451310873,0.4396412707865238,0.0,0.0,0.0,800.0,0.002501246053725481,2.000996842980385,0.001,57.717430114746094,0.057717430114746095,700000,700000,604
