iter,total,tracking_weight,tracking_raw,tracking_scaled,object_cd2d_weight,object_cd2d_raw,object_cd2d_scaled,object_part_cd2d_weight,object_part_cd2d_raw,object_part_cd2d_scaled,object_smooth_trans_weight,object_smooth_trans_raw,object_smooth_trans_scaled,object_smooth_rot_weight,object_smooth_rot_raw,object_smooth_rot_scaled,object_scale_weight,object_scale_raw,object_scale_scaled,intersect_weight,intersect_raw,intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,contact_drift_weight,contact_drift_raw,contact_drift_scaled
0,7.6024885177612305,20.0,0.0,0.0,0.0001,124.40251159667969,0.012440251186490059,0.0001,304.2270812988281,0.03042270801961422,1000.0,3.4675026654440444e-06,0.00346750277094543,1000.0,7.268730541909463e-07,0.000726873055100441,1.0,0.0,0.0,0.0,0.0013243054272606969,0.0,1000.0,0.007554665207862854,7.5546650886535645,10.0,7.664449367439374e-05,0.0007664449512958527
25,1.0654655694961548,20.0,0.0003340131079312414,0.00668026227504015,0.0001,493.47021484375,0.04934702068567276,0.0001,1314.645263671875,0.13146452605724335,1000.0,6.239672984520439e-06,0.006239673122763634,1000.0,3.0805294954916462e-06,0.0030805293936282396,1.0,0.0,0.0,0.05,0.0038388604298233986,0.00019194302149116993,1000.0,0.0008647351642139256,0.8647351861000061,14.95,0.0002492594940122217,0.003726429305970669
50,0.8899757862091064,20.0,0.00036795565392822027,0.0073591130785644054,0.0001,469.61578369140625,0.046961575746536255,0.0001,1253.975341796875,0.12539753317832947,1000.0,5.892819444852648e-06,0.005892819259315729,1000.0,1.7937694565262063e-06,0.001793769421055913,1.0,0.0,0.0,0.1,0.00449516111984849,0.000449516111984849,1000.0,0.0006991256959736347,0.6991257071495056,19.9,0.00015054050891194493,0.0029957559891045094
75,0.8724349737167358,20.0,0.00035345699870958924,0.007069139741361141,0.0001,447.6938781738281,0.04476938769221306,0.0001,1223.4378662109375,0.12234378606081009,1000.0,4.710904704552377e-06,0.004710904788225889,1000.0,2.0001748453069013e-06,0.0020001749508082867,1.0,0.0,0.0,0.15,0.004555397666990757,0.0006833096849732101,1000.0,0.0006868456839583814,0.6868456602096558,24.85,0.00016147502174135298,0.004012654535472393
100,0.8677013516426086,20.0,0.0003548793029040098,0.007097586058080196,0.0001,430.79754638671875,0.04307975247502327,0.0001,1208.3846435546875,0.120838463306427,1000.0,4.3910004023928195e-06,0.004391000606119633,1000.0,1.7841312001110055e-06,0.0017841311637312174,1.0,0.0,0.0,0.2,0.004529369529336691,0.000905873894225806,1000.0,0.0006850753561593592,0.6850753426551819,29.8,0.00015198565961327404,0.00452917255461216
125,0.8644277453422546,20.0,0.00037113120197318494,0.007422624155879021,0.0001,414.2137451171875,0.041421372443437576,0.0001,1192.5947265625,0.11925946921110153,1000.0,4.264530616637785e-06,0.004264530725777149,1000.0,1.6976293863990577e-06,0.0016976293409243226,1.0,0.0,0.0,0.25,0.004523076582700014,0.0011307691456750035,1000.0,0.0006840911810286343,0.6840912103652954,34.75,0.00014791770081501454,0.005140140186995268
150,0.8618559837341309,20.0,0.0004030729760415852,0.00806145928800106,0.0001,399.14459228515625,0.039914458990097046,0.0001,1178.698486328125,0.11786984652280807,1000.0,4.143366368225543e-06,0.00414336659014225,1000.0,1.6123940440593287e-06,0.001612394000403583,1.0,0.0,0.0,0.3,0.004476306494325399,0.0013428919482976198,1000.0,0.0006832050858065486,0.6832050681114197,39.7,0.0001437400933355093,0.005706481635570526
175,0.8598588109016418,20.0,0.00044658014667220414,0.008931603282690048,0.0001,385.36138916015625,0.03853613883256912,0.0001,1165.457763671875,0.11654577404260635,1000.0,4.040941803395981e-06,0.004040941596031189,1000.0,1.5445565395566518e-06,0.0015445565804839134,1.0,0.0,0.0,0.35,0.004453010857105255,0.001558553776703775,1000.0,0.0006824329611845315,0.6824329495429993,44.65,0.00014038823428563774,0.006268335040658712
200,0.8583692908287048,20.0,0.0004966721753589809,0.009933443740010262,0.0001,373.1894226074219,0.037318941205739975,0.0001,1153.870361328125,0.11538702994585037,1000.0,3.9074466258171014e-06,0.003907446749508381,1000.0,1.4611267715736176e-06,0.0014611267251893878,1.0,0.0,0.0,0.4,0.00445909658446908,0.0017836386105045676,1000.0,0.000681933481246233,0.6819334626197815,49.6,0.00013395535643212497,0.00664418563246727
225,0.8481566309928894,20.0,0.000551678822375834,0.011033575981855392,0.0001,359.2410888671875,0.03592410683631897,0.0001,1132.752685546875,0.11327526718378067,1000.0,3.3224844173673773e-06,0.0033224844373762608,1000.0,1.1352669844200136e-06,0.001135266968049109,1.0,0.0,0.0,0.45,0.004478184971958399,0.002015183214098215,1000.0,0.0006766010192222893,0.676600992679596,54.55,8.890470780897886e-05,0.0048497519455850124
250,0.8462617993354797,20.0,0.0006083374610170722,0.012166749686002731,0.0001,349.669189453125,0.03496691957116127,0.0001,1123.0643310546875,0.11230643093585968,1000.0,3.249429937568493e-06,0.003249429864808917,1000.0,1.095450897992123e-06,0.0010954509489238262,1.0,0.0,0.0,0.5,0.004453936126083136,0.002226968063041568,1000.0,0.000675088376738131,0.6750884056091309,59.5,8.67477065185085e-05,0.005161488428711891
275,0.8456082344055176,20.0,0.0006611265707761049,0.013222531415522099,0.0001,341.8525390625,0.0341852530837059,0.0001,1115.945068359375,0.11159450560808182,1000.0,3.2391185413871426e-06,0.003239118494093418,1000.0,1.0498083611309994e-06,0.0010498083429411054,1.0,0.0,0.0,0.55,0.004435505717992783,0.002439528238028288,1000.0,0.0006743604899384081,0.6743605136871338,64.45,8.56011247378774e-05,0.005516992416232824
