final_iter,final_total_loss,total_scaled,mask_weight,mask_raw,mask_scaled,root_trans_gvhmr_weight,root_trans_gvhmr_raw,root_trans_gvhmr_scaled,root_orient_gvhmr_weight,root_orient_gvhmr_raw,root_orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,scale_prior_weight,scale_prior_raw,scale_prior_scaled,intersect_weight,intersect_raw,intersect_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,floor_nocontact_weight,floor_nocontact_raw,floor_nocontact_scaled,angle_weight,angle_raw,angle_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled
2000,0.6315197944641113,0.6315197944641113,1.0,0.00013470208796206862,0.00013470208796206862,20.0,0.0015908414497971535,0.03181682899594307,20.0,3.300413300166838e-05,0.0006600826600333676,10.0,0.01297504547983408,0.1297504547983408,25.0,0.0003516298020258546,0.008790745050646365,15.0,0.0024343356490135193,0.03651503473520279,0.0,0.09485609829425812,0.0,500.0,0.000506928248796612,0.253464124398306,200.0,0.0005642309552058578,0.11284619104117155,1.0,0.0575416274368763,0.0575416274368763,0.0,0.0,0.0
