iter,total,mask_weight,mask_raw,mask_scaled,root_trans_gvhmr_weight,root_trans_gvhmr_raw,root_trans_gvhmr_scaled,root_orient_gvhmr_weight,root_orient_gvhmr_raw,root_orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,scale_prior_weight,scale_prior_raw,scale_prior_scaled,intersect_weight,intersect_raw,intersect_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,floor_nocontact_weight,floor_nocontact_raw,floor_nocontact_scaled,angle_weight,angle_raw,angle_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled
1,24.052433013916016,1.0,1.871126914920751e-05,1.871126914920751e-05,20.0,0.0,0.0,20.0,3.0791341698588326e-16,6.158268339717665e-15,10.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1228981465101242,0.0,500.0,0.04585282877087593,22.926414385437965,200.0,0.005630000494420528,1.1260000988841057,0.0,0.07617417722940445,0.0,0.0,0.0,0.0
2,22.665102005004883,1.0,1.7589562048669904e-05,1.7589562048669904e-05,20.0,1.0000139809562825e-06,2.000027961912565e-05,20.0,1.4747470231668558e-06,2.9494940463337116e-05,10.0,9.99992494143953e-07,9.99992494143953e-06,25.0,9.99999883788405e-07,2.4999997094710125e-05,0.007503751875937969,0.0,0.0,0.0,0.12203048169612885,0.0,500.0,0.043162956833839417,21.58147841691971,200.0,0.005417415872216225,1.083483174443245,0.0005002501250625312,0.07613714039325714,3.8087614003630386e-05,0.0,0.0,0.0
3,21.325868606567383,1.0,1.6625039279460907e-05,1.6625039279460907e-05,20.0,4.00021508539794e-06,8.00043017079588e-05,20.0,5.897499704587972e-06,0.00011794999409175944,10.0,3.9956958062248304e-06,3.9956958062248304e-05,25.0,4.000203261966817e-06,0.00010000508154917043,0.015007503751875938,0.0,0.0,0.0,0.12220629304647446,0.0,500.0,0.040564537048339844,20.282268524169922,200.0,0.005215849261730909,1.0431698523461819,0.0010005002501250625,0.0760992020368576,7.613727067219369e-05,0.0,0.0,0.0
4,20.035287857055664,1.0,1.586881080584135e-05,1.586881080584135e-05,20.0,9.001081707538106e-06,0.0001800216341507621,20.0,1.3265918823890388e-05,0.00026531837647780776,10.0,8.967640496848617e-06,8.967640496848617e-05,25.0,8.997390978038311e-06,0.00022493477445095778,0.022511255627813906,0.0,0.0,0.0,0.12252314388751984,0.0,500.0,0.03805896267294884,19.02948133647442,200.0,0.005024575628340244,1.0049151256680489,0.0015007503751875938,0.07606031000614166,0.0001141475387786018,0.0,0.0,0.0
5,18.795469284057617,1.0,1.5303221516660415e-05,1.5303221516660415e-05,20.0,1.6003094060579315e-05,0.0003200618812115863,20.0,2.3567732569063082e-05,0.00047135465138126165,10.0,1.590538704476785e-05,0.0001590538704476785,25.0,1.598481321707368e-05,0.000399620330426842,0.030015007503751877,0.0,0.0,0.0,0.12210923433303833,0.0,500.0,0.03565189614892006,17.82594807446003,200.0,0.004840009845793247,0.9680019691586494,0.002001000500250125,0.07601889967918396,0.00015211385628651115,0.0,0.0,0.0
6,17.607131958007812,1.0,1.4963300600356888e-05,1.4963300600356888e-05,20.0,2.500673508620821e-05,0.0005001347017241642,20.0,3.6784847907256335e-05,0.0007356969581451267,10.0,2.47631105594337e-05,0.000247631105594337,25.0,2.4926823243731633e-05,0.0006231705810932908,0.03751875937968985,0.0,0.0,0.0,0.12239847332239151,0.0,500.0,0.03334445878863335,16.672229394316673,200.0,0.0046629514545202255,0.9325902909040451,0.0025012506253126563,0.07596896588802338,0.00019001742343177432,0.0,0.0,0.0
7,16.469362258911133,1.0,1.478647391195409e-05,1.478647391195409e-05,20.0,3.601201387937181e-05,0.0007202402775874361,20.0,5.289510590955615e-05,0.001057902118191123,10.0,3.549721077433787e-05,0.00035497210774337873,25.0,3.578114046831615e-05,0.0008945285117079038,0.04502251125562781,0.0,0.0,0.0,0.12207745015621185,0.0,500.0,0.03113420121371746,15.56710060685873,200.0,0.004494964610785246,0.8989929221570492,0.0030015007503751876,0.07591439038515091,0.00022785709970530538,0.0,0.0,0.0
8,15.383257865905762,1.0,1.4720777471666224e-05,1.4720777471666224e-05,20.0,4.9019457946997136e-05,0.0009803891589399427,20.0,7.1852991823107e-05,0.00143705983646214,10.0,4.796863504452631e-05,0.0004796863504452631,25.0,4.848412936553359e-05,0.0012121032341383398,0.05252626313156578,0.0,0.0,0.0,0.121831513941288,0.0,500.0,0.02902405336499214,14.51202668249607,200.0,0.004334210883826017,0.8668421767652035,0.003501750875437719,0.07583765685558319,0.00026556458128518376,0.0,0.0,0.0
9,14.349214553833008,1.0,1.477679415984312e-05,1.477679415984312e-05,20.0,6.402848521247506e-05,0.0012805697042495012,20.0,9.359901014249772e-05,0.0018719802028499544,10.0,6.210312858456746e-05,0.0006210312858456746,25.0,6.293343903962523e-05,0.0015733359759906307,0.060030015007503754,0.0,0.0,0.0,0.12062724679708481,0.0,500.0,0.027014534920454025,13.507267460227013,200.0,0.004181412979960442,0.8362825959920883,0.00400200100050025,0.07573830336332321,0.0003031047658362109,0.0,0.0,0.0
10,13.36731243133545,1.0,1.4920289686415344e-05,1.4920289686415344e-05,20.0,8.103731670416892e-05,0.0016207463340833783,20.0,0.00011807454575318843,0.0023614909150637686,10.0,7.781635213177651e-05,0.0007781635213177651,25.0,7.898034527897835e-05,0.0019745086319744587,0.06753376688344172,0.0,0.0,0.0,0.11781709641218185,0.0,500.0,0.025105178356170654,12.552589178085327,200.0,0.004038162529468536,0.8076325058937073,0.004502251125562781,0.0756177008152008,0.00034044987860770747,0.0,0.0,0.0
11,12.435809135437012,1.0,1.5105080819921568e-05,1.5105080819921568e-05,20.0,0.00010004419891629368,0.0020008839783258736,20.0,0.000145224534207955,0.0029044906841591,10.0,9.503118781140074e-05,0.0009503118781140074,25.0,9.64192149695009e-05,0.0024104803742375225,0.0750375187593797,0.0,0.0,0.0,0.11537042260169983,0.0,500.0,0.02329370006918907,11.646850034594536,200.0,0.003901499090716243,0.7802998181432486,0.0050025012506253125,0.0754849910736084,0.00037761376224916657,0.0,0.0,0.0
12,11.5525541305542,1.0,1.5323674233513884e-05,1.5323674233513884e-05,20.0,0.00012104690540581942,0.0024209381081163883,20.0,0.00017493618361186236,0.0034987236722372472,10.0,0.00011369413550710306,0.0011369413550710306,25.0,0.00011500615073600784,0.002875153768400196,0.08254127063531766,0.0,0.0,0.0,0.11673230677843094,0.0,500.0,0.021577175706624985,10.788587853312492,200.0,0.0037680258974432945,0.7536051794886589,0.005502751375687844,0.0753430724143982,0.0004145941953768785,0.0,0.0,0.0
13,10.716316223144531,1.0,1.559431620989926e-05,1.559431620989926e-05,20.0,0.00014404323883354664,0.0028808647766709328,20.0,0.00020711927209049463,0.004142385441809893,10.0,0.0001337319117737934,0.001337319117737934,25.0,0.00013444120122585446,0.0033610300306463614,0.09004502251125562,0.0,0.0,0.0,0.12033252418041229,0.0,500.0,0.019952258095145226,9.976129047572613,200.0,0.0036399979144334793,0.7279995828866959,0.006003001500750375,0.07519430667161942,0.0004513915357976153,0.0,0.0,0.0
14,9.925753593444824,1.0,1.592709668329917e-05,1.592709668329917e-05,20.0,0.00016902913921512663,0.0033805827843025327,20.0,0.00024171001859940588,0.004834200371988118,10.0,0.0001550625602249056,0.001550625602249056,25.0,0.0001543600665172562,0.003859001662931405,0.0975487743871936,0.0,0.0,0.0,0.12498563528060913,0.0,500.0,0.01841624639928341,9.208123199641705,200.0,0.0035175075754523277,0.7035015150904655,0.0065032516258129065,0.0750436931848526,0.0004880280197113976,0.0,0.0,0.0
15,9.178810119628906,1.0,1.6294216038659215e-05,1.6294216038659215e-05,20.0,0.00019599919323809445,0.003919983864761889,20.0,0.00027864211006090045,0.005572842201218009,10.0,0.00017764470248948783,0.0017764470248948783,25.0,0.00017431244486942887,0.004357811121735722,0.10505252626313157,0.0,0.0,0.0,0.12925848364830017,0.0,500.0,0.016966894268989563,8.483447134494781,200.0,0.003395974636077881,0.6791949272155762,0.007003501750875438,0.07489365339279175,0.0005245178326658752,0.0,0.0,0.0
16,8.474384307861328,1.0,1.669861921982374e-05,1.669861921982374e-05,20.0,0.0002249513054266572,0.004499026108533144,20.0,0.00031774863600730896,0.006354972720146179,10.0,0.00020157532708253711,0.002015753270825371,25.0,0.0001938197819981724,0.00484549454995431,0.11255627813906953,0.0,0.0,0.0,0.1364515870809555,0.0,500.0,0.015602156519889832,7.801078259944916,200.0,0.0032750670798122883,0.6550134159624577,0.007503751875937969,0.07473994791507721,0.0005608300243752667,0.0,0.0,0.0
17,7.812098026275635,1.0,1.7214433682966046e-05,1.7214433682966046e-05,20.0,0.00025587849086150527,0.005117569817230105,20.0,0.0003589365805964917,0.007178731611929834,10.0,0.00022683314455207437,0.0022683314455207437,25.0,0.00021231458231341094,0.0053078645578352734,0.12006003001500751,0.0,0.0,0.0,0.1405288577079773,0.0,500.0,0.014320741407573223,7.160370703786612,200.0,0.00315620144829154,0.631240289658308,0.0080040020010005,0.07458197325468063,0.0005969542631690296,0.0,0.0,0.0
18,7.191327095031738,1.0,1.7805170500651002e-05,1.7805170500651002e-05,20.0,0.00028876925352960825,0.005775385070592165,20.0,0.00040207579149864614,0.008041515829972923,10.0,0.0002533080114517361,0.002533080114517361,25.0,0.00022905564401298761,0.00572639110032469,0.12756378189094547,0.0,0.0,0.0,0.1427035927772522,0.0,500.0,0.013119800947606564,6.559900473803282,200.0,0.003043496049940586,0.6086992099881172,0.008504252126063032,0.07443801313638687,0.000633039631475026,0.0,0.0,0.0
19,6.612435340881348,1.0,1.8449949493515305e-05,1.8449949493515305e-05,20.0,0.00032360953628085554,0.006472190725617111,20.0,0.00044704691390506923,0.008940938278101385,10.0,0.00028087699320167303,0.0028087699320167303,25.0,0.00024332523753400892,0.006083130938350223,0.13506753376688344,0.012103760614991188,0.0016348250955715961,0.0,0.14303913712501526,0.0,500.0,0.011997787281870842,5.998893640935421,200.0,0.0029345673974603415,0.5869134794920683,0.009004502251125562,0.07435540854930878,0.0006695334436656118,0.0,0.0,0.0
20,6.069796562194824,1.0,1.9112459995085374e-05,1.9112459995085374e-05,20.0,0.00036037759855389595,0.007207551971077919,20.0,0.0004934500902891159,0.009869001805782318,10.0,0.00030953195528127253,0.0030953195528127253,25.0,0.00025444154744036496,0.006361038686009124,0.1425712856428214,0.009425126947462559,0.0013437524662465378,0.0,0.14132258296012878,0.0,500.0,0.010951552540063858,5.475776270031929,200.0,0.002827094402164221,0.5654188804328442,0.009504752376188095,0.0742730051279068,0.0007059465219761027,0.0,0.0,0.0
21,5.56275749206543,1.0,1.978807085833978e-05,1.978807085833978e-05,20.0,0.0003990702680312097,0.007981405360624194,20.0,0.0005412806640379131,0.010825613280758262,10.0,0.00033918439294211566,0.0033918439294211566,25.0,0.00026185717433691025,0.006546429358422756,0.1500750375187594,0.009307188913226128,0.0013967767253465926,0.0,0.14290083944797516,0.0,500.0,0.00997598934918642,4.98799467459321,200.0,0.00271929195150733,0.543858390301466,0.010005002501250625,0.07419057935476303,0.0007422769320136371,0.0,0.0,0.0
22,5.090795040130615,1.0,2.046844929282088e-05,2.046844929282088e-05,20.0,0.0004396815784275532,0.008793631568551064,20.0,0.0005902865086682141,0.011805730173364282,10.0,0.0003698583459481597,0.003698583459481597,25.0,0.00026513924240134656,0.006628481060033664,0.15757878939469736,0.009979918599128723,0.001572623491108328,0.0,0.14593809843063354,0.0,500.0,0.009069910272955894,4.534955136477947,200.0,0.00261271046474576,0.522542092949152,0.010505252626313157,0.07410439848899841,0.0007784854268479074,0.0,0.0,0.0
23,4.652965545654297,1.0,2.109285196638666e-05,2.109285196638666e-05,20.0,0.0004821972397621721,0.009643944795243442,20.0,0.0006404040614143014,0.012808081228286028,10.0,0.00040145101957023144,0.004014510195702314,25.0,0.00026406647521071136,0.006601661880267784,0.16508254127063532,0.01166996918618679,0.0019265081698057233,0.0,0.14862100780010223,0.0,500.0,0.00823083147406578,4.11541573703289,200.0,0.002508599543944001,0.5017199087888002,0.011005502751375688,0.07401500642299652,0.0008145723568313774,0.0,0.0,0.0
24,4.247389793395996,1.0,2.1671414287993684e-05,2.1671414287993684e-05,20.0,0.0005266111111268401,0.010532222222536802,20.0,0.0006914623081684113,0.013829246163368225,10.0,0.0004339021979831159,0.004339021979831159,25.0,0.0002586216141935438,0.006465540354838595,0.17258629314657328,0.011986215598881245,0.002068656519066548,0.0,0.1505899727344513,0.0,500.0,0.007456518709659576,3.728259354829788,200.0,0.0024051168002188206,0.4810233600437641,0.01150575287643822,0.07391869276762009,0.0008504902119335978,0.0,0.0,0.0
25,3.8734891414642334,1.0,2.222231159976218e-05,2.222231159976218e-05,20.0,0.0005729050608351827,0.011458101216703653,20.0,0.0007433185237459838,0.014866370474919677,10.0,0.0004670557100325823,0.004670557100325823,25.0,0.0002490011102054268,0.00622502775513567,0.18009004502251125,0.010423379018902779,0.0018771467968009005,0.0,0.15069544315338135,0.0,500.0,0.006744786165654659,3.3723930828273296,200.0,0.0023054510820657015,0.4610902164131403,0.01200600300150075,0.07381904870271683,0.0008862717202927483,0.0,0.0,0.0
26,3.5306057929992676,1.0,2.2751693904865533e-05,2.2751693904865533e-05,20.0,0.000621049664914608,0.01242099329829216,20.0,0.0007959713693708181,0.015919427387416363,10.0,0.0005006146966479719,0.005006146966479719,25.0,0.00023552298080176115,0.005888074520044029,0.1875937968984492,0.01042582094669342,0.001955819337173603,0.0,0.151792973279953,0.0,500.0,0.006093872711062431,3.0469363555312157,200.0,0.002207671059295535,0.441534211859107,0.01250625312656328,0.0737203061580658,0.0009219648093805126,0.0,0.0,0.0
27,3.2168996334075928,1.0,2.324504021089524e-05,2.324504021089524e-05,20.0,0.0006709954468533397,0.013419908937066793,20.0,0.0008489442989230156,0.016978885978460312,10.0,0.0005347395781427622,0.005347395781427622,25.0,0.00021876386017538607,0.005469096504384652,0.1950975487743872,0.009578082710504532,0.0018686604587777728,0.0,0.15303565561771393,0.0,500.0,0.005500597879290581,2.7502989396452904,200.0,0.002112679649144411,0.4225359298288822,0.013006503251625813,0.07361865043640137,0.0009575212162813585,0.0,0.0,0.0
28,2.9311492443084717,1.0,2.370258152950555e-05,2.370258152950555e-05,20.0,0.0007227009627968073,0.014454019255936146,20.0,0.0009020071011036634,0.01804014202207327,10.0,0.0005694188294000924,0.005694188294000924,25.0,0.00019944309315178543,0.004986077328794636,0.20260130065032517,0.009112399071455002,0.0018461839039215988,0.0,0.15315067768096924,0.0,500.0,0.004963131621479988,2.481565810739994,200.0,0.0020177303813397884,0.4035460762679577,0.013506753376688344,0.07351379841566086,0.0009929327449839135,0.0,0.0,0.0
29,2.672924518585205,1.0,2.4156601284630597e-05,2.4156601284630597e-05,20.0,0.000776138505898416,0.01552277011796832,20.0,0.0009549487731419504,0.019098975462839007,10.0,0.0006045788177289069,0.006045788177289069,25.0,0.00017832570301834494,0.0044581425754586235,0.21010505252626313,0.008960837498307228,0.0018827172332611484,0.0,0.15341229736804962,0.0,500.0,0.004479092080146074,2.239546040073037,200.0,0.0019265881273895502,0.38531762547791004,0.014007003501750876,0.07341227680444717,0.0010282860182713961,0.0,0.0,0.0
30,2.441584587097168,1.0,2.459234747220762e-05,2.459234747220762e-05,20.0,0.00083126500248909,0.0166253000497818,20.0,0.0010077615734189749,0.020155231468379498,10.0,0.0006400284473784268,0.006400284473784268,25.0,0.0001561236713314429,0.0039030917832860723,0.2176088044022011,0.008875848725438118,0.0019314628291973892,0.0,0.15324324369430542,0.0,500.0,0.00404736865311861,2.023684326559305,200.0,0.0018389837350696325,0.3677967470139265,0.014507253626813406,0.073318250477314,0.0010636464551486272,0.0,0.0,0.0
31,2.2363080978393555,1.0,2.500870505173225e-05,2.500870505173225e-05,20.0,0.0008880107197910547,0.017760214395821095,20.0,0.001060202019289136,0.02120404038578272,10.0,0.00067573954584077,0.0067573954584077,25.0,0.00013352780661080033,0.003338195165270008,0.22511255627813906,0.010919308289885521,0.0024580734019252048,0.0,0.15263405442237854,0.0,500.0,0.0036656693555414677,1.8328346777707338,200.0,0.0017541579436510801,0.350831588730216,0.015007503751875938,0.07322793453931808,0.0010989685023409417,0.0,0.0,0.0
32,2.054687976837158,1.0,2.538563057896681e-05,2.538563057896681e-05,20.0,0.0009463310125283897,0.018926620250567794,20.0,0.0011115872766822577,0.022231745533645153,10.0,0.0007117755012586713,0.007117755012586713,25.0,0.00011123182048322633,0.0027807955120806582,0.23261630815407705,0.014002053067088127,0.0032571058910435113,0.0,0.1536472737789154,0.0,500.0,0.00333191454410553,1.665957272052765,200.0,0.0016662860289216042,0.33325720578432083,0.015507753876938469,0.07312964648008347,0.001134076558720654,0.0,0.0,0.0
33,1.8944088220596313,1.0,2.5720790290506557e-05,2.5720790290506557e-05,20.0,0.0010061287321150303,0.020122574642300606,20.0,0.0011615902185440063,0.023231804370880127,10.0,0.0007481338689103723,0.007481338689103723,25.0,8.980152051663026e-05,0.0022450380129157566,0.24012006003001501,0.015393183566629887,0.003696212162072209,0.0,0.15389150381088257,0.0,500.0,0.0030416371300816536,1.5208185650408268,200.0,0.0015780918765813112,0.31561837531626225,0.016008004002001,0.07303561270236969,0.001169154380428129,0.0,0.0,0.0
34,1.7546517848968506,1.0,2.6015783078037202e-05,2.6015783078037202e-05,20.0,0.0010672674980014563,0.021345349960029125,20.0,0.0012094912817701697,0.024189825635403395,10.0,0.0007845636573620141,0.00784563657362014,25.0,6.976446456974372e-05,0.001744111614243593,0.24762381190595298,0.016660064458847046,0.004125428667898593,0.0,0.1544814109802246,0.0,500.0,0.002792051527649164,1.396025763824582,200.0,0.0014907269505783916,0.2981453901156783,0.016508254127063533,0.0729508027434349,0.001204290390461907,0.0,0.0,0.0
35,1.6360900402069092,1.0,2.6256850105710328e-05,2.6256850105710328e-05,20.0,0.0011295549338683486,0.022591098677366972,20.0,0.001254471717402339,0.02508943434804678,10.0,0.000820945599116385,0.00820945599116385,25.0,5.1582919695647433e-05,0.0012895729923911858,0.25512756378189094,0.016614433377981186,0.004238799911340873,0.0,0.15511958301067352,0.0,500.0,0.0025826306082308292,1.2913153041154146,200.0,0.0014104526489973068,0.28209052979946136,0.017008504252126064,0.07288012653589249,0.001239581942081213,0.0,0.0,0.0
