iter,total,mask_weight,mask_raw,mask_scaled,root_trans_gvhmr_weight,root_trans_gvhmr_raw,root_trans_gvhmr_scaled,root_orient_gvhmr_weight,root_orient_gvhmr_raw,root_orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,scale_prior_weight,scale_prior_raw,scale_prior_scaled,intersect_weight,intersect_raw,intersect_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,floor_nocontact_weight,floor_nocontact_raw,floor_nocontact_scaled,angle_weight,angle_raw,angle_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled
1,24.052433013916016,1.0,1.871126914920751e-05,1.871126914920751e-05,20.0,0.0,0.0,20.0,3.0791341698588326e-16,6.158268339717665e-15,10.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3829101324081421,0.0,500.0,0.04585282877087593,22.926414385437965,200.0,0.005630000494420528,1.1260000988841057,0.0,0.07617417722940445,0.0,0.0,0.0,0.0
2,22.665063858032227,1.0,1.7589562048669904e-05,1.7589562048669904e-05,20.0,1.0000139809562825e-06,2.000027961912565e-05,20.0,1.4747470231668558e-06,2.9494940463337116e-05,10.0,9.99992494143953e-07,9.99992494143953e-06,25.0,9.99999883788405e-07,2.4999997094710125e-05,0.007503751875937969,0.0,0.0,0.0,0.3808794915676117,0.0,500.0,0.043162956833839417,21.58147841691971,200.0,0.005417415872216225,1.083483174443245,0.0,0.07613714039325714,0.0,0.0,0.0,0.0
3,21.32579231262207,1.0,1.6624842828605324e-05,1.6624842828605324e-05,20.0,4.00021508539794e-06,8.00043017079588e-05,20.0,5.897499704587972e-06,0.00011794999409175944,10.0,3.995710358140059e-06,3.995710358140059e-05,25.0,4.000203261966817e-06,0.00010000508154917043,0.015007503751875938,0.0,0.0,0.0,0.378851056098938,0.0,500.0,0.040564537048339844,20.282268524169922,200.0,0.005215848796069622,1.0431697592139244,0.0,0.07609923183917999,0.0,0.0,0.0,0.0
4,20.035173416137695,1.0,1.5869012713665143e-05,1.5869012713665143e-05,20.0,9.001081707538106e-06,0.0001800216341507621,20.0,1.3265918823890388e-05,0.00026531837647780776,10.0,8.967704161477741e-06,8.967704161477741e-05,25.0,8.997390978038311e-06,0.00022493477445095778,0.022511255627813906,0.0,0.0,0.0,0.37683233618736267,0.0,500.0,0.03805896267294884,19.02948133647442,200.0,0.005024576094001532,1.0049152188003063,0.0,0.07606039196252823,0.0,0.0,0.0,0.0
5,18.795316696166992,1.0,1.5302792235161178e-05,1.5302792235161178e-05,20.0,1.6003094060579315e-05,0.0003200618812115863,20.0,2.3567732569063082e-05,0.00047135465138126165,10.0,1.590565989317838e-05,0.0001590565989317838,25.0,1.5984809579094872e-05,0.0003996202394773718,0.030015007503751877,0.0,0.0,0.0,0.37486663460731506,0.0,500.0,0.03565189614892006,17.82594807446003,200.0,0.004840010777115822,0.9680021554231644,0.0,0.07601910829544067,0.0,0.0,0.0,0.0
6,17.606943130493164,1.0,1.496532786404714e-05,1.496532786404714e-05,20.0,2.500673508620821e-05,0.0005001347017241642,20.0,3.6784847907256335e-05,0.0007356969581451267,10.0,2.476411100360565e-05,0.0002476411100360565,25.0,2.4926817786763422e-05,0.0006231704446690856,0.03751875937968985,0.0,0.0,0.0,0.37300601601600647,0.0,500.0,0.03334445878863335,16.672229394316673,200.0,0.0046629589051008224,0.9325917810201645,0.0,0.07596948742866516,0.0,0.0,0.0,0.0
7,16.469135284423828,1.0,1.4786616702622268e-05,1.4786616702622268e-05,20.0,3.601201387937181e-05,0.0007202402775874361,20.0,5.289510590955615e-05,0.001057902118191123,10.0,3.5499586374498904e-05,0.00035499586374498904,25.0,3.5781136830337346e-05,0.0008945284207584336,0.04502251125562781,0.0,0.0,0.0,0.37116771936416626,0.0,500.0,0.03113420307636261,15.567101538181305,200.0,0.004494958557188511,0.8989917114377022,0.0,0.07591541856527328,0.0,0.0,0.0,0.0
8,15.382991790771484,1.0,1.472067742724903e-05,1.472067742724903e-05,20.0,4.9019457946997136e-05,0.0009803891589399427,20.0,7.1852991823107e-05,0.00143705983646214,10.0,4.7973255277611315e-05,0.00047973255277611315,25.0,4.8484122089575976e-05,0.0012121030522393994,0.05252626313156578,0.0,0.0,0.0,0.3693079650402069,0.0,500.0,0.02902405336499214,14.51202668249607,200.0,0.004334209021180868,0.8668418042361736,0.0,0.07583951205015182,0.0,0.0,0.0,0.0
9,14.34891128540039,1.0,1.477600380894728e-05,1.477600380894728e-05,20.0,6.402848521247506e-05,0.0012805697042495012,20.0,9.359901014249772e-05,0.0018719802028499544,10.0,6.211001164047047e-05,0.0006211001164047047,25.0,6.293343903962523e-05,0.0015733359759906307,0.060030015007503754,0.0,0.0,0.0,0.36750179529190063,0.0,500.0,0.027014534920454025,13.507267460227013,200.0,0.004181412514299154,0.8362825028598309,0.0,0.07574120163917542,0.0,0.0,0.0,0.0
10,13.366973876953125,1.0,1.4922387890692335e-05,1.4922387890692335e-05,20.0,8.103731670416892e-05,0.0016207463340833783,20.0,0.00011807454575318843,0.0023614909150637686,10.0,7.78241446823813e-05,0.000778241446823813,25.0,7.898033072706312e-05,0.001974508268176578,0.06753376688344172,0.0,0.0,0.0,0.36570605635643005,0.0,500.0,0.025105180218815804,12.552590109407902,200.0,0.004038168117403984,0.8076336234807968,0.0,0.07562174648046494,0.0,0.0,0.0,0.0
