final_iter,final_total_loss,total_scaled,mask_weight,mask_raw,mask_scaled,root_trans_gvhmr_weight,root_trans_gvhmr_raw,root_trans_gvhmr_scaled,root_orient_gvhmr_weight,root_orient_gvhmr_raw,root_orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,scale_prior_weight,scale_prior_raw,scale_prior_scaled,intersect_weight,intersect_raw,intersect_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,floor_nocontact_weight,floor_nocontact_raw,floor_nocontact_scaled,angle_weight,angle_raw,angle_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled
2000,0.6326768398284912,0.6326768398284912,1.0,7.625800208188593e-05,7.625800208188593e-05,20.0,0.0017329263500869274,0.03465852700173855,20.0,6.167199899209663e-05,0.0012334399798419327,10.0,0.016436569392681122,0.16436569392681122,25.0,0.0002633904805406928,0.00658476201351732,15.0,0.005342920310795307,0.08014380466192961,0.0,0.2542673945426941,0.0,500.0,0.0004685671301558614,0.2342835650779307,200.0,0.0005566535983234644,0.11133071966469288,0.0,0.08978895097970963,0.0,0.0,0.0,0.0
