frame_idx,num_active,sum_weight,reproj_mean_px,reproj_p50_px,reproj_p90_px,rotation_angle_deg,translation_magnitude,tx,ty,tz
0,1241,1241.0,0.7071061134338379,0.7071067690849304,0.7071283459663391,0.0,0.0,0.0,0.0,0.0
1,930,930.0,0.04114976525306702,0.040972597897052765,0.06827432662248611,0.7343536583077389,0.023289654403924942,0.023072263225913048,0.0023342790082097054,-0.0021516995038837194
2,930,930.0,0.08460777252912521,0.08243869990110397,0.13982613384723663,0.8462665213018093,0.058968670666217804,0.05888121575117111,-0.0017185802571475506,-0.0027116257697343826
3,930,930.0,0.12280610203742981,0.12106399238109589,0.19710585474967957,1.3940930494617891,0.11328014731407166,0.11317550390958786,-0.003971838392317295,0.0028144894167780876
4,931,931.0,0.17523731291294098,0.16692523658275604,0.30179598927497864,2.110627064390082,0.17546413838863373,0.17529065907001495,-6.126386142568663e-05,0.0078003122471272945
5,931,931.0,0.20944136381149292,0.1996363401412964,0.34898850321769714,2.9367832676195524,0.21972686052322388,0.21833071112632751,0.01145537756383419,0.021917279809713364
6,931,931.0,0.24956676363945007,0.23404806852340698,0.43218499422073364,3.4980476593630034,0.23775030672550201,0.23597082495689392,0.017185214906930923,0.02340191975235939
7,931,931.0,0.24971897900104523,0.22747330367565155,0.4313076138496399,3.7599440060111493,0.26010602712631226,0.2583756148815155,0.009737927466630936,0.028326060622930527
8,931,931.0,0.42695313692092896,0.39353492856025696,0.7231168746948242,5.483622070899791,0.3051864504814148,0.3004024028778076,-0.013769548386335373,0.0520341582596302
9,931,931.0,0.4039440155029297,0.3739326596260071,0.7006481885910034,5.853839668255639,0.34204092621803284,0.3369347155094147,-0.00596265122294426,0.058578576892614365
10,931,931.0,0.40135079622268677,0.37583252787590027,0.6921024918556213,5.540578164614882,0.36840519309043884,0.36326393485069275,0.011553611606359482,0.06023459881544113
11,931,931.0,0.37757980823516846,0.3535781800746918,0.647622287273407,5.4122559855832675,0.3785417675971985,0.3745586574077606,0.019145801663398743,0.05131379887461662
12,931,931.0,0.3979418873786926,0.36797553300857544,0.6832414269447327,5.384377714712214,0.3783975839614868,0.3757961094379425,0.02183407172560692,0.03853953257203102
13,931,931.0,0.3928859233856201,0.3795706033706665,0.6512607336044312,5.012743279990412,0.3865113854408264,0.38344889879226685,0.02671988308429718,0.04054683446884155
14,931,931.0,0.3929819166660309,0.3636986315250397,0.6827784180641174,4.7330897221607025,0.4224417507648468,0.41651859879493713,0.03448972851037979,0.06147966906428337
15,931,931.0,0.41013216972351074,0.38483792543411255,0.6809131503105164,4.7780720673739365,0.45704570412635803,0.45132896304130554,0.03977135196328163,0.06009313836693764
16,931,931.0,0.4615407884120941,0.4365566372871399,0.7550583481788635,5.036450439712703,0.48291823267936707,0.4777921140193939,0.026218794286251068,0.06509464234113693
17,931,931.0,0.6246069073677063,0.5523959398269653,1.0715636014938354,5.305407921302173,0.4907482862472534,0.48557475209236145,0.008064004592597485,0.07061173021793365
18,931,931.0,0.6136913299560547,0.5646675229072571,1.0522284507751465,5.748627861167586,0.5245294570922852,0.5173311233520508,0.006884152535349131,0.08632636070251465
19,931,931.0,0.6907023191452026,0.650265634059906,1.153497576713562,6.573784722344119,0.5826319456100464,0.5761353969573975,0.005276698153465986,0.08660320937633514
20,931,931.0,0.670222818851471,0.6643243432044983,1.0823489427566528,8.179853333027488,0.6552597284317017,0.6517043709754944,-0.0017804012168198824,0.06814347952604294
21,931,931.0,0.7059060335159302,0.6947004795074463,1.2128620147705078,9.54258364792446,0.719041109085083,0.7181363105773926,-0.010965481400489807,0.034352339804172516
22,931,931.0,0.7222263813018799,0.7168750166893005,1.2321053743362427,10.94328554573847,0.7678133845329285,0.7674614787101746,-0.01358246523886919,0.018862882629036903
23,931,931.0,0.720535397529602,0.7123598456382751,1.2382867336273193,11.388508865464813,0.786323070526123,0.7862059473991394,-0.007785404566675425,0.011114649474620819
24,931,931.0,0.7257615327835083,0.7227388620376587,1.2318962812423706,11.653404092045418,0.7846085429191589,0.7844773530960083,0.00241827848367393,0.014141847379505634
25,931,931.0,0.7351823449134827,0.7211470007896423,1.254593849182129,11.332718172776856,0.7645866274833679,0.7641043663024902,0.022114045917987823,0.015751659870147705
26,931,931.0,0.7287951111793518,0.709270715713501,1.2758433818817139,11.052840072478183,0.7413017749786377,0.7394610643386841,0.04801396280527115,0.02050197124481201
27,931,931.0,0.7246678471565247,0.7043732404708862,1.2591407299041748,10.828201980865634,0.7234028577804565,0.7201674580574036,0.0642479807138443,0.023297641426324844
28,931,931.0,0.7180066108703613,0.6996132731437683,1.243318796157837,10.390783006039676,0.7003546357154846,0.6966633796691895,0.0692044049501419,0.019170107319951057
29,931,931.0,0.7207028865814209,0.6858488321304321,1.2495930194854736,9.80343454874277,0.6687522530555725,0.66587233543396,0.057003509253263474,0.02437647245824337
30,931,931.0,0.7088882923126221,0.6716539263725281,1.2471314668655396,8.576017965266567,0.6227137446403503,0.6212063431739807,0.03749286010861397,0.021665450185537338
31,931,931.0,0.6965873837471008,0.6630239486694336,1.1897128820419312,6.960297016625501,0.573229968547821,0.5716817378997803,0.013728322461247444,0.03980107605457306
32,931,931.0,0.6217117309570312,0.5897918343544006,1.0482428073883057,6.122790319655938,0.5093087553977966,0.5069747567176819,-0.004639215301722288,0.048482172191143036
33,928,928.0,0.6201943755149841,0.6054728627204895,1.0126142501831055,4.890805620285467,0.4319743514060974,0.4284067749977112,-0.019121263176202774,0.0519983246922493
34,927,927.0,0.5983191728591919,0.5556561350822449,1.0466398000717163,4.273518309422279,0.3584894835948944,0.35252436995506287,-0.04239828139543533,0.049433354288339615
35,931,931.0,0.629666805267334,0.5918236970901489,1.076181411743164,3.3316653183985507,0.2924742102622986,0.2847863435745239,-0.051925383508205414,0.04173316806554794
36,925,925.0,0.6520212888717651,0.6191058158874512,1.0842490196228027,2.871535324252067,0.24771593511104584,0.23385341465473175,-0.06642674654722214,0.04757366701960564
37,929,929.0,0.8807350397109985,0.8460246920585632,1.4518682956695557,2.982290683625232,0.2223922163248062,0.19480261206626892,-0.09796568006277084,0.04373743757605553
38,931,931.0,0.8754920959472656,0.8391073346138,1.4296976327896118,2.789936334898394,0.17754586040973663,0.14058102667331696,-0.10427532345056534,0.0297685693949461
39,925,925.0,0.9118689298629761,0.8935996294021606,1.4323627948760986,1.8880297052354855,0.10440140962600708,0.06661064922809601,-0.07683896273374557,0.02363152615725994
40,919,919.0,0.9365557432174683,0.9172182679176331,1.4588273763656616,2.022553055703237,0.052771370857954025,-0.00023999562836252153,-0.04800599068403244,0.02191311866044998
41,931,931.0,0.9427725672721863,0.9143974184989929,1.4475265741348267,2.2752047413097705,0.06890681385993958,-0.0623210072517395,-0.028880028054118156,0.0054940334521234035
42,931,931.0,0.9824835658073425,0.9711079001426697,1.5271042585372925,2.5743546472384584,0.12512201070785522,-0.12401198595762253,-0.016264891251921654,-0.003463616594672203
43,931,931.0,1.1058036088943481,1.0976579189300537,1.6869937181472778,2.9753247444454654,0.18555794656276703,-0.18479953706264496,-0.004593334160745144,-0.01611778885126114
44,931,931.0,1.096344232559204,1.106913685798645,1.7228422164916992,3.5294746403947017,0.22740167379379272,-0.22719252109527588,-0.00482897600159049,-0.008471120148897171
45,931,931.0,1.2485322952270508,1.247799038887024,1.8772268295288086,5.210376938058847,0.26790785789489746,-0.2667701840400696,-0.0019077546894550323,-0.024589773267507553
46,931,931.0,1.2617775201797485,1.2521921396255493,1.9098236560821533,6.044162035704398,0.28499534726142883,-0.283206969499588,-0.004009902011603117,-0.03162393718957901
