final_iter,final_total_loss,total_scaled,orient_gvhmr_weight,orient_gvhmr_raw,orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,human_scene_depth_weight,human_scene_depth_raw,human_scene_depth_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points
2000,1.303961992263794,1.303961992263794,100.0,0.0007121210219338536,0.07121210219338536,250.0,0.0019777666311711073,0.4944416577927768,1.0,0.003719391766935587,0.003719391766935587,60.0,0.002647841116413474,0.15887046698480844,0.0,0.0,0.0,800.0,0.000657498836517334,0.5259990692138672,0.001,49.71932601928711,0.04971932601928711,700000,700000,228
