iter,total,track_reproj_weight,track_reproj_raw,track_reproj_scaled,object_cd2d_weight,object_cd2d_raw,object_cd2d_scaled,object_part_cd2d_weight,object_part_cd2d_raw,object_part_cd2d_scaled,object_smooth_trans_weight,object_smooth_trans_raw,object_smooth_trans_scaled,object_smooth_rot_weight,object_smooth_rot_raw,object_smooth_rot_scaled,object_scale_weight,object_scale_raw,object_scale_scaled,intersect_weight,intersect_raw,intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,contact_drift_weight,contact_drift_raw,contact_drift_scaled
300,7.49497652053833,1.0,2.108048439025879,2.108048439025879,0.0001,2.675584316253662,0.0002675584109965712,0.0001,23463.9140625,2.346391439437866,1000.0,7.069033927109558e-06,0.007069034036248922,1000.0,0.0006160492775961757,0.6160492897033691,1.0,0.0,0.0,0.6,0.0009403052972629666,0.0005641832249239087,1000.0,0.002410885877907276,2.410885810852051,69.4,8.214271656470373e-05,0.005700704641640186
320,7.3843584060668945,1.0,2.013021230697632,2.013021230697632,0.0001,2.729008197784424,0.00027290082653053105,0.0001,23464.4609375,2.3464460372924805,1000.0,7.1101308094512206e-06,0.007110130973160267,1000.0,0.0006072781980037689,0.6072782278060913,1.0,0.0,0.0,0.64,0.0009553570998832583,0.000611428520642221,1000.0,0.0024035945534706116,2.403594493865967,73.36,8.210830128518865e-05,0.0060234651900827885
340,7.2858662605285645,1.0,1.929282546043396,1.929282546043396,0.0001,2.7740638256073,0.00027740636141970754,0.0001,23469.759765625,2.346975803375244,1000.0,7.060456482577138e-06,0.007060456555336714,1000.0,0.0005988976336084306,0.5988976359367371,1.0,0.0,0.0,0.68,0.0009359326213598251,0.0006364341825246811,1000.0,0.0023963938001543283,2.3963937759399414,77.32,8.201938180718571e-05,0.006341738626360893
360,7.208572864532471,1.0,1.8628369569778442,1.8628369569778442,0.0001,2.817493438720703,0.0002817493223119527,0.0001,23476.41015625,2.3476409912109375,1000.0,6.978890269238036e-06,0.006978890392929316,1000.0,0.0005911132320761681,0.5911132097244263,1.0,0.0,0.0,0.72,0.0009451874648220837,0.000680534983985126,1000.0,0.0023923194967210293,2.392319440841675,81.28,8.26892937766388e-05,0.006720985751599073
380,7.136407375335693,1.0,1.7991938591003418,1.7991938591003418,0.0001,2.870306968688965,0.00028703067800961435,0.0001,23474.916015625,2.347491502761841,1000.0,6.945905624888837e-06,0.006945905741304159,1000.0,0.000583996472414583,0.5839964747428894,1.0,0.0,0.0,0.76,0.0009460189612582326,0.0007189743919298053,1000.0,0.002390665002167225,2.390665054321289,85.24,8.339712803717703e-05,0.007108771242201328
400,7.076131820678711,1.0,1.7489683628082275,1.7489683628082275,0.0001,2.9122467041015625,0.0002912246563937515,0.0001,23480.24609375,2.348024606704712,1000.0,6.838971785327885e-06,0.006838971748948097,1000.0,0.0005777825717814267,0.5777825713157654,1.0,0.0,0.0,0.8,0.0009468903881497681,0.000757512345444411,1000.0,0.0023860125802457333,2.386012554168701,89.2,8.35873797768727e-05,0.007455993909388781
420,7.024103164672852,1.0,1.7028286457061768,1.7028286457061768,0.0001,2.9525341987609863,0.0002952534123323858,0.0001,23484.50390625,2.3484504222869873,1000.0,6.794191904191393e-06,0.006794191896915436,1000.0,0.0005718152970075607,0.5718153119087219,1.0,0.0,0.0,0.84,0.0009298826334998012,0.0007811014074832201,1000.0,0.0023853457532823086,2.385345697402954,93.16,8.365297253476456e-05,0.007793111260980368
440,6.980101108551025,1.0,1.6642500162124634,1.6642500162124634,0.0001,2.9915199279785156,0.0002991519868373871,0.0001,23487.234375,2.3487234115600586,1000.0,6.7617402237374336e-06,0.006761740427464247,1000.0,0.0005664727068506181,0.5664727091789246,1.0,0.0,0.0,0.88,0.0009288429282605648,0.000817381776869297,1000.0,0.0023844949901103973,2.3844950199127197,97.12,8.527049067197368e-05,0.008281470276415348
460,6.943033218383789,1.0,1.6332061290740967,1.6332061290740967,0.0001,3.023698568344116,0.00030236985185183585,0.0001,23491.216796875,2.349121570587158,1000.0,6.7557766669779085e-06,0.0067557767033576965,1000.0,0.0005614323308691382,0.5614323019981384,1.0,0.0,0.0,0.92,0.0009162992937490344,0.0008429953595623374,1000.0,0.002382681705057621,2.3826816082000732,101.08,8.5976738773752e-05,0.008690528571605682
480,6.908919334411621,1.0,1.605386734008789,1.605386734008789,0.0001,3.06773042678833,0.000306773028569296,0.0001,23490.01953125,2.349001884460449,1000.0,6.732174369972199e-06,0.0067321741953492165,1000.0,0.0005566678009927273,0.5566678047180176,1.0,0.0,0.0,0.96,0.0009290359448641539,0.0008918744861148298,1000.0,0.0023808772675693035,2.3808772563934326,105.04,8.620420703664422e-05,0.009054889902472496
500,6.884235858917236,1.0,1.5821800231933594,1.5821800231933594,0.0001,3.0990781784057617,0.0003099078021477908,0.0001,23493.158203125,2.349315643310547,1000.0,6.767077593394788e-06,0.006767077371478081,1000.0,0.0005528191104531288,0.5528191328048706,1.0,0.0,0.0,1.0,0.0009260718943551183,0.0009260718943551183,1000.0,0.0023823988158255816,2.382398843765259,109.0,8.733278082218021e-05,0.009519273415207863
520,6.860695838928223,1.0,1.5612585544586182,1.5612585544586182,0.0001,3.1312971115112305,0.00031312971259467304,0.0001,23496.798828125,2.349679708480835,1000.0,6.763827968825353e-06,0.006763827987015247,1000.0,0.0005492086638696492,0.5492086410522461,1.0,0.0,0.0,1.04,0.0009185347007587552,0.0009552760748192668,1000.0,0.0023825904354453087,2.3825905323028564,112.96,8.786906255409122e-05,0.009925689548254013
540,6.839803695678711,1.0,1.5422179698944092,1.5422179698944092,0.0001,3.1678919792175293,0.0003167891991324723,0.0001,23494.12890625,2.3494129180908203,1000.0,6.783038315916201e-06,0.006783038377761841,1000.0,0.0005459808744490147,0.5459808707237244,1.0,0.0,0.0,1.08,0.0009189265547320247,0.0009924407349899411,1000.0,0.0023837429471313953,2.3837430477142334,116.92,8.857807551976293e-05,0.010356548242270947
560,6.823787689208984,1.0,1.5310239791870117,1.5310239791870117,0.0001,3.1930060386657715,0.0003193005977664143,0.0001,23497.173828125,2.349717378616333,1000.0,6.791813575546257e-06,0.006791813764721155,1000.0,0.0005427389405667782,0.5427389144897461,1.0,0.0,0.0,1.12,0.0009253708412870765,0.0010364153422415257,1000.0,0.002381438622251153,2.381438732147217,120.88,8.869267185218632e-05,0.010721170343458652
580,6.805120944976807,1.0,1.511960506439209,1.511960506439209,0.0001,3.2184600830078125,0.00032184598967432976,0.0001,23500.98828125,2.3500988483428955,1000.0,6.779351224395214e-06,0.006779351271688938,1000.0,0.0005397620843723416,0.5397620797157288,1.0,0.0,0.0,1.16,0.0009270884329453111,0.0010754225077107549,1000.0,0.002384001621976495,2.3840017318725586,124.84,8.90815572347492e-05,0.011120941489934921
600,6.795858383178711,1.0,1.5062220096588135,1.5062220096588135,0.0001,3.243896245956421,0.00032438960624858737,0.0001,23501.212890625,2.350121259689331,1000.0,6.7864293669117615e-06,0.006786429323256016,1000.0,0.0005369464633986354,0.5369464755058289,1.0,0.0,0.0,1.2,0.0009303356055170298,0.0011164027964696288,1000.0,0.0023828474804759026,2.382847547531128,128.8,8.92363241291605e-05,0.011493639089167118
620,6.788554668426514,1.0,1.4991940259933472,1.4991940259933472,0.0001,3.276251792907715,0.0003276251663919538,0.0001,23495.822265625,2.3495821952819824,1000.0,6.843026312708389e-06,0.006843026261776686,1000.0,0.000534473976586014,0.5344739556312561,1.0,0.0,0.0,1.24,0.0009278934448957443,0.0011505879228934646,1000.0,0.0023849669378250837,2.3849668502807617,132.76,9.051224333234131e-05,0.01201640535145998
640,6.775305271148682,1.0,1.4873687028884888,1.4873687028884888,0.0001,3.2883708477020264,0.0003288370789960027,0.0001,23505.314453125,2.3505313396453857,1000.0,6.799583388783503e-06,0.006799583323299885,1000.0,0.0005320672644302249,0.5320672392845154,1.0,0.0,0.0,1.28,0.0009228000999428332,0.0011811840813606977,1000.0,0.00238478509709239,2.3847851753234863,136.72,8.95498669706285e-05,0.012243257835507393
660,6.767457962036133,1.0,1.4820904731750488,1.4820904731750488,0.0001,3.2999773025512695,0.00032999771065078676,0.0001,23502.681640625,2.3502681255340576,1000.0,6.875648978166282e-06,0.006875649094581604,1000.0,0.000530316261574626,0.5303162336349487,1.0,0.0,0.0,1.32,0.0009213239536620677,0.0012161476770415902,1000.0,0.002383611397817731,2.3836114406585693,140.68,9.062803292181343e-05,0.012749550864100456
680,6.761895179748535,1.0,1.4766902923583984,1.4766902923583984,0.0001,3.328721761703491,0.0003328721795696765,0.0001,23503.53125,2.3503530025482178,1000.0,6.89445414536749e-06,0.00689445436000824,1000.0,0.0005283019272610545,0.5283019542694092,1.0,0.0,0.0,1.36,0.0009185544331558049,0.0012492340756580234,1000.0,0.0023849259596318007,2.3849258422851562,144.64,9.089583181776106e-05,0.013147173449397087
700,6.756157398223877,1.0,1.4726076126098633,1.4726076126098633,0.0001,3.3379573822021484,0.00033379573142156005,0.0001,23508.1171875,2.350811719894409,1000.0,6.892505552968942e-06,0.006892505567520857,1000.0,0.0005263279308564961,0.526327908039093,1.0,0.0,0.0,1.4,0.0009156969608739018,0.001281975768506527,1000.0,0.002384313615038991,2.3843135833740234,148.6,9.144181967712939e-05,0.013588255271315575
720,6.755259990692139,1.0,1.4717230796813965,1.4717230796813965,0.0001,3.3588874340057373,0.00033588873338885605,0.0001,23509.23828125,2.350923776626587,1000.0,6.89682428856031e-06,0.006896824110299349,1000.0,0.0005245623178780079,0.5245622992515564,1.0,0.0,0.0,1.44,0.0009163487702608109,0.0013195422943681479,1000.0,0.002385529689490795,2.3855297565460205,152.56,9.156073065241799e-05,0.013968504965305328
740,6.748358726501465,1.0,1.4667084217071533,1.4667084217071533,0.0001,3.3740649223327637,0.0003374064981471747,0.0001,23506.716796875,2.3506715297698975,1000.0,6.881045919726603e-06,0.006881046108901501,1000.0,0.000522773596458137,0.5227736234664917,1.0,0.0,0.0,1.48,0.0009041535668075085,0.0013381473254412413,1000.0,0.0023853001184761524,2.3853001594543457,156.52,9.167517418973148e-05,0.014348998665809631
760,6.77072811126709,1.0,1.4887325763702393,1.4887325763702393,0.0001,3.38517427444458,0.0003385174204595387,0.0001,23501.50390625,2.3501503467559814,1000.0,6.9041498136357404e-06,0.006904149893671274,1000.0,0.0005213176482357085,0.5213176608085632,1.0,0.0,0.0,1.52,0.000914280884899199,0.0013897069729864597,1000.0,0.0023870805744081736,2.387080669403076,160.48,9.231213334714994e-05,0.014814251102507114
780,6.743741989135742,1.0,1.4643776416778564,1.4643776416778564,0.0001,3.3915555477142334,0.00033915555104613304,0.0001,23510.072265625,2.3510072231292725,1000.0,6.859115273982752e-06,0.006859115324914455,1000.0,0.0005197442369535565,0.5197442173957825,1.0,0.0,0.0,1.56,0.0009116510045714676,0.0014221755554899573,1000.0,0.002384915016591549,2.3849151134490967,164.44,9.168941323878244e-05,0.015077407471835613
800,6.746706008911133,1.0,1.467052698135376,1.467052698135376,0.0001,3.407905101776123,0.0003407904878258705,0.0001,23508.30078125,2.350830078125,1000.0,6.87801275489619e-06,0.006878012791275978,1000.0,0.0005185944028198719,0.5185943841934204,1.0,0.0,0.0,1.6,0.0009146220399998128,0.0014633953105658293,1000.0,0.0023860731162130833,2.386073112487793,168.4,9.188413969241083e-05,0.015473288483917713
820,6.73647403717041,1.0,1.4570343494415283,1.4570343494415283,0.0001,3.409860134124756,0.00034098600735887885,0.0001,23509.943359375,2.350994348526001,1000.0,6.856809704913758e-06,0.006856809835880995,1000.0,0.0005173945100978017,0.517394483089447,1.0,0.0,0.0,1.64,0.0009119445458054543,0.0014955890364944935,1000.0,0.0023864535614848137,2.386453628540039,172.36,9.22698964131996e-05,0.015903638675808907
840,6.736261367797852,1.0,1.4576971530914307,1.4576971530914307,0.0001,3.4160518646240234,0.00034160519135184586,0.0001,23512.283203125,2.3512282371520996,1000.0,6.830245183664374e-06,0.00683024525642395,1000.0,0.0005161032313480973,0.516103208065033,1.0,0.0,0.0,1.68,0.0009105826029554009,0.0015297787031158805,1000.0,0.002386326901614666,2.386326789855957,176.32,9.190411219606176e-05,0.016204534098505974
860,6.73538875579834,1.0,1.4562528133392334,1.4562528133392334,0.0001,3.43149471282959,0.0003431494696997106,0.0001,23507.19140625,2.3507189750671387,1000.0,6.8401968746911734e-06,0.006840196903795004,1000.0,0.0005150780780240893,0.515078067779541,1.0,0.0,0.0,1.72,0.0009064596379175782,0.0015591105911880732,1000.0,0.002387980930507183,2.3879809379577637,180.28,9.216614125762135e-05,0.01661571115255356
880,6.732929229736328,1.0,1.4556872844696045,1.4556872844696045,0.0001,3.441251277923584,0.0003441251174081117,0.0001,23511.52734375,2.3511526584625244,1000.0,6.8304516389616765e-06,0.0068304515443742275,1000.0,0.0005137198604643345,0.5137198567390442,1.0,0.0,0.0,1.76,0.0008971464121714234,0.0015789776807650924,1000.0,0.0023866090923547745,2.3866090774536133,184.24,9.231013973476365e-05,0.017007220536470413
900,6.736589431762695,1.0,1.4591495990753174,1.4591495990753174,0.0001,3.4555695056915283,0.0003455569385550916,0.0001,23509.408203125,2.350940704345703,1000.0,6.810545983171323e-06,0.006810545921325684,1000.0,0.0005126336473040283,0.5126336216926575,1.0,0.0,0.0,1.8,0.000898143625818193,0.0016166585264727473,1000.0,0.0023876680061221123,2.3876678943634033,188.2,9.258781210519373e-05,0.01742502674460411
920,6.733259201049805,1.0,1.4568307399749756,1.4568307399749756,0.0001,3.459075927734375,0.00034590758150443435,0.0001,23514.490234375,2.3514490127563477,1000.0,6.810581908212043e-06,0.006810581777244806,1000.0,0.0005115023232065141,0.5115023255348206,1.0,0.0,0.0,1.84,0.0009059244766831398,0.0016669010510668159,1000.0,0.0023868910502642393,2.3868911266326904,192.16,9.24356427276507e-05,0.017762433737516403
940,6.72797966003418,1.0,1.452467679977417,1.452467679977417,0.0001,3.4574947357177734,0.0003457494603935629,0.0001,23512.2109375,2.3512210845947266,1000.0,6.78725473335362e-06,0.006787254940718412,1000.0,0.0005102902068756521,0.5102902054786682,1.0,0.0,0.0,1.88,0.0009023108286783099,0.001696344348601997,1000.0,0.002387076383456588,2.3870763778686523,196.12,9.226669499184936e-05,0.018095344305038452
960,6.7301025390625,1.0,1.4560009241104126,1.4560009241104126,0.0001,3.4712743759155273,0.0003471274394541979,0.0001,23512.765625,2.351276397705078,1000.0,6.779611794627272e-06,0.006779611576348543,1000.0,0.0005091825150884688,0.5091825127601624,1.0,0.0,0.0,1.92,0.0008997974800877273,0.001727611175738275,1000.0,0.002386347856372595,2.386347770690918,200.08,9.216659236699343e-05,0.018440691754221916
980,6.728986740112305,1.0,1.4546289443969727,1.4546289443969727,0.0001,3.4757802486419678,0.00034757802495732903,0.0001,23512.408203125,2.351240873336792,1000.0,6.799063157814089e-06,0.006799063179641962,1000.0,0.0005080951959826052,0.5080952048301697,1.0,0.0,0.0,1.96,0.000909206282813102,0.0017820443026721478,1000.0,0.002387209329754114,2.387209415435791,204.04,9.254811448045075e-05,0.018883517012000084
1000,6.731289863586426,1.0,1.4574278593063354,1.4574278593063354,0.0001,3.478837251663208,0.0003478837024886161,0.0001,23510.302734375,2.351030111312866,1000.0,6.765323632862419e-06,0.00676532369107008,1000.0,0.0005070682382211089,0.5070682168006897,1.0,0.0,0.0,2.0,0.0009049109066836536,0.0018098218133673072,1000.0,0.0023876773193478584,2.3876774311065674,208.0,9.213027078658342e-05,0.019163096323609352
1020,6.728717803955078,1.0,1.456974744796753,1.456974744796753,0.0001,3.4841091632843018,0.00034841091837733984,0.0001,23513.87890625,2.3513877391815186,1000.0,6.754622518201359e-06,0.006754622329026461,1000.0,0.0005060859257355332,0.5060859322547913,1.0,0.0,0.0,2.04,0.0009077180875465274,0.0018517448334023356,1000.0,0.002385917352512479,2.3859174251556396,211.96,9.151235281024128e-05,0.019396958872675896
1040,6.729825019836426,1.0,1.4580233097076416,1.4580233097076416,0.0001,3.489389657974243,0.00034893894917331636,0.0001,23512.0,2.3511998653411865,1000.0,6.758575182175264e-06,0.006758575327694416,1000.0,0.0005053408676758409,0.5053408741950989,1.0,0.0,0.0,2.08,0.0009011476649902761,0.0018743870314210653,1000.0,0.0023864340037107468,2.3864340782165527,215.92,9.190652053803205e-05,0.019844455644488335
1060,6.724692344665527,1.0,1.4533010721206665,1.4533010721206665,0.0001,3.5002810955047607,0.0003500281018204987,0.0001,23512.3671875,2.351236581802368,1000.0,6.713692073390121e-06,0.006713692098855972,1000.0,0.0005042324191890657,0.5042324066162109,1.0,0.0,0.0,2.12,0.0009080682066269219,0.0019251045305281878,1000.0,0.0023869271390140057,2.3869271278381348,219.88,9.098792361328378e-05,0.02000642567873001
1080,6.725216865539551,1.0,1.4542790651321411,1.4542790651321411,0.0001,3.499070167541504,0.00034990700078196824,0.0001,23510.25390625,2.351025342941284,1000.0,6.71478437652695e-06,0.006714784540235996,1000.0,0.0005034029018133879,0.5034028887748718,1.0,0.0,0.0,2.16,0.0009107450605370104,0.00196720939129591,1000.0,0.0023870840668678284,2.3870840072631836,223.84,9.110742394113913e-05,0.020393485203385353
1100,6.726474285125732,1.0,1.4548325538635254,1.4548325538635254,0.0001,3.5062127113342285,0.0003506212669890374,0.0001,23512.0546875,2.351205348968506,1000.0,6.70379631628748e-06,0.0067037963308393955,1000.0,0.0005025926511734724,0.5025926232337952,1.0,0.0,0.0,2.2,0.0009094299748539925,0.0020007460843771696,1000.0,0.0023880740627646446,2.3880741596221924,227.8,9.093210246646777e-05,0.020714333280920982
1120,6.725269794464111,1.0,1.454793930053711,1.454793930053711,0.0001,3.5125696659088135,0.00035125695285387337,0.0001,23513.890625,2.351388931274414,1000.0,6.700327503494918e-06,0.00670032761991024,1000.0,0.000501802540384233,0.5018025636672974,1.0,0.0,0.0,2.24,0.0009145202348008752,0.00204852526076138,1000.0,0.0023871250450611115,2.387125015258789,231.76,9.086682985071093e-05,0.021059295162558556
1140,6.729052543640137,1.0,1.4598567485809326,1.4598567485809326,0.0001,3.511810302734375,0.00035118102096021175,0.0001,23511.322265625,2.3511321544647217,1000.0,6.693132490909193e-06,0.006693132687360048,1000.0,0.0005011617904528975,0.5011618137359619,1.0,0.0,0.0,2.28,0.0009117079898715019,0.0020786942914128304,1000.0,0.0023863515816628933,2.3863515853881836,235.72,9.090025559999049e-05,0.021427009254693985
1160,6.722557544708252,1.0,1.4537214040756226,1.4537214040756226,0.0001,3.5162816047668457,0.00035162814310751855,0.0001,23512.533203125,2.3512532711029053,1000.0,6.681800186925102e-06,0.006681800354272127,1000.0,0.0005003088153898716,0.5003088116645813,1.0,0.0,0.0,2.32,0.0009140415349975228,0.0021205763332545757,1000.0,0.0023864428512752056,2.3864428997039795,239.68,9.044050239026546e-05,0.02167677879333496
1180,6.725330352783203,1.0,1.4559953212738037,1.4559953212738037,0.0001,3.5207931995391846,0.00035207931068725884,0.0001,23509.904296875,2.3509902954101562,1000.0,6.672536528640194e-06,0.006672536488622427,1000.0,0.0004997032810933888,0.4997032880783081,1.0,0.0,0.0,2.36,0.000908965477719903,0.0021451583597809076,1000.0,0.002387416083365679,2.387416124343872,243.64,9.05239867279306e-05,0.022055264562368393
1200,6.730328559875488,1.0,1.4628790616989136,1.4628790616989136,0.0001,3.517101526260376,0.00035171015770174563,0.0001,23511.45703125,2.3511457443237305,1000.0,6.671003575320356e-06,0.00667100353166461,1000.0,0.0004991639871150255,0.49916398525238037,1.0,0.0,0.0,2.4,0.0009037310956045985,0.0021689548157155514,1000.0,0.002385558094829321,2.3855581283569336,247.6,9.043037425726652e-05,0.022390561178326607
1220,6.726682662963867,1.0,1.4589650630950928,1.4589650630950928,0.0001,3.522305965423584,0.00035223059239797294,0.0001,23514.37109375,2.3514370918273926,1000.0,6.645484972978011e-06,0.0066454848274588585,1000.0,0.0004983408143743873,0.49834081530570984,1.0,0.0,0.0,2.44,0.0009035011171363294,0.0022045427467674017,1000.0,0.0023861255031079054,2.3861255645751953,251.56,8.988470654003322e-05,0.02261139638721943
1240,6.722384452819824,1.0,1.4545612335205078,1.4545612335205078,0.0001,3.5272552967071533,0.00035272553213872015,0.0001,23512.662109375,2.3512661457061768,1000.0,6.633211341977585e-06,0.006633211392909288,1000.0,0.000497677072416991,0.4976770579814911,1.0,0.0,0.0,2.48,0.0009162840433418751,0.002272384474053979,1000.0,0.0023867180570960045,2.3867180347442627,255.52,8.963487925939262e-05,0.022903503850102425
1260,6.723822593688965,1.0,1.456689715385437,1.456689715385437,0.0001,3.5271193981170654,0.00035271194064989686,0.0001,23512.208984375,2.3512208461761475,1000.0,6.614347512368113e-06,0.006614347454160452,1000.0,0.0004971431335434318,0.49714311957359314,1.0,0.0,0.0,2.52,0.0009095221757888794,0.0022919957991689444,1000.0,0.0023862977977842093,2.3862977027893066,259.48,8.94573240657337e-05,0.023212388157844543
1280,6.72512149810791,1.0,1.4585353136062622,1.4585353136062622,0.0001,3.529947519302368,0.00035299474257044494,0.0001,23514.0859375,2.3514084815979004,1000.0,6.629345080000348e-06,0.006629345007240772,1000.0,0.0004965676926076412,0.4965676963329315,1.0,0.0,0.0,2.56,0.0009061532327905297,0.002319752238690853,1000.0,0.002385752508416772,2.3857524394989014,263.44,8.941685518948361e-05,0.023555977270007133
