final_iter,final_total_loss,total_scaled,root_orient_gvhmr_weight,root_orient_gvhmr_raw,root_orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points
1000,0.567592442035675,0.567592442035675,20.0,4.7386343794642016e-05,0.0009477268758928403,10.0,0.00773508520796895,0.0773508520796895,1.0,9.198183397529647e-05,9.198183397529647e-05,10.0,0.006755656562745571,0.06755656562745571,500.0,0.0006661505904048681,0.33307529520243406,0.001,88.57000732421875,0.08857000732421876,700000,700000,1243
