node_a,node_b,min_distance_m,max_distance_m,mean_distance_m,ncs,mean_penetration_m,max_penetration_m
"person 1, left hand",target object 1,0.13537403336030626,0.2821371499510405,0.20214259127121503,0.999095,0.015288812966785036,0.03144780261775632
"person 1, right hand",target object 1,0.23514011894400058,0.3345680362595404,0.2805084894601356,0.999095,0.015288812966785036,0.03144780261775632
"person 1, left foot",floor,0.004642285313839449,0.04302349066850819,0.03399732588481494,0.999095,0.015288812966785036,0.03144780261775632
"person 1, right foot",floor,0.02773978250412447,0.06123974562112486,0.04771251573887216,0.999095,0.015288812966785036,0.03144780261775632
