final_iter,final_total_loss,total_scaled,orient_gvhmr_weight,orient_gvhmr_raw,orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,human_scene_depth_weight,human_scene_depth_raw,human_scene_depth_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points
2000,0.7586809992790222,0.7586809992790222,100.0,5.318097464623861e-05,0.005318097464623861,250.0,0.00037643380346708,0.09410845086677,1.0,0.0003099181049037725,0.0003099181049037725,60.0,0.0017652192618697882,0.10591315571218729,0.0,0.0,0.0,800.0,0.0006136947777122259,0.49095582216978073,0.001,62.075557708740234,0.06207555770874024,700000,700000,86
