iter,stage,total,orient_gvhmr_weight,orient_gvhmr_raw,orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,human_scene_depth_weight,human_scene_depth_raw,human_scene_depth_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points
1,rigid,75.06198120117188,100.0,1.15648240555047e-16,1.15648240555047e-14,250.0,0.0,0.0,1.0,0.0,0.0,60.0,0.013026783242821693,0.7816069945693016,0.0,0.0,0.0,800.0,0.0928504690527916,74.28037524223328,0.0,0.0,0.0,700000,700000,1033
2,rigid,74.65259552001953,100.0,1.15648240555047e-16,1.15648240555047e-14,250.0,0.0,0.0,1.0,2.49834272381122e-07,2.49834272381122e-07,60.0,0.013009386137127876,0.7805631682276726,0.0,0.0,0.0,800.0,0.09234004467725754,73.87203574180603,0.0,0.0,0.0,700000,700000,1063
3,rigid,74.2067642211914,100.0,1.15648240555047e-16,1.15648240555047e-14,250.0,0.0,0.0,1.0,9.99337089524488e-07,9.99337089524488e-07,60.0,0.012338145636022091,0.7402887381613255,0.0,0.0,0.0,800.0,0.09183309972286224,73.4664797782898,0.0,0.0,0.0,700000,700000,1092
4,rigid,73.79605102539062,100.0,1.15648240555047e-16,1.15648240555047e-14,250.0,0.0,0.0,1.0,2.2485082808998413e-06,2.2485082808998413e-06,60.0,0.012220864184200764,0.7332518510520458,0.0,0.0,0.0,800.0,0.09132849425077438,73.0627954006195,0.0,0.0,0.0,700000,700000,1121
5,rigid,73.3853988647461,100.0,1.15648240555047e-16,1.15648240555047e-14,250.0,0.0,0.0,1.0,4.006736617157003e-06,4.006736617157003e-06,60.0,0.012059193104505539,0.7235515862703323,0.0,0.0,0.0,800.0,0.09082730114459991,72.66184091567993,0.0,0.0,0.0,700000,700000,1121
6,rigid,72.98710632324219,100.0,1.15648240555047e-16,1.15648240555047e-14,250.0,0.0,0.0,1.0,6.245856184250442e-06,6.245856184250442e-06,60.0,0.012058153748512268,0.7234892249107361,0.0,0.0,0.0,800.0,0.09032951295375824,72.26361036300659,0.0,0.0,0.0,700000,700000,1131
7,rigid,72.56855010986328,100.0,1.15648240555047e-16,1.15648240555047e-14,250.0,0.0,0.0,1.0,8.994033123599365e-06,8.994033123599365e-06,60.0,0.011673714965581894,0.7004228979349136,0.0,0.0,0.0,800.0,0.08983515202999115,71.86812162399292,0.0,0.0,0.0,700000,700000,1144
8,rigid,72.19224548339844,100.0,1.15648240555047e-16,1.15648240555047e-14,250.0,0.0,0.0,1.0,1.225830419571139e-05,1.225830419571139e-05,60.0,0.01194848120212555,0.716908872127533,0.0,0.0,0.0,800.0,0.08934415876865387,71.4753270149231,0.0,0.0,0.0,700000,700000,1144
9,rigid,71.77613067626953,100.0,1.15648240555047e-16,1.15648240555047e-14,250.0,0.0,0.0,1.0,1.60081654030364e-05,1.60081654030364e-05,60.0,0.011510365642607212,0.6906219385564327,0.0,0.0,0.0,800.0,0.08885686844587326,71.08549475669861,0.0,0.0,0.0,700000,700000,1136
10,rigid,71.4203872680664,100.0,1.15648240555047e-16,1.15648240555047e-14,250.0,0.0,0.0,1.0,2.025769390456844e-05,2.025769390456844e-05,60.0,0.01205614022910595,0.723368413746357,0.0,0.0,0.0,800.0,0.08837124705314636,70.69699764251709,0.0,0.0,0.0,700000,700000,1144
11,rigid,71.03092193603516,100.0,1.15648240555047e-16,1.15648240555047e-14,250.0,0.0,0.0,1.0,2.503036375856027e-05,2.503036375856027e-05,60.0,0.01203025784343481,0.7218154706060886,0.0,0.0,0.0,800.0,0.08788634836673737,70.30907869338989,0.0,0.0,0.0,700000,700000,1127
12,rigid,70.60679626464844,100.0,1.15648240555047e-16,1.15648240555047e-14,250.0,0.0,0.0,1.0,3.028157698281575e-05,3.028157698281575e-05,60.0,0.011402630247175694,0.6841578148305416,0.0,0.0,0.0,800.0,0.08740326017141342,69.92260813713074,0.0,0.0,0.0,700000,700000,1113
13,rigid,70.25065612792969,100.0,1.15648240555047e-16,1.15648240555047e-14,250.0,0.0,0.0,1.0,3.6004286812385544e-05,3.6004286812385544e-05,60.0,0.011867139488458633,0.712028369307518,0.0,0.0,0.0,800.0,0.08692324161529541,69.53859329223633,0.0,0.0,0.0,700000,700000,1110
14,rigid,69.878662109375,100.0,1.15648240555047e-16,1.15648240555047e-14,250.0,0.0,0.0,1.0,4.225248994771391e-05,4.225248994771391e-05,60.0,0.01204353105276823,0.7226118631660938,0.0,0.0,0.0,800.0,0.08644500374794006,69.15600299835205,0.0,0.0,0.0,700000,700000,1091
15,rigid,69.49739837646484,100.0,1.15648240555047e-16,1.15648240555047e-14,250.0,0.0,0.0,1.0,4.903321678284556e-05,4.903321678284556e-05,60.0,0.012044312432408333,0.7226587459445,0.0,0.0,0.0,800.0,0.08596836030483246,68.77468824386597,0.0,0.0,0.0,700000,700000,1087
16,rigid,69.12371063232422,100.0,1.15648240555047e-16,1.15648240555047e-14,250.0,0.0,0.0,1.0,5.631832391372882e-05,5.631832391372882e-05,60.0,0.012167046777904034,0.730022806674242,0.0,0.0,0.0,800.0,0.08549203723669052,68.39362978935242,0.0,0.0,0.0,700000,700000,1077
17,rigid,68.7491226196289,100.0,1.15648240555047e-16,1.15648240555047e-14,250.0,0.0,0.0,1.0,6.407022738130763e-05,6.407022738130763e-05,60.0,0.012245142832398415,0.7347085699439049,0.0,0.0,0.0,800.0,0.08501794189214706,68.01435351371765,0.0,0.0,0.0,700000,700000,1074
18,rigid,68.36800384521484,100.0,1.15648240555047e-16,1.15648240555047e-14,250.0,0.0,0.0,1.0,7.228188042063266e-05,7.228188042063266e-05,60.0,0.012197389267385006,0.7318433560431004,0.0,0.0,0.0,800.0,0.08454510569572449,67.63608455657959,0.0,0.0,0.0,700000,700000,1052
19,rigid,67.9832992553711,100.0,1.15648240555047e-16,1.15648240555047e-14,250.0,0.0,0.0,1.0,8.103077561827376e-05,8.103077561827376e-05,60.0,0.012067092582583427,0.7240255549550056,0.0,0.0,0.0,800.0,0.0840739905834198,67.25919246673584,0.0,0.0,0.0,700000,700000,1037
20,rigid,67.63798522949219,100.0,1.15648240555047e-16,1.15648240555047e-14,250.0,0.0,0.0,1.0,9.027933265315369e-05,9.027933265315369e-05,60.0,0.012551761232316494,0.7531056739389896,0.0,0.0,0.0,800.0,0.08360598981380463,66.8847918510437,0.0,0.0,0.0,700000,700000,1018
21,rigid,67.24552154541016,100.0,1.15648240555047e-16,1.15648240555047e-14,250.0,0.0,0.0,1.0,0.00010002756607718766,0.00010002756607718766,60.0,0.012234863825142384,0.734091829508543,0.0,0.0,0.0,800.0,0.08313916623592377,66.51133298873901,0.0,0.0,0.0,700000,700000,1005
