iter,total,corr,reproj,scale_reg,t_reg,scale,tx,ty,tz
56,0.04402739,0.04114530,2.82470441,0.05695342,0.00043660,1.26953304,0.00350500,0.00312861,0.02035999
57,0.04271832,0.04002971,2.62985373,0.05835002,0.00041098,1.27323055,0.00326936,0.00293754,0.01979044
58,0.04150670,0.03897780,2.46878338,0.05973127,0.00038773,1.27685475,0.00303814,0.00274039,0.01926100
59,0.04038400,0.03799221,2.33033466,0.06109559,0.00036596,1.28040349,0.00285031,0.00257067,0.01874109
60,0.03933052,0.03707357,2.19416809,0.06244145,0.00034504,1.28387499,0.00273008,0.00245187,0.01820919
61,0.03833510,0.03622032,2.05068755,0.06376737,0.00032469,1.28726780,0.00268050,0.00239105,0.01765746
62,0.03740242,0.03542931,1.90773344,0.06507197,0.00030499,1.29058051,0.00268403,0.00237789,0.01709193
63,0.03654209,0.03469647,1.77898359,0.06635392,0.00028624,1.29381156,0.00270940,0.00238929,0.01652840
64,0.03575407,0.03401754,1.66865146,0.06761198,0.00026870,1.29695988,0.00272206,0.00239738,0.01598577
65,0.03502730,0.03338891,1.56929588,0.06884494,0.00025252,1.30002451,0.00269490,0.00237846,0.01547900
66,0.03435021,0.03280793,1.47199559,0.07005171,0.00023764,1.30300462,0.00261591,0.00231983,0.01501386
67,0.03372020,0.03227304,1.37570226,0.07123124,0.00022387,1.30589914,0.00249049,0.00222266,0.01458505
68,0.03314141,0.03178324,1.28557861,0.07238250,0.00021090,1.30870748,0.00233827,0.00210035,0.01417804
69,0.03261591,0.03133757,1.20464063,0.07350462,0.00019839,1.31142890,0.00218575,0.00197307,0.01377376
70,0.03213847,0.03093462,1.12907588,0.07459679,0.00018604,1.31406331,0.00205734,0.00186082,0.01335442
71,0.03170043,0.03057224,1.05236232,0.07565830,0.00017366,1.31661034,0.00196785,0.00177698,0.01290861
72,0.03129679,0.03024758,0.97235554,0.07668858,0.00016126,1.31907022,0.00191850,0.00172461,0.01243403
73,0.03092805,0.02995742,0.89279425,0.07768716,0.00014898,1.32144284,0.00189761,0.00169636,0.01193724
74,0.03059580,0.02969834,0.81866491,0.07865369,0.00013703,1.32372880,0.00188535,0.00167768,0.01143075
75,0.03029786,0.02946701,0.75113332,0.07958792,0.00012562,1.32592893,0.00186066,0.00165211,0.01092850
76,0.03002884,0.02926066,0.68758243,0.08048971,0.00011487,1.32804382,0.00180813,0.00160684,0.01044139
77,0.02978405,0.02907698,0.62560362,0.08135898,0.00010481,1.33007443,0.00172252,0.00153651,0.00997414
78,0.02956224,0.02891410,0.56584537,0.08219575,0.00009539,1.33202183,0.00160963,0.00144440,0.00952455
79,0.02936414,0.02877056,0.51048863,0.08300010,0.00008654,1.33388722,0.00148364,0.00134064,0.00908510
80,0.02918899,0.02864492,0.46021718,0.08377219,0.00007814,1.33567166,0.00136182,0.00123837,0.00864619
81,0.02903366,0.02853570,0.41337657,0.08451227,0.00007014,1.33737659,0.00125880,0.00114918,0.00819993
82,0.02889464,0.02844133,0.36802107,0.08522068,0.00006252,1.33900368,0.00118202,0.00107948,0.00774304
83,0.02877028,0.02836009,0.32423794,0.08589784,0.00005530,1.34055459,0.00112994,0.00102887,0.00727801
84,0.02866069,0.02829033,0.28376779,0.08654425,0.00004859,1.34203076,0.00109341,0.00099094,0.00681234
85,0.02856552,0.02823041,0.24791187,0.08716042,0.00004244,1.34343457,0.00105935,0.00095599,0.00635610
86,0.02848311,0.02817900,0.21631806,0.08774698,0.00003690,1.34476757,0.00101554,0.00091467,0.00591887
87,0.02841097,0.02813490,0.18773893,0.08830458,0.00003198,1.34603190,0.00095474,0.00086120,0.00550703
88,0.02834771,0.02809723,0.16161656,0.08883388,0.00002764,1.34722936,0.00087672,0.00079511,0.00512231
89,0.02829302,0.02806526,0.13839392,0.08933557,0.00002382,1.34836209,0.00078794,0.00072104,0.00476202
90,0.02824681,0.02803845,0.11852103,0.08981037,0.00002045,1.34943211,0.00069881,0.00064675,0.00442073
91,0.02820805,0.02801623,0.10154522,0.09025901,0.00001747,1.35044122,0.00061989,0.00058023,0.00409269
92,0.02817523,0.02799806,0.08647439,0.09068224,0.00001483,1.35139167,0.00055835,0.00052697,0.00377412
93,0.02814722,0.02798338,0.07273991,0.09108085,0.00001251,1.35228550,0.00051577,0.00048826,0.00346460
94,0.02812373,0.02797164,0.06061608,0.09145563,0.00001048,1.35312438,0.00048813,0.00046111,0.00316715
95,0.02810468,0.02796233,0.05052409,0.09180740,0.00000875,1.35391080,0.00046767,0.00043970,0.00288697
96,0.02808952,0.02795500,0.04237144,0.09213694,0.00000729,1.35464668,0.00044589,0.00041767,0.00262953
97,0.02807734,0.02794930,0.03558832,0.09244508,0.00000608,1.35533381,0.00041663,0.00039043,0.00239863
