best_iter,best_total_loss,total_scaled,frame_loss_semantics,tracking_weight,tracking_raw,tracking_scaled,object_cd2d_weight,object_cd2d_raw,object_cd2d_scaled,object_part_cd2d_weight,object_part_cd2d_raw,object_part_cd2d_scaled,object_smooth_trans_weight,object_smooth_trans_raw,object_smooth_trans_scaled,object_smooth_rot_weight,object_smooth_rot_raw,object_smooth_rot_scaled,human_pose_weight,human_pose_raw,human_pose_scaled,human_pose_smooth_weight,human_pose_smooth_raw,human_pose_smooth_scaled,object_scale_weight,object_scale_raw,object_scale_scaled,object_intersect_weight,object_intersect_raw,object_intersect_scaled,intersect_weight,intersect_raw,intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,contact_drift_weight,contact_drift_raw,contact_drift_scaled
9998,2.644880771636963,2.644880771636963,diagnostic_local,20.0,0.03812043368816376,0.7624086737632751,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.8632375713423244e-06,0.0018632375868037343,1000.0,1.1776592145906761e-05,0.011776592582464218,99.99000000000001,0.0008874900522641838,0.08874012529850006,100.0,4.685989551944658e-06,0.00046859896974638104,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0013376905117183924,0.026753809303045273,1000.0,0.0016531390137970448,1.6531389951705933,10000.0,9.97308234218508e-06,0.09973082691431046
