iter,total,tracking_weight,tracking_raw,tracking_scaled,object_cd2d_weight,object_cd2d_raw,object_cd2d_scaled,object_part_cd2d_weight,object_part_cd2d_raw,object_part_cd2d_scaled,object_smooth_trans_weight,object_smooth_trans_raw,object_smooth_trans_scaled,object_smooth_rot_weight,object_smooth_rot_raw,object_smooth_rot_scaled,human_pose_weight,human_pose_raw,human_pose_scaled,human_pose_smooth_weight,human_pose_smooth_raw,human_pose_smooth_scaled,object_scale_weight,object_scale_raw,object_scale_scaled,object_intersect_weight,object_intersect_raw,object_intersect_scaled,intersect_weight,intersect_raw,intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,contact_drift_weight,contact_drift_raw,contact_drift_scaled
250,97.53410339355469,20.0,0.0003534351126290858,0.007068702019751072,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.188289843412349e-05,0.011882898397743702,1000.0,0.022371850907802582,22.371850967407227,51.25,0.001657014829106629,0.08492200821638107,100.0,1.455021629226394e-05,0.0014550216728821397,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0015407772734761238,0.030815545469522476,1000.0,0.07306629419326782,73.06629180908203,10000.0,0.00019598143990151584,1.959814429283142
275,92.277587890625,20.0,0.0004275263927411288,0.00855052750557661,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.2157259334344417e-05,0.0121572595089674,1000.0,0.0213274247944355,21.327425003051758,51.375,0.001985024893656373,0.10198065638542175,100.0,1.645473821554333e-05,0.001645473763346672,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0015345285646617413,0.030690571293234825,1000.0,0.06888216733932495,68.88216400146484,10000.0,0.0001912971056299284,1.912971019744873
300,87.23171997070312,20.0,0.0005084587610326707,0.010169175453484058,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.2393311408231966e-05,0.012393311597406864,1000.0,0.02033061720430851,20.330617904663086,51.5,0.002336761448532343,0.12034321576356888,100.0,1.843822974478826e-05,0.0018438230035826564,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.001599526614882052,0.03199053183197975,1000.0,0.06485754251480103,64.8575439453125,10000.0,0.00018668179109226912,1.8668179512023926
325,82.38048553466797,20.0,0.0005964763695374131,0.011929526925086975,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.2684005014307331e-05,0.012684005312621593,1000.0,0.01937676966190338,19.37677001953125,51.625,0.0027120106387883425,0.14000755548477173,100.0,2.049417162197642e-05,0.002049417234957218,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.001583013334311545,0.03166026622056961,1000.0,0.06098443642258644,60.98443603515625,10000.0,0.0001820945180952549,1.820945143699646
350,77.72061920166016,20.0,0.0006914124824106693,0.013828249648213387,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.2996354598726612e-05,0.012996354140341282,1000.0,0.018464498221874237,18.46449851989746,51.75,0.003109908429905772,0.16093775629997253,100.0,2.2597536371904425e-05,0.0022597536444664,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0015658752527087927,0.03131750598549843,1000.0,0.057260848581790924,57.26084899902344,10000.0,0.00017739353643264621,1.773935317993164
375,73.24859619140625,20.0,0.0007929496350698173,0.01585899293422699,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.3282748113851994e-05,0.013282747939229012,1000.0,0.017589006572961807,17.589006423950195,51.875,0.003530309535562992,0.18313480913639069,100.0,2.4785453206277452e-05,0.0024785452987998724,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0015238577034324408,0.03047715499997139,1000.0,0.05368618667125702,53.686187744140625,10000.0,0.00017281697364524007,1.7281696796417236
400,68.95935821533203,20.0,0.0009010513313114643,0.018021026626229286,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.360085116175469e-05,0.013600851409137249,1000.0,0.016746917739510536,16.746917724609375,52.0,0.003970915451645851,0.20648759603500366,100.0,2.698370735743083e-05,0.002698370721191168,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0015421429416164756,0.0308428592979908,1000.0,0.050259724259376526,50.25972366333008,10000.0,0.0001681070716585964,1.6810706853866577
425,64.85089111328125,20.0,0.0010153698967769742,0.020307397469878197,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.3908571418141946e-05,0.013908571563661098,1000.0,0.015935467556118965,15.935467720031738,52.125,0.004430069122463465,0.23091734945774078,100.0,2.9198643460404128e-05,0.0029198643751442432,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0015468132914975286,0.030936265364289284,1000.0,0.04698191210627556,46.981910705566406,10000.0,0.00016345249605365098,1.634524941444397
450,60.91352081298828,20.0,0.0011359258787706494,0.0227185171097517,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.4192713933880441e-05,0.014192714355885983,1000.0,0.015157422982156277,15.15742301940918,52.25,0.004908618051558733,0.2564752995967865,100.0,3.1481602491112426e-05,0.0031481601763516665,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0015361366095021367,0.030722731724381447,1000.0,0.04384174197912216,43.84174346923828,10000.0,0.00015870957577135414,1.5870957374572754
475,57.14733123779297,20.0,0.0012623827205970883,0.02524765394628048,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.4469953384832479e-05,0.014469953253865242,1000.0,0.014407419599592686,14.407419204711914,52.375,0.0054053799249231815,0.2831067740917206,100.0,3.3788877772167325e-05,0.0033788876608014107,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0015499768778681755,0.03099953755736351,1000.0,0.04084295034408569,40.84294891357422,10000.0,0.00015397618699353188,1.5397619009017944
500,53.547218322753906,20.0,0.001394480699673295,0.027889613062143326,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.4722142623213585e-05,0.014722142368555069,1000.0,0.013685534708201885,13.685534477233887,52.5,0.005918429233133793,0.31071752309799194,100.0,3.601982825784944e-05,0.0036019827239215374,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0015439181588590145,0.03087836317718029,1000.0,0.03798303008079529,37.983028411865234,10000.0,0.00014908458979334682,1.4908459186553955
525,50.1096305847168,20.0,0.0015322123654186726,0.03064424730837345,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.493793934059795e-05,0.014937939122319221,1000.0,0.012993245385587215,12.993245124816895,52.625,0.006449141073971987,0.3393860459327698,100.0,3.826664396910928e-05,0.0038266642950475216,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0015677884221076965,0.03135576844215393,1000.0,0.03525354713201523,35.25354766845703,10000.0,0.00014426870620809495,1.4426870346069336
550,46.82925796508789,20.0,0.0016753727104514837,0.03350745514035225,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.5161385817918926e-05,0.015161385759711266,1000.0,0.012330892495810986,12.330892562866211,52.75,0.006996906828135252,0.3690868318080902,100.0,4.050170900882222e-05,0.004050171002745628,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.001575178699567914,0.031503573060035706,1000.0,0.032652709633111954,32.6527099609375,10000.0,0.00013923445658292621,1.39234459400177
575,43.70493698120117,20.0,0.001823730650357902,0.03647461161017418,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.5334071576944552e-05,0.015334071591496468,1000.0,0.011692937463521957,11.692937850952148,52.875,0.007561381906270981,0.3998080790042877,100.0,4.269562123226933e-05,0.004269562195986509,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0015812093624845147,0.03162418678402901,1000.0,0.030180934816598892,30.18093490600586,10000.0,0.0001343555049970746,1.3435550928115845
600,40.732547760009766,20.0,0.001977005274966359,0.03954010456800461,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.548639193060808e-05,0.015486392192542553,1000.0,0.011083833873271942,11.083833694458008,53.0,0.008141322992742062,0.43149012327194214,100.0,4.48464197688736e-05,0.004484641831368208,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0015513653634116054,0.031027307733893394,1000.0,0.02783389389514923,27.833894729614258,10000.0,0.00012927946227137,1.2927945852279663
625,37.912322998046875,20.0,0.002134666545316577,0.042693331837654114,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.562853140057996e-05,0.015628531575202942,1000.0,0.010494142770767212,10.494142532348633,53.125,0.008733764290809631,0.4639812409877777,100.0,4.6872173697920516e-05,0.004687217529863119,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.001559993950650096,0.031199879944324493,1000.0,0.025617679581046104,25.617679595947266,10000.0,0.00012423096632119268,1.2423096895217896
650,35.238258361816406,20.0,0.002296919235959649,0.04593838378787041,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.572939618199598e-05,0.015729395672678947,1000.0,0.00993049331009388,9.930493354797363,53.25,0.009339145384728909,0.49730950593948364,100.0,4.886208625975996e-05,0.004886208567768335,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0015502127353101969,0.031004253774881363,1000.0,0.023521892726421356,23.521892547607422,10000.0,0.00011910052853636444,1.1910052299499512
675,32.707481384277344,20.0,0.0024634329602122307,0.049268659204244614,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.582145159773063e-05,0.01582145132124424,1000.0,0.009390750899910927,9.390750885009766,53.375,0.009958665817975998,0.5315437912940979,100.0,5.073286592960358e-05,0.005073286592960358,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0015912142116576433,0.03182428330183029,1000.0,0.021544890478253365,21.544891357421875,10000.0,0.00011383057426428422,1.1383057832717896
700,30.316293716430664,20.0,0.0026339772157371044,0.05267954617738724,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.591707768966444e-05,0.015917077660560608,1000.0,0.008878299035131931,8.87829875946045,53.5,0.010590304620563984,0.5665813088417053,100.0,5.24851493537426e-05,0.00524851493537426,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0015675399918109179,0.03135079890489578,1000.0,0.019681144505739212,19.68114471435547,10000.0,0.00010850728722289205,1.0850728750228882
725,28.064590454101562,20.0,0.00280821998603642,0.05616439878940582,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.598273593117483e-05,0.015982735902071,1000.0,0.008387794718146324,8.387794494628906,53.625,0.011232972145080566,0.6023681163787842,100.0,5.405261254054494e-05,0.005405261181294918,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.001581421121954918,0.03162842243909836,1000.0,0.017932498827576637,17.932498931884766,10000.0,0.00010327474592486396,1.032747507095337
750,25.947729110717773,20.0,0.002986293286085129,0.059725865721702576,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.6046375094447285e-05,0.016046375036239624,1000.0,0.007914895191788673,7.914895057678223,53.75,0.011884442530572414,0.6387887597084045,100.0,5.554890230996534e-05,0.005554890260100365,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0015913147944957018,0.03182629495859146,1000.0,0.01630100980401039,16.301010131835938,10000.0,9.798818791750818e-05,0.9798818826675415
775,23.96190643310547,20.0,0.003167905379086733,0.06335810571908951,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.610133404028602e-05,0.016101334244012833,1000.0,0.00746395206078887,7.46395206451416,53.875,0.012547201476991177,0.6759805083274841,100.0,5.676341606886126e-05,0.005676341708749533,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.001575699308887124,0.03151398524641991,1000.0,0.014776165597140789,14.776165962219238,10000.0,9.291571041103452e-05,0.9291570782661438
800,22.10481071472168,20.0,0.003353202249854803,0.06706404685974121,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.6141533706104383e-05,0.016141533851623535,1000.0,0.007037125527858734,7.037125587463379,54.0,0.013219257816672325,0.7138399481773376,100.0,5.78345097892452e-05,0.005783450789749622,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0015831580385565758,0.031663160771131516,1000.0,0.01335555873811245,13.355558395385742,10000.0,8.776335016591474e-05,0.8776335120201111
825,20.374082565307617,20.0,0.0035417540930211544,0.07083508372306824,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.6170499293366447e-05,0.016170499846339226,1000.0,0.00662563182413578,6.625631809234619,54.125,0.013896464370191097,0.7521461248397827,100.0,5.8655023167375475e-05,0.005865502171218395,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0015748277073726058,0.0314965546131134,1000.0,0.012044805102050304,12.044805526733398,10000.0,8.27131443656981e-05,0.827131450176239
850,18.764142990112305,20.0,0.0037334258668124676,0.0746685191988945,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.621653063921258e-05,0.01621653139591217,1000.0,0.006236838176846504,6.236838340759277,54.25,0.014578714966773987,0.7908952832221985,100.0,5.931166742811911e-05,0.005931166931986809,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0015761777758598328,0.031523555517196655,1000.0,0.010831160470843315,10.831160545349121,10000.0,7.76909728301689e-05,0.7769097089767456
875,17.274860382080078,20.0,0.003928280435502529,0.07856561243534088,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.6241394405369647e-05,0.016241393983364105,1000.0,0.005864477716386318,5.864477634429932,54.375,0.015260751359164715,0.8298033475875854,100.0,5.9772391978185624e-05,0.005977238994091749,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0015747533179819584,0.03149506449699402,1000.0,0.00972017552703619,9.720175743103027,10000.0,7.281247962964699e-05,0.7281247973442078
900,15.902609825134277,20.0,0.004126195330172777,0.0825239047408104,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.6260686606983654e-05,0.01626068726181984,1000.0,0.00550245214253664,5.502452373504639,54.5,0.01593979261815548,0.868718683719635,100.0,5.9945679822703823e-05,0.005994568113237619,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0015899892896413803,0.031799785792827606,1000.0,0.008712943643331528,8.712944030761719,10000.0,6.819165719207376e-05,0.6819165945053101
925,14.640424728393555,20.0,0.004328087903559208,0.08656175434589386,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.62900014402112e-05,0.016290001571178436,1000.0,0.005162868183106184,5.162868022918701,54.625,0.016617203131318092,0.9077147245407104,100.0,5.9961614169878885e-05,0.0059961616061627865,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0016121999360620975,0.0322439968585968,1000.0,0.007791690994054079,7.791690826416016,10000.0,6.370581104420125e-05,0.6370581388473511
950,13.485495567321777,20.0,0.004533305298537016,0.09066610783338547,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.627742858545389e-05,0.016277428716421127,1000.0,0.004839335102587938,4.839334964752197,54.75,0.017285361886024475,0.9463735818862915,100.0,5.9687179600587115e-05,0.005968717858195305,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.001593357534147799,0.03186715021729469,1000.0,0.006961135193705559,6.961135387420654,10000.0,5.938730464549735e-05,0.5938730239868164
975,12.435026168823242,20.0,0.004741718992590904,0.09483437985181808,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.6247342500719242e-05,0.01624734327197075,1000.0,0.004522900562733412,4.522900581359863,54.875,0.017940813675522804,0.9845021367073059,100.0,5.919202885706909e-05,0.005919202696532011,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0016098503256216645,0.032197006046772,1000.0,0.006225317716598511,6.22531795501709,10000.0,5.531082206289284e-05,0.5531082153320312
1000,11.48012638092041,20.0,0.004954936448484659,0.09909872710704803,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.621717819944024e-05,0.016217177733778954,1000.0,0.0042274873703718185,4.227487564086914,55.0,0.01858295314013958,1.0220624208450317,100.0,5.838728975504637e-05,0.005838728975504637,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0016106977127492428,0.032213956117630005,1000.0,0.005563278682529926,5.563278675079346,10000.0,5.139280256116763e-05,0.5139279961585999
1025,10.620936393737793,20.0,0.0051711429841816425,0.1034228578209877,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.616291410755366e-05,0.016162913292646408,1000.0,0.003942442592233419,3.9424426555633545,55.125,0.019207606092095375,1.05881929397583,100.0,5.739861444453709e-05,0.005739861633628607,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0016103718662634492,0.0322074368596077,1000.0,0.004985105711966753,4.985105514526367,10000.0,4.77036701340694e-05,0.477036714553833
1050,9.847673416137695,20.0,0.005392475053668022,0.10784950107336044,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.609408536751289e-05,0.016094084829092026,1000.0,0.0036727271508425474,3.672727108001709,55.25,0.019820379093289375,1.0950759649276733,100.0,5.6097531341947615e-05,0.005609753075987101,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.001603117911145091,0.032062359154224396,1000.0,0.004475126042962074,4.475126266479492,10000.0,4.431289198691957e-05,0.44312891364097595
1075,9.163125991821289,20.0,0.005614816211163998,0.11229632794857025,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.5995199646567926e-05,0.015995198860764503,1000.0,0.0034164581447839737,3.4164581298828125,55.375,0.020396316424012184,1.129446029663086,100.0,5.451672404888086e-05,0.0054516722448170185,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0015815428923815489,0.03163085877895355,1000.0,0.004039750434458256,4.039750576019287,10000.0,4.1209696064470336e-05,0.41209694743156433
1100,8.55086898803711,20.0,0.005840484984219074,0.11680969595909119,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.5834135410841554e-05,0.015834135934710503,1000.0,0.0031693989876657724,3.1693990230560303,55.5,0.020940328016877174,1.162188172340393,100.0,5.2713930926984176e-05,0.005271392874419689,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.001557409530505538,0.031148191541433334,1000.0,0.0036664223298430443,3.6664223670959473,10000.0,3.837969416053966e-05,0.38379693031311035
1125,8.009051322937012,20.0,0.0060682655312120914,0.12136530876159668,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.5649038687115535e-05,0.015649039298295975,1000.0,0.0029356619343161583,2.935662031173706,55.625,0.02143733948469162,1.1924519538879395,100.0,5.0688824558164924e-05,0.005068882368505001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0015509109944105148,0.031018219888210297,1000.0,0.0033500492572784424,3.3500492572784424,10000.0,3.5778735764324665e-05,0.3577873706817627
1150,7.529949188232422,20.0,0.00629748310893774,0.1259496659040451,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.543401594972238e-05,0.015434015542268753,1000.0,0.002716384595260024,2.7163846492767334,55.75,0.021891945973038673,1.2204760313034058,100.0,4.859456021222286e-05,0.004859455861151218,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.001526297302916646,0.030525945127010345,1000.0,0.0030818881932646036,3.081888198852539,10000.0,3.344310607644729e-05,0.3344310522079468
1175,7.105992317199707,20.0,0.006528360303491354,0.13056720793247223,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.5216266547213309e-05,0.015216266736388206,1000.0,0.002505494747310877,2.5054948329925537,55.875,0.022299958392977715,1.246010184288025,100.0,4.646380330086686e-05,0.004646380431950092,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0015300520462915301,0.03060104139149189,1000.0,0.00285959686152637,2.8595969676971436,10000.0,3.1385996408062056e-05,0.3138599693775177
1200,6.7323503494262695,20.0,0.006757916416972876,0.13515833020210266,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.4964039110054728e-05,0.01496403943747282,1000.0,0.00230237515643239,2.302375078201294,56.0,0.02265699952840805,1.268791913986206,100.0,4.4399508624337614e-05,0.004439950920641422,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0014959349064156413,0.029918698593974113,1000.0,0.0026808714028447866,2.6808714866638184,10000.0,2.9583065042970702e-05,0.295830637216568
1225,6.4043803215026855,20.0,0.006985110230743885,0.1397022008895874,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.4730674593010917e-05,0.014730674214661121,1000.0,0.002115892944857478,2.1158928871154785,56.125,0.02295546419918537,1.2883753776550293,100.0,4.239277041051537e-05,0.004239276982843876,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0014983629807829857,0.029967259615659714,1000.0,0.00253132707439363,2.53132700920105,10000.0,2.8014543204335496e-05,0.28014543652534485
1250,6.11398458480835,20.0,0.0072084818966686726,0.1441696435213089,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.4474451745627448e-05,0.014474451541900635,1000.0,0.0019410292152315378,1.9410291910171509,56.25,0.02320035919547081,1.3050202131271362,100.0,4.046488902531564e-05,0.004046489018946886,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0015041412552818656,0.0300828255712986,1000.0,0.002408916363492608,2.408916473388672,10000.0,2.6624515157891437e-05,0.26624515652656555
1275,5.855193614959717,20.0,0.007428647018969059,0.14857293665409088,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.422275454388e-05,0.014222754165530205,1000.0,0.0017772065475583076,1.777206540107727,56.375,0.02339955046772957,1.3191496133804321,100.0,3.8647991459583864e-05,0.0038647991605103016,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0014920398825779557,0.029840797185897827,1000.0,0.002308653900399804,2.3086538314819336,10000.0,2.5368279239046387e-05,0.25368279218673706
1300,5.623508453369141,20.0,0.00764872319996357,0.1529744565486908,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.3956347174826078e-05,0.013956347480416298,1000.0,0.0016265171580016613,1.6265171766281128,56.5,0.02356812171638012,1.3315988779067993,100.0,3.689010191010311e-05,0.003689010161906481,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.001475250581279397,0.029505010694265366,1000.0,0.0022223484702408314,2.22234845161438,10000.0,2.4291872250614688e-05,0.2429187297821045
1325,5.414949893951416,20.0,0.007866939529776573,0.15733879804611206,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.3712853615288623e-05,0.013712853193283081,1000.0,0.001490219496190548,1.4902194738388062,56.625,0.023713571950793266,1.3427810668945312,100.0,3.514747368171811e-05,0.003514747368171811,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0014754313742741942,0.029508627951145172,1000.0,0.0021440405398607254,2.144040584564209,10000.0,2.3383401639875956e-05,0.23383401334285736
