iter,total,tracking_weight,tracking_raw,tracking_scaled,object_cd2d_weight,object_cd2d_raw,object_cd2d_scaled,object_part_cd2d_weight,object_part_cd2d_raw,object_part_cd2d_scaled,object_smooth_trans_weight,object_smooth_trans_raw,object_smooth_trans_scaled,object_smooth_rot_weight,object_smooth_rot_raw,object_smooth_rot_scaled,object_scale_weight,object_scale_raw,object_scale_scaled,intersect_weight,intersect_raw,intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,contact_drift_weight,contact_drift_raw,contact_drift_scaled
0,2.115557909011841,20.0,0.0,0.0,0.0001,11.137222290039062,0.0011137222172692418,0.0001,34.46470260620117,0.003446470247581601,1000.0,0.00017010685405693948,0.17010685801506042,1000.0,4.59811017208267e-05,0.04598110169172287,1.0,0.0,0.0,0.0,0.0016614000778645277,0.0,1000.0,0.0018923772731795907,1.892377257347107,10.0,0.00025325972819700837,0.002532597165554762
25,0.88100665807724,20.0,0.00011833094322355464,0.002366618951782584,0.0001,36.0850715637207,0.003608507104218006,0.0001,53.93450164794922,0.0053934501484036446,1000.0,0.00013080798089504242,0.13080798089504242,1000.0,3.770150578930043e-05,0.03770150616765022,1.0,0.0,0.0,0.05,0.00221680523827672,0.00011084026482421905,1000.0,0.0006987669039517641,0.6987668871879578,14.95,0.00015055974654387683,0.0022508681286126375
50,0.5550310015678406,20.0,0.00023909786250442266,0.004781957250088453,0.0001,31.674819946289062,0.0031674818601459265,0.0001,50.216331481933594,0.005021633114665747,1000.0,0.00011554546654224396,0.11554546654224396,1000.0,3.1306790333474055e-05,0.03130679205060005,1.0,0.0,0.0,0.1,0.002205350436270237,0.00022053504653740674,1000.0,0.00039328602724708617,0.3932860195636749,19.9,8.548257756046951e-05,0.0017011032905429602
75,0.4210807681083679,20.0,0.0003509687085170299,0.007019374053925276,0.0001,29.62340545654297,0.0029623403679579496,0.0001,47.939815521240234,0.004793981555849314,1000.0,0.00010608197044348344,0.10608197003602982,1000.0,2.6005554900621064e-05,0.02600555494427681,1.0,0.0,0.0,0.15,0.002247822005301714,0.00033717331825755537,1000.0,0.00027299541397951543,0.2729954123497009,24.85,3.561188714229502e-05,0.0008849553996697068
100,0.36411410570144653,20.0,0.000456647394457832,0.009132947772741318,0.0001,29.75653076171875,0.002975652925670147,0.0001,47.739837646484375,0.004773983731865883,1000.0,9.631669672671705e-05,0.09631669521331787,1000.0,2.3377713660011068e-05,0.023377712815999985,1.0,0.0,0.0,0.2,0.0022024603094905615,0.0004404920618981123,1000.0,0.00022651227482128888,0.22651226818561554,29.8,1.960966801561881e-05,0.0005843680701218545
125,0.33897995948791504,20.0,0.000548593932762742,0.01097187865525484,0.0001,30.097999572753906,0.0030097998678684235,0.0001,47.95787048339844,0.004795786924660206,1000.0,8.878843073034659e-05,0.08878842741250992,1000.0,2.163293720514048e-05,0.021632937714457512,1.0,0.0,0.0,0.25,0.0021639904007315636,0.0005409976001828909,1000.0,0.0002087695902446285,0.20876958966255188,34.75,1.3539704013965093e-05,0.0004705047176685184
150,0.32661691308021545,20.0,0.0006288329605013132,0.012576659210026264,0.0001,29.913785934448242,0.002991378540173173,0.0001,47.8350944519043,0.00478350929915905,1000.0,8.313362923217937e-05,0.08313363045454025,1000.0,2.0382289221743122e-05,0.020382288843393326,1.0,0.0,0.0,0.3,0.0021759571973234415,0.0006527871591970325,1000.0,0.00020165444584563375,0.20165444910526276,39.7,1.1138519766973332e-05,0.0004421992343850434
175,0.31914594769477844,20.0,0.0007019828190095723,0.014039656147360802,0.0001,29.83466339111328,0.0029834662564098835,0.0001,47.79793930053711,0.0047797937877476215,1000.0,7.886287494329736e-05,0.07886287569999695,1000.0,1.9417542716837488e-05,0.019417542964220047,1.0,0.0,0.0,0.35,0.002179957926273346,0.0007629852625541389,1000.0,0.00019787272321991622,0.19787272810935974,44.65,9.561637853039429e-06,0.00042692714487202466
200,0.3143397867679596,20.0,0.0007677494431845844,0.015354989096522331,0.0001,29.75399398803711,0.002975399373099208,0.0001,47.75401306152344,0.004775401204824448,1000.0,7.542935782112181e-05,0.07542935758829117,1000.0,1.8668040866032243e-05,0.0186680406332016,1.0,0.0,0.0,0.4,0.002171650994569063,0.0008686603978276253,1000.0,0.00019583923858590424,0.19583924114704132,49.6,8.643393812235445e-06,0.0004287123156245798
225,0.31109145283699036,20.0,0.0008271916303783655,0.016543831676244736,0.0001,29.746070861816406,0.0029746070504188538,0.0001,47.78567886352539,0.00477856770157814,1000.0,7.268405897775665e-05,0.07268405705690384,1000.0,1.8058532077702694e-05,0.0180585328489542,1.0,0.0,0.0,0.45,0.002184722339734435,0.000983125064522028,1000.0,0.00019462709315121174,0.1946270912885666,54.55,8.09593348094495e-06,0.0004416331648826599
