iter,stage,total,root_orient_gvhmr_weight,root_orient_gvhmr_raw,root_orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,human_scene_depth_weight,human_scene_depth_raw,human_scene_depth_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points,human_scene_depth_num_human_vertices,human_scene_depth_num_projected_vertices,human_scene_depth_num_behind_scene_vertices
1,rigid,71.9865951538086,20.0,1.4802974102831747e-16,2.9605948205663494e-15,50.0,0.0,0.0,1.0,5.50671747784337e-12,5.50671747784337e-12,0.0,0.035577740520238876,0.0,0.0,0.31492751836776733,0.0,800.0,0.0899832472205162,71.98659777641296,0.0,0.0,0.0,700000,700000,8265,10475,10473,4616
2,rigid,70.97855377197266,20.0,1.943184088304406e-06,3.886368176608812e-05,50.0,0.0,0.0,1.0,2.49834272381122e-07,2.49834272381122e-07,0.0050025012506253125,0.034386925399303436,0.00017202063731517475,0.0050025012506253125,0.3136483132839203,0.001569026079459331,800.0,0.08872096985578537,70.9767758846283,0.0,0.0,0.0,700000,700000,8284,10475,10473,4637
3,rigid,69.98098754882812,20.0,7.768667273921892e-06,0.00015537334547843784,50.0,0.0,0.0,1.0,9.946508043867652e-07,9.946508043867652e-07,0.010005002501250625,0.03451883792877197,0.00034536105981762853,0.010005002501250625,0.31239137053489685,0.0031254764435707538,800.0,0.08747170865535736,69.97736692428589,0.0,0.0,0.0,700000,700000,8193,10475,10473,4660
4,rigid,68.99358367919922,20.0,1.746964335325174e-05,0.0003493928670650348,50.0,0.0,0.0,1.0,2.2414762952394085e-06,2.2414762952394085e-06,0.015007503751875938,0.03432880714535713,0.0005151897020313727,0.015007503751875938,0.31222784519195557,0.0046857605581584125,800.0,0.08623503893613815,68.98803114891052,0.0,0.0,0.0,700000,700000,8149,10475,10473,4669
5,rigid,68.0162582397461,20.0,3.104157804045826e-05,0.0006208315608091652,50.0,0.0,0.0,1.0,4.016136699647177e-06,4.016136699647177e-06,0.02001000500250125,0.03473702818155289,0.0006950881076849001,0.02001000500250125,0.31190094351768494,0.006241139440073736,800.0,0.08501087129116058,68.00869703292847,0.0,0.0,0.0,700000,700000,8036,10475,10473,4679
6,rigid,67.04940795898438,20.0,4.8477995733264834e-05,0.0009695599146652967,50.0,0.0,0.0,1.0,6.2575909396400675e-06,6.2575909396400675e-06,0.02501250625312656,0.034590184688568115,0.0008651872108196126,0.02501250625312656,0.3108160197734833,0.007774287638156159,800.0,0.08379974216222763,67.0397937297821,0.0,0.0,0.0,700000,700000,8057,10475,10472,4699
7,rigid,66.09315490722656,20.0,6.977231532800943e-05,0.0013954463065601885,50.0,0.0,0.0,1.0,8.994033123599365e-06,8.994033123599365e-06,0.030015007503751877,0.03415219113230705,0.0010250782731057646,0.030015007503751877,0.3099483549594879,0.00930310219988458,800.0,0.08260177820920944,66.08142256736755,0.0,0.0,0.0,700000,700000,8007,10475,10472,4712
8,rigid,65.14739227294922,20.0,9.491691889706999e-05,0.0018983383779413998,50.0,0.0,0.0,1.0,1.225830419571139e-05,1.225830419571139e-05,0.03501750875437719,0.034973762929439545,0.0012246940495551615,0.03501750875437719,0.30925485491752625,0.010829334589408122,800.0,0.0814167857170105,65.1334285736084,0.0,0.0,0.0,700000,700000,7925,10475,10472,4717
9,rigid,64.21221923828125,20.0,0.00012390455231070518,0.0024780910462141037,50.0,0.0,0.0,1.0,1.60081654030364e-05,1.60081654030364e-05,0.0400200100050025,0.03398966044187546,0.0013602665509504935,0.0400200100050025,0.3082747757434845,0.012337159609544152,800.0,0.08024503290653229,64.19602632522583,0.0,0.0,0.0,700000,700000,7910,10475,10472,4731
10,rigid,63.287506103515625,20.0,0.00015672405424993485,0.003134481084998697,50.0,0.0,0.0,1.0,2.0278821466490626e-05,2.0278821466490626e-05,0.04502251125562781,0.03375554084777832,0.0015197592177589039,0.04502251125562781,0.30706191062927246,0.013824698327481,800.0,0.07908625900745392,63.269007205963135,0.0,0.0,0.0,700000,700000,7860,10475,10472,4745
