iter,stage,total,orient_gvhmr_weight,orient_gvhmr_raw,orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,human_scene_depth_weight,human_scene_depth_raw,human_scene_depth_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points
1,rigid,54.650272369384766,100.0,0.0,0.0,250.0,0.0,0.0,1.0,5.50671747784337e-12,5.50671747784337e-12,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.06831283867359161,54.65027093887329,0.0,0.0,0.0,700000,700000,0
2,rigid,54.29323959350586,100.0,0.0,0.0,250.0,0.0,0.0,1.0,2.474939151397848e-07,2.474939151397848e-07,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.06786654889583588,54.2932391166687,0.0,0.0,0.0,700000,700000,0
3,rigid,53.94016647338867,100.0,0.0,0.0,250.0,0.0,0.0,1.0,9.99337089524488e-07,9.99337089524488e-07,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0674252063035965,53.9401650428772,0.0,0.0,0.0,700000,700000,0
4,rigid,53.59073257446289,100.0,0.0,0.0,250.0,0.0,0.0,1.0,2.2414762952394085e-06,2.2414762952394085e-06,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.06698840856552124,53.59072685241699,0.0,0.0,0.0,700000,700000,0
5,rigid,53.24456024169922,100.0,0.0,0.0,250.0,0.0,0.0,1.0,3.997348358097952e-06,3.997348358097952e-06,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0665556937456131,53.24455499649048,0.0,0.0,0.0,700000,700000,0
6,rigid,52.9014778137207,100.0,0.0,0.0,250.0,0.0,0.0,1.0,6.2575909396400675e-06,6.2575909396400675e-06,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.06612683832645416,52.90147066116333,0.0,0.0,0.0,700000,700000,0
7,rigid,52.561832427978516,100.0,0.0,0.0,250.0,0.0,0.0,1.0,9.022206540976185e-06,9.022206540976185e-06,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.06570228189229965,52.56182551383972,0.0,0.0,0.0,700000,700000,0
8,rigid,52.22537612915039,100.0,0.0,0.0,250.0,0.0,0.0,1.0,1.224187872139737e-05,1.224187872139737e-05,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0652817040681839,52.22536325454712,0.0,0.0,0.0,700000,700000,0
9,rigid,51.89162826538086,100.0,0.0,0.0,250.0,0.0,0.0,1.0,1.60081654030364e-05,1.60081654030364e-05,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.06486451625823975,51.8916130065918,0.0,0.0,0.0,700000,700000,0
10,rigid,51.561065673828125,100.0,0.0,0.0,250.0,0.0,0.0,1.0,2.0278821466490626e-05,2.0278821466490626e-05,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.06445130705833435,51.56104564666748,0.0,0.0,0.0,700000,700000,0
11,rigid,51.233638763427734,100.0,0.0,0.0,250.0,0.0,0.0,1.0,2.5006891519296914e-05,2.5006891519296914e-05,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.06404201686382294,51.23361349105835,0.0,0.0,0.0,700000,700000,0
12,rigid,50.909297943115234,100.0,0.0,0.0,250.0,0.0,0.0,1.0,3.028157698281575e-05,3.028157698281575e-05,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.06363658607006073,50.909268856048584,0.0,0.0,0.0,700000,700000,0
13,rigid,50.588253021240234,100.0,0.0,0.0,250.0,0.0,0.0,1.0,3.6004286812385544e-05,3.6004286812385544e-05,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.06323527544736862,50.5882203578949,0.0,0.0,0.0,700000,700000,0
14,rigid,50.27035903930664,100.0,0.0,0.0,250.0,0.0,0.0,1.0,4.22830053139478e-05,4.22830053139478e-05,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.06283789873123169,50.27031898498535,0.0,0.0,0.0,700000,700000,0
15,rigid,49.95513916015625,100.0,0.0,0.0,250.0,0.0,0.0,1.0,4.896751488558948e-05,4.896751488558948e-05,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.06244385987520218,49.95508790016174,0.0,0.0,0.0,700000,700000,0
16,rigid,49.64292907714844,100.0,0.0,0.0,250.0,0.0,0.0,1.0,5.6247903557959944e-05,5.6247903557959944e-05,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.06205359101295471,49.64287281036377,0.0,0.0,0.0,700000,700000,0
17,rigid,49.33279800415039,100.0,0.0,0.0,250.0,0.0,0.0,1.0,6.40326616121456e-05,6.40326616121456e-05,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.06166591867804527,49.33273494243622,0.0,0.0,0.0,700000,700000,0
18,rigid,49.0255012512207,100.0,0.0,0.0,250.0,0.0,0.0,1.0,7.224197906907648e-05,7.224197906907648e-05,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.06128178536891937,49.0254282951355,0.0,0.0,0.0,700000,700000,0
19,rigid,48.720603942871094,100.0,0.0,0.0,250.0,0.0,0.0,1.0,8.103077561827376e-05,8.103077561827376e-05,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.06090065464377403,48.720523715019226,0.0,0.0,0.0,700000,700000,0
20,rigid,48.41800308227539,100.0,0.0,0.0,250.0,0.0,0.0,1.0,9.023473830893636e-05,9.023473830893636e-05,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.06052238866686821,48.41791093349457,0.0,0.0,0.0,700000,700000,0
21,rigid,48.11744689941406,100.0,0.0,0.0,250.0,0.0,0.0,1.0,9.993369894800708e-05,9.993369894800708e-05,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.06014668568968773,48.11734855175018,0.0,0.0,0.0,700000,700000,0
22,rigid,47.818931579589844,100.0,0.0,0.0,250.0,0.0,0.0,1.0,0.00011017690121661872,0.00011017690121661872,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0597735270857811,47.81882166862488,0.0,0.0,0.0,700000,700000,0
23,rigid,47.5216178894043,100.0,0.0,0.0,250.0,0.0,0.0,1.0,0.00012086818605894223,0.00012086818605894223,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.059401869773864746,47.5214958190918,0.0,0.0,0.0,700000,700000,0
24,rigid,47.22627639770508,100.0,0.0,0.0,250.0,0.0,0.0,1.0,0.0001320544397458434,0.0001320544397458434,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.05903267860412598,47.22614288330078,0.0,0.0,0.0,700000,700000,0
25,rigid,46.93252182006836,100.0,0.0,0.0,250.0,0.0,0.0,1.0,0.0001438482286175713,0.0001438482286175713,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.05866546928882599,46.93237543106079,0.0,0.0,0.0,700000,700000,0
26,rigid,46.640689849853516,100.0,0.0,0.0,250.0,0.0,0.0,1.0,0.00015602915664203465,0.00015602915664203465,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.05830066651105881,46.640533208847046,0.0,0.0,0.0,700000,700000,0
27,rigid,46.349796295166016,100.0,0.0,0.0,250.0,0.0,0.0,1.0,0.00016870503895916045,0.00016870503895916045,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.05793703347444534,46.349626779556274,0.0,0.0,0.0,700000,700000,0
28,rigid,46.06058883666992,100.0,0.0,0.0,250.0,0.0,0.0,1.0,0.00018187590467277914,0.00018187590467277914,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.05757550522685051,46.06040418148041,0.0,0.0,0.0,700000,700000,0
29,rigid,45.77223205566406,100.0,0.0,0.0,250.0,0.0,0.0,1.0,0.00019567307026591152,0.00019567307026591152,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.057215046137571335,45.77203691005707,0.0,0.0,0.0,700000,700000,0
30,rigid,45.48482131958008,100.0,0.0,0.0,250.0,0.0,0.0,1.0,0.00020983858848921955,0.00020983858848921955,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.056855764240026474,45.48461139202118,0.0,0.0,0.0,700000,700000,0
31,rigid,45.19817352294922,100.0,0.0,0.0,250.0,0.0,0.0,1.0,0.00022449909010902047,0.00022449909010902047,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.05649743601679802,45.197948813438416,0.0,0.0,0.0,700000,700000,0
32,rigid,44.91282272338867,100.0,0.0,0.0,250.0,0.0,0.0,1.0,0.0002396545751253143,0.0002396545751253143,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.056140728294849396,44.91258263587952,0.0,0.0,0.0,700000,700000,0
33,rigid,44.62880325317383,100.0,0.0,0.0,250.0,0.0,0.0,1.0,0.0002553050871938467,0.0002553050871938467,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.055785685777664185,44.62854862213135,0.0,0.0,0.0,700000,700000,0
34,rigid,44.34389114379883,100.0,0.0,0.0,250.0,0.0,0.0,1.0,0.00027160521131008863,0.00027160521131008863,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.055429525673389435,44.34362053871155,0.0,0.0,0.0,700000,700000,0
35,rigid,44.05949020385742,100.0,0.0,0.0,250.0,0.0,0.0,1.0,0.0002881706750486046,0.0002881706750486046,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.05507400259375572,44.05920207500458,0.0,0.0,0.0,700000,700000,0
36,rigid,43.77642822265625,100.0,0.0,0.0,250.0,0.0,0.0,1.0,0.0003053084947168827,0.0003053084947168827,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.05472015589475632,43.776124715805054,0.0,0.0,0.0,700000,700000,0
37,rigid,43.49406051635742,100.0,0.0,0.0,250.0,0.0,0.0,1.0,0.00032294122502207756,0.00032294122502207756,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.05436716973781586,43.493735790252686,0.0,0.0,0.0,700000,700000,0
38,rigid,43.213706970214844,100.0,0.0,0.0,250.0,0.0,0.0,1.0,0.00034124235389754176,0.00034124235389754176,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.054016709327697754,43.2133674621582,0.0,0.0,0.0,700000,700000,0
39,rigid,42.934627532958984,100.0,0.0,0.0,250.0,0.0,0.0,1.0,0.00035986979492008686,0.00035986979492008686,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.053667835891246796,42.93426871299744,0.0,0.0,0.0,700000,700000,0
40,rigid,42.65671157836914,100.0,0.0,0.0,250.0,0.0,0.0,1.0,0.0003789922338910401,0.0003789922338910401,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.05332041531801224,42.65633225440979,0.0,0.0,0.0,700000,700000,0
41,rigid,42.379947662353516,100.0,0.0,0.0,250.0,0.0,0.0,1.0,0.00039879701216705143,0.00039879701216705143,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.052974432706832886,42.37954616546631,0.0,0.0,0.0,700000,700000,0
42,rigid,42.10341262817383,100.0,0.0,0.0,250.0,0.0,0.0,1.0,0.000418914103647694,0.000418914103647694,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.052628740668296814,42.10299253463745,0.0,0.0,0.0,700000,700000,0
43,rigid,41.82904815673828,100.0,0.0,0.0,250.0,0.0,0.0,1.0,0.0004397229349706322,0.0004397229349706322,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.05228576064109802,41.82860851287842,0.0,0.0,0.0,700000,700000,0
44,rigid,41.55683135986328,100.0,0.0,0.0,250.0,0.0,0.0,1.0,0.0004609353491105139,0.0004609353491105139,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.051945462822914124,41.5563702583313,0.0,0.0,0.0,700000,700000,0
45,rigid,41.28560256958008,100.0,0.0,0.0,250.0,0.0,0.0,1.0,0.00048254439025186,0.00048254439025186,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.051606401801109314,41.28512144088745,0.0,0.0,0.0,700000,700000,0
46,rigid,41.01534652709961,100.0,0.0,0.0,250.0,0.0,0.0,1.0,0.0005050702020525932,0.0005050702020525932,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0512685552239418,41.01484417915344,0.0,0.0,0.0,700000,700000,0
47,rigid,40.74625778198242,100.0,0.0,0.0,250.0,0.0,0.0,1.0,0.0005276785814203322,0.0005276785814203322,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.05093216523528099,40.74573218822479,0.0,0.0,0.0,700000,700000,0
48,rigid,40.47809600830078,100.0,0.0,0.0,250.0,0.0,0.0,1.0,0.000551112403627485,0.000551112403627485,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.050596933811903,40.4775470495224,0.0,0.0,0.0,700000,700000,0
49,rigid,40.211151123046875,100.0,0.0,0.0,250.0,0.0,0.0,1.0,0.0005749427364207804,0.0005749427364207804,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.05026321858167648,40.21057486534119,0.0,0.0,0.0,700000,700000,0
50,rigid,39.9448356628418,100.0,0.0,0.0,250.0,0.0,0.0,1.0,0.000599277438595891,0.000599277438595891,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.04993029683828354,39.94423747062683,0.0,0.0,0.0,700000,700000,0
51,rigid,39.679481506347656,100.0,0.0,0.0,250.0,0.0,0.0,1.0,0.0006243510288186371,0.0006243510288186371,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0495985709130764,39.67885673046112,0.0,0.0,0.0,700000,700000,0
52,rigid,39.415138244628906,100.0,0.0,0.0,250.0,0.0,0.0,1.0,0.0006495796842500567,0.0006495796842500567,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.04926811158657074,39.41448926925659,0.0,0.0,0.0,700000,700000,0
53,rigid,39.15259552001953,100.0,0.0,0.0,250.0,0.0,0.0,1.0,0.0006754298228770494,0.0006754298228770494,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.04893989861011505,39.15191888809204,0.0,0.0,0.0,700000,700000,0
54,rigid,38.89181900024414,100.0,0.0,0.0,250.0,0.0,0.0,1.0,0.0007020331104286015,0.0007020331104286015,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.04861389845609665,38.89111876487732,0.0,0.0,0.0,700000,700000,0
55,rigid,38.632774353027344,100.0,0.0,0.0,250.0,0.0,0.0,1.0,0.0007290234789252281,0.0007290234789252281,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.048290055245161057,38.632044196128845,0.0,0.0,0.0,700000,700000,0
56,rigid,38.37506866455078,100.0,0.0,0.0,250.0,0.0,0.0,1.0,0.00075665203621611,0.00075665203621611,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.04796789214015007,38.374313712120056,0.0,0.0,0.0,700000,700000,0
57,rigid,38.11894607543945,100.0,0.0,0.0,250.0,0.0,0.0,1.0,0.0007846629596315324,0.0007846629596315324,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.04764769971370697,38.118159770965576,0.0,0.0,0.0,700000,700000,0
