iter,total,mask_weight,mask_raw,mask_scaled,root_trans_gvhmr_weight,root_trans_gvhmr_raw,root_trans_gvhmr_scaled,root_orient_gvhmr_weight,root_orient_gvhmr_raw,root_orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,betas_gvhmr_weight,betas_gvhmr_raw,betas_gvhmr_scaled,scale_prior_weight,scale_prior_raw,scale_prior_scaled,intersect_weight,intersect_raw,intersect_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,floor_nocontact_weight,floor_nocontact_raw,floor_nocontact_scaled,angle_weight,angle_raw,angle_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled
11,33.61248779296875,1.0,1.5818965039215982e-05,1.5818965039215982e-05,20.0,0.00010016271698987111,0.0020032543397974223,20.0,0.00016138328646775335,0.003227665729355067,10.0,9.920830052578822e-05,0.0009920830052578822,10.0,0.0,0.0,25.0,9.455513645661995e-05,0.0023638784114154987,0.0750375187593797,0.0,0.0,0.0,0.37247562408447266,0.0,500.0,0.0651702880859375,32.58514404296875,200.0,0.005091505125164986,1.0183010250329971,0.0050025012506253125,0.08875071257352829,0.0004439755506429629,0.0,0.0,0.0
12,31.761106491088867,1.0,1.592215267010033e-05,1.592215267010033e-05,20.0,0.00012124145723646507,0.0024248291447293013,20.0,0.00019664570572786033,0.003932914114557207,10.0,0.00011989332415396348,0.0011989332415396348,10.0,0.0,0.0,25.0,0.00011285599612165242,0.0028213999030413106,0.08254127063531766,0.0,0.0,0.0,0.37186139822006226,0.0,500.0,0.06155113875865936,30.77556937932968,200.0,0.004873283207416534,0.9746566414833069,0.005502751375687844,0.08849437534809113,0.0004869625456873449,0.0,0.0,0.0
13,29.976181030273438,1.0,1.6070163837866858e-05,1.6070163837866858e-05,20.0,0.00014434600598178804,0.002886920119635761,20.0,0.0002354560128878802,0.004709120257757604,10.0,0.0001424666988896206,0.001424666988896206,10.0,0.0,0.0,25.0,0.00013220266555435956,0.003305066638858989,0.09004502251125562,0.0,0.0,0.0,0.37088823318481445,0.0,500.0,0.05806063488125801,29.030317440629005,200.0,0.004664952401071787,0.9329904802143574,0.006003001500750375,0.08823809772729874,0.0005296934330803326,0.0,0.0,0.0
14,28.25653839111328,1.0,1.6317455447278917e-05,1.6317455447278917e-05,20.0,0.00016948305710684508,0.0033896611421369016,20.0,0.0002778202760964632,0.005556405521929264,10.0,0.00016690364282112569,0.0016690364282112569,10.0,0.0,0.0,25.0,0.00015235465252771974,0.0038088663131929934,0.0975487743871936,0.0,0.0,0.0,0.37044498324394226,0.0,500.0,0.05469764024019241,27.348820120096207,200.0,0.004463531076908112,0.8927062153816223,0.0065032516258129065,0.08798109740018845,0.0005721632147085792,0.0,0.0,0.0
15,26.601585388183594,1.0,1.668155164225027e-05,1.668155164225027e-05,20.0,0.000196657027117908,0.00393314054235816,20.0,0.0003237396595068276,0.006474793190136552,10.0,0.00019314164819661528,0.0019314164819661528,10.0,0.0,0.0,25.0,0.00017302861670032144,0.004325715417508036,0.10505252626313157,0.0,0.0,0.0,0.3698464035987854,0.0,500.0,0.05146101862192154,25.73050931096077,200.0,0.0042689042165875435,0.8537808433175087,0.007003501750875438,0.0877237617969513,0.0006143735193383282,0.0,0.0,0.0
16,25.00924301147461,1.0,1.7130616470240057e-05,1.7130616470240057e-05,20.0,0.00022587772400584072,0.004517554480116814,20.0,0.0003732158220373094,0.007464316440746188,10.0,0.00022113049635663629,0.002211304963566363,10.0,0.0,0.0,25.0,0.00019389043154660612,0.004847260788665153,0.11255627813906953,0.0,0.0,0.0,0.3693094253540039,0.0,500.0,0.04834999144077301,24.174995720386505,200.0,0.0040726615116000175,0.8145323023200035,0.007503751875937969,0.08746649324893951,0.0006563268627984456,0.0,0.0,0.0
17,23.479522705078125,1.0,1.7707636288832873e-05,1.7707636288832873e-05,20.0,0.0002571538498159498,0.005143076996318996,20.0,0.0004262546426616609,0.008525092853233218,10.0,0.00025084291701205075,0.0025084291701205075,10.0,0.0,0.0,25.0,0.00021459587151184678,0.0053648967877961695,0.12006003001500751,0.0,0.0,0.0,0.3687792420387268,0.0,500.0,0.04536309465765953,22.681547328829765,200.0,0.00387859670445323,0.775719340890646,0.0080040020010005,0.08721020817756653,0.0006980306807609127,0.0,0.0,0.0
18,22.012914657592773,1.0,1.8413464204058982e-05,1.8413464204058982e-05,20.0,0.0002904935972765088,0.005809871945530176,20.0,0.00048285460798069835,0.009657092159613967,10.0,0.00028217717772349715,0.0028217717772349715,10.0,0.0,0.0,25.0,0.00023471741587854922,0.0058679353969637305,0.12756378189094547,0.0,0.0,0.0,0.36782240867614746,0.0,500.0,0.04249826818704605,21.249134093523026,200.0,0.003694323357194662,0.7388646714389324,0.008504252126063032,0.08699111640453339,0.0007397943866318497,0.0,0.0,0.0
19,20.60806655883789,1.0,1.924295793287456e-05,1.924295793287456e-05,20.0,0.00032590562477707863,0.006518112495541573,20.0,0.0005430115852504969,0.010860231705009937,10.0,0.00031507076346315444,0.0031507076346315444,10.0,0.0,0.0,25.0,0.00025381214800290763,0.006345303700072691,0.13506753376688344,0.0,0.0,0.0,0.3671639859676361,0.0,500.0,0.03975391015410423,19.876955077052116,200.0,0.0035171788185834885,0.7034357637166977,0.009004502251125562,0.08678879588842392,0.0007814899079497901,0.0,0.0,0.0
20,19.26390266418457,1.0,2.014743586187251e-05,2.014743586187251e-05,20.0,0.00036339927464723587,0.007267985492944717,20.0,0.0006067194044589996,0.012134388089179993,10.0,0.00034947931999340653,0.0034947931999340653,10.0,0.0,0.0,25.0,0.0002714083530008793,0.006785208825021982,0.1425712856428214,0.0,0.0,0.0,0.36649319529533386,0.0,500.0,0.03712857514619827,18.564287573099136,200.0,0.0033454543445259333,0.6690908689051867,0.009504752376188095,0.08658216893672943,0.0008229420759368981,0.0,0.0,0.0
21,17.977703094482422,1.0,2.1150186512386426e-05,2.1150186512386426e-05,20.0,0.00040298665408045053,0.00805973308160901,20.0,0.0006739668315276504,0.013479336630553007,10.0,0.00038533209590241313,0.0038533209590241313,10.0,0.0,0.0,25.0,0.0002869955205824226,0.007174888014560565,0.1500750375187594,0.0,0.0,0.0,0.3654468357563019,0.0,500.0,0.034619346261024475,17.309673130512238,200.0,0.003172887722030282,0.6345775444060564,0.010005002501250625,0.08639121800661087,0.0008643443522422298,0.0,0.0,0.0
22,16.74728012084961,1.0,2.2242033082875423e-05,2.2242033082875423e-05,20.0,0.0004446801031008363,0.008893602062016726,20.0,0.0007447462412528694,0.014894924825057387,10.0,0.00042257533641532063,0.004225753364153206,10.0,0.0,0.0,25.0,0.00030014332151040435,0.007503583037760109,0.15757878939469736,0.0,0.0,0.0,0.3645709156990051,0.0,500.0,0.03222094476222992,16.11047238111496,200.0,0.0030018130782991648,0.600362615659833,0.010505252626313157,0.08622941374778748,0.0009058617752393882,0.0,0.0,0.0
23,15.571969985961914,1.0,2.3442422389052808e-05,2.3442422389052808e-05,20.0,0.0004884875379502773,0.009769750759005547,20.0,0.000819038599729538,0.01638077199459076,10.0,0.000461180490674451,0.00461180490674451,10.0,0.0,0.0,25.0,0.00031049613608047366,0.0077624034020118415,0.16508254127063532,0.0,0.0,0.0,0.3634486198425293,0.0,500.0,0.02993103116750717,14.965515583753586,200.0,0.002834796439856291,0.5669592879712582,0.011005502751375688,0.08606074005365372,0.0009471417114459139,0.0,0.0,0.0
24,14.451051712036133,1.0,2.4745193513808772e-05,2.4745193513808772e-05,20.0,0.0005344240344129503,0.010688480688259006,20.0,0.0008968206821009517,0.017936413642019033,10.0,0.0005010176100768149,0.005010176100768149,10.0,0.0,0.0,25.0,0.00031772052170708776,0.007943013042677194,0.17258629314657328,0.0,0.0,0.0,0.36211052536964417,0.0,500.0,0.027748849242925644,13.874424621462822,200.0,0.002670176327228546,0.5340352654457092,0.01150575287643822,0.08588089793920517,0.0009881243884951071,0.0,0.0,0.0
25,13.384176254272461,1.0,2.6139779947698116e-05,2.6139779947698116e-05,20.0,0.0005825050175189972,0.011650100350379944,20.0,0.0009780828841030598,0.019561657682061195,10.0,0.0005420192610472441,0.005420192610472441,10.0,0.0,0.0,25.0,0.0003214906028006226,0.008037265070015565,0.18009004502251125,0.0,0.0,0.0,0.3613796532154083,0.0,500.0,0.025672385469079018,12.836192734539509,200.0,0.0025112973526120186,0.5022594705224037,0.01200600300150075,0.08569275587797165,0.0010288274842777986,0.0,0.0,0.0
26,12.36882209777832,1.0,2.760285497060977e-05,2.760285497060977e-05,20.0,0.000632746028713882,0.01265492057427764,20.0,0.0010627767769619823,0.021255535539239645,10.0,0.0005841487436555326,0.005841487436555326,10.0,0.0,0.0,25.0,0.0003216066397726536,0.00804016599431634,0.1875937968984492,0.0,0.0,0.0,0.36025214195251465,0.0,500.0,0.023699942976236343,11.849971488118172,200.0,0.0023498067166656256,0.4699613433331251,0.01250625312656328,0.08549722284078598,0.0010692499104650573,0.0,0.0,0.0
27,11.404634475708008,1.0,2.9126675144652836e-05,2.9126675144652836e-05,20.0,0.0006851664511486888,0.013703329022973776,20.0,0.0011508808238431811,0.023017616476863623,10.0,0.0006274773040786386,0.0062747730407863855,10.0,0.0,0.0,25.0,0.00031802989542484283,0.00795074738562107,0.1950975487743872,0.0,0.0,0.0,0.3594716191291809,0.0,500.0,0.021828100085258484,10.914050042629242,200.0,0.002192497020587325,0.438499404117465,0.013006503251625813,0.08529658615589142,0.001109410325189183,0.0,0.0,0.0
28,10.493539810180664,1.0,3.072449180763215e-05,3.072449180763215e-05,20.0,0.000739781535230577,0.01479563070461154,20.0,0.0012423109728842974,0.024846219457685947,10.0,0.0006719062221236527,0.006719062221236527,10.0,0.0,0.0,25.0,0.00031077006133273244,0.007769251533318311,0.20260130065032517,0.010686197318136692,0.0021650374756605104,0.0,0.35870006680488586,0.0,500.0,0.02005574107170105,10.027870535850525,200.0,0.0020409710705280304,0.4081942141056061,0.013506753376688344,0.0850907638669014,0.001149299962184261,0.0,0.0,0.0
29,9.62950611114502,1.0,3.237916462239809e-05,3.237916462239809e-05,20.0,0.0007965951226651669,0.015931902453303337,20.0,0.001337110879831016,0.02674221759662032,10.0,0.0007172253099270165,0.007172253099270165,10.0,0.0,0.0,25.0,0.0002999399439431727,0.007498498598579317,0.21010505252626313,0.009022745303809643,0.001895724375988019,0.0,0.35798996686935425,0.0,500.0,0.018381640315055847,9.190820157527924,200.0,0.0018911235965788364,0.3782247193157673,0.014007003501750876,0.08487537503242493,0.0011888496752915948,0.0,0.0,0.0
30,8.815413475036621,1.0,3.410909994272515e-05,3.410909994272515e-05,20.0,0.0008556547109037638,0.017113094218075275,20.0,0.0014350765850394964,0.02870153170078993,10.0,0.0007636023801751435,0.007636023801751435,10.0,0.0,0.0,25.0,0.000285922025796026,0.00714805064490065,0.2176088044022011,0.010321269743144512,0.0022459991687182905,0.0,0.3573042154312134,0.0,500.0,0.01680327020585537,8.401635102927685,200.0,0.0017483554547652602,0.34967109095305204,0.014507253626813406,0.08465670049190521,0.0012281362252452481,0.0,0.0,0.0
31,8.052202224731445,1.0,3.59028963430319e-05,3.59028963430319e-05,20.0,0.0009169819531962276,0.01833963906392455,20.0,0.0015358993550762534,0.03071798710152507,10.0,0.0008108100737445056,0.008108100737445056,10.0,0.0,0.0,25.0,0.0002690419496502727,0.006726048741256818,0.22511255627813906,0.014415656216442585,0.0032451452213102367,0.0,0.3566884994506836,0.0,500.0,0.01532028615474701,7.660143077373505,200.0,0.0016180939273908734,0.3236187854781747,0.015007503751875938,0.08442749828100204,0.0012670459972136375,0.0,0.0,0.0
32,7.337258338928223,1.0,3.7750105548184365e-05,3.7750105548184365e-05,20.0,0.0009806189918890595,0.01961237983778119,20.0,0.0016392550896853209,0.03278510179370642,10.0,0.0008586766198277473,0.008586766198277473,10.0,0.0,0.0,25.0,0.0002496712259016931,0.006241780647542328,0.23261630815407705,0.016614537686109543,0.003864812418229584,0.0,0.3557727038860321,0.0,500.0,0.01393150631338358,6.96575315669179,200.0,0.001495357253588736,0.2990714507177472,0.015507753876938469,0.08418544381856918,0.001305527142759202,0.0,0.0,0.0
33,6.671049118041992,1.0,3.966867006965913e-05,3.966867006965913e-05,20.0,0.0010465708328410983,0.020931416656821966,20.0,0.0017449518200010061,0.03489903640002012,10.0,0.0009071005042642355,0.009071005042642355,10.0,0.0,0.0,25.0,0.00022832848480902612,0.005708212120225653,0.24012006003001501,0.01941705122590065,0.0046624235059691405,0.0,0.35519298911094666,0.0,500.0,0.01263530645519495,6.317653227597475,200.0,0.001383703202009201,0.2767406404018402,0.016008004002001,0.08393091708421707,0.001343566456575761,0.0,0.0,0.0
34,6.053040981292725,1.0,4.1696497646626085e-05,4.1696497646626085e-05,20.0,0.0011148902121931314,0.02229780424386263,20.0,0.0018524294719099998,0.0370485894382,10.0,0.0009559937752783298,0.009559937752783298,10.0,0.0,0.0,25.0,0.00020550450426526368,0.005137612606631592,0.24762381190595298,0.025265900418162346,0.006256438572781572,0.0,0.3544788956642151,0.0,500.0,0.011429836973547935,5.714918486773968,200.0,0.0012819956755265594,0.25639913510531187,0.016508254127063533,0.08366440236568451,0.0013811532156416154,0.0,0.0,0.0
35,5.481215476989746,1.0,4.380456812214106e-05,4.380456812214106e-05,20.0,0.0011856018099933863,0.023712036199867725,20.0,0.0019611408933997154,0.03922281786799431,10.0,0.001005185185931623,0.01005185185931623,10.0,0.0,0.0,25.0,0.00018174656725022942,0.0045436641812557355,0.25512756378189094,0.027550052851438522,0.007028777866049848,0.0,0.3539753556251526,0.0,500.0,0.010313475504517555,5.156737752258778,200.0,0.0011922831181436777,0.23845662362873554,0.017008504252126064,0.08338625729084015,0.0014182755117001327,0.0,0.0,0.0
36,4.952093601226807,1.0,4.600235843099654e-05,4.600235843099654e-05,20.0,0.0012587159872055054,0.025174319744110107,20.0,0.0020711482502520084,0.04142296500504017,10.0,0.0010545209515839815,0.010545209515839815,10.0,0.0,0.0,25.0,0.00015757375513203442,0.0039393438783008605,0.26263131565782893,0.026444796472787857,0.006945231689951789,0.0,0.35317742824554443,0.0,500.0,0.009281447157263756,4.640723578631878,200.0,0.001109208562411368,0.22184171248227358,0.017508754377188594,0.08309706300497055,0.0014549260656197946,0.0,0.0,0.0
37,4.470034122467041,1.0,4.837047163164243e-05,4.837047163164243e-05,20.0,0.001334314001724124,0.02668628003448248,20.0,0.002179244067519903,0.043584881350398064,10.0,0.0011042007245123386,0.011042007245123386,10.0,0.0,0.0,25.0,0.00013377242430578917,0.0033443106076447293,0.27013506753376687,0.03683961555361748,0.009951672035494465,0.0,0.3525599241256714,0.0,500.0,0.008332101628184319,4.166050814092159,200.0,0.0010391727555543184,0.20783455111086369,0.018009004502251125,0.08280853927135468,0.0014912993565626654,0.0,0.0,0.0
38,4.0254106521606445,1.0,5.093589425086975e-05,5.093589425086975e-05,20.0,0.0014124573208391666,0.028249146416783333,20.0,0.002284139161929488,0.045682783238589764,10.0,0.0011539884144440293,0.011539884144440293,10.0,0.0,0.0,25.0,0.00011071561311837286,0.0027678903279593214,0.27763881940970486,0.02893826924264431,0.00803438690828794,0.0,0.35148006677627563,0.0,500.0,0.007464469410479069,3.7322347052395344,200.0,0.000976615003310144,0.1953230006620288,0.018509254627313655,0.08254064619541168,0.001527765837533883,0.0,0.0,0.0
39,3.6205170154571533,1.0,5.3682168072555214e-05,5.3682168072555214e-05,20.0,0.0014931795885786414,0.02986359177157283,20.0,0.0023868794087320566,0.04773758817464113,10.0,0.0012037113774567842,0.012037113774567842,10.0,0.0,0.0,25.0,8.870592864695936e-05,0.002217648216173984,0.2851425712856428,0.013823991641402245,0.00394180852206067,0.0,0.3508374094963074,0.0,500.0,0.0066770343109965324,3.338517155498266,200.0,0.0009229193674400449,0.18458387348800898,0.01900950475237619,0.08229789137840271,0.0015644421572682857,0.0,0.0,0.0
40,3.2603585720062256,1.0,5.6702603615121916e-05,5.6702603615121916e-05,20.0,0.0015765491407364607,0.031530982814729214,20.0,0.002483697608113289,0.04967395216226578,10.0,0.0012530590174719691,0.012530590174719691,10.0,0.0,0.0,25.0,6.83582475176081e-05,0.0017089561879402027,0.2926463231615808,0.007864121347665787,0.0023014061972908883,0.0,0.35075825452804565,0.0,500.0,0.005968729965388775,2.9843649826943874,200.0,0.0008829496800899506,0.1765899360179901,0.01950975487743872,0.08206424117088318,0.0016010532294469455,0.0,0.0,0.0
41,2.938249111175537,1.0,5.999454515404068e-05,5.999454515404068e-05,20.0,0.001662585767917335,0.0332517153583467,20.0,0.002575018908828497,0.05150037817656994,10.0,0.0013014976866543293,0.013014976866543293,10.0,0.0,0.0,25.0,5.00198730151169e-05,0.0012504968253779225,0.3001500750375188,0.0007933187298476696,0.0002381146762924471,0.0,0.3500196635723114,0.0,500.0,0.0053338222205638885,2.6669111102819443,200.0,0.0008519229595549405,0.1703845919109881,0.02001000500250125,0.08184968680143356,0.001637812642349846,0.0,0.0,0.0
42,2.6549813747406006,1.0,6.357044912874699e-05,6.357044912874699e-05,20.0,0.0017513148486614227,0.035026296973228455,20.0,0.0026617159601300955,0.05323431920260191,10.0,0.0013488103868439794,0.013488103868439794,10.0,0.0,0.0,25.0,3.406897667446174e-05,0.0008517244168615434,0.3076538269134567,0.001515164622105658,0.00046614619439468716,0.0,0.34953972697257996,0.0,500.0,0.0047687748447060585,2.3843874223530293,200.0,0.0008289406541734934,0.16578813083469868,0.02051025512756378,0.08169880509376526,0.0016756633360902329,0.0,0.0,0.0
43,2.4072978496551514,1.0,6.743933772668242e-05,6.743933772668242e-05,20.0,0.0018427184550091624,0.03685436910018325,20.0,0.0027448656037449837,0.05489731207489967,10.0,0.001394415507093072,0.01394415507093072,10.0,0.0,0.0,25.0,2.0845127437496558e-05,0.000521128185937414,0.3151575787893947,0.0016972979065030813,0.0005349162986978196,0.0,0.3488294184207916,0.0,500.0,0.0042711785063147545,2.1355892531573772,200.0,0.0008158761775121093,0.16317523550242186,0.021010505252626314,0.08156130462884903,0.0017136442193154875,0.0,0.0,0.0
44,2.1940488815307617,1.0,7.157747313613072e-05,7.157747313613072e-05,20.0,0.00193674152251333,0.0387348304502666,20.0,0.0028255085926502943,0.056510171853005886,10.0,0.0014378214254975319,0.014378214254975319,10.0,0.0,0.0,25.0,1.0647932867868803e-05,0.0002661983216967201,0.32266133066533265,0.002021720400080085,0.0006523309945230889,0.0,0.3478671610355377,0.0,500.0,0.003839664626866579,1.9198323134332895,200.0,0.000809256627690047,0.1618513255380094,0.021510755377688845,0.08143778145313263,0.0017517881953400215,0.0,0.0,0.0
45,2.013768434524536,1.0,7.597933290526271e-05,7.597933290526271e-05,20.0,0.0020333044230937958,0.040666088461875916,20.0,0.0029044970870018005,0.05808994174003601,10.0,0.0014785300008952618,0.014785300008952618,10.0,0.0,0.0,25.0,3.735618747668923e-06,9.339046869172307e-05,0.33016508254127064,0.0021940909791737795,0.0007244122292419682,0.0,0.3472781479358673,0.0,500.0,0.003471312578767538,1.735656289383769,200.0,0.0008094354998320341,0.16188709996640682,0.022011005502751375,0.0813290998339653,0.0017901352639792263,0.0,0.0,0.0
46,1.8645809888839722,1.0,8.06702155387029e-05,8.06702155387029e-05,20.0,0.0021321799140423536,0.04264359828084707,20.0,0.002981990110129118,0.05963980220258236,10.0,0.0015154853463172913,0.015154853463172913,10.0,0.0,0.0,25.0,3.320232337955531e-07,8.300580844888827e-06,0.33766883441720863,0.0028109652921557426,0.000949175373789458,0.0,0.346404492855072,0.0,500.0,0.0031616315245628357,1.5808157622814178,200.0,0.0008173009264282882,0.16346018528565764,0.022511255627813906,0.08123468607664108,0.0018286947841164825,0.0,0.0,0.0
47,1.743354082107544,1.0,8.564767631469294e-05,8.564767631469294e-05,20.0,0.002232944592833519,0.04465889185667038,20.0,0.0030573750846087933,0.061147501692175865,10.0,0.0015473035164177418,0.015473035164177418,10.0,0.0,0.0,25.0,6.51720370115072e-07,1.62930092528768e-05,0.34517258629314657,0.0028587873093783855,0.0009867750092401632,0.0,0.34504610300064087,0.0,500.0,0.002905688714236021,1.4528443571180105,200.0,0.0008313670405186713,0.16627340810373425,0.02301150575287644,0.08118759840726852,0.0018682488878110817,0.0,0.0,0.0
48,1.6470602750778198,1.0,9.091599349630997e-05,9.091599349630997e-05,20.0,0.002334938384592533,0.04669876769185066,20.0,0.003129485994577408,0.06258971989154816,10.0,0.001573040266521275,0.01573040266521275,10.0,0.0,0.0,25.0,4.905075456917984e-06,0.0001226268864229496,0.35267633816908456,0.0033899876289069653,0.001195568423401406,0.0,0.3433118462562561,0.0,500.0,0.0026974643114954233,1.3487321557477117,200.0,0.0008499547839164734,0.16999095678329468,0.02351175587793897,0.08120168000459671,0.001909194077146596,0.0,0.0,0.0
49,1.5722901821136475,1.0,9.645167301641777e-05,9.645167301641777e-05,20.0,0.0024372064508497715,0.04874412901699543,20.0,0.0031964946538209915,0.06392989307641983,10.0,0.0015922089805826545,0.015922089805826545,10.0,0.0,0.0,25.0,1.3246571143099573e-05,0.0003311642785774893,0.3601800900450225,0.0041262381710112095,0.0014861888359820263,0.0,0.3415554463863373,0.0,500.0,0.0025308863259851933,1.2654431629925966,200.0,0.0008719314937479794,0.17438629874959588,0.0240120060030015,0.08124580979347229,0.0019508748724795747,0.0,0.0,0.0
