View,Step0,Step49,Step99,Step149,Step199,Step249,Step299,Step349,Step399,Step449,Step499,Step549,Step599,Step649,Step699,Step749,Step799,Step849,Step899,Step949,Step999,Step1049,Step1099,Step1149,Step1199,Step1249,Step1299,Step1349,Step1399,Step1449,Step1499,Step1549,Step1599
000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.6547,0.7350,0.8036,0.8399,0.8601,0.8633,0.8616,0.8544,0.8369,0.7869,0.6828,0.5172,0.2674,0.1074,0.0549,0.0340,0.0270,0.0247,0.0221,0.0208,0.0192,0.0179,0.0174,0.0162
001,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5934,0.6209,0.5762,0.5028,0.4024,0.2977,0.2136,0.1538,0.1130,0.0849,0.0679,0.0555,0.0450,0.0358,0.0284,0.0228,0.0202,0.0187,0.0175,0.0171,0.0174,0.0174,0.0177,0.0176
002,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5988,0.6600,0.6758,0.6872,0.6981,0.7124,0.7269,0.7400,0.7512,0.7613,0.7858,0.8092,0.8316,0.8539,0.8717,0.8862,0.9058,0.9202,0.9301,0.9384,0.9466,0.9529,0.9586,0.9620
003,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.6345,0.7383,0.8184,0.8658,0.8956,0.9161,0.9304,0.9408,0.9489,0.9554,0.9596,0.9634,0.9666,0.9690,0.9704,0.9707,0.9730,0.9748,0.9748,0.9746,0.9715,0.9678,0.9646,0.9588
004,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.3964,0.3130,0.2661,0.2229,0.1850,0.1508,0.1230,0.1009,0.0834,0.0697,0.0575,0.0479,0.0398,0.0323,0.0261,0.0213,0.0183,0.0160,0.0139,0.0123,0.0108,0.0096,0.0088,0.0080
005,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.3699,0.2747,0.2390,0.1997,0.1641,0.1300,0.1016,0.0792,0.0623,0.0500,0.0385,0.0301,0.0236,0.0182,0.0141,0.0111,0.0094,0.0081,0.0070,0.0061,0.0053,0.0047,0.0043,0.0039
006,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5846,0.6521,0.6979,0.7344,0.7645,0.7844,0.7961,0.8018,0.8013,0.7915,0.7618,0.6928,0.5554,0.3259,0.1608,0.0907,0.0655,0.0556,0.0458,0.0392,0.0346,0.0314,0.0303,0.0278
007,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.3908,0.3059,0.2649,0.2260,0.1908,0.1576,0.1295,0.1066,0.0883,0.0738,0.0600,0.0492,0.0401,0.0320,0.0254,0.0204,0.0173,0.0151,0.0131,0.0115,0.0101,0.0089,0.0082,0.0075
008,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.4060,0.3432,0.3380,0.3330,0.3237,0.3042,0.2763,0.2443,0.2137,0.1864,0.1413,0.1044,0.0761,0.0536,0.0382,0.0282,0.0231,0.0197,0.0166,0.0142,0.0118,0.0100,0.0089,0.0079
009,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5564,0.5486,0.4626,0.3736,0.2898,0.2256,0.1758,0.1380,0.1098,0.0899,0.0780,0.0671,0.0574,0.0489,0.0411,0.0348,0.0312,0.0289,0.0272,0.0261,0.0276,0.0290,0.0305,0.0312
010,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.4030,0.3263,0.2972,0.2679,0.2338,0.1959,0.1615,0.1323,0.1086,0.0904,0.0735,0.0601,0.0485,0.0382,0.0299,0.0238,0.0202,0.0176,0.0153,0.0136,0.0118,0.0104,0.0094,0.0084
011,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5885,0.6397,0.6535,0.6703,0.6863,0.7079,0.7281,0.7471,0.7648,0.7826,0.8090,0.8296,0.8480,0.8655,0.8784,0.8875,0.9029,0.9142,0.9224,0.9308,0.9390,0.9448,0.9496,0.9524
012,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.4003,0.3450,0.3807,0.4141,0.4445,0.4536,0.4352,0.3907,0.3324,0.2779,0.1756,0.1072,0.0683,0.0434,0.0288,0.0205,0.0165,0.0140,0.0114,0.0095,0.0078,0.0066,0.0060,0.0053
