node_a,node_b,min_distance_m,max_distance_m,mean_distance_m,ncs,mean_penetration_m,max_penetration_m
human.left_hand,bathtub,0.5141777396202087,0.6619740724563599,0.5673447847366333,0.99809,0.00614863820374012,0.032205913215875626
human.left_foot,bathtub,0.23819704353809357,0.37431979179382324,0.2920072674751282,0.99809,0.00614863820374012,0.032205913215875626
human.right_foot,floor,0.01883578859269619,0.05905893072485924,0.02911284752190113,0.99809,0.00614863820374012,0.032205913215875626
