node_a,node_b,min_distance_m,max_distance_m,mean_distance_m,ncs,mean_penetration_m,max_penetration_m
"person 1, right hand",target object,1.001314663493246,1.120075160172764,1.0474799112699968,1.0,0.0,0.0
"person 1, left foot",floor,0.2753276199006147,0.35154445836849524,0.3090926330610287,1.0,0.0,0.0
"person 1, right foot",floor,0.3204942394882235,0.3838781250251576,0.3571916999638988,1.0,0.0,0.0
