iter,total,corr,reproj,scale_reg,tz_reg,scale,tz
0,0.02652599,0.02652599,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000
1,0.02225582,0.02225577,0.37212834,0.00002500,0.00002500,0.99501252,-0.00500000
2,0.01848293,0.01848274,1.50412178,0.00009954,0.00009955,0.99007243,-0.00997750
3,0.01520794,0.01520750,3.41080379,0.00022238,0.00022241,0.98519826,-0.01491327
4,0.01242649,0.01242570,6.09196568,0.00039137,0.00039141,0.98041141,-0.01978420
5,0.01012806,0.01012686,9.52785110,0.00060333,0.00060333,0.97573644,-0.02456286
6,0.00829511,0.00829340,13.67393303,0.00085388,0.00085364,0.97120154,-0.02921710
7,0.00690183,0.00689956,18.45566940,0.00113733,0.00113635,0.96683800,-0.03370987
8,0.00591351,0.00591062,23.76452065,0.00144660,0.00144396,0.96268004,-0.03799951
9,0.00528628,0.00528274,29.45573616,0.00177328,0.00176742,0.95876402,-0.04204066
10,0.00496764,0.00496344,35.35007477,0.00210784,0.00209635,0.95512676,-0.04578590
11,0.00489817,0.00489331,41.24017715,0.00243998,0.00241948,0.95180404,-0.04918817
12,0.00501421,0.00500872,46.90287399,0.00275917,0.00272526,0.94882798,-0.05220399
13,0.00525157,0.00524551,52.11525726,0.00305531,0.00300268,0.94622499,-0.05479676
14,0.00554976,0.00554320,56.67386246,0.00331943,0.00324215,0.94401377,-0.05693985
15,0.00585591,0.00584893,60.41284180,0.00354426,0.00343615,0.94220382,-0.05861869
16,0.00612784,0.00612054,63.21651077,0.00372467,0.00357982,0.94079500,-0.05983162
17,0.00633580,0.00632827,65.02622223,0.00385788,0.00367107,0.93977779,-0.06058932
18,0.00646267,0.00645501,65.83975220,0.00394339,0.00371043,0.93913466,-0.06091331
19,0.00650297,0.00649529,65.70449066,0.00398278,0.00370074,0.93884093,-0.06083373
20,0.00646097,0.00645334,64.70830536,0.00397930,0.00364660,0.93886673,-0.06038709
21,0.00634813,0.00634064,62.96623993,0.00393753,0.00355385,0.93917853,-0.05961421
22,0.00618083,0.00617354,60.61144638,0.00386290,0.00342910,0.93973982,-0.05855851
23,0.00597783,0.00597079,57.78343582,0.00376136,0.00327924,0.94051290,-0.05726469
24,0.00575829,0.00575154,54.62022781,0.00363907,0.00311117,0.94145882,-0.05577784
25,0.00554009,0.00553366,51.25294876,0.00350209,0.00293144,0.94253856,-0.05414273
26,0.00533846,0.00533235,47.80011749,0.00335621,0.00274611,0.94371337,-0.05240332
27,0.00516513,0.00515937,44.36553574,0.00320678,0.00256059,0.94494516,-0.05060226
28,0.00502787,0.00502243,41.03647995,0.00305860,0.00237954,0.94619685,-0.04878051
29,0.00493022,0.00492510,37.88282394,0.00291587,0.00220682,0.94743329,-0.04697682
30,0.00487184,0.00486701,34.95811844,0.00278209,0.00204550,0.94862139,-0.04522719
31,0.00484896,0.00484440,32.29986191,0.00266013,0.00189784,0.94973105,-0.04356426
32,0.00485517,0.00485085,29.93165207,0.00255220,0.00176540,0.95073557,-0.04201671
33,0.00488236,0.00487825,27.86476517,0.00245989,0.00164906,0.95161259,-0.04060868
34,0.00492175,0.00491782,26.10088348,0.00238425,0.00154915,0.95234418,-0.03935925
35,0.00496486,0.00496107,24.63337517,0.00232584,0.00146552,0.95291746,-0.03828209
36,0.00500430,0.00500062,23.45009613,0.00228479,0.00139766,0.95332497,-0.03738531
37,0.00503443,0.00503082,22.53449631,0.00226087,0.00134479,0.95356417,-0.03667141
38,0.00505167,0.00504811,21.86744118,0.00225354,0.00130592,0.95363772,-0.03613757
39,0.00505457,0.00505103,21.42772484,0.00226200,0.00127992,0.95355284,-0.03577598
40,0.00504364,0.00504009,21.19296646,0.00228520,0.00126554,0.95332086,-0.03557444
41,0.00502100,0.00501742,21.13973618,0.00232188,0.00126145,0.95295662,-0.03551697
42,0.00498982,0.00498618,21.24350357,0.00237059,0.00126626,0.95247757,-0.03558453
43,0.00495385,0.00495014,21.47877121,0.00242967,0.00127848,0.95190346,-0.03575581
44,0.00491688,0.00491309,21.81884766,0.00249729,0.00129657,0.95125514,-0.03600796
45,0.00488226,0.00487837,22.23604965,0.00257151,0.00131895,0.95055419,-0.03631734
46,0.00485262,0.00484863,22.70191193,0.00265025,0.00134398,0.94982207,-0.03666032
47,0.00482964,0.00482554,23.18748093,0.00273139,0.00137003,0.94907951,-0.03701388
48,0.00481400,0.00480979,23.66448402,0.00281279,0.00139549,0.94834614,-0.03735632
49,0.00480547,0.00480116,24.10532570,0.00289239,0.00141887,0.94763958,-0.03766783
50,0.00480302,0.00479861,24.48510551,0.00296829,0.00143876,0.94697559,-0.03793095
51,0.00480514,0.00480065,24.78179932,0.00303875,0.00145398,0.94636691,-0.03813104
52,0.00481003,0.00480546,24.97775650,0.00310235,0.00146356,0.94582409,-0.03825650
53,0.00481588,0.00481125,25.05981255,0.00315794,0.00146681,0.94535428,-0.03829902
54,0.00482112,0.00481645,25.02034760,0.00320476,0.00146334,0.94496191,-0.03825358
55,0.00482455,0.00481985,24.85717201,0.00324242,0.00145302,0.94464862,-0.03811846
56,0.00482541,0.00482070,24.57325935,0.00327089,0.00143603,0.94441301,-0.03789502
57,0.00482346,0.00481875,24.17655373,0.00329048,0.00141282,0.94425160,-0.03758747
58,0.00481886,0.00481418,23.67889404,0.00330184,0.00138403,0.94415808,-0.03720251
59,0.00481216,0.00480750,23.09554863,0.00330587,0.00135049,0.94412506,-0.03674896
60,0.00480406,0.00479945,22.44367981,0.00330369,0.00131314,0.94414300,-0.03623727
61,0.00479541,0.00479084,21.74193573,0.00329654,0.00127300,0.94420165,-0.03567907
62,0.00478697,0.00478246,21.00867844,0.00328579,0.00123108,0.94429022,-0.03508670
63,0.00477938,0.00477492,20.26186371,0.00327279,0.00118837,0.94439733,-0.03447272
64,0.00477308,0.00476868,19.51806641,0.00325889,0.00114579,0.94451219,-0.03384946
65,0.00476827,0.00476392,18.79169273,0.00324535,0.00110414,0.94462436,-0.03322860
66,0.00476491,0.00476061,18.09490395,0.00323331,0.00106412,0.94472426,-0.03262082
67,0.00476280,0.00475855,17.43752861,0.00322375,0.00102627,0.94480371,-0.03203548
68,0.00476161,0.00475740,16.82654190,0.00321750,0.00099101,0.94485581,-0.03148037
69,0.00476093,0.00475676,16.26685715,0.00321518,0.00095862,0.94487512,-0.03096152
70,0.00476036,0.00475622,15.76066780,0.00321725,0.00092922,0.94485784,-0.03048316
71,0.00475959,0.00475546,15.30830288,0.00322394,0.00090286,0.94480211,-0.03004761
72,0.00475836,0.00475424,14.90810680,0.00323533,0.00087944,0.94470751,-0.02965542
73,0.00475655,0.00475244,14.55702400,0.00325130,0.00085881,0.94457501,-0.02930540
74,0.00475417,0.00475006,14.25046635,0.00327158,0.00084070,0.94440734,-0.02899486
75,0.00475129,0.00474717,13.98329639,0.00329577,0.00082483,0.94420797,-0.02871977
76,0.00474807,0.00474394,13.74914265,0.00332336,0.00081083,0.94398159,-0.02847506
77,0.00474470,0.00474055,13.54142570,0.00335374,0.00079834,0.94373351,-0.02825489
78,0.00474136,0.00473719,13.35321522,0.00338624,0.00078697,0.94346941,-0.02805291
79,0.00473819,0.00473400,13.17773151,0.00342016,0.00077632,0.94319510,-0.02786257
80,0.00473532,0.00473110,13.00845814,0.00345479,0.00076604,0.94291663,-0.02767743
81,0.00473278,0.00472853,12.83922005,0.00348946,0.00075577,0.94263929,-0.02749135
82,0.00473057,0.00472630,12.66479492,0.00352353,0.00074522,0.94236809,-0.02729876
83,0.00472864,0.00472435,12.48056984,0.00355644,0.00073413,0.94210750,-0.02709483
84,0.00472691,0.00472260,12.28305435,0.00358772,0.00072230,0.94186103,-0.02687560
85,0.00472528,0.00472095,12.06987762,0.00361701,0.00070959,0.94163120,-0.02663813
86,0.00472366,0.00471932,11.83964825,0.00364405,0.00069593,0.94141990,-0.02638046
87,0.00472200,0.00471765,11.59209538,0.00366871,0.00068130,0.94122803,-0.02610167
88,0.00472022,0.00471587,11.32794952,0.00369097,0.00066574,0.94105542,-0.02580186
89,0.00471834,0.00471398,11.04865646,0.00371090,0.00064933,0.94090122,-0.02548200
90,0.00471634,0.00471198,10.75673962,0.00372869,0.00063221,0.94076401,-0.02514387
91,0.00471427,0.00470991,10.45483303,0.00374460,0.00061454,0.94064158,-0.02478991
92,0.00471215,0.00470780,10.14620590,0.00375895,0.00059649,0.94053137,-0.02442308
93,0.00471005,0.00470570,9.83402061,0.00377211,0.00057824,0.94043058,-0.02404664
94,0.00470800,0.00470365,9.52166271,0.00378446,0.00055999,0.94033611,-0.02366406
95,0.00470601,0.00470167,9.21216774,0.00379639,0.00054190,0.94024497,-0.02327880
96,0.00470412,0.00469979,8.90833569,0.00380829,0.00052414,0.94015425,-0.02289417
97,0.00470232,0.00469799,8.61261082,0.00382050,0.00050685,0.94006127,-0.02251323
98,0.00470060,0.00469628,8.32677841,0.00383332,0.00049012,0.93996388,-0.02213862
99,0.00469894,0.00469462,8.05235672,0.00384702,0.00047404,0.93985999,-0.02177254
