final_iter,final_total_loss,total_scaled,mask_weight,mask_raw,mask_scaled,root_trans_gvhmr_weight,root_trans_gvhmr_raw,root_trans_gvhmr_scaled,root_orient_gvhmr_weight,root_orient_gvhmr_raw,root_orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,scale_prior_weight,scale_prior_raw,scale_prior_scaled,intersect_weight,intersect_raw,intersect_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,floor_nocontact_weight,floor_nocontact_raw,floor_nocontact_scaled,angle_weight,angle_raw,angle_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled
2000,0.607551634311676,0.607551634311676,1.0,0.0002344800450373441,0.0002344800450373441,20.0,0.0016649056924507022,0.033298113849014044,20.0,5.746300666942261e-05,0.0011492601333884522,10.0,0.011754532344639301,0.11754532344639301,25.0,4.791872561327182e-05,0.0011979681403317954,15.0,0.0012643528170883656,0.018965292256325483,0.0,0.29635486006736755,0.0,500.0,0.0005180227453820407,0.25901137269102037,200.0,0.0005403542891144753,0.10807085782289505,1.0,0.06807900965213776,0.06807900965213776,0.0,0.0,0.0
