final_iter,final_total_loss,total_scaled,orient_gvhmr_weight,orient_gvhmr_raw,orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,human_scene_depth_weight,human_scene_depth_raw,human_scene_depth_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points,human_scene_depth_num_human_vertices,human_scene_depth_num_projected_vertices,human_scene_depth_num_behind_scene_vertices
2000,2.8985979557037354,2.8985979557037354,10.0,0.015560418367385864,0.15560418367385864,250.0,0.0024284417741000652,0.6071104435250163,1.0,0.004962986335158348,0.004962986335158348,60.0,0.0025869884993880987,0.15521930996328592,50.0,0.0012453198432922363,0.062265992164611816,800.0,0.002316791797056794,1.8534334376454353,0.001,60.00157928466797,0.06000157928466797,700000,700000,10,10475,10438,2
