iter,stage,total,root_orient_gvhmr_weight,root_orient_gvhmr_raw,root_orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,human_scene_depth_weight,human_scene_depth_raw,human_scene_depth_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points,human_scene_depth_num_human_vertices,human_scene_depth_num_projected_vertices,human_scene_depth_num_behind_scene_vertices
1,rigid,1.84805428981781,20.0,3.5388358909926865e-16,7.077671781985373e-15,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.026041969656944275,0.0,0.0,0.0459137000143528,0.0,800.0,0.002310067880898714,1.8480543047189713,0.0,0.0,0.0,700000,700000,3320,10475,10400,1960
2,rigid,1.7803627252578735,20.0,1.5658050642741728e-06,3.1316101285483455e-05,50.0,0.0,0.0,1.0,2.474939151397848e-07,2.474939151397848e-07,0.0050025012506253125,0.026473864912986755,0.0001324355423361018,0.0050025012506253125,0.04632559418678284,0.00023174384285534186,800.0,0.002224958734586835,1.779966987669468,0.0,0.0,0.0,700000,700000,3374,10475,10399,1989
3,rigid,1.7155636548995972,20.0,6.273997314565349e-06,0.000125479946291307,50.0,0.0,0.0,1.0,1.0040341749117943e-06,1.0040341749117943e-06,0.010005002501250625,0.02660275623202324,0.0002661606426415532,0.010005002501250625,0.04662742465734482,0.00046650750032360997,800.0,0.0021433806978166103,1.7147045582532883,0.0,0.0,0.0,700000,700000,3419,10475,10395,2024
4,rigid,1.6534926891326904,20.0,1.4149130947771482e-05,0.00028298261895542964,50.0,0.0,0.0,1.0,2.2485082808998413e-06,2.2485082808998413e-06,0.015007503751875938,0.02652859315276146,0.00039812796127205796,0.015007503751875938,0.04724307358264923,0.0007090006040417593,800.0,0.00206512538716197,1.652100309729576,0.0,0.0,0.0,700000,700000,3490,10475,10390,2046
5,rigid,1.594098687171936,20.0,2.5205194106092677e-05,0.0005041038821218535,50.0,0.0,0.0,1.0,3.997348358097952e-06,3.997348358097952e-06,0.02001000500250125,0.027090689167380333,0.0005420848257604869,0.02001000500250125,0.04801543429493904,0.0009607890804390003,800.0,0.00199010968208313,1.592087745666504,0.0,0.0,0.0,700000,700000,3549,10475,10389,2062
6,rigid,1.5372756719589233,20.0,3.94812595914118e-05,0.000789625191828236,50.0,0.0,0.0,1.0,6.23413325229194e-06,6.23413325229194e-06,0.02501250625312656,0.026804251596331596,0.0006704415106636217,0.02501250625312656,0.04904448240995407,0.0012267254229603318,800.0,0.0019182282267138362,1.534582581371069,0.0,0.0,0.0,700000,700000,3616,10475,10391,2068
7,rigid,1.482852578163147,20.0,5.7031429605558515e-05,0.0011406285921111703,50.0,0.0,0.0,1.0,9.008113920572214e-06,9.008113920572214e-06,0.030015007503751877,0.026844270527362823,0.0008057309813115405,0.030015007503751877,0.05019624903798103,0.0015066407915351986,800.0,0.00184923829510808,1.479390636086464,0.0,0.0,0.0,700000,700000,3651,10475,10388,2070
8,rigid,1.4308533668518066,20.0,7.791814277879894e-05,0.0015583628555759788,50.0,0.0,0.0,1.0,1.2274742402951233e-05,1.2274742402951233e-05,0.03501750875437719,0.02726326510310173,0.000954691624420771,0.03501750875437719,0.05117998644709587,0.0017921956234600855,800.0,0.0017831698060035706,1.4265358448028564,0.0,0.0,0.0,700000,700000,3710,10475,10393,2080
9,rigid,1.3808823823928833,20.0,0.0001021832722472027,0.002043665444944054,50.0,0.0,0.0,1.0,1.6045743905124255e-05,1.6045743905124255e-05,0.0400200100050025,0.02798507548868656,0.0011199630010479864,0.0400200100050025,0.05216649919748306,0.0020877038198092272,800.0,0.0017195187974721193,1.3756150379776955,0.0,0.0,0.0,700000,700000,3729,10475,10392,2091
10,rigid,1.3333526849746704,20.0,0.0001297970156883821,0.0025959403137676418,50.0,0.0,0.0,1.0,2.029996358032804e-05,2.029996358032804e-05,0.04502251125562781,0.028036484494805336,0.001262272938735608,0.04502251125562781,0.05312851443886757,0.0023919791393187,800.0,0.0016588526777923107,1.3270821422338486,0.0,0.0,0.0,700000,700000,3740,10475,10391,2104
11,rigid,1.2875056266784668,20.0,0.00016074669838417321,0.0032149339676834643,50.0,0.0,0.0,1.0,2.503036375856027e-05,2.503036375856027e-05,0.05002501250625312,0.028576461598277092,0.0014295378488382736,0.05002501250625312,0.054243456572294235,0.0027135295934114173,800.0,0.0016001532785594463,1.280122622847557,0.0,0.0,0.0,700000,700000,3776,10475,10389,2112
12,rigid,1.242863416671753,20.0,0.00019496207823976874,0.003899241564795375,50.0,0.0,0.0,1.0,3.028157698281575e-05,3.028157698281575e-05,0.05502751375687844,0.028788946568965912,0.00158418415336981,0.05502751375687844,0.055495429784059525,0.0030537755258862173,800.0,0.0015428699553012848,1.2342959642410278,0.0,0.0,0.0,700000,700000,3820,10475,10391,2116
13,rigid,1.2002614736557007,20.0,0.0002324158267583698,0.004648316535167396,50.0,0.0,0.0,1.0,3.6004286812385544e-05,3.6004286812385544e-05,0.060030015007503754,0.029149796813726425,0.0017498627401936824,0.060030015007503754,0.05631221830844879,0.0033804233101620085,800.0,0.0014880585949867964,1.190446875989437,0.0,0.0,0.0,700000,700000,3842,10475,10396,2138
14,rigid,1.159852147102356,20.0,0.0002727840037550777,0.005455680075101554,50.0,0.0,0.0,1.0,4.213055217405781e-05,4.213055217405781e-05,0.06503251625812906,0.029423125088214874,0.001913459860664299,0.06503251625812906,0.05736037716269493,0.0037302896604053727,800.0,0.0014358882326632738,1.148710586130619,0.0,0.0,0.0,700000,700000,3852,10475,10397,2152
15,rigid,1.120911955833435,20.0,0.0003162176290061325,0.00632435258012265,50.0,0.0,0.0,1.0,4.8803442041389644e-05,4.8803442041389644e-05,0.07003501750875438,0.029219292104244232,0.0020463736341141533,0.07003501750875438,0.05833199992775917,0.004085282636261273,800.0,0.0013855089200660586,1.108407136052847,0.0,0.0,0.0,700000,700000,3882,10475,10399,2170
16,rigid,1.083635926246643,20.0,0.00036299179191701114,0.007259835838340223,50.0,0.0,0.0,1.0,5.593155947281048e-05,5.593155947281048e-05,0.0750375187593797,0.0296697486191988,0.00222634431859921,0.0750375187593797,0.05931607261300087,0.004450930911430781,800.0,0.0013370536034926772,1.0696428827941418,0.0,0.0,0.0,700000,700000,3905,10475,10400,2189
17,rigid,1.0484638214111328,20.0,0.0004129753215238452,0.008259506430476904,50.0,0.0,0.0,1.0,6.354536162689328e-05,6.354536162689328e-05,0.080040020010005,0.02997964806854725,0.0023995716312994295,0.080040020010005,0.06024894490838051,0.004822326756048465,800.0,0.0012911487137898803,1.0329189710319042,0.0,0.0,0.0,700000,700000,3960,10475,10401,2211
18,rigid,1.0144098997116089,20.0,0.0004661132988985628,0.009322265977971256,50.0,0.0,0.0,1.0,7.164486305555329e-05,7.164486305555329e-05,0.08504252126063032,0.03034832701086998,0.0025808982450464717,0.08504252126063032,0.060994166880846024,0.005187097733738781,800.0,0.0012465600157156587,0.9972480125725269,0.0,0.0,0.0,700000,700000,3962,10475,10406,2241
19,rigid,0.9825313091278076,20.0,0.0005218032165430486,0.010436064330860972,50.0,0.0,0.0,1.0,8.018802327569574e-05,8.018802327569574e-05,0.09004502251125562,0.030507288873195648,0.0027470295133442805,0.09004502251125562,0.061729833483695984,0.005558464245655466,800.0,0.0012046369956806302,0.9637095965445042,0.0,0.0,0.0,700000,700000,3998,10475,10411,2272
20,rigid,0.9517903327941895,20.0,0.0005796175682917237,0.011592351365834475,50.0,0.0,0.0,1.0,8.91236268216744e-05,8.91236268216744e-05,0.09504752376188094,0.030436575412750244,0.0028929211247736603,0.09504752376188094,0.06241297349333763,0.005932198581157654,800.0,0.0011641046730801463,0.931283738464117,0.0,0.0,0.0,700000,700000,4038,10475,10414,2305
21,rigid,0.9226282835006714,20.0,0.0006392532377503812,0.012785064755007625,50.0,0.0,0.0,1.0,9.857774421107024e-05,9.857774421107024e-05,0.10005002501250625,0.030789833515882492,0.0030805236133949463,0.10005002501250625,0.06333296746015549,0.006336464978504801,800.0,0.001125409617088735,0.9003276936709881,0.0,0.0,0.0,700000,700000,4062,10475,10411,2329
22,rigid,0.8946687579154968,20.0,0.0007008322281762958,0.014016644563525915,50.0,0.0,0.0,1.0,0.00010845944052562118,0.00010845944052562118,0.10505252626313157,0.031211862340569496,0.003278884988253924,0.10505252626313157,0.06413248926401138,0.006737280012727559,800.0,0.001088159391656518,0.8705275133252144,0.0,0.0,0.0,700000,700000,4075,10475,10418,2357
