iter,total,cd3d,cd3d_fwd,cd3d_bwd,cd3d_raw,cd3d_raw_fwd,cd3d_raw_bwd,cd2d,cd2d_fwd,cd2d_bwd,scale,tx,ty,tz
30,39.67552567,0.03966590,0.03975351,0.03957830,2.23872972,2.53989911,1.93756032,9.62421513,16.70806313,2.54036713,1.76384282,-0.05338200,-0.01824573,0.15448618
31,39.65662384,0.03964674,0.03973963,0.03955384,2.17698312,2.47083592,1.88313031,9.88882446,17.11400414,2.66364551,1.77510250,-0.05306379,-0.02025339,0.16075630
32,39.63596725,0.03962580,0.03972448,0.03952711,2.11501122,2.40151048,1.82851171,10.16878033,17.58993149,2.74762869,1.78658438,-0.05284274,-0.02238269,0.16711189
33,39.61336899,0.03960287,0.03970792,0.03949782,2.05284262,2.33195496,1.77373004,10.50024223,18.15538025,2.84510350,1.79829478,-0.05271820,-0.02462445,0.17355643
34,39.58860016,0.03957772,0.03968978,0.03946567,1.99053001,2.26222658,1.71883333,10.87879276,18.82138443,2.93620062,1.81024027,-0.05269996,-0.02693488,0.18009354
35,39.56136703,0.03955007,0.03966986,0.03943029,1.92811167,2.19236493,1.66385841,11.29703999,19.56017685,3.03390288,1.82242727,-0.05281356,-0.02930002,0.18672478
36,39.53134537,0.03951961,0.03964794,0.03939127,1.86564445,2.12243366,1.60885537,11.73639584,20.37893295,3.09385824,1.83486164,-0.05306064,-0.03169289,0.19345190
37,39.49815750,0.03948595,0.03962377,0.03934813,1.80317354,2.05248642,1.55386078,12.20538425,21.27156258,3.13920641,1.84754932,-0.05343029,-0.03410443,0.20027597
38,39.46136856,0.03944867,0.03959703,0.03930030,1.74072993,1.98255825,1.49890161,12.70352554,22.22694778,3.18010426,1.86049581,-0.05392791,-0.03655219,0.20719700
39,39.42049026,0.03940726,0.03956739,0.03924713,1.67836833,1.91271567,1.44402087,13.22903728,23.24271393,3.21536064,1.87370634,-0.05454761,-0.03902641,0.21421537
40,39.37490845,0.03936113,0.03953444,0.03918783,1.61613488,1.84301579,1.38925397,13.77352333,24.32225418,3.22479200,1.88718593,-0.05527258,-0.04154075,0.22133121
41,39.32395935,0.03930959,0.03949770,0.03912149,1.55407453,1.77350938,1.33463967,14.36725998,25.50304604,3.23147297,1.90093827,-0.05610367,-0.04411662,0.22854407
42,39.26683807,0.03925182,0.03945661,0.03904703,1.49223733,1.70425808,1.28021657,15.01897240,26.80131721,3.23662710,1.91496801,-0.05702982,-0.04677399,0.23585327
43,39.20258713,0.03918684,0.03941053,0.03896315,1.43067813,1.63533235,1.22602391,15.74397659,28.23943710,3.24851656,1.92927802,-0.05802445,-0.04953606,0.24325809
44,39.13006973,0.03911348,0.03935866,0.03886830,1.36943316,1.56677282,1.17209339,16.59189606,29.91074944,3.27304220,1.94387150,-0.05909913,-0.05245409,0.25075728
45,39.04793167,0.03903036,0.03930007,0.03876065,1.30856323,1.49864531,1.11848128,17.57446480,31.87162018,3.27730846,1.95875072,-0.06025152,-0.05555514,0.25834969
46,38.95456696,0.03893580,0.03923363,0.03863796,1.24811316,1.43100095,1.06522548,18.77070618,34.23439026,3.30702090,1.97391760,-0.06145531,-0.05890871,0.26603377
47,38.84798431,0.03882775,0.03915799,0.03849751,1.18813515,1.36389911,1.01237118,20.23229980,37.13314056,3.33146000,1.98937333,-0.06271920,-0.06256714,0.27380782
48,38.72584915,0.03870380,0.03907156,0.03833604,1.12870598,1.29743183,0.95998001,22.04724312,40.72385025,3.37063622,2.00511837,-0.06400298,-0.06657936,0.28166994
49,38.58532333,0.03856098,0.03897240,0.03814956,1.06989348,1.23168004,0.90810686,24.34615707,45.27907944,3.41323400,2.02115250,-0.06529577,-0.07100611,0.28961790
50,38.42299271,0.03839577,0.03885821,0.03793333,1.01180089,1.16675103,0.85685068,27.22245407,51.01874542,3.42616296,2.03747535,-0.06656267,-0.07586337,0.29764915
51,38.23465729,0.03820387,0.03872621,0.03768153,0.95453119,1.10276830,0.80629408,30.78573990,58.10599899,3.46547985,2.05408502,-0.06776541,-0.08116450,0.30576083
52,38.01517105,0.03798003,0.03857299,0.03738708,0.89817739,1.03982186,0.75653291,35.13599777,66.72403717,3.54795766,2.07097983,-0.06889395,-0.08692748,0.31394988
53,37.75851822,0.03771797,0.03839447,0.03704147,0.84285724,0.97803563,0.70767885,40.55192184,77.17021942,3.93362355,2.08815742,-0.06987409,-0.09313487,0.32221279
54,37.45715332,0.03741002,0.03818555,0.03663449,0.78867960,0.91750234,0.65985686,47.13572693,89.47714233,4.79430866,2.10561442,-0.07067973,-0.09974454,0.33054578
55,37.10214996,0.03704694,0.03793997,0.03615391,0.73574996,0.85830647,0.61319351,55.20984268,103.93813324,6.48154879,2.12334776,-0.07133175,-0.10671838,0.33894506
56,36.68272018,0.03661779,0.03765044,0.03558513,0.68421215,0.80061114,0.56781316,64.93506622,120.63387299,9.23625851,2.14135432,-0.07182717,-0.11400720,0.34740669
57,36.18587875,0.03610941,0.03730789,0.03491093,0.63418257,0.74453384,0.52383137,76.46829224,139.63323975,13.30334949,2.15963197,-0.07219476,-0.12157308,0.35592714
58,35.59637833,0.03550646,0.03690163,0.03411128,0.58578849,0.69021857,0.48135835,89.91828918,160.93907166,18.89750099,2.17817950,-0.07243457,-0.12938727,0.36450368
59,34.89660645,0.03479101,0.03641856,0.03316347,0.53913164,0.63776731,0.44049597,105.59536743,184.80964661,26.38109589,2.19699836,-0.07261133,-0.13741842,0.37313429
60,34.06648254,0.03394294,0.03584297,0.03204290,0.49430951,0.58727342,0.40134561,123.54347229,211.07104492,36.01589584,2.21609187,-0.07279752,-0.14563982,0.38181812
61,33.08427429,0.03294041,0.03515639,0.03072442,0.45141226,0.53882456,0.36399996,143.86833191,239.75825500,47.97842026,2.23546648,-0.07309964,-0.15402806,0.39055559
62,31.92741966,0.03176069,0.03433796,0.02918340,0.41052055,0.49252802,0.32851312,166.73472595,270.93072510,62.53871918,2.25513291,-0.07348811,-0.16255806,0.39934871
63,30.57463455,0.03038244,0.03336517,0.02739970,0.37171245,0.44849929,0.29492557,192.19982910,304.30557251,80.09407043,2.27510548,-0.07391133,-0.17119533,0.40820092
64,29.00871468,0.02878875,0.03221459,0.02536291,0.33505154,0.40683252,0.26327053,219.96266174,339.40417480,100.52115631,2.29540181,-0.07434274,-0.17987967,0.41711724
65,27.21994972,0.02697065,0.03086422,0.02307708,0.30057982,0.36760807,0.23355158,249.29618835,375.38836670,123.20401001,2.31604385,-0.07506493,-0.18847592,0.42610395
66,25.21839905,0.02494022,0.02930076,0.02057968,0.26842833,0.33097336,0.20588329,278.17877197,409.98110962,146.37646484,2.33705497,-0.07626782,-0.19666435,0.43516776
67,23.02926445,0.02272753,0.02752485,0.01793021,0.23867372,0.29707739,0.18027003,301.73648071,437.97946167,165.49348450,2.35845971,-0.07784451,-0.20374329,0.44431499
68,20.68926620,0.02037660,0.02554852,0.01520468,0.21126935,0.26592350,0.15661518,312.66586304,451.66842651,173.66331482,2.38027525,-0.07977539,-0.20869718,0.45354837
69,18.24557114,0.01793861,0.02337371,0.01250351,0.18600142,0.23713531,0.13486752,306.95959473,446.83627319,167.08293152,2.40250349,-0.08208793,-0.21095878,0.46286395
70,15.74963951,0.01546158,0.02098865,0.00993450,0.16255464,0.21014348,0.11496580,288.06402588,426.97750854,149.15055847,2.42512846,-0.08498397,-0.21090940,0.47224924
71,13.28178692,0.01302044,0.01843800,0.00760287,0.14091597,0.18494494,0.09688701,261.34927368,397.31582642,125.38269806,2.44811320,-0.08827642,-0.20913918,0.48168114
72,10.92452526,0.01069356,0.01580286,0.00558426,0.12109525,0.16162772,0.08056277,230.96365356,361.89254761,100.03477478,2.47139406,-0.09217856,-0.20603687,0.49112535
73,8.75394249,0.00855389,0.01316757,0.00394020,0.10310818,0.14010477,0.06611159,200.05537415,323.77172852,76.33902740,2.49487233,-0.09671374,-0.20193499,0.50053316
74,6.83364964,0.00666316,0.01065054,0.00267578,0.08701514,0.12048020,0.05355009,170.48838806,285.21218872,55.76459503,2.51841664,-0.10184588,-0.19704056,0.50984490
75,5.21612167,0.00507232,0.00838817,0.00175647,0.07294298,0.10302408,0.04286188,143.80380249,248.42546082,39.18214035,2.54185033,-0.10722024,-0.19156449,0.51898748
76,3.90355229,0.00378306,0.00645118,0.00111494,0.06078420,0.08770228,0.03386611,120.49023438,214.34220886,26.63825226,2.56497002,-0.11248966,-0.18570359,0.52788228
77,2.87500334,0.00277459,0.00486152,0.00068765,0.05042158,0.07439175,0.02645141,100.41661072,183.35531616,17.47789955,2.58756566,-0.11729240,-0.17955372,0.53645545
78,2.08841443,0.00200525,0.00359608,0.00041441,0.04166141,0.06285944,0.02046338,83.16937256,155.23684692,11.10189247,2.60944247,-0.12127382,-0.17308956,0.54464704
79,1.51131117,0.00144254,0.00264028,0.00024480,0.03443120,0.05316832,0.01569408,68.77392578,130.50666809,7.04117918,2.63043141,-0.12436071,-0.16651244,0.55240721
80,1.10369825,0.00104655,0.00195044,0.00014267,0.02862372,0.04528153,0.01196592,57.14367676,109.46010590,4.82724762,2.65038848,-0.12644842,-0.16003680,0.55969781
81,0.82306880,0.00077506,0.00146744,0.00008268,0.02406593,0.03902974,0.00910212,48.01218414,92.23382568,3.79054046,2.66921186,-0.12766626,-0.15381964,0.56649727
82,0.63364428,0.00059269,0.00113648,0.00004889,0.02059870,0.03420113,0.00699627,40.95887756,78.48831177,3.42944384,2.68683910,-0.12820008,-0.14798638,0.57279867
83,0.50787348,0.00047244,0.00091491,0.00002997,0.01803784,0.03059946,0.00547621,35.43489075,67.74147034,3.12831330,2.70325017,-0.12819181,-0.14261456,0.57860917
84,0.42534950,0.00039417,0.00076886,0.00001947,0.01620627,0.02799868,0.00441385,31.18420410,59.45178604,2.91662335,2.71845412,-0.12773971,-0.13775343,0.58394504
85,0.37281626,0.00034482,0.00067583,0.00001381,0.01496820,0.02621922,0.00371718,27.99373436,53.21897507,2.76849437,2.73248339,-0.12693670,-0.13342509,0.58882844
86,0.34055465,0.00031486,0.00061875,0.00001097,0.01419121,0.02506940,0.00331302,25.69169998,48.72008896,2.66330981,2.74538279,-0.12588364,-0.12964842,0.59328496
87,0.32234842,0.00029828,0.00058695,0.00000962,0.01375428,0.02440671,0.00310185,24.06551361,45.50295258,2.62807512,2.75720811,-0.12463639,-0.12643243,0.59734160
88,0.31451887,0.00029156,0.00057404,0.00000909,0.01357382,0.02413286,0.00301478,22.95686340,43.30175400,2.61197376,2.76801586,-0.12323242,-0.12378277,0.60102481
89,0.31347352,0.00029124,0.00057351,0.00000898,0.01355944,0.02412152,0.00299735,22.22968483,41.84561920,2.61374950,2.77786541,-0.12171174,-0.12168520,0.60436076
90,0.31703264,0.00029526,0.00058132,0.00000919,0.01365993,0.02428772,0.00303213,21.77643394,40.89995193,2.65291476,2.78681731,-0.12014177,-0.12012774,0.60737485
91,0.32386672,0.00030233,0.00059513,0.00000953,0.01383347,0.02457874,0.00308820,21.53612137,40.35296249,2.71928048,2.79492831,-0.11855958,-0.11909457,0.61009061
92,0.33243006,0.00031102,0.00061220,0.00000983,0.01403535,0.02493426,0.00313645,21.41165161,40.07509995,2.74820256,2.80225420,-0.11697914,-0.11855682,0.61253059
93,0.34200171,0.00032063,0.00063121,0.00001005,0.01424724,0.02532442,0.00317007,21.37530708,39.96901703,2.78159642,2.80884814,-0.11544156,-0.11848182,0.61471581
94,0.35162839,0.00033020,0.00065019,0.00001022,0.01445272,0.02570858,0.00319685,21.42589760,40.00790405,2.84389067,2.81476116,-0.11397574,-0.11882666,0.61666620
95,0.36098823,0.00033946,0.00066857,0.00001036,0.01464721,0.02607555,0.00321887,21.52421951,40.13766479,2.91077614,2.82004499,-0.11261535,-0.11954477,0.61840111
96,0.36975765,0.00034809,0.00068572,0.00001045,0.01482361,0.02641367,0.00323355,21.67042923,40.36674881,2.97410989,2.82474494,-0.11138760,-0.12059034,0.61993790
97,0.37781066,0.00035593,0.00070134,0.00001053,0.01498135,0.02671801,0.00324470,21.88014984,40.71574020,3.04455781,2.82890654,-0.11031850,-0.12190931,0.62129354
98,0.38514793,0.00036301,0.00071545,0.00001057,0.01512096,0.02699039,0.00325153,22.13744545,41.17996216,3.09493017,2.83257270,-0.10941530,-0.12345092,0.62248361
99,0.39162242,0.00036917,0.00072775,0.00001059,0.01524006,0.02722572,0.00325441,22.45139694,41.77799988,3.12479424,2.83578229,-0.10864411,-0.12516715,0.62352246
100,0.39733046,0.00037450,0.00073842,0.00001059,0.01534167,0.02742816,0.00325518,22.82580185,42.50401688,3.14758754,2.83857441,-0.10799101,-0.12700875,0.62442392
101,0.40240344,0.00037914,0.00074769,0.00001059,0.01542878,0.02760307,0.00325449,23.26526451,43.37112808,3.15940094,2.84098244,-0.10744973,-0.12892780,0.62520009
102,0.40689853,0.00038315,0.00075572,0.00001058,0.01550352,0.02775371,0.00325333,23.74998665,44.34416580,3.15580606,2.84303641,-0.10701253,-0.13088305,0.62586182
103,0.41073555,0.00038646,0.00076236,0.00001056,0.01556370,0.02787787,0.00324953,24.27548027,45.41918182,3.13177824,2.84476447,-0.10666562,-0.13283332,0.62641913
104,0.41401660,0.00038917,0.00076783,0.00001052,0.01561148,0.02797952,0.00324345,24.84499168,46.60308838,3.08689570,2.84619594,-0.10637245,-0.13474822,0.62688202
105,0.41680762,0.00039135,0.00077223,0.00001047,0.01564886,0.02806116,0.00323656,25.45800781,47.85377502,3.06224012,2.84735513,-0.10610298,-0.13658845,0.62725914
106,0.41910690,0.00039302,0.00077563,0.00001042,0.01567623,0.02812413,0.00322833,26.08261299,49.13670349,3.02852130,2.84826660,-0.10585166,-0.13832499,0.62755883
107,0.42095244,0.00039425,0.00077813,0.00001036,0.01569482,0.02817032,0.00321933,26.70704651,50.42244339,2.99165154,2.84895229,-0.10559607,-0.13993131,0.62778860
108,0.42235491,0.00039504,0.00077978,0.00001030,0.01570499,0.02820069,0.00320928,27.31876945,51.67874908,2.95878816,2.84943151,-0.10531069,-0.14138646,0.62795502
109,0.42333061,0.00039543,0.00078063,0.00001022,0.01570705,0.02821649,0.00319761,27.90342903,52.86517715,2.94167972,2.84972286,-0.10499181,-0.14267075,0.62806427
110,0.42387831,0.00039545,0.00078076,0.00001014,0.01570177,0.02821888,0.00318467,28.42753983,53.93367004,2.92140937,2.84984326,-0.10466495,-0.14377397,0.62812185
111,0.42401475,0.00039513,0.00078021,0.00001005,0.01568951,0.02820867,0.00317036,28.88643265,54.86841202,2.90445256,2.84980774,-0.10432578,-0.14469256,0.62813264
112,0.42375794,0.00039448,0.00077901,0.00000995,0.01567088,0.02818665,0.00315511,29.27456856,55.64956665,2.89956903,2.84963012,-0.10397621,-0.14542104,0.62810123
113,0.42311612,0.00039354,0.00077723,0.00000985,0.01564628,0.02815364,0.00313892,29.57764816,56.25724411,2.89805293,2.84932446,-0.10363888,-0.14595987,0.62803173
114,0.42211372,0.00039232,0.00077491,0.00000974,0.01561623,0.02811077,0.00312169,29.78902435,56.68212891,2.89591980,2.84890175,-0.10333540,-0.14631379,0.62792766
115,0.42077026,0.00039086,0.00077209,0.00000963,0.01558112,0.02805856,0.00310368,29.91175842,56.92386246,2.89965558,2.84837317,-0.10307040,-0.14649403,0.62779242
116,0.41911894,0.00038917,0.00076882,0.00000951,0.01554146,0.02799796,0.00308497,29.95204353,56.99761963,2.90646648,2.84774852,-0.10285214,-0.14651234,0.62762898
117,0.41718364,0.00038727,0.00076515,0.00000940,0.01549771,0.02792969,0.00306574,29.91243744,56.91231155,2.91256285,2.84703660,-0.10268117,-0.14638121,0.62743986
118,0.41500869,0.00038521,0.00076114,0.00000928,0.01545067,0.02785500,0.00304633,29.80122185,56.68227005,2.92017484,2.84624624,-0.10257926,-0.14611778,0.62722754
119,0.41263592,0.00038301,0.00075685,0.00000916,0.01540093,0.02777502,0.00302684,29.62866592,56.33334351,2.92398643,2.84538674,-0.10255446,-0.14574102,0.62699473
120,0.41009340,0.00038069,0.00075233,0.00000904,0.01534879,0.02769024,0.00300734,29.40819740,55.88367081,2.93272471,2.84446597,-0.10260145,-0.14526699,0.62674350
