iter,total,cd3d,cd3d_fwd,cd3d_bwd,cd3d_raw,cd3d_raw_fwd,cd3d_raw_bwd,cd2d,cd2d_fwd,cd2d_bwd,scale,tx,ty,tz
0,0.06566182,0.00005882,0.00011126,0.00000637,0.00654359,0.01056271,0.00252448,6.84560394,7.21417713,6.47703075,0.95097691,0.00000000,0.00000000,0.00000000
1,0.05607163,0.00004902,0.00009490,0.00000313,0.00576165,0.00975349,0.00176982,7.05323029,7.60003138,6.50642920,0.94623393,0.00500000,-0.00500000,-0.00500000
2,0.05369278,0.00004657,0.00009080,0.00000234,0.00553510,0.00953990,0.00153030,7.12035751,7.58255196,6.65816259,0.94201148,0.00441549,-0.00434036,-0.00940978
3,0.05471267,0.00004758,0.00009237,0.00000279,0.00564638,0.00962180,0.00167095,7.13409328,7.42653131,6.84165478,0.93869185,0.00209587,-0.00216098,-0.01274051
4,0.05678928,0.00004954,0.00009544,0.00000364,0.00584448,0.00978097,0.00190799,7.24963570,7.36127090,7.13800049,0.93663168,-0.00028280,-0.00055494,-0.01455461
5,0.05770826,0.00005038,0.00009672,0.00000403,0.00592685,0.00984680,0.00200689,7.33216286,7.33587503,7.32845068,0.93592215,-0.00188454,-0.00011965,-0.01482311
6,0.05705164,0.00004973,0.00009570,0.00000377,0.00586767,0.00979427,0.00194108,7.31883430,7.30095816,7.33671093,0.93627417,-0.00248003,-0.00085791,-0.01393537
7,0.05562250,0.00004838,0.00009357,0.00000319,0.00573588,0.00968457,0.00178720,7.23981857,7.27006245,7.20957470,0.93733662,-0.00220003,-0.00214369,-0.01229813
8,0.05431509,0.00004718,0.00009170,0.00000267,0.00560992,0.00958723,0.00163262,7.13034630,7.25395823,7.00673437,0.93879390,-0.00116884,-0.00330810,-0.01024534
9,0.05359232,0.00004657,0.00009076,0.00000237,0.00553917,0.00953752,0.00154082,7.02635956,7.28451014,6.76820898,0.94038504,0.00043449,-0.00396179,-0.00804667
10,0.05355228,0.00004660,0.00009086,0.00000235,0.00553753,0.00954276,0.00153230,6.94971037,7.33795834,6.56146240,0.94190139,0.00203381,-0.00380423,-0.00591073
11,0.05398302,0.00004708,0.00009166,0.00000251,0.00558383,0.00958473,0.00158292,6.90202236,7.38794804,6.41609716,0.94315159,0.00326786,-0.00292624,-0.00402991
12,0.05456293,0.00004769,0.00009266,0.00000272,0.00564386,0.00963741,0.00165031,6.86901760,7.40657282,6.33146191,0.94399267,0.00378140,-0.00165403,-0.00254952
13,0.05493025,0.00004808,0.00009330,0.00000286,0.00568139,0.00967067,0.00169211,6.84685946,7.39814568,6.29557323,0.94433266,0.00367660,-0.00058733,-0.00156940
14,0.05486751,0.00004803,0.00009322,0.00000285,0.00567736,0.00966621,0.00168852,6.83317423,7.36054182,6.30580664,0.94416153,0.00305875,-0.00006389,-0.00110934
15,0.05445158,0.00004762,0.00009253,0.00000271,0.00563847,0.00963055,0.00164638,6.82991171,7.31304169,6.34678173,0.94354767,0.00223529,-0.00015945,-0.00110675
16,0.05393097,0.00004710,0.00009167,0.00000252,0.00558712,0.00958520,0.00158905,6.83577490,7.27518749,6.39636230,0.94261664,0.00148780,-0.00081385,-0.00143300
17,0.05353163,0.00004668,0.00009099,0.00000238,0.00554559,0.00954977,0.00154140,6.84838390,7.24567699,6.45109081,0.94150138,0.00096182,-0.00171558,-0.00194591
18,0.05335490,0.00004649,0.00009068,0.00000231,0.00552690,0.00953321,0.00152059,6.86082745,7.22942686,6.49222851,0.94033629,0.00075078,-0.00257517,-0.00250175
19,0.05341682,0.00004655,0.00009076,0.00000233,0.00553267,0.00953745,0.00152789,6.87142754,7.23683310,6.50602245,0.93923813,0.00087114,-0.00311571,-0.00297615
20,0.05362624,0.00004675,0.00009108,0.00000241,0.00555413,0.00955472,0.00155353,6.87717533,7.25335407,6.50099707,0.93832511,0.00112037,-0.00319779,-0.00323897
21,0.05382499,0.00004696,0.00009142,0.00000249,0.00557544,0.00957245,0.00157843,6.86815262,7.26289558,6.47340918,0.93767816,0.00141658,-0.00284583,-0.00320508
22,0.05391277,0.00004705,0.00009158,0.00000253,0.00558526,0.00958073,0.00158979,6.85901308,7.27596855,6.44205761,0.93733376,0.00161164,-0.00216647,-0.00283889
23,0.05384684,0.00004700,0.00009150,0.00000250,0.00557950,0.00957641,0.00158259,6.84572601,7.28273964,6.40871191,0.93729001,0.00166957,-0.00148424,-0.00214280
24,0.05365863,0.00004683,0.00009123,0.00000244,0.00556187,0.00956247,0.00156127,6.82380962,7.27190638,6.37571239,0.93750882,0.00157190,-0.00101776,-0.00115955
25,0.05343456,0.00004664,0.00009092,0.00000236,0.00554092,0.00954602,0.00153581,6.79558897,7.25267696,6.33850098,0.93792140,0.00141867,-0.00081330,0.00003715
26,0.05326618,0.00004650,0.00009070,0.00000230,0.00552585,0.00953454,0.00151716,6.76470089,7.23274994,6.29665136,0.93844521,0.00127991,-0.00086877,0.00136025
