final_iter,final_total_loss,total_scaled,root_orient_gvhmr_weight,root_orient_gvhmr_raw,root_orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points
1000,0.6329474449157715,0.6329474449157715,20.0,6.167404353618622e-05,0.0012334808707237244,10.0,0.006587830372154713,0.06587830372154713,1.0,0.00022987526608631015,0.00022987526608631015,10.0,0.007493812125176191,0.07493812125176191,500.0,0.0008892118348740041,0.44460591743700206,0.001,46.06175994873047,0.04606175994873047,700000,700000,486
