best_iter,best_total_loss,total_scaled,frame_loss_semantics,tracking_weight,tracking_raw,tracking_scaled,object_cd2d_weight,object_cd2d_raw,object_cd2d_scaled,object_part_cd2d_weight,object_part_cd2d_raw,object_part_cd2d_scaled,object_smooth_trans_weight,object_smooth_trans_raw,object_smooth_trans_scaled,object_smooth_rot_weight,object_smooth_rot_raw,object_smooth_rot_scaled,human_pose_weight,human_pose_raw,human_pose_scaled,human_pose_smooth_weight,human_pose_smooth_raw,human_pose_smooth_scaled,object_scale_weight,object_scale_raw,object_scale_scaled,object_intersect_weight,object_intersect_raw,object_intersect_scaled,intersect_weight,intersect_raw,intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,contact_drift_weight,contact_drift_raw,contact_drift_scaled
2920,3.286062240600586,3.286062240600586,diagnostic_local,20.0,0.003695815335959196,0.07391630858182907,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,8.434526534983888e-07,0.0008434526389464736,1000.0,2.47894786298275e-06,0.00247894786298275,64.6,0.025077905505895615,1.6200326681137085,100.0,7.496811576856999e-06,0.000749681144952774,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0028211520984768867,0.056423041969537735,1000.0,0.0014887107536196709,1.4887107610702515,10000.0,4.290732249501161e-06,0.04290732368826866
