iter,total,cd3d,cd3d_fwd,cd3d_bwd,cd3d_raw,cd3d_raw_fwd,cd3d_raw_bwd,cd2d,cd2d_fwd,cd2d_bwd,scale_reg,t_reg,scale,tx,ty,tz
0,0.65680200,0.00063784,0.00105545,0.00022024,0.02390321,0.03292497,0.01488146,18.95801544,18.87243652,19.04359627,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000
1,0.49575591,0.00047813,0.00078123,0.00017503,0.02074319,0.02822746,0.01325891,17.62727165,17.95280647,17.30173683,0.00002500,0.00007500,0.99501252,0.00500000,0.00500000,-0.00500000
2,0.37197727,0.00035421,0.00056932,0.00013910,0.01792336,0.02403207,0.01181465,17.76654053,18.08942223,17.44365692,0.00009877,0.00029346,0.99011081,0.00990843,0.00982254,-0.00993967
3,0.27901676,0.00025976,0.00040780,0.00011171,0.01544100,0.02029777,0.01058423,19.25982666,19.01720238,19.50245285,0.00021809,0.00063197,0.98534071,0.01456594,0.01419638,-0.01477381
4,0.21007755,0.00018852,0.00028692,0.00009011,0.01325170,0.01699983,0.00950357,21.55827713,20.12846375,22.98808861,0.00037850,0.00105855,0.98073280,0.01891943,0.01793441,-0.01946700
5,0.16080584,0.00013660,0.00019948,0.00007373,0.01137678,0.01415919,0.00859437,24.19882965,21.31750488,27.08015442,0.00057421,0.00152195,0.97632217,0.02270198,0.02077023,-0.02398256
6,0.12601399,0.00009946,0.00013817,0.00006075,0.00978757,0.01177498,0.00780016,26.55061150,22.35019684,30.75102615,0.00079855,0.00196991,0.97213697,0.02575610,0.02250062,-0.02828878
7,0.10115180,0.00007286,0.00009589,0.00004984,0.00843389,0.00980392,0.00706387,28.28716469,23.09543228,33.47889709,0.00104476,0.00236438,0.96819407,0.02796902,0.02312140,-0.03236533
8,0.08266206,0.00005362,0.00006682,0.00004042,0.00727119,0.00818122,0.00636115,29.03608513,23.37602615,34.69614410,0.00130655,0.00268584,0.96449929,0.02931339,0.02271417,-0.03620265
9,0.06853540,0.00003966,0.00004692,0.00003239,0.00627375,0.00685417,0.00569332,28.87477684,23.20312500,34.54642868,0.00157828,0.00293997,0.96105129,0.02988400,0.02151817,-0.03979804
10,0.05753607,0.00002951,0.00003333,0.00002570,0.00542333,0.00577577,0.00507089,28.01651192,22.65297318,33.38005066,0.00185500,0.00313893,0.95784461,0.02980466,0.01970912,-0.04315277
11,0.04887047,0.00002217,0.00002400,0.00002033,0.00470557,0.00490090,0.00451023,26.69690323,21.92694283,31.46686554,0.00213253,0.00329714,0.95487070,0.02917761,0.01745598,-0.04627195
12,0.04194957,0.00001683,0.00001759,0.00001607,0.00410227,0.00419444,0.00401010,25.11370850,21.09158897,29.13582802,0.00240744,0.00343052,0.95211858,0.02814377,0.01487952,-0.04916351
13,0.03649789,0.00001297,0.00001317,0.00001276,0.00360135,0.00362949,0.00357320,23.52538681,20.03576088,27.01501083,0.00267696,0.00355093,0.94957638,0.02679962,0.01206941,-0.05183667
14,0.03233360,0.00001018,0.00001013,0.00001024,0.00319120,0.00318257,0.00319983,22.14573288,18.92051506,25.37095070,0.00293893,0.00366907,0.94723141,0.02525019,0.00909688,-0.05430231
15,0.02926480,0.00000816,0.00000800,0.00000832,0.00285627,0.00282858,0.00288395,21.10045624,18.01136971,24.18954086,0.00319176,0.00379433,0.94507062,0.02361029,0.00605991,-0.05656999
16,0.02733425,0.00000669,0.00000650,0.00000687,0.00258559,0.00254975,0.00262142,20.64145088,17.47323418,23.80966759,0.00343431,0.00393259,0.94308120,0.02198660,0.00307818,-0.05864900
17,0.02619446,0.00000561,0.00000544,0.00000579,0.00236895,0.00233153,0.00240637,20.57418442,17.12090111,24.02746964,0.00366583,0.00408505,0.94125038,0.02046422,0.00024879,-0.06054917
18,0.02577713,0.00000482,0.00000467,0.00000498,0.00219600,0.00216079,0.00223120,20.94592857,16.94072914,24.95112801,0.00388588,0.00425017,0.93956637,0.01912961,-0.00234880,-0.06227926
19,0.02580682,0.00000423,0.00000410,0.00000436,0.00205682,0.00202565,0.00208798,21.56727982,16.87008286,26.26447678,0.00409422,0.00442460,0.93801802,0.01807275,-0.00461976,-0.06384850
20,0.02604210,0.00000379,0.00000368,0.00000389,0.00194547,0.00191769,0.00197325,22.24794006,16.87172890,27.62415123,0.00429080,0.00460250,0.93659502,0.01733460,-0.00651060,-0.06526581
21,0.02634823,0.00000344,0.00000335,0.00000352,0.00185382,0.00183040,0.00187725,22.90205765,16.95592690,28.84818840,0.00447571,0.00477740,0.93528801,0.01691355,-0.00797396,-0.06654130
22,0.02660064,0.00000316,0.00000309,0.00000322,0.00177707,0.00175847,0.00179566,23.43298912,17.04644203,29.81953621,0.00464916,0.00494451,0.93408787,0.01682803,-0.00896344,-0.06768299
23,0.02669049,0.00000293,0.00000289,0.00000298,0.00171224,0.00169865,0.00172583,23.74884415,17.08903122,30.40865898,0.00481141,0.00509967,0.93298668,0.01704599,-0.00945883,-0.06869963
24,0.02660733,0.00000274,0.00000271,0.00000277,0.00165652,0.00164725,0.00166579,23.85316086,17.08595276,30.62037086,0.00496281,0.00524173,0.93197691,0.01752787,-0.00950226,-0.06960035
25,0.02637157,0.00000259,0.00000257,0.00000260,0.00160847,0.00160384,0.00161309,23.77407837,17.04243660,30.50572014,0.00510373,0.00537089,0.93105179,0.01822578,-0.00913609,-0.07039349
26,0.02604022,0.00000246,0.00000245,0.00000246,0.00156712,0.00156688,0.00156736,23.57377243,16.98826027,30.15928268,0.00523461,0.00548908,0.93020469,0.01910414,-0.00840903,-0.07108723
