frame_idx,pnp_ok,num_alive,ransac_inliers,reproj_mean,reproj_p90,visibility_mean,delta_t,delta_rot_deg
25,1,191,179,11.064167022705078,17.488441467285156,1.0,0.02734687551856041,0.30001439728971957
26,1,191,191,10.951969146728516,17.288745880126953,1.0,0.018388887867331505,0.4279584622847201
27,1,191,191,10.916248321533203,17.114255905151367,1.0,0.03050701878964901,0.2502292180346854
28,1,191,191,10.81462574005127,16.821908950805664,1.0,0.014903584495186806,0.40638233191796724
29,1,191,179,10.732587814331055,16.941608428955078,1.0,0.020219163969159126,0.5218958019561553
30,1,191,191,10.784825325012207,16.810129165649414,1.0,0.0374884307384491,1.3326610900932379
31,1,191,191,10.843910217285156,17.06218719482422,1.0,0.08244847506284714,1.5707222082331045
32,1,191,191,10.940457344055176,17.097837448120117,1.0,0.04057716205716133,0.7060982652852235
33,1,191,191,10.93382740020752,17.39523696899414,1.0,0.21211837232112885,2.223343710905728
34,1,191,191,0.7330880165100098,1.2465541362762451,1.0,2.334123134613037,34.7616944674934
35,1,191,191,0.6340347528457642,1.1542024612426758,1.0,0.05020671337842941,1.0059989354048189
36,1,191,191,0.5638794302940369,0.9613908529281616,1.0,0.05476916581392288,0.7893191658246668
37,1,191,191,0.47990357875823975,0.8398373126983643,1.0,0.039396412670612335,0.4973219006472363
38,1,191,191,0.536910355091095,0.9553799033164978,1.0,0.019570080563426018,0.20935673428581142
39,1,191,191,0.40559473633766174,0.7229304313659668,1.0,0.03153214603662491,0.6243232378445998
40,1,191,191,0.47018736600875854,0.8223576545715332,1.0,0.031506482511758804,0.22205636519241334
41,1,191,191,0.391726016998291,0.651780366897583,1.0,0.026791682466864586,0.45110794477079513
42,1,191,191,0.39892610907554626,0.6538234353065491,1.0,0.016149738803505898,0.5961047263691928
43,1,191,191,0.4107682704925537,0.690907895565033,1.0,0.03803123161196709,0.2594431906973403
44,1,191,191,0.4175225794315338,0.6827648282051086,1.0,0.03766930103302002,0.9739781612098461
45,1,191,191,0.32999157905578613,0.5871826410293579,1.0,0.04691765084862709,1.1643246623557775
46,1,191,191,0.35389772057533264,0.6322785019874573,1.0,0.03396013006567955,0.5581307278899919
47,1,191,191,0.4370972812175751,0.7464731335639954,1.0,0.014003545977175236,0.6904050412510266
48,1,191,191,0.4656130075454712,0.7681993842124939,1.0,0.0209402684122324,0.4813265440569826
49,1,191,191,0.4758114516735077,0.7603803873062134,1.0,0.010754150338470936,0.2726810091663888
50,1,191,191,0.48625338077545166,0.7541894912719727,1.0,0.00799329299479723,0.15825877775862907
51,1,191,191,0.4810192584991455,0.8030401468276978,1.0,0.02058125101029873,0.1855748884546529
52,1,191,191,0.4370025396347046,0.7351589202880859,1.0,0.01983693614602089,0.2654081917510314
53,1,191,191,0.345419704914093,0.6035534739494324,1.0,0.061141349375247955,0.6632286256735938
54,1,191,191,0.37646886706352234,0.644551694393158,1.0,0.03066141903400421,0.2853052730672655
55,1,191,191,0.4930137097835541,0.8207290172576904,1.0,0.035098280757665634,0.8650192072463376
56,1,191,191,0.4917106330394745,0.8772273063659668,1.0,0.036798588931560516,0.26834097331534673
57,1,191,191,0.4970358908176422,0.8824406862258911,1.0,0.05441078916192055,0.8987460222124688
58,1,191,191,0.5928606986999512,1.0059195756912231,1.0,0.03231809660792351,0.30518745262248165
59,1,191,191,0.5675447583198547,1.0306626558303833,1.0,0.05173536017537117,0.6932334572177374
60,1,191,191,0.6248884201049805,1.1632039546966553,1.0,0.03287563472986221,0.5553189462357404
61,1,191,191,0.6544355750083923,1.1700050830841064,1.0,0.007640708237886429,0.32745645413268937
62,1,191,191,0.6574729681015015,1.181675910949707,1.0,0.036818161606788635,0.6167553302428691
63,1,191,191,0.6551394462585449,1.1284430027008057,1.0,0.012224755249917507,0.28803553499889245
64,1,191,191,0.6739393472671509,1.128061294555664,1.0,0.020560599863529205,0.610377069957126
65,1,191,191,0.7540650963783264,1.3371328115463257,1.0,0.03700721263885498,0.49416424971684325
66,1,191,191,0.8004372715950012,1.4591883420944214,1.0,0.03377167508006096,0.7873334227987047
67,1,191,191,0.9047293663024902,1.605841875076294,1.0,0.0218269731849432,0.8251939969629914
68,1,191,191,1.0322160720825195,1.73305082321167,1.0,0.03689128905534744,0.6379646213934413
69,1,191,191,11.043213844299316,17.49934959411621,1.0,2.3741443157196045,34.611958234657926
70,1,191,191,10.95661449432373,17.491304397583008,1.0,0.04251577705144882,0.6280729981118315
71,1,191,191,10.987028121948242,17.519929885864258,1.0,0.04107861965894699,0.4664620079771671
72,1,191,191,10.90597915649414,17.43340301513672,1.0,0.060205258429050446,0.5881738631493025
73,1,191,191,10.881930351257324,17.367351531982422,1.0,0.026128418743610382,0.30390244409559464
74,1,191,191,10.731659889221191,17.119035720825195,1.0,0.029765697196125984,0.20935673428581142
75,1,191,191,10.733654022216797,17.069978713989258,1.0,0.01745903119444847,0.2323900466696225
76,1,191,191,10.704385757446289,17.040807723999023,1.0,0.015386022627353668,0.24389326303316328
77,1,191,191,10.619365692138672,16.87197494506836,1.0,0.030336985364556313,0.39762092961061335
78,1,191,191,10.524826049804688,16.759008407592773,1.0,0.043179336935281754,0.4270430378234785
79,1,191,191,10.200581550598145,16.227783203125,1.0,0.06605526059865952,0.752774825428519
80,1,191,191,10.166897773742676,16.160335540771484,1.0,0.015384674072265625,0.5143425912433909
