iter,stage,total,root_orient_gvhmr_weight,root_orient_gvhmr_raw,root_orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,human_scene_depth_weight,human_scene_depth_raw,human_scene_depth_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points,human_scene_depth_num_human_vertices,human_scene_depth_num_projected_vertices,human_scene_depth_num_behind_scene_vertices
1,rigid,12.507583618164062,20.0,8.326672684688674e-16,1.6653345369377348e-14,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.025641968473792076,0.0,0.0,0.03838352486491203,0.0,800.0,0.015634479001164436,12.507583200931549,0.0,0.0,0.0,700000,700000,2094,10475,10475,454
2,rigid,12.266022682189941,20.0,1.3203582511778222e-06,2.6407165023556445e-05,50.0,0.0,0.0,1.0,2.49834272381122e-07,2.49834272381122e-07,0.0050025012506253125,0.02602510340511799,0.00013019061233175583,0.0050025012506253125,0.03913367912173271,0.00019576627874803756,800.0,0.015332086943089962,12.26566955447197,0.0,0.0,0.0,700000,700000,2127,10475,10475,481
3,rigid,12.033568382263184,20.0,5.219440026849043e-06,0.00010438880053698085,50.0,0.0,0.0,1.0,9.99337089524488e-07,9.99337089524488e-07,0.010005002501250625,0.02689843252301216,0.00026911888467245784,0.010005002501250625,0.039923254400491714,0.00039943226013498465,800.0,0.015040992759168148,12.032794207334518,0.0,0.0,0.0,700000,700000,2183,10475,10475,509
4,rigid,11.809931755065918,20.0,1.1527178685355466e-05,0.00023054357370710932,50.0,0.0,0.0,1.0,2.2485082808998413e-06,2.2485082808998413e-06,0.015007503751875938,0.027140358462929726,0.00040730903145967575,0.015007503751875938,0.040691375732421875,0.0006106759739733148,800.0,0.014760850928723812,11.80868074297905,0.0,0.0,0.0,700000,700000,2231,10475,10475,539
5,rigid,11.594135284423828,20.0,1.94754647964146e-05,0.000389509295928292,50.0,0.0,0.0,1.0,3.997348358097952e-06,3.997348358097952e-06,0.02001000500250125,0.02718312479555607,0.0005439344631426927,0.02001000500250125,0.04075443372130394,0.0008154964226373975,800.0,0.014490477740764618,11.592382192611694,0.0,0.0,0.0,700000,700000,2299,10475,10475,581
6,rigid,11.386404037475586,20.0,2.8771048164344393e-05,0.0005754209632868879,50.0,0.0,0.0,1.0,6.2575909396400675e-06,6.2575909396400675e-06,0.02501250625312656,0.02817625366151333,0.0007047587208982824,0.02501250625312656,0.04172346740961075,0.0010436084894850112,800.0,0.014230092987418175,11.38407438993454,0.0,0.0,0.0,700000,700000,2319,10475,10475,612
7,rigid,11.186841011047363,20.0,3.846242179861292e-05,0.0007692484359722584,50.0,0.0,0.0,1.0,9.008113920572214e-06,9.008113920572214e-06,0.030015007503751877,0.028201712295413017,0.0008464746061654732,0.030015007503751877,0.04341497644782066,0.0013031008438565482,800.0,0.013979891315102577,11.183913052082062,0.0,0.0,0.0,700000,700000,2370,10475,10475,632
8,rigid,10.99207878112793,20.0,4.603701381711289e-05,0.0009207402763422579,50.0,0.0,0.0,1.0,1.2291191524127498e-05,1.2291191524127498e-05,0.03501750875437719,0.028516020625829697,0.000998560001904992,0.03501750875437719,0.04420129209756851,0.0015478191329813887,800.0,0.013735749758780003,10.988599807024002,0.0,0.0,0.0,700000,700000,2398,10475,10475,665
9,rigid,10.799361228942871,20.0,5.133865852258168e-05,0.0010267731704516336,50.0,0.0,0.0,1.0,1.6045743905124255e-05,1.6045743905124255e-05,0.0400200100050025,0.028622811660170555,0.001145485209011328,0.0400200100050025,0.044838305562734604,0.0017944294372279981,800.0,0.013494223356246948,10.795378684997559,0.0,0.0,0.0,700000,700000,2474,10475,10475,700
10,rigid,10.610966682434082,20.0,5.549965862883255e-05,0.001109993172576651,50.0,0.0,0.0,1.0,2.029996358032804e-05,2.029996358032804e-05,0.04502251125562781,0.029001744464039803,0.0013057313665650735,0.04502251125562781,0.04637119546532631,0.002087747669774571,800.0,0.013258052989840508,10.606442391872406,0.0,0.0,0.0,700000,700000,2476,10475,10475,720
11,rigid,10.425399780273438,20.0,5.935705121373758e-05,0.0011871410242747515,50.0,0.0,0.0,1.0,2.507734825485386e-05,2.507734825485386e-05,0.05002501250625312,0.0293918214738369,0.00147032623681025,0.05002501250625312,0.047019775956869125,0.002352164880283598,800.0,0.013025457039475441,10.420365631580353,0.0,0.0,0.0,700000,700000,2512,10475,10475,753
12,rigid,10.241421699523926,20.0,6.374279473675415e-05,0.001274855894735083,50.0,0.0,0.0,1.0,3.0384968340513296e-05,3.0384968340513296e-05,0.05502751375687844,0.030430849641561508,0.0016745339972845253,0.05502751375687844,0.04839044064283371,0.0026628056381749416,800.0,0.012794723734259605,10.235778987407684,0.0,0.0,0.0,700000,700000,2511,10475,10475,771
13,rigid,10.05877685546875,20.0,6.93422625772655e-05,0.00138684525154531,50.0,0.0,0.0,1.0,3.620168718043715e-05,3.620168718043715e-05,0.060030015007503754,0.030841806903481483,0.0018514341312745263,0.060030015007503754,0.049897026270627975,0.0029953192358556065,800.0,0.012565634213387966,10.052507370710373,0.0,0.0,0.0,700000,700000,2542,10475,10475,786
14,rigid,9.881101608276367,20.0,7.662650750717148e-05,0.0015325301501434296,50.0,0.0,0.0,1.0,4.2496900277910754e-05,4.2496900277910754e-05,0.06503251625812906,0.031341809779405594,0.0020382367540383826,0.06503251625812906,0.05108867585659027,0.003322425143249992,800.0,0.012342707253992558,9.874165803194046,0.0,0.0,0.0,700000,700000,2553,10475,10475,803
15,rigid,9.706562995910645,20.0,8.591492951381952e-05,0.0017182985902763903,50.0,0.0,0.0,1.0,4.9329446483170614e-05,4.9329446483170614e-05,0.07003501750875438,0.03177276998758316,0.0022252065023820123,0.07003501750875438,0.05183650553226471,0.003630370572544802,800.0,0.012123674154281616,9.698939323425293,0.0,0.0,0.0,700000,700000,2536,10475,10475,824
16,rigid,9.534523010253906,20.0,9.740504901856184e-05,0.0019481009803712368,50.0,0.0,0.0,1.0,5.6635755754541606e-05,5.6635755754541606e-05,0.0750375187593797,0.03131573647260666,0.002349855163027013,0.0750375187593797,0.05271606519818306,0.003955682731229345,800.0,0.01190776564180851,9.526212513446808,0.0,0.0,0.0,700000,700000,2581,10475,10475,840
17,rigid,9.364203453063965,20.0,0.00011128645564895123,0.0022257291129790246,50.0,0.0,0.0,1.0,6.448412023019046e-05,6.448412023019046e-05,0.080040020010005,0.03143231198191643,0.0025158428799933108,0.080040020010005,0.05316326767206192,0.004255189008269088,800.0,0.011693928390741348,9.355142712593079,0.0,0.0,0.0,700000,700000,2596,10475,10475,857
