final_iter,final_total_loss,total_scaled,root_orient_gvhmr_weight,root_orient_gvhmr_raw,root_orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,human_scene_depth_weight,human_scene_depth_raw,human_scene_depth_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points,human_scene_depth_num_human_vertices,human_scene_depth_num_projected_vertices,human_scene_depth_num_behind_scene_vertices
2000,1.1045928001403809,1.1045928001403809,20.0,0.0009416887769475579,0.01883377553895116,50.0,0.00802045501768589,0.4010227508842945,1.0,0.004958359058946371,0.004958359058946371,10.0,0.0034100040793418884,0.034100040793418884,10.0,0.014653054997324944,0.14653054997324944,800.0,0.0005546313477680087,0.44370507821440697,0.001,55.442161560058594,0.055442161560058593,700000,700000,220,10475,10475,131
