iter,stage,total,prior_raw,prior_scaled,contact_raw,contact_scaled,dynamics_raw,dynamics_scaled,penetration_raw,penetration_scaled,smooth_raw,smooth_scaled,human_prior_raw,human_prior_scaled,human_smooth_raw,human_smooth_scaled,human_mask_2d_raw,human_mask_2d_scaled,object_mask_2d_raw,object_mask_2d_scaled,object_part_mask_2d_raw,object_part_mask_2d_scaled,object_scale_reg_raw,object_scale_reg_scaled,time_contact_s,time_dynamics_s,time_penetration_s,time_mask2d_s,time_backward_s,time_total_iter_s
400,adam,0.5220338106155396,0.002639341400936246,0.052786827087402344,0.001110779820010066,0.22215595841407776,2.4623057470307685e-05,0.0036934586241841316,0.0009203420486301184,0.018406841903924942,0.0026892083697021008,0.03227049857378006,0.0005803731619380414,0.05803731456398964,8.755840099183843e-06,0.00026267519569955766,3.484913395368494e-05,0.0013939653290435672,0.0003744048299267888,0.022464290261268616,0.0008835239568725228,0.10602287203073502,0.0001513033639639616,0.004539100918918848,0.0019888468086719513,0.0008053816854953766,0.038742076605558395,0.012175600975751877,0.45706621557474136,0.8182209320366383
425,adam,0.5206722021102905,0.0026893573813140392,0.053787149488925934,0.0011121637653559446,0.22243274748325348,2.643286825332325e-05,0.003964930307120085,0.0009299226221628487,0.01859845221042633,0.0026821554638445377,0.0321858674287796,0.0005520875565707684,0.055208757519721985,8.188716492441017e-06,0.00024566150386817753,3.465796908130869e-05,0.0013863188214600086,0.00037386914482340217,0.022432148456573486,0.0008825391996651888,0.1059047058224678,0.00015084861661307514,0.004525458440184593,0.0020614638924598694,0.0007933154702186584,0.03837725147604942,0.012126274406909943,0.45530209317803383,0.8193980865180492
450,adam,0.5229119658470154,0.0027404322754591703,0.05480864644050598,0.0011127868201583624,0.22255736589431763,2.67392515524989e-05,0.0040108878165483475,0.0011091596679762006,0.022183192893862724,0.0026743453927338123,0.0320921465754509,0.0005271357949823141,0.052713580429553986,8.037815860006958e-06,0.00024113447580020875,3.4487580705899745e-05,0.001379503170028329,0.00037642737152054906,0.022585641592741013,0.0008825462427921593,0.10590554773807526,0.0001478111807955429,0.004434335511177778,0.0020046569406986237,0.0007985830307006836,0.03820693492889404,0.01200222596526146,0.46145816892385483,0.8244875222444534
475,adam,0.5222496390342712,0.0027854673098772764,0.0557093471288681,0.0011149070924147964,0.22298142313957214,2.841148670995608e-05,0.0042617227882146835,0.0011079779360443354,0.022159557789564133,0.002670700429007411,0.03204840421676636,0.0005055596702732146,0.050555966794490814,8.273693310911767e-06,0.0002482107956893742,3.431644290685654e-05,0.0013726577162742615,0.0003778710088226944,0.0226722601801157,0.0008826389093883336,0.10591667145490646,0.00014411351003218442,0.004323405213654041,0.0020530149340629578,0.0008340068161487579,0.038338612765073776,0.01204502210021019,0.45645587146282196,0.9153822250664234
500,adam,0.5205052495002747,0.0028235239442437887,0.05647047981619835,0.001122982706874609,0.2245965451002121,2.7639927793643437e-05,0.004145989194512367,0.0010382530745118856,0.020765062421560287,0.002662134123966098,0.0319456085562706,0.00048134138341993093,0.04813413694500923,7.932152584544383e-06,0.00023796457389835268,3.4181546652689576e-05,0.001367261866107583,0.00037849476211704314,0.022709686309099197,0.0008819678914733231,0.10583614557981491,0.0001432119752280414,0.0042963591404259205,0.0020270906388759613,0.0008028745651245117,0.03877904638648033,0.012061506509780884,0.4574727788567543,0.8200615532696247
525,adam,0.5196962952613831,0.0028708765748888254,0.057417530566453934,0.0011169415665790439,0.22338831424713135,2.788961137412116e-05,0.004183441866189241,0.0010804440826177597,0.021608881652355194,0.002652941970154643,0.03183530271053314,0.00046750102774240077,0.04675010219216347,8.157611773640383e-06,0.0002447283477522433,3.4031163522740826e-05,0.0013612465700134635,0.0003798876132350415,0.022793257609009743,0.0008822393137961626,0.10586871951818466,0.00014149128401186317,0.004244738724082708,0.0020086877048015594,0.0008382052183151245,0.03831102326512337,0.0119926817715168,0.4651949405670166,0.8259898908436298
550,adam,0.5206958055496216,0.0029072954785078764,0.0581459105014801,0.0011151134967803955,0.2230226993560791,3.0116005291347392e-05,0.00451740063726902,0.0011882155667990446,0.023764312267303467,0.002653103321790695,0.03183723986148834,0.0004497680638451129,0.04497680813074112,8.005945346667431e-06,0.00024017835676204413,3.3964155591093004e-05,0.0013585662236437201,0.0003801333950832486,0.022808004170656204,0.0008819808717817068,0.10583770275115967,0.0001395653816871345,0.004186961334198713,0.002031724900007248,0.0008241906762123108,0.03809604421257973,0.012137629091739655,0.45645999908447266,0.8261731415987015
575,adam,0.5210728049278259,0.002943161642178893,0.058863233774900436,0.0011246055364608765,0.2249211072921753,3.2533036574022844e-05,0.004879955668002367,0.0011231772368773818,0.022463545203208923,0.0026497759390622377,0.03179731220006943,0.0004350633535068482,0.04350633546710014,9.138828318100423e-06,0.00027416483499109745,3.386172465980053e-05,0.0013544689863920212,0.0003817925462499261,0.022907553240656853,0.0008830907754600048,0.10597088932991028,0.00013780860172118992,0.004134258255362511,0.0015323050320148468,0.0008018575608730316,0.029486089944839478,0.011186890304088593,0.46200042590498924,0.7431484386324883
600,adam,0.5220873355865479,0.0029807903338223696,0.05961580574512482,0.0011228772345930338,0.2245754450559616,2.9468679713318124e-05,0.004420301876962185,0.0012478844728320837,0.02495769038796425,0.0026419369969516993,0.031703244894742966,0.00042241154005751014,0.04224115237593651,7.583264050481375e-06,0.00022749791969545186,3.3722768421284854e-05,0.0013489107368513942,0.0003833320224657655,0.022999921813607216,0.000883348984643817,0.10600187629461288,0.00013318276614882052,0.003995482809841633,0.0015504434704780579,0.0007946044206619263,0.028771359473466873,0.011088188737630844,0.45940905809402466,0.731624074280262
625,adam,0.5190776586532593,0.0030118227005004883,0.060236454010009766,0.0011240284657105803,0.22480569779872894,3.274756818427704e-05,0.004912135191261768,0.0011058447416871786,0.022116895765066147,0.0026449852157384157,0.03173982352018356,0.0004096238699276,0.04096238687634468,8.113509466056712e-06,0.00024340528761968017,3.36637458531186e-05,0.001346549834124744,0.0003818374825641513,0.02291024848818779,0.0008818826172500849,0.10582591593265533,0.000132603949168697,0.003978118300437927,0.0015094876289367676,0.0007837042212486267,0.02830955758690834,0.011035237461328506,0.45541200786828995,0.7282149158418179
650,adam,0.5207700133323669,0.0030404662247747183,0.06080932542681694,0.0011247826041653752,0.22495652735233307,3.278860094724223e-05,0.004918290302157402,0.0012172479182481766,0.02434495836496353,0.002640768652781844,0.031689222902059555,0.00039778734208084643,0.03977873548865318,7.720215762674343e-06,0.0002316064783371985,3.358738831593655e-05,0.0013434955617412925,0.00038236132240854204,0.022941678762435913,0.0008819798240438104,0.10583757609128952,0.0001306219637626782,0.003918658941984177,0.001520305871963501,0.0008031278848648071,0.028179850429296494,0.011035844683647156,0.46030474454164505,0.7328163459897041
675,adam,0.5180374383926392,0.003075207816436887,0.06150415539741516,0.0011210741940885782,0.2242148369550705,3.183359149261378e-05,0.004775038920342922,0.0011372605804353952,0.02274521067738533,0.0026381355710327625,0.0316576287150383,0.0003892171662300825,0.038921717554330826,7.572727554361336e-06,0.00022718182299286127,3.354485670570284e-05,0.0013417942682281137,0.0003818052646238357,0.022908315062522888,0.0008819097420200706,0.10582917183637619,0.00013041352212894708,0.003912405576556921,0.0020319707691669464,0.0008172579109668732,0.0386073961853981,0.012005273252725601,0.46347377076745033,0.8268617019057274
700,adam,0.5161112546920776,0.003102931659668684,0.06205863505601883,0.001120497123338282,0.22409942746162415,3.247360291425139e-05,0.00487104058265686,0.001054604770615697,0.021092094480991364,0.0026340291369706392,0.031608350574970245,0.00038028802373446524,0.03802880272269249,8.700767466507386e-06,0.0002610230294521898,3.346073208376765e-05,0.001338429283350706,0.0003825566091109067,0.022953396663069725,0.000882729422301054,0.10592752695083618,0.00012908618373330683,0.0038725854828953743,0.0015215687453746796,0.0007673539221286774,0.028331458568572998,0.011016100645065308,0.4604206271469593,0.7336037531495094
725,adam,0.5170190930366516,0.0031250950414687395,0.06250189989805222,0.0011261600302532315,0.22523200511932373,3.1185616535367444e-05,0.004677842371165752,0.0011000627418980002,0.022001255303621292,0.00263126939535141,0.03157523274421692,0.00037103486829437315,0.03710348531603813,7.967561032273807e-06,0.000239026834606193,3.341578849358484e-05,0.0013366315979510546,0.0003808845649473369,0.022853074595332146,0.000880759209394455,0.1056911051273346,0.00012691800657194108,0.0038075402844697237,0.0014715120196342468,0.0007693767547607422,0.027871012687683105,0.01096152514219284,0.4558298625051975,0.7272023782134056
750,adam,0.5153298377990723,0.003156950930133462,0.06313902139663696,0.001112034427933395,0.22240687906742096,3.151933560729958e-05,0.004727900493890047,0.0011466096621006727,0.02293219417333603,0.002627092180773616,0.031525105237960815,0.0003660889051388949,0.03660888969898224,8.705767868377734e-06,0.0002611730305943638,3.336920781293884e-05,0.0013347682543098927,0.0003815201635006815,0.0228912103921175,0.0008810061262920499,0.10572073608636856,0.0001260660501429811,0.003781981533393264,0.0016578324139118195,0.000791206955909729,0.028980273753404617,0.011118728667497635,0.4567435346543789,0.7324225530028343
775,adam,0.5137243866920471,0.0031805771868675947,0.06361154466867447,0.0011186599731445312,0.22373199462890625,3.2879310310818255e-05,0.004931896459311247,0.00098956108558923,0.019791221246123314,0.0026268786750733852,0.031522542238235474,0.00035967177245765924,0.035967178642749786,7.776153324812185e-06,0.00023328460520133376,3.334263601573184e-05,0.0013337053824216127,0.00038369616959244013,0.023021770641207695,0.000882101827301085,0.10585221648216248,0.00012423470616340637,0.003727041184902191,0.0015222132205963135,0.0007723085582256317,0.028387486934661865,0.011054124683141708,0.45369647443294525,0.7273665927350521
800,adam,0.5152804255485535,0.0031977896578609943,0.06395579129457474,0.0011209264630451798,0.2241852879524231,3.283810292487033e-05,0.004925715271383524,0.0010752768721431494,0.021505538374185562,0.0026273285038769245,0.03152794390916824,0.00035067880526185036,0.035067878663539886,8.7225762399612e-06,0.0002616772835608572,3.3279247872997075e-05,0.001331169856712222,0.00038328097434714437,0.02299685776233673,0.0008822079980745912,0.10586495697498322,0.00012192034773761407,0.0036576103884726763,0.0015066713094711304,0.0007841549813747406,0.028527341783046722,0.01097884401679039,0.4518373906612396,0.7270211465656757
825,adam,0.5152402520179749,0.003215240081772208,0.06430479884147644,0.0011241872562095523,0.22483745217323303,3.416067556827329e-05,0.005124101415276527,0.0010577049106359482,0.021154098212718964,0.002622583182528615,0.031470999121665955,0.0003431812801863998,0.03431812673807144,8.205259291571565e-06,0.00024615778238512576,3.319006282254122e-05,0.0013276025420054793,0.0003839708224404603,0.02303824946284294,0.0008816426852717996,0.10579711943864822,0.00012071645323885605,0.003621493699029088,0.0015008486807346344,0.0007984712719917297,0.027894742786884308,0.011129233986139297,0.45270418003201485,0.7282510958611965
850,adam,0.5150620341300964,0.0032377843745052814,0.06475568562746048,0.0011220386950299144,0.22440773248672485,3.415010360185988e-05,0.005122515372931957,0.0010708378395065665,0.021416757255792618,0.0026212523225694895,0.03145502880215645,0.00033951952354982495,0.033951953053474426,8.818647984298877e-06,0.0002645594358909875,3.32248819177039e-05,0.001328995218500495,0.0003831868525594473,0.022991210222244263,0.0008815321489237249,0.1057838574051857,0.00011945720325456932,0.003583715995773673,0.0014540553092956543,0.0008069872856140137,0.027870524674654007,0.011084478348493576,0.4567742645740509,0.7276677154004574
875,adam,0.5162277817726135,0.0032566855661571026,0.0651337131857872,0.0011183026945218444,0.22366054356098175,3.195862518623471e-05,0.004793793894350529,0.0011973840883001685,0.023947682231664658,0.0026218879502266645,0.0314626544713974,0.000334355077939108,0.033435508608818054,8.215902198571712e-06,0.0002464770805090666,3.318413655506447e-05,0.0013273654039949179,0.0003818976692855358,0.02291386015713215,0.0008811054285615683,0.10573264956474304,0.00011911858018720523,0.003573557361960411,0.0014780834317207336,0.0007930062711238861,0.028270788490772247,0.010987292975187302,0.45643195882439613,0.7284543886780739
900,adam,0.5140519142150879,0.0032718644943088293,0.06543728709220886,0.0011180632282048464,0.22361265122890472,3.08182425214909e-05,0.004622736480087042,0.0011186233023181558,0.022372465580701828,0.0026162134017795324,0.031394559890031815,0.00032886757981032133,0.03288675844669342,7.529418326157611e-06,0.00022588255524169654,3.3150368835777044e-05,0.0013260147534310818,0.00038256513653323054,0.022953908890485764,0.0008810079889371991,0.10572095960378647,0.00011662449833238497,0.0034987349063158035,0.0014695338904857635,0.0007590726017951965,0.028011620044708252,0.010987475514411926,0.45313888788223267,0.7269795350730419
925,adam,0.5117955207824707,0.003290677908807993,0.06581355631351471,0.0011170568177476525,0.22341136634349823,3.101980473729782e-05,0.004652970936149359,0.0010085200192406774,0.02017039991915226,0.002616845304146409,0.03140214458107948,0.00032567695598118007,0.032567694783210754,7.804410415701568e-06,0.00023413231247104704,3.310374086140655e-05,0.0013241496635600924,0.000382899830583483,0.022973990067839622,0.0008811464067548513,0.10573756694793701,0.0001169185052276589,0.003507555229589343,0.0015262477099895477,0.0008138231933116913,0.028544288128614426,0.011010371148586273,0.45415449514985085,0.7264968156814575
950,adam,0.5135937929153442,0.00330489594489336,0.0660979151725769,0.0011156511027365923,0.2231302261352539,3.306449070805684e-05,0.004959673620760441,0.001101852161809802,0.022037044167518616,0.002614458091557026,0.03137349709868431,0.00032117331284098327,0.0321173295378685,8.264129064627923e-06,0.00024792386102490127,3.309208477730863e-05,0.0013236834201961756,0.00038356203003786504,0.023013722151517868,0.0008818604983389378,0.10582326352596283,0.0001156515718321316,0.0034695472568273544,0.0014517977833747864,0.0007515326142311096,0.028391730040311813,0.01107226312160492,0.45653316006064415,0.7337922677397728
975,adam,0.5131332874298096,0.003319208510220051,0.06638416647911072,0.0011180881410837173,0.22361762821674347,3.313065099064261e-05,0.004969597794115543,0.0010671511990949512,0.02134302444756031,0.002613962162286043,0.03136754781007767,0.00031716778175905347,0.03171677887439728,7.385865501419175e-06,0.00022157595958560705,3.3028041798388585e-05,0.0013211217010393739,0.00038398330798372626,0.023038998246192932,0.0008811417501419783,0.10573700815439224,0.0001138614970841445,0.0034158448688685894,0.0015010088682174683,0.000783868134021759,0.028400134295225143,0.011190313845872879,0.45217200741171837,0.7255939356982708
1000,adam,0.5104794502258301,0.003329320577904582,0.06658641248941422,0.0011219047009944916,0.22438094019889832,3.109011959168129e-05,0.004663518164306879,0.0009288264554925263,0.018576528877019882,0.002611511619761586,0.03133814036846161,0.0003130773548036814,0.03130773454904556,7.769484909658786e-06,0.00023308454547077417,3.301226388430223e-05,0.00132049061357975,0.00038292381213977933,0.02297542802989483,0.0008810138097032905,0.10572165995836258,0.00011251735122641549,0.0033755204640328884,0.0014815032482147217,0.0007653124630451202,0.027875710278749466,0.011007048189640045,0.45323440805077553,0.7220463678240776
1025,adam,0.5118848085403442,0.003339227754622698,0.06678455322980881,0.0011202546302229166,0.22405092418193817,3.090322206844576e-05,0.004635483492165804,0.0010217060334980488,0.020434120669960976,0.002608309034258127,0.031299710273742676,0.00030944577883929014,0.0309445783495903,7.357222784776241e-06,0.00022071668354328722,3.300120442872867e-05,0.0013200482353568077,0.00038403019425459206,0.02304181084036827,0.0008815809269435704,0.10578971356153488,0.00011210678349016234,0.003363203490152955,0.0015170648694038391,0.0007629171013832092,0.028135862201452255,0.01110418513417244,0.4570579193532467,0.7300073243677616
1050,adam,0.510884702205658,0.003349960083141923,0.06699920445680618,0.0011166093172505498,0.22332186996936798,3.025484511454124e-05,0.004538226872682571,0.0010342878522351384,0.02068575657904148,0.0026064645498991013,0.031277574598789215,0.0003062671166844666,0.03062671236693859,7.728232958470471e-06,0.00023184699239209294,3.2981621188810095e-05,0.0013192648766562343,0.00038189830956980586,0.022913899272680283,0.0008805347024463117,0.10566416382789612,0.00011020742385881022,0.0033062226139009,0.001484367996454239,0.0007785074412822723,0.028182674199342728,0.011081494390964508,0.45858925580978394,0.7310641519725323
1075,adam,0.5114855766296387,0.0033621354959905148,0.06724271178245544,0.0011146008037030697,0.22292016446590424,3.127817763015628e-05,0.00469172652810812,0.0010688956826925278,0.021377913653850555,0.00260566477663815,0.03126797825098038,0.00030428465106524527,0.030428465455770493,7.834222742530983e-06,0.0002350266877328977,3.297724106232636e-05,0.0013190896715968847,0.0003825356252491474,0.022952137514948845,0.0008812862215563655,0.10575434565544128,0.0001098677166737616,0.00329603161662817,0.001521524041891098,0.0008027553558349609,0.028532132506370544,0.01104196161031723,0.45519014820456505,0.7297332212328911
1100,adam,0.5113767385482788,0.003373958868905902,0.06747917830944061,0.0011177608976140618,0.2235521823167801,3.373534491402097e-05,0.005060301627963781,0.0010132677853107452,0.020265355706214905,0.002605021931231022,0.03126026317477226,0.0003025640908163041,0.03025640919804573,7.87925637268927e-06,0.00023637768754269928,3.292156907264143e-05,0.0013168627629056573,0.0003825110907200724,0.022950666025280952,0.0008812039741314948,0.10574447363615036,0.0001084890027414076,0.0032546701841056347,0.0015519671142101288,0.0007889680564403534,0.02836122363805771,0.01109093427658081,0.4546847864985466,0.7309103086590767
1125,adam,0.5120808482170105,0.0033822357654571533,0.06764471530914307,0.0011172215454280376,0.22344431281089783,3.126190131297335e-05,0.0046892850659787655,0.0010713087394833565,0.02142617478966713,0.002603494329378009,0.03124193102121353,0.0003003014135174453,0.0300301406532526,8.083309694484342e-06,0.00024249928537756205,3.2901152735576034e-05,0.0013160461094230413,0.0003834415110759437,0.023006491363048553,0.0008816741756163538,0.10580090433359146,0.00010794531408464536,0.0032383594661951065,0.0024949871003627777,0.0008243434131145477,0.045610882341861725,0.013168718665838242,0.6023686677217484,1.045399021357298
1150,adam,0.5113797783851624,0.0033926544710993767,0.06785309314727783,0.0011152811348438263,0.22305622696876526,2.8782162189600058e-05,0.0043173241429030895,0.0010715334210544825,0.021430667489767075,0.002602226799353957,0.03122672066092491,0.0002988446212839335,0.0298844613134861,8.050068572629243e-06,0.0002415020571788773,3.287756771896966e-05,0.0013151026796549559,0.0003844132006634027,0.023064792156219482,0.0008813708554953337,0.10576450079679489,0.00010751224181149155,0.003225367283448577,0.001986302435398102,0.0008103996515274048,0.038311898708343506,0.01208547130227089,0.5167818479239941,0.8892200328409672
