node_a,node_b,min_distance_m,max_distance_m,mean_distance_m,ncs,mean_penetration_m,max_penetration_m
human.right_hand,bathroom faucet,0.005189803428947926,0.12188015878200531,0.048998378217220306,0.9997128571428572,0.009385359473526478,0.02502162754535675
human.left_foot,floor,0.033800430595874786,0.08327054232358932,0.056226152926683426,0.9997128571428572,0.009385359473526478,0.02502162754535675
human.right_foot,floor,0.027316583320498466,0.1090712770819664,0.07371398061513901,0.9997128571428572,0.009385359473526478,0.02502162754535675
