node_a,node_b,min_distance_m,max_distance_m,mean_distance_m,ncs,mean_penetration_m,max_penetration_m
"person 1, left foot",target object 1,0.002351118888421119,0.08853188237709822,0.037775740477409975,0.99971,0.012138403928084563,0.020148403903218544
"person 1, right foot",target object 2,0.06321206185193874,0.13584679736888214,0.10294793295463002,0.99971,0.012138403928084563,0.020148403903218544
"person 1, left hand",target object 1,0.1011145897205927,0.18981375026374853,0.14536597351046318,0.99971,0.012138403928084563,0.020148403903218544
"person 1, right hand",target object 2,0.23323917689720403,0.3429210908646793,0.2948038514567546,0.99971,0.012138403928084563,0.020148403903218544
