best_iter,best_total_loss,total_scaled,frame_loss_semantics,tracking_weight,tracking_raw,tracking_scaled,object_cd2d_weight,object_cd2d_raw,object_cd2d_scaled,object_part_cd2d_weight,object_part_cd2d_raw,object_part_cd2d_scaled,object_smooth_trans_weight,object_smooth_trans_raw,object_smooth_trans_scaled,object_smooth_rot_weight,object_smooth_rot_raw,object_smooth_rot_scaled,human_pose_weight,human_pose_raw,human_pose_scaled,human_pose_smooth_weight,human_pose_smooth_raw,human_pose_smooth_scaled,object_scale_weight,object_scale_raw,object_scale_scaled,object_intersect_weight,object_intersect_raw,object_intersect_scaled,intersect_weight,intersect_raw,intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,contact_drift_weight,contact_drift_raw,contact_drift_scaled
9987,2.2525928020477295,2.2525928020477295,diagnostic_local,20.0,0.015339415520429611,0.3067883253097534,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.4165476588677848e-06,0.0024165476206690073,1000.0,8.40237316879211e-06,0.00840237271040678,15.0,0.025696666911244392,0.38545000553131104,100.0,6.111527454777388e-06,0.000611152732744813,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0011841809609904885,0.023683618754148483,1000.0,0.001414074911735952,1.4140748977661133,10000.0,1.1116575478808954e-05,0.11116575449705124
