iter,total,tracking_weight,tracking_raw,tracking_scaled,object_cd2d_weight,object_cd2d_raw,object_cd2d_scaled,object_part_cd2d_weight,object_part_cd2d_raw,object_part_cd2d_scaled,object_smooth_trans_weight,object_smooth_trans_raw,object_smooth_trans_scaled,object_smooth_rot_weight,object_smooth_rot_raw,object_smooth_rot_scaled,human_pose_weight,human_pose_raw,human_pose_scaled,human_pose_smooth_weight,human_pose_smooth_raw,human_pose_smooth_scaled,object_scale_weight,object_scale_raw,object_scale_scaled,object_intersect_weight,object_intersect_raw,object_intersect_scaled,intersect_weight,intersect_raw,intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,contact_drift_weight,contact_drift_raw,contact_drift_scaled
0,166.6086883544922,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.106518175220117e-05,0.011065181344747543,1000.0,0.040039073675870895,40.0390739440918,15.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0011707114754244685,0.023414229974150658,1000.0,0.12381106615066528,123.81106567382812,10000.0,0.00027240696363151073,2.724069595336914
25,157.03363037109375,20.0,4.0228519537777174e-06,8.045703725656494e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.057916961144656e-05,0.010579169727861881,1000.0,0.0363314263522625,36.331424713134766,15.0,1.6433881683042273e-05,0.0002465082216076553,100.0,9.490429420111468e-07,9.490429511060938e-05,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.001190190319903195,0.02380380593240261,1000.0,0.11821594834327698,118.21595001220703,10000.0,0.00024514528922736645,2.4514529705047607
50,148.79652404785156,20.0,1.5675417671445757e-05,0.00031350835342891514,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.0274907253915444e-05,0.010274907574057579,1000.0,0.03385329246520996,33.853294372558594,15.0,6.787598977098241e-05,0.0010181398829445243,100.0,2.0799627691303613e-06,0.00020799627236556262,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.001310777384787798,0.02621554769575596,1000.0,0.1125415712594986,112.54157257080078,10000.0,0.00023636283003725111,2.363628387451172
75,141.19781494140625,20.0,3.407155236345716e-05,0.0006814310327172279,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.025583696900867e-05,0.010255836881697178,1000.0,0.03185369074344635,31.85369110107422,15.0,0.0001547165447846055,0.0023207482881844044,100.0,3.3753767638700083e-06,0.0003375376691110432,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0014639801811426878,0.02927960455417633,1000.0,0.10700556635856628,107.00556945800781,10000.0,0.00022956900647841394,2.2956900596618652
100,134.0589141845703,20.0,5.893830530112609e-05,0.0011787661351263523,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.0420359103591181e-05,0.0104203587397933,1000.0,0.030137449502944946,30.137449264526367,15.0,0.00027567276265472174,0.004135091323405504,100.0,4.777195499627851e-06,0.0004777195572387427,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0015288388822227716,0.03057677671313286,1000.0,0.1016388013958931,101.63880157470703,10000.0,0.00022358745627570897,2.235874652862549
125,127.27471160888672,20.0,9.041510202223435e-05,0.0018083020113408566,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.0630631550156977e-05,0.010630631819367409,1000.0,0.02859281748533249,28.592817306518555,15.0,0.00043052638648077846,0.00645789597183466,100.0,6.307570856733946e-06,0.0006307570729404688,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.001512689865194261,0.03025379776954651,1000.0,0.09644410014152527,96.44409942626953,10000.0,0.00021880115673411638,2.188011646270752
150,120.79747772216797,20.0,0.00012877733388449997,0.0025755467358976603,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.0866745469684247e-05,0.010866745375096798,1000.0,0.02717658318579197,27.17658233642578,15.0,0.0006183317746035755,0.009274976328015327,100.0,7.88546913099708e-06,0.0007885469240136445,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.001522368984296918,0.030447378754615784,1000.0,0.09142567217350006,91.42567443847656,10000.0,0.00021412693604361266,2.1412694454193115
175,114.59513092041016,20.0,0.0001741693849908188,0.003483387641608715,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.1119374903501011e-05,0.011119375005364418,1000.0,0.02586062252521515,25.86062240600586,15.0,0.0008383621461689472,0.012575432658195496,100.0,9.558274541632272e-06,0.0009558274759911001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0015444415621459484,0.030888831242918968,1000.0,0.0865798145532608,86.5798110961914,10000.0,0.00020956710795871913,2.0956711769104004
200,108.64612579345703,20.0,0.0002267769305035472,0.004535538610070944,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.1367683327989653e-05,0.011367683298885822,1000.0,0.024632934480905533,24.6329345703125,15.0,0.0010893394937738776,0.016340091824531555,100.0,1.1327790161885787e-05,0.0011327790562063456,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.001499614561907947,0.02999229170382023,1000.0,0.0818990021944046,81.89900207519531,10000.0,0.00020508180023171008,2.0508179664611816
225,102.94121551513672,20.0,0.0002863583213184029,0.005727166309952736,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.1645113772829063e-05,0.011645114049315453,1000.0,0.02347058802843094,23.47058868408203,15.0,0.0013688866747543216,0.020533300936222076,100.0,1.3179844245314598e-05,0.0013179844245314598,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.001541394041851163,0.030827879905700684,1000.0,0.07739453762769699,77.39453887939453,10000.0,0.0002006033610086888,2.0060336589813232
